source,target,kind,layer_from,layer_to
s099/sid371133,s099/sid371126,host,99,99
s099/sid371134,s099/sid371126,host,99,99
s099/sid371137,s099/sid371126,host,99,99
s099/sid371138,s099/sid371126,host,99,99
s099/sid371139,s099/sid371126,host,99,99
s099/sid371146,s099/sid371126,host,99,99
s099/sid371147,s099/sid371126,host,99,99
s091/sid341273,s099/sid371147,time,91,99
s091/sid341251,s099/sid371126,time,91,99
s091/sid341260,s099/sid371137,time,91,99
s091/sid341260,s091/sid341251,host,91,91
s091/sid341263,s099/sid371139,time,91,99
s091/sid341255,s099/sid371138,time,91,99
s091/sid764670,s099/sid371133,time,91,99
s091/sid341267,s099/sid371146,time,91,99
s091/sid341254,s091/sid341251,host,91,91
s091/sid341264,s091/sid341251,host,91,91
s091/sid341272,s091/sid341251,host,91,91
s084/sid1009052,s091/sid341267,time,84,91
s084/sid300738,s091/sid341254,time,84,91
s084/sid300738,s084/sid300734,host,84,84
s084/sid942367,s091/sid341263,time,84,91
s084/sid300734,s091/sid341251,time,84,91
s084/sid300737,s091/sid341251,time,84,91
s084/sid300737,s084/sid300734,host,84,84
s084/sid300739,s091/sid341251,time,84,91
s084/sid300739,s084/sid300737,host,84,84
s084/sid300751,s091/sid341272,time,84,91
s084/sid300751,s084/sid300734,host,84,84
s084/sid300745,s091/sid341260,time,84,91
s084/sid300745,s084/sid300734,host,84,84
s084/sid740006,s091/sid764670,time,84,91
s084/sid799884,s091/sid341255,time,84,91
s084/sid300735,s084/sid300734,host,84,84
s084/sid300736,s084/sid300734,host,84,84
s084/sid300740,s084/sid300735,host,84,84
s084/sid300742,s084/sid300734,host,84,84
s084/sid300748,s084/sid300734,host,84,84
s084/sid300749,s084/sid300735,host,84,84
s084/sid300752,s084/sid300734,host,84,84
s078/sid933209,s084/sid942367,time,78,84
s078/sid290735,s084/sid300751,time,78,84
s078/sid290735,s078/sid290716,host,78,78
s078/sid986628,s084/sid1009052,time,78,84
s078/sid720173,s084/sid740006,time,78,84
s078/sid791910,s084/sid799884,time,78,84
s078/sid290716,s084/sid300737,time,78,84
s078/sid290718,s084/sid300735,time,78,84
s078/sid290718,s078/sid290716,host,78,78
s078/sid290723,s084/sid300745,time,78,84
s078/sid290723,s078/sid290717,host,78,78
s078/sid290717,s084/sid300734,time,78,84
s078/sid290717,s078/sid290718,host,78,78
s078/sid290719,s084/sid300736,time,78,84
s078/sid290719,s078/sid290716,host,78,78
