id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid468590,99,468590,1,1,0,1,175.87515258789062
s099/sid468595,99,468595,0,1,1,1,0.37008732557296753
s099/sid468596,99,468596,0,1,1,1,0.20357666909694672
s099/sid468600,99,468600,0,1,1,1,0.13066887855529785
s099/sid468601,99,468601,0,1,1,1,0.12339064478874207
s091/sid439360,91,439360,0,1,1,1,0.4518722891807556
s091/sid439370,91,439370,0,1,0,1,0.10937472432851791
s091/sid439355,91,439355,0,1,0,1,169.25257873535156
s091/sid439364,91,439364,0,1,0,1,0.35520872473716736
s091/sid439359,91,439359,0,1,1,1,0.43797531723976135
s091/sid439361,91,439361,0,1,1,1,0.4790411591529846
s091/sid439368,91,439368,0,1,1,1,0.22141405940055847
s091/sid439373,91,439373,0,1,1,1,0.10697279125452042
s091/sid439374,91,439374,0,1,1,1,0.1034376323223114
s084/sid400433,84,400433,0,1,1,1,0.1129167377948761
s084/sid1032568,84,1032568,0,1,0,1,0.10140903294086456
s084/sid400413,84,400413,0,1,0,1,163.75787353515625
s084/sid400421,84,400421,0,1,1,1,0.41954442858695984
s084/sid923532,84,923532,0,1,0,1,0.2696871757507324
s084/sid400417,84,400417,0,1,0,1,0.8569963574409485
s084/sid913508,84,913508,0,1,0,1,0.3667367994785309
s084/sid400416,84,400416,0,1,1,1,0.5422458052635193
s084/sid1000737,84,1000737,0,1,0,1,0.12637220323085785
s084/sid400420,84,400420,0,1,1,1,0.6452428698539734
s084/sid400422,84,400422,0,1,1,0,0.28127577900886536
s084/sid400423,84,400423,0,1,1,0,0.2792268693447113
s084/sid400424,84,400424,0,1,1,0,0.24600253999233246
s084/sid400426,84,400426,0,1,1,0,0.17974776029586792
s084/sid400431,84,400431,0,1,1,0,0.12792643904685974
s084/sid400432,84,400432,0,1,1,1,0.11356374621391296
s078/sid375307,78,375307,0,1,1,1,0.4970763921737671
s078/sid999463,78,999463,0,1,0,1,0.12253455072641373
s078/sid1014019,78,1014019,0,1,0,1,0.14060336351394653
s078/sid375302,78,375302,0,1,1,1,1.0250784158706665
s078/sid375308,78,375308,0,1,0,1,0.6072291135787964
s078/sid375315,78,375315,0,1,1,1,0.14897702634334564
s078/sid771067,78,771067,0,1,0,1,0.9374411702156067
s078/sid1056899,78,1056899,0,1,0,1,0.10356063395738602
s078/sid900761,78,900761,0,1,0,1,0.367872416973114
s078/sid941676,78,941676,0,1,0,1,0.25445225834846497
s078/sid375300,78,375300,0,1,0,1,153.91409301757812
s078/sid375301,78,375301,0,1,1,0,2.43921160697937
s078/sid375306,78,375306,0,1,1,0,0.7233089804649353
s078/sid375312,78,375312,0,1,1,1,0.2478124499320984
