source,target,kind,layer_from,layer_to
s099/sid468595,s099/sid468590,host,99,99
s099/sid468596,s099/sid468590,host,99,99
s099/sid468600,s099/sid468590,host,99,99
s099/sid468601,s099/sid468590,host,99,99
s091/sid439360,s099/sid468595,time,91,99
s091/sid439360,s091/sid439355,host,91,91
s091/sid439370,s099/sid468601,time,91,99
s091/sid439355,s099/sid468590,time,91,99
s091/sid439364,s099/sid468600,time,91,99
s091/sid439359,s099/sid468596,time,91,99
s091/sid439359,s091/sid439355,host,91,91
s091/sid439361,s091/sid439355,host,91,91
s091/sid439368,s091/sid439355,host,91,91
s091/sid439373,s091/sid439355,host,91,91
s091/sid439374,s091/sid439355,host,91,91
s084/sid400433,s091/sid439373,time,84,91
s084/sid400433,s084/sid400413,host,84,84
s084/sid1032568,s091/sid439374,time,84,91
s084/sid400413,s091/sid439355,time,84,91
s084/sid400421,s091/sid439360,time,84,91
s084/sid400421,s084/sid400413,host,84,84
s084/sid923532,s091/sid439368,time,84,91
s084/sid400417,s091/sid439361,time,84,91
s084/sid913508,s091/sid439364,time,84,91
s084/sid400416,s091/sid439359,time,84,91
s084/sid400416,s084/sid400413,host,84,84
s084/sid1000737,s091/sid439370,time,84,91
s084/sid400420,s084/sid400413,host,84,84
s084/sid400422,s084/sid400413,host,84,84
s084/sid400423,s084/sid400413,host,84,84
s084/sid400424,s084/sid400413,host,84,84
s084/sid400426,s084/sid400413,host,84,84
s084/sid400431,s084/sid400413,host,84,84
s084/sid400432,s084/sid400413,host,84,84
s078/sid375307,s084/sid400421,time,78,84
s078/sid375307,s078/sid375300,host,78,78
s078/sid999463,s084/sid400433,time,78,84
s078/sid1014019,s084/sid1000737,time,78,84
s078/sid375302,s084/sid400416,time,78,84
s078/sid375302,s078/sid375300,host,78,78
s078/sid375308,s084/sid400420,time,78,84
s078/sid375315,s084/sid400432,time,78,84
s078/sid375315,s078/sid375300,host,78,78
s078/sid771067,s084/sid400417,time,78,84
s078/sid1056899,s084/sid1032568,time,78,84
s078/sid900761,s084/sid913508,time,78,84
s078/sid941676,s084/sid923532,time,78,84
s078/sid375300,s084/sid400413,time,78,84
s078/sid375301,s078/sid375300,host,78,78
s078/sid375306,s078/sid375300,host,78,78
s078/sid375312,s078/sid375300,host,78,78
s078/sid375313,s078/sid375300,host,78,78
s078/sid375314,s078/sid375300,host,78,78
s078/sid375316,s078/sid375300,host,78,78
s078/sid375318,s078/sid375300,host,78,78
s072/sid1005074,s078/sid999463,time,72,78
s072/sid357265,s078/sid375307,time,72,78
s072/sid357264,s078/sid375302,time,72,78
s072/sid357264,s072/sid357262,host,72,72
s072/sid357275,s078/sid375316,time,72,78
s072/sid1049852,s078/sid1056899,time,72,78
s072/sid357270,s078/sid375312,time,72,78
s072/sid357272,s078/sid375315,time,72,78
s072/sid357262,s078/sid375300,time,72,78
s072/sid933582,s078/sid941676,time,72,78
s072/sid1009742,s078/sid1014019,time,72,78
s072/sid357267,s078/sid375308,time,72,78
s072/sid884945,s078/sid900761,time,72,78
s072/sid791985,s078/sid771067,time,72,78
s072/sid357263,s072/sid357262,host,72,72
s072/sid357266,s072/sid357262,host,72,72
s072/sid357268,s072/sid357262,host,72,72
s072/sid357274,s072/sid357262,host,72,72
s072/sid357277,s072/sid357262,host,72,72
s072/sid357279,s072/sid357262,host,72,72
s067/sid779761,s072/sid791985,time,67,72
s067/sid343525,s072/sid357275,time,67,72
s067/sid343528,s072/sid357277,time,67,72
s067/sid343524,s072/sid357274,time,67,72
s067/sid343524,s067/sid343517,host,67,67
s067/sid343517,s072/sid357262,time,67,72
s067/sid759999,s072/sid357267,time,67,72
s067/sid343519,s072/sid357265,time,67,72
s067/sid866940,s072/sid884945,time,67,72
s067/sid1051263,s072/sid1049852,time,67,72
s067/sid343527,s072/sid357279,time,67,72
s067/sid343527,s067/sid343517,host,67,67
s067/sid981785,s072/sid1009742,time,67,72
s067/sid1007495,s072/sid1005074,time,67,72
s067/sid343518,s072/sid357264,time,67,72
s067/sid343518,s067/sid343517,host,67,67
s067/sid847933,s072/sid357272,time,67,72
s067/sid904044,s072/sid933582,time,67,72
s067/sid861161,s072/sid357270,time,67,72
s067/sid343521,s067/sid343517,host,67,67
s059/sid312799,s067/sid343528,time,59,67
s059/sid312793,s067/sid343517,time,59,67
s059/sid312801,s067/sid343525,time,59,67
s059/sid312801,s059/sid312793,host,59,59
s059/sid1009689,s067/sid1007495,time,59,67
s059/sid932243,s067/sid904044,time,59,67
s059/sid763661,s067/sid779761,time,59,67
s059/sid312795,s067/sid343519,time,59,67
s059/sid312795,s059/sid312793,host,59,59
s059/sid915673,s067/sid847933,time,59,67
s059/sid721649,s067/sid343527,time,59,67
s059/sid721649,s059/sid721648,host,59,59
s059/sid312794,s067/sid343518,time,59,67
s059/sid885019,s067/sid861161,time,59,67
s059/sid819576,s067/sid866940,time,59,67
s059/sid981713,s067/sid981785,time,59,67
s059/sid830640,s067/sid343524,time,59,67
s059/sid721648,s067/sid759999,time,59,67
s059/sid312796,s059/sid312793,host,59,59
s059/sid312797,s059/sid312793,host,59,59
s059/sid312798,s059/sid312793,host,59,59
s059/sid312800,s059/sid312793,host,59,59
s059/sid312802,s059/sid312793,host,59,59
s059/sid312803,s059/sid312793,host,59,59
s059/sid312804,s059/sid312793,host,59,59
s050/sid847898,s059/sid830640,time,50,59
s050/sid841919,s059/sid312797,time,50,59
s050/sid917199,s059/sid721649,time,50,59
s050/sid889239,s059/sid312802,time,50,59
s050/sid762248,s059/sid312799,time,50,59
s050/sid759685,s059/sid763661,time,50,59
s050/sid1011179,s059/sid981713,time,50,59
s050/sid234934,s059/sid915673,time,50,59
s050/sid234934,s050/sid234933,host,50,50
s050/sid857268,s059/sid819576,time,50,59
s050/sid733294,s059/sid312801,time,50,59
s050/sid613356,s059/sid312795,time,50,59
s050/sid234932,s059/sid312793,time,50,59
s050/sid234933,s059/sid312793,time,50,59
s050/sid234933,s050/sid234932,host,50,50
s050/sid926449,s059/sid932243,time,50,59
s050/sid599731,s059/sid312794,time,50,59
s050/sid733760,s059/sid721648,time,50,59
s050/sid873644,s059/sid885019,time,50,59
s050/sid1011426,s059/sid1009689,time,50,59
s050/sid234935,s050/sid234932,host,50,50
s040/sid961027,s050/sid1011426,time,40,50
s040/sid175361,s050/sid234933,time,40,50
s040/sid175369,s050/sid234933,time,40,50
s040/sid175369,s040/sid175360,host,40,40
s040/sid175371,s050/sid234933,time,40,50
s040/sid175371,s040/sid175360,host,40,40
s040/sid504582,s050/sid733294,time,40,50
s040/sid939428,s050/sid889239,time,40,50
s040/sid801595,s050/sid234934,time,40,50
s040/sid504581,s050/sid599731,time,40,50
s040/sid942394,s050/sid926449,time,40,50
s040/sid593774,s050/sid613356,time,40,50
s040/sid593775,s050/sid613356,time,40,50
s040/sid593775,s040/sid593774,host,40,40
s040/sid766898,s050/sid841919,time,40,50
s040/sid859030,s050/sid873644,time,40,50
s040/sid829787,s050/sid762248,time,40,50
s040/sid1047270,s050/sid1011179,time,40,50
s040/sid781571,s050/sid847898,time,40,50
s040/sid504584,s050/sid917199,time,40,50
s040/sid175360,s050/sid234932,time,40,50
s040/sid175362,s050/sid234932,time,40,50
s040/sid709116,s050/sid733760,time,40,50
s040/sid175363,s050/sid234935,time,40,50
s040/sid175363,s040/sid175360,host,40,40
s040/sid723158,s050/sid759685,time,40,50
