source,target,kind,layer_from,layer_to
s099/sid394622,s099/sid394621,host,99,99
s099/sid394625,s099/sid394621,host,99,99
s099/sid394626,s099/sid394621,host,99,99
s099/sid394628,s099/sid394622,host,99,99
s099/sid394631,s099/sid394621,host,99,99
s099/sid394632,s099/sid394621,host,99,99
s099/sid394633,s099/sid394621,host,99,99
s099/sid394634,s099/sid394622,host,99,99
s099/sid394638,s099/sid394621,host,99,99
s099/sid394639,s099/sid394621,host,99,99
s099/sid394643,s099/sid394621,host,99,99
s099/sid394644,s099/sid394622,host,99,99
s099/sid394645,s099/sid394621,host,99,99
s099/sid394648,s099/sid394621,host,99,99
s099/sid394649,s099/sid394622,host,99,99
s091/sid939063,s099/sid394639,time,91,99
s091/sid386296,s099/sid394632,time,91,99
s091/sid386284,s099/sid394621,time,91,99
s091/sid386303,s099/sid394638,time,91,99
s091/sid386285,s099/sid394622,time,91,99
s091/sid386285,s091/sid386284,host,91,91
s091/sid940114,s099/sid394645,time,91,99
s091/sid386287,s099/sid394625,time,91,99
s091/sid386287,s091/sid386284,host,91,91
s091/sid386288,s099/sid394626,time,91,99
s091/sid386288,s091/sid386284,host,91,91
s091/sid386294,s099/sid394631,time,91,99
s091/sid386294,s091/sid386284,host,91,91
s091/sid1021977,s099/sid394643,time,91,99
s091/sid386304,s099/sid394648,time,91,99
s091/sid386304,s091/sid386284,host,91,91
s091/sid386293,s099/sid394633,time,91,99
s091/sid386293,s091/sid386285,host,91,91
s091/sid984462,s099/sid394644,time,91,99
s091/sid386305,s099/sid394649,time,91,99
s091/sid386298,s099/sid394634,time,91,99
s091/sid386290,s099/sid394628,time,91,99
s091/sid386290,s091/sid386284,host,91,91
s091/sid386292,s091/sid386285,host,91,91
s091/sid386297,s091/sid386285,host,91,91
s091/sid386300,s091/sid386284,host,91,91
s084/sid360193,s091/sid386294,time,84,91
s084/sid360193,s084/sid360186,host,84,84
s084/sid360204,s091/sid386300,time,84,91
s084/sid360204,s084/sid360186,host,84,84
s084/sid360197,s091/sid386296,time,84,91
s084/sid360189,s091/sid386287,time,84,91
s084/sid360189,s084/sid360186,host,84,84
s084/sid934566,s091/sid940114,time,84,91
s084/sid360201,s091/sid386298,time,84,91
s084/sid360194,s091/sid386293,time,84,91
s084/sid947439,s091/sid386303,time,84,91
s084/sid360187,s091/sid386285,time,84,91
s084/sid360196,s091/sid386292,time,84,91
s084/sid360196,s084/sid360187,host,84,84
s084/sid360191,s091/sid386288,time,84,91
s084/sid1001071,s091/sid386304,time,84,91
s084/sid360192,s091/sid386290,time,84,91
s084/sid360192,s084/sid360186,host,84,84
s084/sid360211,s091/sid386305,time,84,91
s084/sid360205,s091/sid984462,time,84,91
s084/sid1018383,s091/sid1021977,time,84,91
s084/sid938391,s091/sid939063,time,84,91
s084/sid360186,s091/sid386284,time,84,91
s078/sid948368,s084/sid947439,time,78,84
s078/sid349852,s084/sid360201,time,78,84
s078/sid918877,s084/sid934566,time,78,84
s078/sid997687,s084/sid1001071,time,78,84
s078/sid481315,s084/sid360205,time,78,84
s078/sid349844,s084/sid360189,time,78,84
s078/sid349853,s084/sid360204,time,78,84
s078/sid349846,s084/sid360196,time,78,84
s078/sid349846,s078/sid349843,host,78,78
s078/sid1013986,s084/sid1018383,time,78,84
s078/sid917076,s084/sid938391,time,78,84
s078/sid349858,s084/sid360211,time,78,84
s078/sid349849,s084/sid360193,time,78,84
s078/sid481312,s084/sid360197,time,78,84
s078/sid349843,s084/sid360187,time,78,84
s078/sid792755,s084/sid360194,time,78,84
s078/sid349848,s084/sid360192,time,78,84
s078/sid349848,s078/sid349842,host,78,78
s078/sid349842,s084/sid360186,time,78,84
s078/sid349847,s084/sid360191,time,78,84
s078/sid349850,s078/sid349843,host,78,78
s078/sid349854,s078/sid349842,host,78,78
s078/sid349855,s078/sid349842,host,78,78
s078/sid349859,s078/sid349842,host,78,78
s078/sid349860,s078/sid349843,host,78,78
s078/sid349861,s078/sid349843,host,78,78
s072/sid405797,s078/sid349861,time,72,78
s072/sid944619,s078/sid948368,time,72,78
s072/sid405792,s078/sid349850,time,72,78
s072/sid405792,s072/sid405789,host,72,72
s072/sid405790,s078/sid349847,time,72,78
s072/sid405790,s072/sid405789,host,72,72
s072/sid612750,s078/sid918877,time,72,78
s072/sid405791,s078/sid349846,time,72,78
s072/sid405791,s072/sid405789,host,72,72
s072/sid408592,s078/sid349855,time,72,78
s072/sid408591,s078/sid349854,time,72,78
s072/sid408591,s072/sid408588,host,72,72
s072/sid1017144,s078/sid1013986,time,72,78
s072/sid408590,s078/sid349849,time,72,78
s072/sid408589,s078/sid349848,time,72,78
s072/sid408589,s072/sid408588,host,72,72
s072/sid405796,s078/sid349858,time,72,78
s072/sid408594,s078/sid349859,time,72,78
s072/sid450871,s078/sid481312,time,72,78
s072/sid405793,s078/sid349852,time,72,78
s072/sid612749,s078/sid349844,time,72,78
s072/sid785543,s078/sid792755,time,72,78
s072/sid450872,s078/sid481315,time,72,78
s072/sid408588,s078/sid349842,time,72,78
s072/sid405789,s078/sid349843,time,72,78
s072/sid995217,s078/sid997687,time,72,78
s072/sid405798,s078/sid349860,time,72,78
s072/sid405798,s072/sid405789,host,72,72
s072/sid917491,s078/sid917076,time,72,78
s072/sid405794,s078/sid349853,time,72,78
s072/sid405799,s072/sid405789,host,72,72
s072/sid408593,s072/sid408588,host,72,72
s072/sid408595,s072/sid408588,host,72,72
s072/sid408596,s072/sid408588,host,72,72
s067/sid386941,s072/sid405790,time,67,72
s067/sid386941,s067/sid386939,host,67,67
s067/sid899106,s072/sid612750,time,67,72
s067/sid946285,s072/sid944619,time,67,72
s067/sid427217,s072/sid450871,time,67,72
s067/sid941592,s072/sid450872,time,67,72
s067/sid386948,s072/sid405797,time,67,72
s067/sid383427,s072/sid408594,time,67,72
s067/sid973137,s072/sid405799,time,67,72
s067/sid386943,s072/sid405794,time,67,72
s067/sid386943,s067/sid386939,host,67,67
s067/sid386942,s072/sid405792,time,67,72
s067/sid386947,s072/sid405796,time,67,72
s067/sid386947,s067/sid386939,host,67,67
s067/sid383426,s072/sid408595,time,67,72
s067/sid383426,s067/sid383421,host,67,67
s067/sid383423,s072/sid408591,time,67,72
s067/sid383423,s067/sid383421,host,67,67
s067/sid779080,s072/sid785543,time,67,72
s067/sid383430,s072/sid408596,time,67,72
s067/sid809191,s072/sid408592,time,67,72
s067/sid386940,s072/sid405791,time,67,72
s067/sid386939,s072/sid405789,time,67,72
s067/sid995670,s072/sid995217,time,67,72
s067/sid855395,s072/sid405798,time,67,72
s067/sid383429,s072/sid408593,time,67,72
s067/sid383429,s067/sid383421,host,67,67
s067/sid383424,s072/sid408590,time,67,72
s067/sid607283,s072/sid612749,time,67,72
s067/sid383422,s072/sid408589,time,67,72
s067/sid383422,s067/sid383421,host,67,67
s067/sid386944,s072/sid405793,time,67,72
s067/sid386944,s067/sid386939,host,67,67
s067/sid383421,s072/sid408588,time,67,72
s067/sid1013074,s072/sid1017144,time,67,72
s067/sid980493,s072/sid917491,time,67,72
s067/sid383432,s067/sid383421,host,67,67
s067/sid386946,s067/sid386939,host,67,67
s067/sid386952,s067/sid386939,host,67,67
s059/sid386549,s067/sid427217,time,59,67
s059/sid351667,s067/sid386939,time,59,67
s059/sid1004922,s067/sid980493,time,59,67
s059/sid351671,s067/sid386946,time,59,67
s059/sid351671,s059/sid351667,host,59,59
s059/sid351670,s067/sid386944,time,59,67
s059/sid351670,s059/sid351667,host,59,59
s059/sid999691,s067/sid995670,time,59,67
s059/sid769797,s067/sid779080,time,59,67
s059/sid351669,s067/sid386943,time,59,67
s059/sid590071,s067/sid607283,time,59,67
s059/sid347068,s067/sid383423,time,59,67
s059/sid347068,s059/sid347066,host,59,59
s059/sid351674,s067/sid386947,time,59,67
s059/sid351674,s059/sid351667,host,59,59
s059/sid949070,s067/sid946285,time,59,67
s059/sid758303,s067/sid386942,time,59,67
s059/sid1016462,s067/sid973137,time,59,67
s059/sid918744,s067/sid383429,time,59,67
