source,target,kind,layer_from,layer_to
s099/sid383976,s099/sid383975,host,99,99
s099/sid383978,s099/sid383975,host,99,99
s099/sid383979,s099/sid383976,host,99,99
s099/sid383982,s099/sid383979,host,99,99
s099/sid383984,s099/sid383975,host,99,99
s099/sid383985,s099/sid383975,host,99,99
s099/sid383986,s099/sid383975,host,99,99
s099/sid383991,s099/sid383975,host,99,99
s099/sid383992,s099/sid383975,host,99,99
s099/sid383998,s099/sid383975,host,99,99
s099/sid383999,s099/sid383975,host,99,99
s099/sid384000,s099/sid383975,host,99,99
s099/sid384003,s099/sid383978,host,99,99
s099/sid384006,s099/sid383975,host,99,99
s099/sid384008,s099/sid383975,host,99,99
s091/sid833253,s099/sid383984,time,91,99
s091/sid377010,s099/sid383985,time,91,99
s091/sid377020,s099/sid384003,time,91,99
s091/sid1053902,s099/sid384008,time,91,99
s091/sid377009,s099/sid383982,time,91,99
s091/sid377009,s091/sid377004,host,91,91
s091/sid377012,s099/sid383991,time,91,99
s091/sid377007,s099/sid383979,time,91,99
s091/sid377007,s091/sid377005,host,91,91
s091/sid377013,s099/sid383992,time,91,99
s091/sid377006,s099/sid383978,time,91,99
s091/sid377017,s099/sid384000,time,91,99
s091/sid377023,s099/sid384006,time,91,99
s091/sid377023,s091/sid377005,host,91,91
s091/sid377016,s099/sid383998,time,91,99
s091/sid377016,s091/sid377004,host,91,91
s091/sid864133,s099/sid383986,time,91,99
s091/sid377004,s099/sid383975,time,91,99
s091/sid377005,s099/sid383976,time,91,99
s091/sid377008,s099/sid383976,time,91,99
s091/sid377008,s091/sid377005,host,91,91
s091/sid377019,s099/sid383999,time,91,99
s091/sid377015,s091/sid377005,host,91,91
s091/sid377018,s091/sid377004,host,91,91
s091/sid377027,s091/sid377004,host,91,91
s091/sid377028,s091/sid377007,host,91,91
s084/sid346144,s091/sid377009,time,84,91
s084/sid346144,s084/sid346139,host,84,84
s084/sid346149,s091/sid377013,time,84,91
s084/sid1033913,s091/sid1053902,time,84,91
s084/sid346153,s091/sid377015,time,84,91
s084/sid346153,s084/sid346143,host,84,84
s084/sid346140,s091/sid377005,time,84,91
s084/sid346165,s091/sid377028,time,84,91
s084/sid346165,s084/sid346142,host,84,84
s084/sid963154,s091/sid377020,time,84,91
s084/sid346159,s091/sid377027,time,84,91
s084/sid803982,s091/sid833253,time,84,91
s084/sid346157,s091/sid377023,time,84,91
s084/sid346142,s091/sid377007,time,84,91
s084/sid346155,s091/sid377018,time,84,91
s084/sid346155,s084/sid346139,host,84,84
s084/sid346152,s091/sid377016,time,84,91
s084/sid346152,s084/sid346139,host,84,84
s084/sid346139,s091/sid377004,time,84,91
s084/sid845054,s091/sid864133,time,84,91
s084/sid346143,s091/sid377006,time,84,91
s084/sid346143,s084/sid346141,host,84,84
s084/sid346154,s091/sid377019,time,84,91
s084/sid346154,s084/sid346139,host,84,84
s084/sid947318,s091/sid377017,time,84,91
s084/sid346145,s091/sid377010,time,84,91
s084/sid918884,s091/sid377012,time,84,91
s084/sid346141,s091/sid377008,time,84,91
s084/sid346141,s084/sid346140,host,84,84
s084/sid346148,s084/sid346140,host,84,84
s084/sid346156,s084/sid346143,host,84,84
s084/sid346160,s084/sid346140,host,84,84
s084/sid346162,s084/sid346142,host,84,84
s084/sid346164,s084/sid346143,host,84,84
s078/sid837257,s084/sid963154,time,78,84
s078/sid611166,s084/sid346162,time,78,84
s078/sid611166,s078/sid611165,host,78,78
s078/sid611167,s084/sid346165,time,78,84
s078/sid611167,s078/sid611165,host,78,78
s078/sid789553,s084/sid803982,time,78,84
s078/sid407061,s084/sid346153,time,78,84
s078/sid407061,s078/sid407057,host,78,78
s078/sid611165,s084/sid346142,time,78,84
s078/sid394855,s084/sid346155,time,78,84
s078/sid394855,s078/sid394849,host,78,78
s078/sid407064,s084/sid346156,time,78,84
s078/sid407064,s078/sid407057,host,78,78
s078/sid407059,s084/sid346143,time,78,84
s078/sid407059,s078/sid407057,host,78,78
s078/sid1021215,s084/sid1033913,time,78,84
s078/sid394851,s084/sid346145,time,78,84
s078/sid611168,s084/sid346157,time,78,84
s078/sid611168,s078/sid611165,host,78,78
s078/sid394858,s084/sid346149,time,78,84
s078/sid394858,s078/sid394849,host,78,78
s078/sid905557,s084/sid918884,time,78,84
s078/sid407060,s084/sid346148,time,78,84
s078/sid407057,s084/sid346140,time,78,84
s078/sid394850,s084/sid346144,time,78,84
s078/sid831812,s084/sid845054,time,78,84
s078/sid394856,s084/sid346152,time,78,84
s078/sid394856,s078/sid394849,host,78,78
s078/sid407063,s084/sid346164,time,78,84
s078/sid407063,s078/sid407057,host,78,78
s078/sid407058,s084/sid346141,time,78,84
s078/sid407058,s078/sid407057,host,78,78
s078/sid394849,s084/sid346139,time,78,84
