source,target,kind,layer_from,layer_to
s099/sid253863,s099/sid253861,host,99,99
s099/sid253865,s099/sid253863,host,99,99
s099/sid253866,s099/sid253861,host,99,99
s099/sid253869,s099/sid253865,host,99,99
s099/sid253871,s099/sid253861,host,99,99
s099/sid253873,s099/sid253861,host,99,99
s099/sid253874,s099/sid253863,host,99,99
s099/sid253875,s099/sid253861,host,99,99
s099/sid253880,s099/sid253861,host,99,99
s099/sid253881,s099/sid253861,host,99,99
s099/sid253883,s099/sid253861,host,99,99
s099/sid253884,s099/sid253863,host,99,99
s099/sid253885,s099/sid253863,host,99,99
s099/sid253886,s099/sid253861,host,99,99
s099/sid253887,s099/sid253861,host,99,99
s099/sid253889,s099/sid253861,host,99,99
s099/sid253890,s099/sid253861,host,99,99
s099/sid253891,s099/sid253863,host,99,99
s099/sid253892,s099/sid253863,host,99,99
s099/sid253895,s099/sid253885,host,99,99
s099/sid253897,s099/sid253861,host,99,99
s099/sid253898,s099/sid253861,host,99,99
s099/sid253899,s099/sid253861,host,99,99
s099/sid253901,s099/sid253861,host,99,99
s099/sid253902,s099/sid253861,host,99,99
s099/sid253906,s099/sid253861,host,99,99
s099/sid253908,s099/sid253861,host,99,99
s099/sid253914,s099/sid253861,host,99,99
s099/sid253915,s099/sid253861,host,99,99
s099/sid253918,s099/sid253861,host,99,99
s099/sid253919,s099/sid253861,host,99,99
s099/sid253921,s099/sid253861,host,99,99
s099/sid253922,s099/sid253861,host,99,99
s099/sid253925,s099/sid253861,host,99,99
s099/sid253928,s099/sid253861,host,99,99
s099/sid253931,s099/sid253865,host,99,99
s099/sid253932,s099/sid253861,host,99,99
s099/sid253939,s099/sid253861,host,99,99
s099/sid253943,s099/sid253861,host,99,99
s099/sid253945,s099/sid253861,host,99,99
s099/sid253948,s099/sid253861,host,99,99
s099/sid253954,s099/sid253861,host,99,99
s099/sid253957,s099/sid253861,host,99,99
s099/sid253959,s099/sid253931,host,99,99
s099/sid253960,s099/sid253861,host,99,99
s099/sid253969,s099/sid253861,host,99,99
s099/sid253970,s099/sid253861,host,99,99
s099/sid253973,s099/sid253861,host,99,99
s099/sid253975,s099/sid253861,host,99,99
s099/sid253976,s099/sid253861,host,99,99
s099/sid253980,s099/sid253861,host,99,99
s099/sid253981,s099/sid253861,host,99,99
s099/sid253982,s099/sid253861,host,99,99
s099/sid253983,s099/sid253861,host,99,99
s099/sid253985,s099/sid253861,host,99,99
s099/sid253987,s099/sid253861,host,99,99
s099/sid253988,s099/sid253861,host,99,99
s099/sid253991,s099/sid253861,host,99,99
s099/sid253992,s099/sid253861,host,99,99
s099/sid253994,s099/sid253861,host,99,99
s099/sid253995,s099/sid253861,host,99,99
s099/sid253996,s099/sid253861,host,99,99
s099/sid253997,s099/sid253861,host,99,99
s099/sid253999,s099/sid253861,host,99,99
s099/sid254000,s099/sid253861,host,99,99
s099/sid254001,s099/sid253861,host,99,99
s099/sid254004,s099/sid253861,host,99,99
s099/sid254006,s099/sid253861,host,99,99
s099/sid254011,s099/sid253861,host,99,99
s099/sid254012,s099/sid253861,host,99,99
s099/sid254013,s099/sid253861,host,99,99
s099/sid254015,s099/sid253861,host,99,99
s099/sid254016,s099/sid253861,host,99,99
s099/sid254018,s099/sid253861,host,99,99
s099/sid254019,s099/sid253861,host,99,99
s099/sid254021,s099/sid253861,host,99,99
s099/sid254022,s099/sid253861,host,99,99
s099/sid254031,s099/sid253861,host,99,99
s099/sid254032,s099/sid253861,host,99,99
s099/sid254034,s099/sid253861,host,99,99
