source,target,kind,layer_from,layer_to
s099/sid198183,s099/sid198182,host,99,99
s099/sid198185,s099/sid198182,host,99,99
s099/sid198187,s099/sid198182,host,99,99
s099/sid198188,s099/sid198182,host,99,99
s099/sid198189,s099/sid198182,host,99,99
s099/sid198193,s099/sid198182,host,99,99
s099/sid198194,s099/sid198182,host,99,99
s099/sid198198,s099/sid198182,host,99,99
s099/sid198200,s099/sid198182,host,99,99
s099/sid198202,s099/sid198182,host,99,99
s099/sid198203,s099/sid198182,host,99,99
s099/sid198205,s099/sid198182,host,99,99
s099/sid198210,s099/sid198182,host,99,99
s099/sid198212,s099/sid198182,host,99,99
s099/sid198214,s099/sid198182,host,99,99
s099/sid198215,s099/sid198182,host,99,99
s099/sid198217,s099/sid198182,host,99,99
s099/sid198218,s099/sid198182,host,99,99
s099/sid198222,s099/sid198182,host,99,99
s099/sid198223,s099/sid198182,host,99,99
s099/sid198225,s099/sid198182,host,99,99
s099/sid198228,s099/sid198182,host,99,99
s099/sid198232,s099/sid198182,host,99,99
s099/sid198233,s099/sid198182,host,99,99
s099/sid198236,s099/sid198182,host,99,99
s099/sid198237,s099/sid198182,host,99,99
s099/sid198240,s099/sid198182,host,99,99
s099/sid198242,s099/sid198182,host,99,99
s099/sid198243,s099/sid198182,host,99,99
s099/sid198246,s099/sid198182,host,99,99
s099/sid198247,s099/sid198182,host,99,99
s099/sid198250,s099/sid198183,host,99,99
s099/sid198251,s099/sid198182,host,99,99
s099/sid198252,s099/sid198182,host,99,99
s099/sid198256,s099/sid198182,host,99,99
s099/sid198257,s099/sid198182,host,99,99
s099/sid198260,s099/sid198182,host,99,99
s099/sid198261,s099/sid198182,host,99,99
s099/sid198262,s099/sid198182,host,99,99
s099/sid198266,s099/sid198182,host,99,99
s099/sid198268,s099/sid198182,host,99,99
s099/sid198270,s099/sid198182,host,99,99
s099/sid198271,s099/sid198182,host,99,99
s099/sid198272,s099/sid198182,host,99,99
s099/sid198274,s099/sid198182,host,99,99
s099/sid198275,s099/sid198182,host,99,99
s099/sid198276,s099/sid198182,host,99,99
s099/sid198280,s099/sid198182,host,99,99
s099/sid198283,s099/sid198182,host,99,99
s099/sid198284,s099/sid198182,host,99,99
s099/sid198288,s099/sid198182,host,99,99
s099/sid198289,s099/sid198182,host,99,99
