id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid388544,99,388544,1,1,0,1,318.78485107421875
s099/sid388545,99,388545,0,1,1,1,9.745893478393555
s099/sid388547,99,388547,0,1,1,1,4.491517066955566
s099/sid388548,99,388548,0,1,1,1,4.0561842918396
s099/sid388549,99,388549,0,1,1,1,1.6763508319854736
s099/sid388550,99,388550,0,1,1,1,0.956231951713562
s099/sid388552,99,388552,0,1,1,1,1.1739985942840576
s099/sid388557,99,388557,0,1,1,1,0.2828221321105957
s099/sid388558,99,388558,0,1,1,1,0.21433112025260925
s099/sid388565,99,388565,0,1,1,1,0.13984821736812592
s099/sid388567,99,388567,0,1,1,1,0.13022944331169128
s099/sid388568,99,388568,0,1,1,1,0.12971028685569763
s099/sid388569,99,388569,0,1,1,1,0.125937357544899
s099/sid388578,99,388578,0,1,1,1,0.10193303227424622
s099/sid388579,99,388579,0,1,1,0,0.10161576420068741
s091/sid356800,91,356800,0,1,1,1,3.9771265983581543
s091/sid356801,91,356801,0,1,1,1,1.6474002599716187
s091/sid900081,91,900081,0,1,0,1,0.5274256467819214
s091/sid356816,91,356816,0,1,1,1,0.14307619631290436
s091/sid356821,91,356821,0,1,1,1,0.11312142014503479
s091/sid356796,91,356796,0,1,0,1,329.9999694824219
s091/sid356818,91,356818,0,1,0,1,0.1294647604227066
s091/sid356807,91,356807,0,1,0,1,0.26043638586997986
s091/sid356799,91,356799,0,1,0,1,4.760071277618408
s091/sid356803,91,356803,0,1,1,1,1.2313445806503296
s091/sid356802,91,356802,0,1,1,1,1.2224448919296265
s091/sid356815,91,356815,0,1,1,1,0.148188054561615
s091/sid356797,91,356797,0,1,1,1,8.008766174316406
s091/sid356820,91,356820,0,1,1,1,0.11957988888025284
s091/sid356798,91,356798,0,1,1,1,4.1698317527771
s091/sid356804,91,356804,0,1,1,1,0.8589411973953247
s091/sid356806,91,356806,0,1,1,1,0.3821425437927246
s091/sid356810,91,356810,0,1,1,1,0.17169217765331268
s091/sid356811,91,356811,0,1,1,1,0.17490142583847046
s091/sid356814,91,356814,0,1,1,1,0.14379718899726868
s091/sid356819,91,356819,0,1,1,1,0.125671848654747
s091/sid356822,91,356822,0,1,1,1,0.11058448255062103
s091/sid356824,91,356824,0,1,1,1,0.10970854014158249
s091/sid356827,91,356827,0,1,1,1,0.10303817689418793
s084/sid939417,84,939417,0,1,0,1,0.15803773701190948
s084/sid325379,84,325379,0,1,1,1,0.15311329066753387
s084/sid325371,84,325371,0,1,0,1,0.6377906799316406
s084/sid325389,84,325389,0,1,0,1,0.13226215541362762
s084/sid325363,84,325363,0,1,0,1,274.6055603027344
s084/sid325365,84,325365,0,1,1,1,10.61540699005127
s084/sid325372,84,325372,0,1,1,1,0.2594165802001953
s084/sid325390,84,325390,0,1,0,1,0.12998066842556
s084/sid325370,84,325370,0,1,1,1,1.257039189338684
s084/sid750184,84,750184,0,1,1,1,0.1361115574836731
s084/sid325384,84,325384,0,1,0,1,0.14487288892269135
s084/sid325368,84,325368,0,1,1,1,3.4700114727020264
s084/sid750183,84,750183,0,1,0,1,1.8038570880889893
s084/sid325369,84,325369,0,1,1,1,2.0649096965789795
s084/sid912494,84,912494,0,1,0,1,0.30196189880371094
s084/sid325364,84,325364,0,1,0,1,16.807058334350586
s084/sid325375,84,325375,0,1,1,1,0.21240675449371338
s084/sid1009078,84,1009078,0,1,0,1,0.1569390594959259
s084/sid325382,84,325382,0,1,1,1,0.14565441012382507
s084/sid325393,84,325393,0,1,1,1,0.11951310932636261
s084/sid325376,84,325376,0,1,1,1,0.20318001508712769
s084/sid325367,84,325367,0,1,0,1,6.20361852645874
s084/sid871915,84,871915,0,1,0,1,0.5255675315856934
s084/sid642504,84,642504,0,1,0,1,8.383238792419434
s084/sid325366,84,325366,0,1,1,1,2.496863842010498
s084/sid325386,84,325386,0,1,1,1,0.13684839010238647
s084/sid325387,84,325387,0,1,1,1,0.13658493757247925
s084/sid325388,84,325388,0,1,1,1,0.13607941567897797
s078/sid312224,78,312224,0,1,1,1,0.1549333930015564
s078/sid736618,78,736618,0,1,0,1,1.721619725227356
s078/sid312227,78,312227,0,1,0,1,0.15111465752124786
s078/sid312221,78,312221,0,1,0,1,0.1717100441455841
s078/sid312197,78,312197,0,1,0,1,210.4095458984375
s078/sid312205,78,312205,0,1,1,0,0.27822741866111755
s078/sid312206,78,312206,0,1,1,1,0.21756890416145325
s078/sid312208,78,312208,0,1,1,0,0.15029002726078033
s078/sid926155,78,926155,0,1,0,1,0.13746340572834015
s078/sid1001389,78,1001389,0,1,0,1,0.15786173939704895
s078/sid312199,78,312199,0,1,0,1,22.486791610717773
s078/sid312204,78,312204,0,1,1,1,1.3525052070617676
s078/sid835660,78,835660,0,1,0,1,0.6867717504501343
s078/sid312213,78,312213,0,1,0,1,0.2238910049200058
s078/sid736619,78,736619,0,1,0,1,0.2387709617614746
s078/sid928949,78,928949,0,1,0,1,0.29817652702331543
s078/sid883718,78,883718,0,1,0,1,0.30194684863090515
s078/sid312216,78,312216,0,1,1,1,0.22065013647079468
s078/sid312202,78,312202,0,1,0,1,6.405108451843262
s078/sid312223,78,312223,0,1,0,1,0.15734928846359253
s078/sid312222,78,312222,0,1,1,1,0.15702201426029205
s078/sid312211,78,312211,0,1,1,1,0.2976406216621399
s078/sid618422,78,618422,0,1,0,1,8.324687957763672
s078/sid312198,78,312198,0,1,1,1,18.510969161987305
s078/sid312203,78,312203,0,1,0,1,4.023552894592285
s078/sid312201,78,312201,0,1,0,1,6.39258337020874
s078/sid312215,78,312215,0,1,1,1,0.2173731029033661
s078/sid862157,78,862157,0,1,0,1,0.49065259099006653
s078/sid312231,78,312231,0,1,1,1,0.13970081508159637
s078/sid312230,78,312230,0,1,0,1,0.14148014783859253
s078/sid312200,78,312200,0,1,0,1,20.45062255859375
s078/sid312207,78,312207,0,1,1,0,0.17453588545322418
s078/sid312210,78,312210,0,1,1,1,0.276814728975296
s072/sid974568,72,974568,0,1,0,1,0.16339494287967682
s072/sid501193,72,501193,0,1,1,1,0.24431397020816803
s072/sid620438,72,620438,0,1,0,1,7.213336944580078
s072/sid604054,72,604054,0,1,0,1,7.993039608001709
s072/sid311624,72,311624,0,1,1,1,0.13518287241458893
s072/sid311616,72,311616,0,1,0,1,0.17745690047740936
s072/sid311599,72,311599,0,1,0,1,26.404342651367188
s072/sid311626,72,311626,0,1,1,1,0.12458720058202744
s072/sid501191,72,501191,0,1,0,1,21.422170639038086
s072/sid854122,72,854122,0,1,0,1,0.45980530977249146
s072/sid311598,72,311598,0,1,0,1,27.85492515563965
s072/sid939566,72,939566,0,1,0,1,0.14616194367408752
s072/sid876127,72,876127,0,1,0,1,0.3090834319591522
s072/sid311612,72,311612,0,1,1,1,0.27216842770576477
s072/sid922796,72,922796,0,1,0,1,0.28348103165626526
