source,target,kind,layer_from,layer_to
s099/sid388545,s099/sid388544,host,99,99
s099/sid388547,s099/sid388544,host,99,99
s099/sid388548,s099/sid388544,host,99,99
s099/sid388549,s099/sid388544,host,99,99
s099/sid388550,s099/sid388544,host,99,99
s099/sid388552,s099/sid388544,host,99,99
s099/sid388557,s099/sid388544,host,99,99
s099/sid388558,s099/sid388544,host,99,99
s099/sid388565,s099/sid388544,host,99,99
s099/sid388567,s099/sid388544,host,99,99
s099/sid388568,s099/sid388544,host,99,99
s099/sid388569,s099/sid388544,host,99,99
s099/sid388578,s099/sid388544,host,99,99
s099/sid388579,s099/sid388544,host,99,99
s091/sid356800,s099/sid388548,time,91,99
s091/sid356800,s091/sid356796,host,91,91
s091/sid356801,s099/sid388549,time,91,99
s091/sid356801,s091/sid356799,host,91,91
s091/sid900081,s099/sid388557,time,91,99
s091/sid356816,s099/sid388565,time,91,99
s091/sid356816,s091/sid356796,host,91,91
s091/sid356821,s099/sid388567,time,91,99
s091/sid356821,s091/sid356796,host,91,91
s091/sid356796,s099/sid388544,time,91,99
s091/sid356818,s099/sid388568,time,91,99
s091/sid356807,s099/sid388558,time,91,99
s091/sid356799,s099/sid388547,time,91,99
s091/sid356803,s099/sid388552,time,91,99
s091/sid356803,s091/sid356796,host,91,91
s091/sid356802,s099/sid388550,time,91,99
s091/sid356802,s091/sid356796,host,91,91
s091/sid356815,s099/sid388569,time,91,99
s091/sid356815,s091/sid356796,host,91,91
s091/sid356797,s099/sid388545,time,91,99
s091/sid356797,s091/sid356796,host,91,91
s091/sid356820,s099/sid388578,time,91,99
s091/sid356820,s091/sid356796,host,91,91
s091/sid356798,s091/sid356796,host,91,91
s091/sid356804,s091/sid356796,host,91,91
s091/sid356806,s091/sid356796,host,91,91
s091/sid356810,s091/sid356796,host,91,91
s091/sid356811,s091/sid356796,host,91,91
s091/sid356814,s091/sid356796,host,91,91
s091/sid356819,s091/sid356796,host,91,91
s091/sid356822,s091/sid356796,host,91,91
s091/sid356824,s091/sid356796,host,91,91
s091/sid356827,s091/sid356796,host,91,91
s084/sid939417,s091/sid356819,time,84,91
s084/sid325379,s091/sid356821,time,84,91
s084/sid325379,s084/sid325363,host,84,84
s084/sid325371,s091/sid356806,time,84,91
s084/sid325389,s091/sid356818,time,84,91
s084/sid325363,s091/sid356796,time,84,91
s084/sid325365,s091/sid356797,time,84,91
s084/sid325365,s084/sid325363,host,84,84
s084/sid325372,s091/sid356810,time,84,91
s084/sid325372,s084/sid325363,host,84,84
s084/sid325390,s091/sid356822,time,84,91
s084/sid325370,s091/sid356803,time,84,91
s084/sid325370,s084/sid325363,host,84,84
s084/sid750184,s091/sid356824,time,84,91
s084/sid750184,s084/sid750183,host,84,84
s084/sid325384,s091/sid356820,time,84,91
s084/sid325368,s091/sid356801,time,84,91
s084/sid325368,s084/sid325365,host,84,84
s084/sid750183,s091/sid356804,time,84,91
s084/sid325369,s091/sid356802,time,84,91
s084/sid325369,s084/sid325368,host,84,84
