source,target,kind,layer_from,layer_to
s099/sid475622,s099/sid475619,host,99,99
s099/sid475626,s099/sid475619,host,99,99
s099/sid475628,s099/sid475619,host,99,99
s091/sid434560,s099/sid475619,time,91,99
s091/sid434564,s099/sid475622,time,91,99
s091/sid434564,s091/sid434560,host,91,91
s091/sid1052260,s099/sid475628,time,91,99
s091/sid434568,s099/sid475626,time,91,99
s091/sid434568,s091/sid434560,host,91,91
s091/sid434567,s091/sid434560,host,91,91
s091/sid434571,s091/sid434560,host,91,91
s084/sid396748,s091/sid434567,time,84,91
s084/sid396748,s084/sid396742,host,84,84
s084/sid396747,s091/sid434564,time,84,91
s084/sid396747,s084/sid396742,host,84,84
s084/sid396752,s091/sid434571,time,84,91
s084/sid396752,s084/sid396742,host,84,84
s084/sid1043335,s091/sid1052260,time,84,91
s084/sid396742,s091/sid434560,time,84,91
s084/sid396749,s091/sid434568,time,84,91
s084/sid396749,s084/sid396742,host,84,84
s084/sid396745,s084/sid396742,host,84,84
s078/sid368936,s084/sid396749,time,78,84
s078/sid368936,s078/sid368931,host,78,78
s078/sid368939,s084/sid396752,time,78,84
s078/sid368939,s078/sid368931,host,78,78
s078/sid830511,s084/sid396748,time,78,84
s078/sid368935,s084/sid396747,time,78,84
s078/sid368935,s078/sid368931,host,78,78
s078/sid1053673,s084/sid1043335,time,78,84
s078/sid368931,s084/sid396742,time,78,84
s078/sid368934,s078/sid368931,host,78,78
s072/sid1059234,s078/sid1053673,time,72,78
s072/sid370402,s078/sid368936,time,72,78
s072/sid370401,s078/sid368935,time,72,78
s072/sid370401,s072/sid370399,host,72,72
s072/sid903253,s078/sid830511,time,72,78
s072/sid370399,s078/sid368931,time,72,78
s072/sid985266,s078/sid368939,time,72,78
s067/sid347485,s072/sid370402,time,67,72
s067/sid897208,s072/sid903253,time,67,72
s067/sid347482,s072/sid370401,time,67,72
s067/sid347482,s067/sid347481,host,67,67
s067/sid990150,s072/sid985266,time,67,72
s067/sid347481,s072/sid370399,time,67,72
s067/sid347489,s067/sid347481,host,67,67
s067/sid347491,s067/sid347481,host,67,67
s067/sid347492,s067/sid347481,host,67,67
s059/sid310579,s067/sid347481,time,59,67
s059/sid310580,s067/sid347482,time,59,67
s059/sid310580,s059/sid310579,host,59,59
s059/sid310583,s067/sid347489,time,59,67
s059/sid310584,s067/sid347485,time,59,67
s059/sid310584,s059/sid310579,host,59,59
s059/sid891410,s067/sid897208,time,59,67
s059/sid946851,s067/sid990150,time,59,67
s059/sid310581,s059/sid310579,host,59,59
s059/sid310585,s059/sid310580,host,59,59
s059/sid310586,s059/sid310579,host,59,59
s059/sid310588,s059/sid310579,host,59,59
s059/sid310590,s059/sid310579,host,59,59
s050/sid856617,s059/sid310583,time,50,59
s050/sid248389,s059/sid310579,time,50,59
s050/sid521552,s059/sid310581,time,50,59
s050/sid248392,s059/sid310584,time,50,59
s050/sid248390,s059/sid310580,time,50,59
s050/sid983552,s059/sid946851,time,50,59
s050/sid811948,s059/sid891410,time,50,59
s050/sid248391,s059/sid310585,time,50,59
s050/sid248391,s050/sid248389,host,50,50
s050/sid927129,s059/sid310590,time,50,59
s050/sid248396,s059/sid310588,time,50,59
s050/sid248396,s050/sid248389,host,50,50
s050/sid248393,s050/sid248389,host,50,50
s050/sid248397,s050/sid248389,host,50,50
s040/sid161764,s050/sid248396,time,40,50
s040/sid161764,s040/sid161759,host,40,40
s040/sid161760,s050/sid248390,time,40,50
s040/sid161760,s040/sid161759,host,40,40
s040/sid161761,s050/sid248392,time,40,50
s040/sid161761,s040/sid161759,host,40,40
s040/sid161762,s050/sid248391,time,40,50
s040/sid161762,s040/sid161759,host,40,40
s040/sid928065,s050/sid927129,time,40,50
s040/sid991041,s050/sid983552,time,40,50
s040/sid161759,s050/sid248389,time,40,50
s040/sid468175,s050/sid521552,time,40,50
s040/sid844491,s050/sid856617,time,40,50
s040/sid161763,s050/sid248397,time,40,50
s040/sid161765,s040/sid161759,host,40,40
s040/sid161766,s040/sid161759,host,40,40
s040/sid161768,s040/sid161759,host,40,40
s033/sid876659,s040/sid991041,time,33,40
s033/sid468115,s040/sid161762,time,33,40
s033/sid824520,s040/sid928065,time,33,40
s033/sid468116,s040/sid161761,time,33,40
s033/sid398126,s040/sid468175,time,33,40
s033/sid909788,s040/sid161768,time,33,40
s033/sid663172,s040/sid161764,time,33,40
s033/sid761421,s040/sid844491,time,33,40
s033/sid948826,s040/sid161766,time,33,40
s033/sid115248,s040/sid161763,time,33,40
s033/sid115248,s033/sid115247,host,33,33
s033/sid115247,s040/sid161759,time,33,40
s033/sid489124,s040/sid161760,time,33,40
s033/sid115250,s033/sid115247,host,33,33
s025/sid871470,s033/sid876659,time,25,33
s025/sid788194,s033/sid824520,time,25,33
s025/sid48060,s033/sid115247,time,25,33
s025/sid458041,s033/sid115248,time,25,33
s025/sid811164,s033/sid948826,time,25,33
s025/sid506698,s033/sid663172,time,25,33
s025/sid320854,s033/sid398126,time,25,33
s025/sid320855,s033/sid398126,time,25,33
s025/sid839279,s033/sid115250,time,25,33
s025/sid454162,s033/sid468116,time,25,33
s025/sid373418,s033/sid489124,time,25,33
s025/sid682576,s033/sid761421,time,25,33
s025/sid841943,s033/sid909788,time,25,33
s025/sid430641,s033/sid468115,time,25,33
s025/sid48061,s025/sid48060,host,25,25
s025/sid48062,s025/sid48060,host,25,25
s025/sid48064,s025/sid48060,host,25,25
s025/sid48065,s025/sid48060,host,25,25
s021/sid591488,s025/sid48065,time,21,25
s021/sid466870,s025/sid48062,time,21,25
s021/sid704982,s025/sid871470,time,21,25
s021/sid286144,s025/sid373418,time,21,25
s021/sid31632,s025/sid48060,time,21,25
s021/sid31633,s025/sid48060,time,21,25
s021/sid31634,s025/sid48060,time,21,25
s021/sid31634,s021/sid31632,host,21,21
s021/sid31636,s025/sid48060,time,21,25
s021/sid31636,s021/sid31633,host,21,21
s021/sid132447,s025/sid48060,time,21,25
s021/sid332405,s025/sid320855,time,21,25
s021/sid346915,s025/sid430641,time,21,25
s021/sid589626,s025/sid682576,time,21,25
s021/sid346716,s025/sid454162,time,21,25
s021/sid690608,s025/sid839279,time,21,25
s021/sid301536,s025/sid320854,time,21,25
s021/sid389742,s025/sid48064,time,21,25
s021/sid449015,s025/sid506698,time,21,25
s021/sid366448,s025/sid458041,time,21,25
s021/sid369031,s025/sid48061,time,21,25
s021/sid31635,s021/sid31633,host,21,21
s021/sid31637,s021/sid31632,host,21,21
s021/sid31638,s021/sid31633,host,21,21
s021/sid31639,s021/sid31633,host,21,21
s021/sid31640,s021/sid31633,host,21,21
s017/sid313988,s021/sid389742,time,17,21
s017/sid258660,s021/sid346915,time,17,21
s017/sid35629,s021/sid31636,time,17,21
s017/sid311046,s021/sid346716,time,17,21
s017/sid35627,s021/sid31633,time,17,21
s017/sid124228,s021/sid301536,time,17,21
s017/sid288050,s021/sid449015,time,17,21
s017/sid95584,s021/sid31638,time,17,21
s017/sid542885,s021/sid704982,time,17,21
s017/sid535809,s021/sid31637,time,17,21
s017/sid21549,s021/sid31634,time,17,21
s017/sid95583,s021/sid31640,time,17,21
s017/sid505603,s021/sid591488,time,17,21
s017/sid124225,s021/sid332405,time,17,21
s017/sid267488,s021/sid366448,time,17,21
s017/sid296307,s021/sid466870,time,17,21
s017/sid384987,s021/sid132447,time,17,21
s017/sid21548,s021/sid31632,time,17,21
s017/sid35628,s021/sid31635,time,17,21
s017/sid196592,s021/sid286144,time,17,21
s017/sid302246,s021/sid369031,time,17,21
s017/sid35631,s017/sid35627,host,17,17
