source,target,kind,layer_from,layer_to
s099/sid242789,s099/sid242788,host,99,99
s099/sid242790,s099/sid242788,host,99,99
s099/sid242791,s099/sid242789,host,99,99
s099/sid242792,s099/sid242788,host,99,99
s099/sid242793,s099/sid242788,host,99,99
s099/sid242794,s099/sid242788,host,99,99
s099/sid242795,s099/sid242788,host,99,99
s099/sid242801,s099/sid242788,host,99,99
s099/sid242802,s099/sid242789,host,99,99
s099/sid242805,s099/sid242789,host,99,99
s099/sid242806,s099/sid242788,host,99,99
s099/sid242807,s099/sid242788,host,99,99
s099/sid242810,s099/sid242788,host,99,99
s099/sid242812,s099/sid242793,host,99,99
s099/sid242814,s099/sid242788,host,99,99
s099/sid242819,s099/sid242789,host,99,99
s099/sid242823,s099/sid242790,host,99,99
s099/sid242824,s099/sid242790,host,99,99
s099/sid242825,s099/sid242790,host,99,99
s099/sid242826,s099/sid242788,host,99,99
s099/sid242828,s099/sid242788,host,99,99
s099/sid242829,s099/sid242788,host,99,99
s099/sid242830,s099/sid242788,host,99,99
s099/sid242834,s099/sid242788,host,99,99
s099/sid242839,s099/sid242788,host,99,99
s099/sid242842,s099/sid242788,host,99,99
s099/sid242843,s099/sid242789,host,99,99
s099/sid242844,s099/sid242788,host,99,99
s099/sid242846,s099/sid242788,host,99,99
s099/sid242848,s099/sid242788,host,99,99
s099/sid242849,s099/sid242788,host,99,99
s099/sid242856,s099/sid242788,host,99,99
s099/sid242861,s099/sid242788,host,99,99
s099/sid242862,s099/sid242788,host,99,99
s099/sid242866,s099/sid242788,host,99,99
s099/sid242868,s099/sid242788,host,99,99
s099/sid242871,s099/sid242788,host,99,99
s099/sid242872,s099/sid242789,host,99,99
s099/sid242873,s099/sid242788,host,99,99
s099/sid242875,s099/sid242788,host,99,99
s099/sid242877,s099/sid242788,host,99,99
s099/sid242878,s099/sid242788,host,99,99
s099/sid242879,s099/sid242788,host,99,99
s099/sid242881,s099/sid242788,host,99,99
s099/sid242882,s099/sid242788,host,99,99
s099/sid242883,s099/sid242788,host,99,99
s099/sid242884,s099/sid242788,host,99,99
s099/sid242887,s099/sid242788,host,99,99
s099/sid242888,s099/sid242788,host,99,99
s099/sid242889,s099/sid242788,host,99,99
s099/sid242897,s099/sid242788,host,99,99
s099/sid242898,s099/sid242788,host,99,99
s099/sid242899,s099/sid242788,host,99,99
s099/sid242900,s099/sid242792,host,99,99
s099/sid242903,s099/sid242788,host,99,99
