source,target,kind,layer_from,layer_to
s099/sid452034,s099/sid452031,host,99,99
s099/sid452035,s099/sid452031,host,99,99
s099/sid452037,s099/sid452031,host,99,99
s099/sid452038,s099/sid452031,host,99,99
s099/sid452039,s099/sid452031,host,99,99
s099/sid452040,s099/sid452031,host,99,99
s099/sid452042,s099/sid452031,host,99,99
s099/sid452043,s099/sid452031,host,99,99
s099/sid452044,s099/sid452031,host,99,99
s091/sid422721,s099/sid452044,time,91,99
s091/sid422710,s099/sid452034,time,91,99
s091/sid422710,s091/sid422708,host,91,91
s091/sid982653,s099/sid452042,time,91,99
s091/sid422713,s099/sid452038,time,91,99
s091/sid422713,s091/sid422708,host,91,91
s091/sid422714,s099/sid452039,time,91,99
s091/sid422716,s099/sid452035,time,91,99
s091/sid422716,s091/sid422708,host,91,91
s091/sid903169,s099/sid452040,time,91,99
s091/sid422711,s099/sid452037,time,91,99
s091/sid422711,s091/sid422708,host,91,91
s091/sid422708,s099/sid452031,time,91,99
s091/sid422717,s099/sid452043,time,91,99
s091/sid422717,s091/sid422708,host,91,91
s091/sid422720,s091/sid422708,host,91,91
s091/sid422723,s091/sid422708,host,91,91
s084/sid969488,s091/sid422723,time,84,91
s084/sid863314,s091/sid903169,time,84,91
s084/sid379773,s091/sid422710,time,84,91
s084/sid379773,s084/sid379770,host,84,84
s084/sid379774,s091/sid422711,time,84,91
s084/sid379778,s091/sid422713,time,84,91
s084/sid379778,s084/sid379770,host,84,84
s084/sid379781,s091/sid422717,time,84,91
s084/sid379781,s084/sid379770,host,84,84
s084/sid379770,s091/sid422708,time,84,91
s084/sid379772,s091/sid422708,time,84,91
s084/sid379772,s084/sid379770,host,84,84
s084/sid379775,s091/sid422708,time,84,91
s084/sid379775,s084/sid379772,host,84,84
s084/sid379776,s091/sid422708,time,84,91
s084/sid379776,s084/sid379775,host,84,84
s084/sid379783,s091/sid422721,time,84,91
s084/sid887051,s091/sid422714,time,84,91
s084/sid861158,s091/sid422716,time,84,91
s084/sid960349,s091/sid982653,time,84,91
s084/sid379785,s084/sid379770,host,84,84
s078/sid878143,s084/sid887051,time,78,84
s078/sid346631,s084/sid379773,time,78,84
s078/sid346631,s078/sid346627,host,78,78
s078/sid858684,s084/sid863314,time,78,84
s078/sid346628,s084/sid379776,time,78,84
s078/sid346628,s078/sid346627,host,78,78
s078/sid346627,s084/sid379770,time,78,84
s078/sid946156,s084/sid960349,time,78,84
s078/sid346630,s084/sid379772,time,78,84
s078/sid346630,s078/sid346628,host,78,78
s078/sid346632,s084/sid379774,time,78,84
s078/sid346634,s084/sid379778,time,78,84
s078/sid346634,s078/sid346627,host,78,78
s078/sid983761,s084/sid969488,time,78,84
s078/sid853248,s084/sid861158,time,78,84
s078/sid346641,s084/sid379783,time,78,84
s078/sid346641,s078/sid346627,host,78,78
s078/sid346639,s084/sid379781,time,78,84
s078/sid346639,s078/sid346627,host,78,78
s078/sid346635,s078/sid346627,host,78,78
s078/sid346642,s078/sid346627,host,78,78
s078/sid346643,s078/sid346627,host,78,78
s072/sid849264,s078/sid858684,time,72,78
s072/sid941271,s078/sid946156,time,72,78
s072/sid328202,s078/sid346631,time,72,78
s072/sid328202,s072/sid328198,host,72,72
s072/sid898998,s078/sid983761,time,72,78
s072/sid328212,s078/sid346641,time,72,78
s072/sid328212,s072/sid328198,host,72,72
s072/sid328203,s078/sid346634,time,72,78
s072/sid328203,s072/sid328198,host,72,72
s072/sid328210,s078/sid346639,time,72,78
s072/sid328210,s072/sid328198,host,72,72
s072/sid328201,s078/sid346630,time,72,78
s072/sid328201,s072/sid328198,host,72,72
s072/sid328198,s078/sid346627,time,72,78
s072/sid328199,s078/sid346628,time,72,78
s072/sid328199,s072/sid328198,host,72,72
s072/sid328208,s078/sid878143,time,72,78
s072/sid841772,s078/sid853248,time,72,78
s072/sid328204,s078/sid346632,time,72,78
s072/sid328200,s072/sid328198,host,72,72
s072/sid328207,s072/sid328198,host,72,72
s072/sid328214,s072/sid328198,host,72,72
s072/sid328215,s072/sid328198,host,72,72
s072/sid328216,s072/sid328198,host,72,72
s067/sid303342,s072/sid328210,time,67,72
s067/sid303342,s067/sid303329,host,67,67
s067/sid886939,s072/sid898998,time,67,72
s067/sid303341,s072/sid328212,time,67,72
s067/sid937633,s072/sid941271,time,67,72
s067/sid303329,s072/sid328198,time,67,72
s067/sid303333,s072/sid328202,time,67,72
s067/sid303333,s067/sid303329,host,67,67
s067/sid842353,s072/sid849264,time,67,72
s067/sid303330,s072/sid328199,time,67,72
s067/sid303330,s067/sid303329,host,67,67
s067/sid303331,s072/sid328200,time,67,72
s067/sid303331,s067/sid303329,host,67,67
s067/sid832339,s072/sid841772,time,67,72
s067/sid303334,s072/sid328203,time,67,72
s067/sid303334,s067/sid303329,host,67,67
s067/sid303332,s072/sid328201,time,67,72
s067/sid303332,s067/sid303329,host,67,67
s067/sid303344,s072/sid328215,time,67,72
s067/sid303344,s067/sid303329,host,67,67
s067/sid303339,s072/sid328208,time,67,72
s067/sid303339,s067/sid303330,host,67,67
s067/sid303337,s072/sid328204,time,67,72
s067/sid303337,s067/sid303329,host,67,67
s067/sid303338,s067/sid303329,host,67,67
s067/sid303346,s067/sid303329,host,67,67
s059/sid272866,s067/sid303342,time,59,67
s059/sid272866,s059/sid272859,host,59,59
s059/sid272860,s067/sid303330,time,59,67
s059/sid272860,s059/sid272859,host,59,59
s059/sid843215,s067/sid842353,time,59,67
s059/sid272861,s067/sid303332,time,59,67
s059/sid272861,s059/sid272859,host,59,59
s059/sid272862,s067/sid303333,time,59,67
s059/sid272862,s059/sid272859,host,59,59
s059/sid272865,s067/sid303339,time,59,67
s059/sid272865,s059/sid272859,host,59,59
s059/sid272872,s067/sid303346,time,59,67
s059/sid272872,s059/sid272859,host,59,59
s059/sid272864,s067/sid303337,time,59,67
s059/sid272864,s059/sid272859,host,59,59
s059/sid272859,s067/sid303329,time,59,67
s059/sid542241,s067/sid303331,time,59,67
s059/sid934945,s067/sid937633,time,59,67
s059/sid272868,s067/sid303341,time,59,67
s059/sid272863,s067/sid303334,time,59,67
s059/sid272863,s059/sid272859,host,59,59
s059/sid981215,s067/sid886939,time,59,67
s059/sid828456,s067/sid832339,time,59,67
