id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid386269,99,386269,1,1,0,1,184.471435546875
s099/sid386273,99,386273,0,1,1,1,0.5030620694160461
s099/sid386274,99,386274,0,1,1,1,1.2611491680145264
s099/sid386275,99,386275,0,1,1,1,1.6838032007217407
s099/sid386276,99,386276,0,1,1,0,0.15454024076461792
s099/sid386277,99,386277,0,1,1,0,0.1353968232870102
s099/sid386279,99,386279,0,1,1,0,0.11566845327615738
s099/sid386281,99,386281,0,1,1,1,0.45868635177612305
s099/sid386282,99,386282,0,1,1,1,0.47185513377189636
s099/sid386283,99,386283,0,1,1,0,0.10871990770101547
s099/sid386284,99,386284,0,1,1,0,0.10449813306331635
s099/sid386285,99,386285,0,1,1,1,0.442971795797348
s099/sid386296,99,386296,0,1,1,1,0.3244611322879791
s099/sid386297,99,386297,0,1,1,1,0.2946862578392029
s099/sid386306,99,386306,0,1,1,1,0.17381437122821808
s099/sid386307,99,386307,0,1,1,1,0.15777631103992462
s099/sid386314,99,386314,0,1,1,1,0.11921367794275284
s099/sid386315,99,386315,0,1,1,1,0.1169954463839531
s099/sid386317,99,386317,0,1,1,1,0.11395024508237839
s099/sid386322,99,386322,0,1,1,1,0.10767253488302231
s099/sid386324,99,386324,0,1,1,1,0.10303372889757156
s091/sid375053,91,375053,0,1,0,1,0.30011895298957825
s091/sid375081,91,375081,0,1,0,1,0.10665851831436157
s091/sid375035,91,375035,0,1,1,0,0.1837444007396698
s091/sid375040,91,375040,0,1,1,1,0.6633924841880798
s091/sid375080,91,375080,0,1,0,1,0.1123446449637413
s091/sid375042,91,375042,0,1,1,1,0.49375224113464355
s091/sid375050,91,375050,0,1,1,1,0.37992483377456665
s091/sid375057,91,375057,0,1,1,1,0.23197677731513977
s091/sid375067,91,375067,0,1,0,1,0.13243067264556885
s091/sid375085,91,375085,0,1,1,1,0.10035242140293121
s091/sid375075,91,375075,0,1,0,1,0.11729680001735687
s091/sid375037,91,375037,0,1,0,1,0.9564810991287231
s091/sid375062,91,375062,0,1,0,1,0.17166973650455475
s091/sid375033,91,375033,0,1,1,1,2.1473453044891357
s091/sid375030,91,375030,0,1,0,1,179.53158569335938
s091/sid375039,91,375039,0,1,1,0,0.14985394477844238
s091/sid375034,91,375034,0,1,0,1,2.056734323501587
s091/sid375031,91,375031,0,1,1,1,39.072509765625
s091/sid375036,91,375036,0,1,1,0,0.17676958441734314
s091/sid375038,91,375038,0,1,1,1,0.886641263961792
s091/sid375043,91,375043,0,1,1,1,0.4114777445793152
s091/sid375044,91,375044,0,1,1,0,0.10956792533397675
