source,target,kind,layer_from,layer_to
s099/sid386273,s099/sid386269,host,99,99
s099/sid386274,s099/sid386269,host,99,99
s099/sid386275,s099/sid386269,host,99,99
s099/sid386276,s099/sid386269,host,99,99
s099/sid386277,s099/sid386273,host,99,99
s099/sid386279,s099/sid386277,host,99,99
s099/sid386281,s099/sid386269,host,99,99
s099/sid386282,s099/sid386269,host,99,99
s099/sid386283,s099/sid386276,host,99,99
s099/sid386284,s099/sid386276,host,99,99
s099/sid386285,s099/sid386269,host,99,99
s099/sid386296,s099/sid386269,host,99,99
s099/sid386297,s099/sid386269,host,99,99
s099/sid386306,s099/sid386269,host,99,99
s099/sid386307,s099/sid386269,host,99,99
s099/sid386314,s099/sid386269,host,99,99
s099/sid386315,s099/sid386269,host,99,99
s099/sid386317,s099/sid386269,host,99,99
s099/sid386322,s099/sid386269,host,99,99
s099/sid386324,s099/sid386269,host,99,99
s091/sid375053,s099/sid386297,time,91,99
s091/sid375081,s099/sid386324,time,91,99
s091/sid375035,s099/sid386273,time,91,99
s091/sid375035,s091/sid375030,host,91,91
s091/sid375040,s099/sid386281,time,91,99
s091/sid375040,s091/sid375030,host,91,91
s091/sid375080,s099/sid386322,time,91,99
s091/sid375042,s099/sid386285,time,91,99
s091/sid375042,s091/sid375030,host,91,91
s091/sid375050,s099/sid386296,time,91,99
s091/sid375050,s091/sid375030,host,91,91
s091/sid375057,s099/sid386306,time,91,99
s091/sid375057,s091/sid375030,host,91,91
s091/sid375067,s099/sid386314,time,91,99
s091/sid375085,s099/sid386317,time,91,99
s091/sid375085,s091/sid375031,host,91,91
s091/sid375075,s099/sid386315,time,91,99
s091/sid375037,s099/sid386282,time,91,99
s091/sid375062,s099/sid386307,time,91,99
s091/sid375033,s099/sid386274,time,91,99
s091/sid375033,s091/sid375030,host,91,91
s091/sid375030,s099/sid386269,time,91,99
s091/sid375039,s099/sid386269,time,91,99
s091/sid375039,s091/sid375036,host,91,91
s091/sid375034,s099/sid386275,time,91,99
s091/sid375031,s091/sid375030,host,91,91
s091/sid375036,s091/sid375031,host,91,91
s091/sid375038,s091/sid375031,host,91,91
s091/sid375043,s091/sid375031,host,91,91
s091/sid375044,s091/sid375030,host,91,91
s091/sid375045,s091/sid375030,host,91,91
s091/sid375046,s091/sid375030,host,91,91
s091/sid375051,s091/sid375038,host,91,91
s091/sid375060,s091/sid375031,host,91,91
s091/sid375066,s091/sid375030,host,91,91
s091/sid375068,s091/sid375030,host,91,91
s091/sid375072,s091/sid375031,host,91,91
s091/sid375078,s091/sid375030,host,91,91
s091/sid375079,s091/sid375030,host,91,91
s084/sid349659,s091/sid375030,time,84,91
s084/sid349666,s091/sid375030,time,84,91
s084/sid349666,s084/sid349659,host,84,84
s084/sid349687,s091/sid375085,time,84,91
s084/sid349687,s084/sid349659,host,84,84
s084/sid349681,s091/sid375053,time,84,91
s084/sid349665,s091/sid375037,time,84,91
s084/sid989228,s091/sid375068,time,84,91
s084/sid349667,s091/sid375040,time,84,91
s084/sid1033693,s091/sid375081,time,84,91
s084/sid349690,s091/sid375075,time,84,91
s084/sid349690,s084/sid349659,host,84,84
s084/sid349661,s091/sid375033,time,84,91
s084/sid349661,s084/sid349659,host,84,84
s084/sid349694,s091/sid375066,time,84,91
s084/sid349704,s091/sid375067,time,84,91
s084/sid349704,s084/sid349672,host,84,84
s084/sid349698,s091/sid375072,time,84,91
s084/sid349698,s084/sid349659,host,84,84
s084/sid349662,s091/sid375034,time,84,91
s084/sid349680,s091/sid375050,time,84,91
s084/sid951497,s091/sid375080,time,84,91
s084/sid349678,s091/sid375051,time,84,91
s084/sid349679,s091/sid375060,time,84,91
s084/sid349669,s091/sid375042,time,84,91
s084/sid349669,s084/sid349659,host,84,84
s084/sid349697,s091/sid375078,time,84,91
s084/sid349697,s084/sid349659,host,84,84
s084/sid349695,s091/sid375079,time,84,91
s084/sid349695,s084/sid349661,host,84,84
s084/sid800752,s091/sid375043,time,84,91
s084/sid349663,s091/sid375038,time,84,91
s084/sid349660,s091/sid375031,time,84,91
s084/sid349672,s091/sid375057,time,84,91
s084/sid349671,s091/sid375046,time,84,91
s084/sid349671,s084/sid349659,host,84,84
s084/sid349686,s091/sid375062,time,84,91
s084/sid349668,s084/sid349659,host,84,84
s084/sid349670,s084/sid349659,host,84,84
s084/sid349673,s084/sid349668,host,84,84
s084/sid349674,s084/sid349659,host,84,84
s084/sid349689,s084/sid349659,host,84,84
s084/sid349692,s084/sid349660,host,84,84
s084/sid349699,s084/sid349660,host,84,84
s084/sid349701,s084/sid349659,host,84,84
s078/sid364251,s084/sid349704,time,78,84
s078/sid364251,s078/sid364228,host,78,78
s078/sid364234,s084/sid349671,time,78,84
s078/sid364234,s078/sid364228,host,78,78
s078/sid364228,s084/sid349659,time,78,84
s078/sid364235,s084/sid349659,time,78,84
s078/sid364235,s078/sid364228,host,78,78
s078/sid364242,s084/sid349695,time,78,84
s078/sid995609,s084/sid989228,time,78,84
s078/sid364245,s084/sid349687,time,78,84
s078/sid364245,s078/sid364228,host,78,78
s078/sid1030902,s084/sid1033693,time,78,84
s078/sid364239,s084/sid349681,time,78,84
s078/sid449372,s084/sid349692,time,78,84
s078/sid449372,s078/sid449368,host,78,78
s078/sid865591,s084/sid349679,time,78,84
s078/sid364249,s084/sid349690,time,78,84
s078/sid364249,s078/sid364228,host,78,78
s078/sid364250,s084/sid951497,time,78,84
s078/sid364247,s084/sid349689,time,78,84
s078/sid364247,s078/sid364228,host,78,78
s078/sid364238,s084/sid349680,time,78,84
s078/sid364232,s084/sid349669,time,78,84
s078/sid449369,s084/sid349678,time,78,84
s078/sid449368,s084/sid349660,time,78,84
s078/sid364229,s084/sid349661,time,78,84
s078/sid364229,s078/sid364228,host,78,78
s078/sid364230,s084/sid349662,time,78,84
s078/sid756751,s084/sid349663,time,78,84
s078/sid364252,s084/sid349698,time,78,84
s078/sid364252,s078/sid364228,host,78,78
s078/sid449375,s084/sid349699,time,78,84
s078/sid449375,s078/sid449368,host,78,78
s078/sid364231,s084/sid349665,time,78,84
s078/sid364248,s084/sid349697,time,78,84
s078/sid364248,s078/sid364228,host,78,78
s078/sid364233,s084/sid349667,time,78,84
s078/sid364233,s078/sid364228,host,78,78
s078/sid785541,s084/sid800752,time,78,84
s078/sid917769,s084/sid349694,time,78,84
s078/sid364246,s084/sid349686,time,78,84
s078/sid364236,s078/sid364228,host,78,78
s078/sid364254,s078/sid364228,host,78,78
s078/sid364255,s078/sid364228,host,78,78
s078/sid449374,s078/sid449368,host,78,78
s078/sid449376,s078/sid449368,host,78,78
s072/sid974470,s078/sid449376,time,72,78
s072/sid427861,s078/sid449368,time,72,78
s072/sid347976,s078/sid364248,time,72,78
s072/sid784607,s078/sid785541,time,72,78
s072/sid925635,s078/sid364242,time,72,78
s072/sid347957,s078/sid364228,time,72,78
s072/sid347958,s078/sid364228,time,72,78
s072/sid347958,s072/sid347957,host,72,72
s072/sid347966,s078/sid364228,time,72,78
s072/sid347966,s072/sid347957,host,72,72
s072/sid856790,s078/sid865591,time,72,78
s072/sid347975,s078/sid364251,time,72,78
s072/sid347975,s072/sid347957,host,72,72
s072/sid347967,s078/sid364239,time,72,78
s072/sid347961,s078/sid364232,time,72,78
s072/sid744705,s078/sid756751,time,72,78
s072/sid720502,s078/sid364230,time,72,78
s072/sid347959,s078/sid364229,time,72,78
s072/sid347960,s078/sid364231,time,72,78
s072/sid347968,s078/sid364238,time,72,78
s072/sid347968,s072/sid347957,host,72,72
s072/sid347974,s078/sid364247,time,72,78
s072/sid347974,s072/sid347957,host,72,72
s072/sid942801,s078/sid364245,time,72,78
s072/sid347972,s078/sid364246,time,72,78
s072/sid347972,s072/sid347957,host,72,72
s072/sid995148,s078/sid995609,time,72,78
s072/sid427866,s078/sid449375,time,72,78
s072/sid347962,s078/sid364233,time,72,78
s072/sid347962,s072/sid347957,host,72,72
s072/sid427871,s078/sid449372,time,72,78
s072/sid427871,s072/sid427861,host,72,72
s072/sid347984,s078/sid364255,time,72,78
s072/sid347963,s078/sid364235,time,72,78
s072/sid347963,s072/sid347957,host,72,72
s072/sid347971,s078/sid364254,time,72,78
s072/sid347977,s078/sid364250,time,72,78
s072/sid347977,s072/sid347957,host,72,72
s072/sid347973,s078/sid364249,time,72,78
s072/sid347981,s078/sid364252,time,72,78
s072/sid347981,s072/sid347962,host,72,72
s072/sid427863,s078/sid449369,time,72,78
s072/sid347983,s078/sid1030902,time,72,78
s072/sid347964,s078/sid364234,time,72,78
s072/sid347964,s072/sid347958,host,72,72
s072/sid347980,s078/sid917769,time,72,78
s072/sid347965,s072/sid347958,host,72,72
s072/sid347978,s072/sid347957,host,72,72
s072/sid347982,s072/sid347957,host,72,72
s072/sid427862,s072/sid427861,host,72,72
s072/sid427869,s072/sid427861,host,72,72
s072/sid427872,s072/sid427861,host,72,72
s067/sid407688,s072/sid427861,time,67,72
s067/sid407690,s072/sid427863,time,67,72
s067/sid407690,s067/sid407688,host,67,67
