source,target,kind,layer_from,layer_to
s099/sid372756,s099/sid372754,host,99,99
s099/sid372757,s099/sid372754,host,99,99
s099/sid372761,s099/sid372754,host,99,99
s099/sid372766,s099/sid372754,host,99,99
s099/sid372768,s099/sid372754,host,99,99
s099/sid372771,s099/sid372754,host,99,99
s099/sid372777,s099/sid372754,host,99,99
s099/sid372780,s099/sid372754,host,99,99
s099/sid372781,s099/sid372754,host,99,99
s099/sid372790,s099/sid372754,host,99,99
s099/sid372794,s099/sid372754,host,99,99
s099/sid372797,s099/sid372754,host,99,99
s099/sid372798,s099/sid372754,host,99,99
s099/sid372799,s099/sid372754,host,99,99
s099/sid372804,s099/sid372754,host,99,99
s091/sid500930,s099/sid372797,time,91,99
s091/sid372911,s099/sid372757,time,91,99
s091/sid372911,s091/sid372909,host,91,91
s091/sid372928,s099/sid372780,time,91,99
s091/sid372928,s091/sid372909,host,91,91
s091/sid372933,s099/sid372799,time,91,99
s091/sid372933,s091/sid372909,host,91,91
s091/sid372929,s099/sid372777,time,91,99
s091/sid372929,s091/sid372909,host,91,91
s091/sid372919,s099/sid372771,time,91,99
s091/sid372913,s099/sid372761,time,91,99
s091/sid372913,s091/sid372909,host,91,91
s091/sid372938,s099/sid372804,time,91,99
s091/sid372938,s091/sid372909,host,91,91
s091/sid372931,s099/sid372790,time,91,99
s091/sid372931,s091/sid372909,host,91,91
s091/sid372916,s099/sid372766,time,91,99
s091/sid372916,s091/sid372909,host,91,91
s091/sid372935,s099/sid372798,time,91,99
s091/sid372930,s099/sid372781,time,91,99
s091/sid372909,s099/sid372754,time,91,99
s091/sid372918,s099/sid372768,time,91,99
s091/sid372918,s091/sid372909,host,91,91
s091/sid372922,s099/sid372794,time,91,99
s091/sid372910,s099/sid372756,time,91,99
s091/sid372912,s091/sid372909,host,91,91
s091/sid372914,s091/sid372909,host,91,91
s091/sid372920,s091/sid372909,host,91,91
s091/sid372921,s091/sid372909,host,91,91
s091/sid372923,s091/sid372909,host,91,91
s091/sid372924,s091/sid372909,host,91,91
s091/sid372939,s091/sid372909,host,91,91
s091/sid372940,s091/sid372909,host,91,91
s091/sid372942,s091/sid372909,host,91,91
