id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid360923,99,360923,1,1,0,1,449.6496887207031
s099/sid360925,99,360925,0,1,1,1,3.230724573135376
s099/sid360927,99,360927,0,1,1,1,2.7433815002441406
s099/sid360928,99,360928,0,1,1,1,3.3274669647216797
s099/sid360932,99,360932,0,1,1,1,0.8975769281387329
s099/sid360934,99,360934,0,1,1,1,0.4364842176437378
s099/sid360936,99,360936,0,1,1,1,0.47760945558547974
s099/sid360937,99,360937,0,1,1,1,0.35466164350509644
s099/sid360938,99,360938,0,1,1,1,0.370457261800766
s099/sid360941,99,360941,0,1,1,1,0.3207457363605499
s099/sid360943,99,360943,0,1,1,1,0.31070005893707275
s099/sid360944,99,360944,0,1,1,1,0.2649722993373871
s099/sid360945,99,360945,0,1,1,1,0.26103171706199646
s099/sid360946,99,360946,0,1,1,1,0.24491572380065918
s099/sid360948,99,360948,0,1,1,1,0.12939995527267456
s099/sid360949,99,360949,0,1,1,1,0.19736336171627045
s099/sid360950,99,360950,0,1,1,1,0.1295722872018814
s099/sid360953,99,360953,0,1,1,1,0.14782127737998962
s099/sid360956,99,360956,0,1,1,1,0.10764812678098679
s099/sid360959,99,360959,0,1,1,1,0.10297004133462906
s091/sid337006,91,337006,0,1,0,1,0.47583475708961487
s091/sid884949,91,884949,0,1,0,1,0.7278138399124146
s091/sid337013,91,337013,0,1,1,1,0.3129306435585022
s091/sid337009,91,337009,0,1,0,1,0.45198220014572144
s091/sid337012,91,337012,0,1,1,1,0.2043120414018631
s091/sid336996,91,336996,0,1,0,1,3.4515159130096436
s091/sid337002,91,337002,0,1,1,1,0.9383489489555359
s091/sid971697,91,971697,0,1,0,1,0.2562008500099182
s091/sid336993,91,336993,0,1,1,1,7.229294776916504
s091/sid337007,91,337007,0,1,0,1,0.5326390266418457
s091/sid337005,91,337005,0,1,0,1,0.49710988998413086
s091/sid1002154,91,1002154,0,1,0,1,0.1716594398021698
s091/sid336997,91,336997,0,1,1,1,3.567087411880493
s091/sid337020,91,337020,0,1,1,1,0.16829170286655426
s091/sid1025041,91,1025041,0,1,0,1,0.12246100604534149
s091/sid337024,91,337024,0,1,0,1,0.1385335922241211
s091/sid337004,91,337004,0,1,0,1,0.4573966860771179
s091/sid336992,91,336992,0,1,0,1,430.7592468261719
s091/sid336998,91,336998,0,1,1,0,0.540898323059082
s091/sid337015,91,337015,0,1,1,1,0.25278425216674805
s091/sid337016,91,337016,0,1,1,1,0.2316364347934723
s091/sid337008,91,337008,0,1,1,1,0.2884770631790161
s091/sid337022,91,337022,0,1,1,0,0.19056031107902527
s091/sid337023,91,337023,0,1,1,1,0.17145337164402008
s091/sid337032,91,337032,0,1,1,1,0.12549005448818207
s091/sid337033,91,337033,0,1,1,1,0.12096767872571945
s091/sid337034,91,337034,0,1,1,0,0.11830653995275497
s084/sid302681,84,302681,0,1,1,1,0.19491273164749146
s084/sid302671,84,302671,0,1,1,1,0.45941460132598877
s084/sid864880,84,864880,0,1,0,1,0.6481490135192871
s084/sid302686,84,302686,0,1,1,1,0.17134207487106323
s084/sid302657,84,302657,0,1,1,1,17.604814529418945
s084/sid302668,84,302668,0,1,1,1,0.9920324087142944
s084/sid932098,84,932098,0,1,0,1,0.2749028503894806
s084/sid302660,84,302660,0,1,1,1,3.7793614864349365
s084/sid885601,84,885601,0,1,0,1,0.464881032705307
s084/sid302659,84,302659,0,1,0,1,3.46880841255188
s084/sid302656,84,302656,0,1,0,1,418.2989196777344
s084/sid302663,84,302663,0,1,1,0,0.3097834289073944
s084/sid302664,84,302664,0,1,1,1,0.28865569829940796
s084/sid302695,84,302695,0,1,1,1,0.12250471115112305
s084/sid302677,84,302677,0,1,1,1,0.20658156275749207
s084/sid1033407,84,1033407,0,1,0,1,0.12440186738967896
s084/sid948589,84,948589,0,1,0,1,0.256359338760376
s084/sid899574,84,899574,0,1,0,1,0.4352876543998718
s084/sid302670,84,302670,0,1,0,1,0.5539128184318542
s084/sid302672,84,302672,0,1,1,1,0.4901998043060303
s084/sid302665,84,302665,0,1,0,1,1.1099069118499756
s084/sid302696,84,302696,0,1,0,1,0.12008105218410492
s084/sid302680,84,302680,0,1,1,1,0.2692846953868866
s084/sid841636,84,841636,0,1,0,1,0.6978809237480164
s084/sid302692,84,302692,0,1,0,1,0.1510019749403
s084/sid302687,84,302687,0,1,0,1,0.18247036635875702
s084/sid302662,84,302662,0,1,1,0,0.306522399187088
s084/sid302666,84,302666,0,1,1,1,1.0838059186935425
s084/sid302673,84,302673,0,1,1,1,0.35692206025123596
s084/sid302675,84,302675,0,1,1,1,0.30420637130737305
s084/sid302678,84,302678,0,1,1,1,0.3233165740966797
s084/sid302684,84,302684,0,1,1,0,0.2076283097267151
s084/sid302693,84,302693,0,1,1,1,0.1327083557844162
s084/sid302694,84,302694,0,1,1,0,0.12355617433786392
