source,target,kind,layer_from,layer_to
s099/sid294869,s099/sid294866,host,99,99
s099/sid294871,s099/sid294866,host,99,99
s099/sid294872,s099/sid294866,host,99,99
s099/sid294873,s099/sid294866,host,99,99
s099/sid294874,s099/sid294866,host,99,99
s099/sid294875,s099/sid294866,host,99,99
s099/sid294877,s099/sid294869,host,99,99
s099/sid294879,s099/sid294866,host,99,99
s099/sid294881,s099/sid294866,host,99,99
s099/sid294882,s099/sid294866,host,99,99
s099/sid294883,s099/sid294866,host,99,99
s099/sid294884,s099/sid294866,host,99,99
s099/sid294885,s099/sid294866,host,99,99
s099/sid294886,s099/sid294866,host,99,99
s099/sid294887,s099/sid294871,host,99,99
s099/sid294888,s099/sid294866,host,99,99
s099/sid294890,s099/sid294866,host,99,99
s099/sid294893,s099/sid294866,host,99,99
s099/sid294897,s099/sid294886,host,99,99
s099/sid294898,s099/sid294866,host,99,99
s099/sid294900,s099/sid294866,host,99,99
s099/sid294902,s099/sid294866,host,99,99
s099/sid294903,s099/sid294866,host,99,99
s099/sid294906,s099/sid294874,host,99,99
s099/sid294908,s099/sid294866,host,99,99
s099/sid294910,s099/sid294866,host,99,99
s099/sid294911,s099/sid294866,host,99,99
s099/sid294912,s099/sid294866,host,99,99
s099/sid294913,s099/sid294866,host,99,99
s099/sid294915,s099/sid294866,host,99,99
s099/sid294925,s099/sid294866,host,99,99
s099/sid294931,s099/sid294866,host,99,99
s099/sid294938,s099/sid294866,host,99,99
s099/sid294939,s099/sid294866,host,99,99
s099/sid294941,s099/sid294866,host,99,99
s099/sid294946,s099/sid294866,host,99,99
s099/sid294949,s099/sid294866,host,99,99
s099/sid294951,s099/sid294866,host,99,99
s099/sid294952,s099/sid294866,host,99,99
s091/sid283527,s099/sid294884,time,91,99
s091/sid283527,s091/sid283512,host,91,91
s091/sid283542,s099/sid294910,time,91,99
s091/sid283542,s091/sid283512,host,91,91
s091/sid283512,s099/sid294866,time,91,99
s091/sid283516,s099/sid294871,time,91,99
s091/sid283516,s091/sid283512,host,91,91
s091/sid283550,s099/sid294912,time,91,99
s091/sid283557,s099/sid294911,time,91,99
s091/sid283557,s091/sid283517,host,91,91
s091/sid283523,s099/sid294881,time,91,99
s091/sid283523,s091/sid283512,host,91,91
s091/sid283528,s099/sid294886,time,91,99
s091/sid283528,s091/sid283512,host,91,91
s091/sid899319,s099/sid294902,time,91,99
s091/sid817509,s099/sid294885,time,91,99
s091/sid283551,s099/sid294915,time,91,99
s091/sid1001222,s099/sid294938,time,91,99
s091/sid854383,s099/sid294898,time,91,99
s091/sid283514,s099/sid294869,time,91,99
s091/sid283514,s091/sid283512,host,91,91
s091/sid283579,s099/sid294952,time,91,99
s091/sid283518,s099/sid294877,time,91,99
s091/sid283518,s091/sid283512,host,91,91
s091/sid283530,s099/sid294897,time,91,99
s091/sid283538,s099/sid294908,time,91,99
s091/sid283558,s099/sid294951,time,91,99
s091/sid283555,s099/sid294941,time,91,99
s091/sid283555,s091/sid283512,host,91,91
s091/sid283539,s099/sid294903,time,91,99
s091/sid283533,s099/sid294906,time,91,99
s091/sid283561,s099/sid294939,time,91,99
s091/sid283561,s091/sid283512,host,91,91
s091/sid283531,s099/sid294887,time,91,99
s091/sid283531,s091/sid283512,host,91,91
s091/sid283532,s099/sid294888,time,91,99
s091/sid283532,s091/sid283512,host,91,91
s091/sid283522,s099/sid294879,time,91,99
s091/sid283522,s091/sid283512,host,91,91
s091/sid283515,s099/sid294872,time,91,99
s091/sid283515,s091/sid283512,host,91,91
s091/sid283541,s099/sid294900,time,91,99
s091/sid283541,s091/sid283512,host,91,91
s091/sid283529,s099/sid294890,time,91,99
s091/sid283529,s091/sid283512,host,91,91
s091/sid283554,s099/sid294925,time,91,99
s091/sid283535,s099/sid294893,time,91,99
s091/sid283517,s099/sid294874,time,91,99
s091/sid283517,s091/sid283512,host,91,91
s091/sid283519,s099/sid294875,time,91,99
s091/sid283519,s091/sid283512,host,91,91
s091/sid283526,s099/sid294883,time,91,99
s091/sid283526,s091/sid283512,host,91,91
s091/sid283546,s099/sid294913,time,91,99
s091/sid283546,s091/sid283512,host,91,91
s091/sid283565,s099/sid294931,time,91,99
s091/sid697607,s099/sid294873,time,91,99
s091/sid283524,s099/sid294882,time,91,99
s091/sid283524,s091/sid283512,host,91,91
s091/sid283520,s091/sid283512,host,91,91
