source,target,kind,layer_from,layer_to
s099/sid432107,s099/sid432106,host,99,99
s099/sid432110,s099/sid432106,host,99,99
s099/sid432112,s099/sid432106,host,99,99
s099/sid432117,s099/sid432106,host,99,99
s099/sid432118,s099/sid432106,host,99,99
s099/sid432120,s099/sid432106,host,99,99
s099/sid432121,s099/sid432106,host,99,99
s099/sid432122,s099/sid432106,host,99,99
s099/sid432124,s099/sid432106,host,99,99
s099/sid432127,s099/sid432106,host,99,99
s091/sid402166,s099/sid432127,time,91,99
s091/sid402166,s091/sid402142,host,91,91
s091/sid402164,s099/sid432124,time,91,99
s091/sid402164,s091/sid402156,host,91,91
s091/sid402156,s099/sid432118,time,91,99
s091/sid402156,s091/sid402143,host,91,91
s091/sid402155,s099/sid432120,time,91,99
s091/sid402155,s091/sid402142,host,91,91
s091/sid402143,s099/sid432107,time,91,99
s091/sid402143,s091/sid402142,host,91,91
s091/sid402157,s099/sid432121,time,91,99
s091/sid402151,s099/sid432112,time,91,99
s091/sid402151,s091/sid402142,host,91,91
s091/sid402146,s099/sid432110,time,91,99
s091/sid402146,s091/sid402142,host,91,91
s091/sid402159,s099/sid432122,time,91,99
s091/sid402159,s091/sid402142,host,91,91
s091/sid402142,s099/sid432106,time,91,99
s091/sid402154,s099/sid432117,time,91,99
s091/sid402154,s091/sid402142,host,91,91
s091/sid402152,s091/sid402142,host,91,91
s091/sid402169,s091/sid402142,host,91,91
s091/sid402171,s091/sid402142,host,91,91
s091/sid402175,s091/sid402142,host,91,91
s084/sid364613,s091/sid402146,time,84,91
s084/sid364613,s084/sid364607,host,84,84
s084/sid364645,s091/sid402171,time,84,91
s084/sid364645,s084/sid364607,host,84,84
s084/sid364627,s091/sid402156,time,84,91
s084/sid364629,s091/sid402157,time,84,91
s084/sid364636,s091/sid402166,time,84,91
s084/sid364636,s084/sid364607,host,84,84
s084/sid364625,s091/sid402155,time,84,91
s084/sid364624,s091/sid402152,time,84,91
s084/sid364624,s084/sid364616,host,84,84
s084/sid364633,s091/sid402164,time,84,91
s084/sid364633,s084/sid364607,host,84,84
s084/sid364644,s091/sid402169,time,84,91
s084/sid364644,s084/sid364607,host,84,84
s084/sid364632,s091/sid402159,time,84,91
s084/sid364632,s084/sid364607,host,84,84
s084/sid364607,s091/sid402142,time,84,91
s084/sid364612,s091/sid402142,time,84,91
s084/sid364612,s084/sid364607,host,84,84
s084/sid364617,s091/sid402142,time,84,91
s084/sid364617,s084/sid364616,host,84,84
s084/sid364618,s091/sid402142,time,84,91
s084/sid364618,s084/sid364617,host,84,84
s084/sid364622,s091/sid402142,time,84,91
s084/sid364622,s084/sid364618,host,84,84
s084/sid364626,s091/sid402154,time,84,91
s084/sid364608,s091/sid402143,time,84,91
s084/sid799433,s091/sid402175,time,84,91
s084/sid364616,s084/sid364612,host,84,84
s084/sid364620,s084/sid364607,host,84,84
s084/sid364630,s084/sid364607,host,84,84
s084/sid364635,s084/sid364607,host,84,84
s084/sid364639,s084/sid364607,host,84,84
s084/sid364641,s084/sid364607,host,84,84
s084/sid364642,s084/sid364607,host,84,84
s084/sid364643,s084/sid364608,host,84,84
s084/sid364649,s084/sid364607,host,84,84
s084/sid364651,s084/sid364607,host,84,84
s084/sid364652,s084/sid364607,host,84,84
s078/sid335524,s084/sid364607,time,78,84
s078/sid335531,s084/sid364607,time,78,84
s078/sid335531,s078/sid335524,host,78,78
s078/sid335542,s084/sid364607,time,78,84
s078/sid335542,s078/sid335540,host,78,78
s078/sid335545,s084/sid364607,time,78,84
s078/sid335545,s078/sid335543,host,78,78
s078/sid968639,s084/sid364641,time,78,84
s078/sid335534,s084/sid364612,time,78,84
s078/sid335534,s078/sid335535,host,78,78
s078/sid335543,s084/sid364612,time,78,84
s078/sid335543,s078/sid335539,host,78,78
s078/sid335556,s084/sid364632,time,78,84
s078/sid335556,s078/sid335524,host,78,78
s078/sid335536,s084/sid364620,time,78,84
s078/sid335536,s078/sid335524,host,78,78
s078/sid881007,s084/sid364635,time,78,84
s078/sid335568,s084/sid364642,time,78,84
s078/sid335568,s078/sid335524,host,78,78
s078/sid1014048,s084/sid364652,time,78,84
s078/sid335574,s084/sid364636,time,78,84
s078/sid335541,s084/sid364624,time,78,84
s078/sid335541,s078/sid335524,host,78,78
s078/sid335550,s084/sid364627,time,78,84
s078/sid335567,s084/sid364639,time,78,84
s078/sid335567,s078/sid335524,host,78,78
s078/sid335578,s084/sid364649,time,78,84
s078/sid335578,s078/sid335524,host,78,78
s078/sid335546,s084/sid364625,time,78,84
s078/sid335552,s084/sid364629,time,78,84
s078/sid335555,s084/sid364643,time,78,84
s078/sid335555,s078/sid335525,host,78,78
s078/sid335569,s084/sid364644,time,78,84
s078/sid335548,s084/sid364626,time,78,84
s078/sid335575,s084/sid364645,time,78,84
s078/sid1004660,s084/sid799433,time,78,84
s078/sid335553,s084/sid364633,time,78,84
s078/sid335553,s078/sid335524,host,78,78
s078/sid335530,s084/sid364613,time,78,84
s078/sid335530,s078/sid335524,host,78,78
s078/sid335525,s084/sid364608,time,78,84
s078/sid335526,s078/sid335524,host,78,78
s078/sid335533,s078/sid335524,host,78,78
s078/sid335535,s078/sid335531,host,78,78
s078/sid335537,s078/sid335524,host,78,78
s078/sid335539,s078/sid335534,host,78,78
s078/sid335540,s078/sid335539,host,78,78
s078/sid335547,s078/sid335524,host,78,78
s078/sid335557,s078/sid335524,host,78,78
s078/sid335561,s078/sid335524,host,78,78
s078/sid335563,s078/sid335526,host,78,78
s078/sid335571,s078/sid335524,host,78,78
s078/sid335577,s078/sid335525,host,78,78
s078/sid335579,s078/sid335524,host,78,78
s078/sid335581,s078/sid335524,host,78,78
s078/sid335584,s078/sid335524,host,78,78
s072/sid316800,s078/sid335561,time,72,78
s072/sid316790,s078/sid335550,time,72,78
s072/sid316794,s078/sid335553,time,72,78
s072/sid316794,s072/sid316774,host,72,72
s072/sid316770,s078/sid335526,time,72,78
s072/sid316770,s072/sid316768,host,72,72
s072/sid316813,s078/sid335575,time,72,78
s072/sid909616,s078/sid968639,time,72,78
s072/sid316785,s078/sid335539,time,72,78
s072/sid316785,s072/sid316779,host,72,72
s072/sid316796,s078/sid335552,time,72,78
s072/sid316789,s078/sid335548,time,72,78
s072/sid936179,s078/sid881007,time,72,78
s072/sid316808,s078/sid335569,time,72,78
s072/sid316782,s078/sid335541,time,72,78
s072/sid316782,s072/sid316768,host,72,72
s072/sid1014869,s078/sid1004660,time,72,78
s072/sid316769,s078/sid335525,time,72,78
s072/sid316793,s078/sid335555,time,72,78
s072/sid316814,s078/sid335574,time,72,78
s072/sid316774,s078/sid335530,time,72,78
s072/sid316774,s072/sid316768,host,72,72
s072/sid316773,s078/sid335533,time,72,78
s072/sid316768,s078/sid335524,time,72,78
s072/sid316778,s078/sid335524,time,72,78
s072/sid316778,s072/sid316768,host,72,72
s072/sid316810,s078/sid335567,time,72,78
s072/sid971733,s078/sid1014048,time,72,78
s072/sid316787,s078/sid335546,time,72,78
s072/sid316780,s078/sid335537,time,72,78
s072/sid316780,s072/sid316768,host,72,72
s072/sid316776,s078/sid335536,time,72,78
s072/sid316811,s078/sid335568,time,72,78
s072/sid316817,s078/sid335578,time,72,78
s072/sid316817,s072/sid316768,host,72,72
s072/sid316797,s078/sid335556,time,72,78
s072/sid316797,s072/sid316768,host,72,72
s072/sid316775,s072/sid316768,host,72,72
s072/sid316779,s072/sid316778,host,72,72
s072/sid316783,s072/sid316779,host,72,72
s072/sid316798,s072/sid316770,host,72,72
s072/sid316799,s072/sid316768,host,72,72
s072/sid316805,s072/sid316780,host,72,72
s072/sid316809,s072/sid316768,host,72,72
s072/sid316812,s072/sid316768,host,72,72
s072/sid316816,s072/sid316768,host,72,72
s072/sid316818,s072/sid316796,host,72,72
s072/sid316820,s072/sid316768,host,72,72
s067/sid961632,s072/sid316812,time,67,72
s067/sid308517,s072/sid316794,time,67,72
s067/sid535018,s072/sid316769,time,67,72
s067/sid1020505,s072/sid971733,time,67,72
s067/sid308544,s072/sid316808,time,67,72
s067/sid308508,s072/sid316774,time,67,72
s067/sid308508,s067/sid308503,host,67,67
s067/sid308521,s072/sid316796,time,67,72
