id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid333424,99,333424,1,1,0,1,633.337890625
s099/sid333425,99,333425,0,1,1,1,30.871591567993164
s099/sid333427,99,333427,0,1,1,1,14.123747825622559
s099/sid333429,99,333429,0,1,1,1,2.516150712966919
s099/sid333431,99,333431,0,1,1,1,2.4310946464538574
s099/sid333432,99,333432,0,1,1,1,2.2952725887298584
s099/sid333433,99,333433,0,1,1,1,1.5492708683013916
s099/sid333434,99,333434,0,1,1,1,1.0544331073760986
s099/sid333435,99,333435,0,1,1,1,1.6418815851211548
s099/sid333441,99,333441,0,1,1,1,0.6031674742698669
s099/sid333442,99,333442,0,1,1,1,0.6811037063598633
s099/sid333446,99,333446,0,1,1,1,0.7896085977554321
s099/sid333447,99,333447,0,1,1,1,0.7393737435340881
s099/sid333449,99,333449,0,1,1,1,0.5730284452438354
s099/sid333451,99,333451,0,1,1,1,0.3640948235988617
s099/sid333453,99,333453,0,1,1,1,0.4590175449848175
s099/sid333454,99,333454,0,1,1,1,0.20293879508972168
s099/sid333458,99,333458,0,1,1,1,0.370820015668869
s099/sid333460,99,333460,0,1,1,1,0.33839738368988037
s099/sid333461,99,333461,0,1,1,1,0.32623735070228577
s099/sid333463,99,333463,0,1,1,1,0.2703425884246826
s099/sid333465,99,333465,0,1,1,1,0.3054260313510895
s099/sid333468,99,333468,0,1,1,1,0.2719214856624603
s099/sid333469,99,333469,0,1,1,1,0.24422045052051544
s099/sid333470,99,333470,0,1,1,1,0.25661587715148926
s099/sid333471,99,333471,0,1,1,1,0.2542049288749695
s099/sid333472,99,333472,0,1,1,1,0.23478242754936218
s099/sid333473,99,333473,0,1,1,1,0.2302711457014084
s099/sid333474,99,333474,0,1,1,1,0.2169114500284195
s099/sid333475,99,333475,0,1,1,1,0.21687747538089752
s099/sid333477,99,333477,0,1,1,1,0.15404780209064484
s099/sid333478,99,333478,0,1,1,1,0.2066219449043274
s099/sid333479,99,333479,0,1,1,1,0.19584253430366516
