source,target,kind,layer_from,layer_to
s099/sid483595,s099/sid483594,host,99,99
s099/sid483596,s099/sid483594,host,99,99
s099/sid483599,s099/sid483594,host,99,99
s099/sid483601,s099/sid483594,host,99,99
s099/sid483602,s099/sid483594,host,99,99
s099/sid483603,s099/sid483594,host,99,99
s099/sid483604,s099/sid483594,host,99,99
s099/sid483606,s099/sid483594,host,99,99
s099/sid483607,s099/sid483594,host,99,99
s091/sid456198,s099/sid483602,time,91,99
s091/sid456198,s091/sid456191,host,91,91
s091/sid456201,s099/sid483606,time,91,99
s091/sid456201,s091/sid456191,host,91,91
s091/sid456192,s099/sid483595,time,91,99
s091/sid456191,s099/sid483594,time,91,99
s091/sid456203,s099/sid483607,time,91,99
s091/sid456203,s091/sid456191,host,91,91
s091/sid456193,s099/sid483596,time,91,99
s091/sid456193,s091/sid456191,host,91,91
s091/sid456195,s099/sid483599,time,91,99
s091/sid456195,s091/sid456191,host,91,91
s091/sid456197,s099/sid483601,time,91,99
s091/sid456200,s099/sid483604,time,91,99
s091/sid456200,s091/sid456191,host,91,91
s091/sid977914,s099/sid483603,time,91,99
s091/sid456194,s091/sid456191,host,91,91
s091/sid456196,s091/sid456191,host,91,91
s091/sid456202,s091/sid456191,host,91,91
s084/sid425792,s091/sid456203,time,84,91
s084/sid425792,s084/sid425781,host,84,84
s084/sid425790,s091/sid456201,time,84,91
s084/sid771394,s091/sid456193,time,84,91
s084/sid425783,s091/sid456194,time,84,91
s084/sid425788,s091/sid456197,time,84,91
s084/sid425789,s091/sid456200,time,84,91
s084/sid425787,s091/sid456198,time,84,91
s084/sid425781,s091/sid456191,time,84,91
s084/sid425782,s091/sid456192,time,84,91
s084/sid425784,s091/sid456195,time,84,91
s084/sid425784,s084/sid425781,host,84,84
s084/sid958337,s091/sid977914,time,84,91
s084/sid425786,s084/sid425781,host,84,84
s084/sid425793,s084/sid425781,host,84,84
s078/sid404035,s084/sid425782,time,78,84
s078/sid404035,s078/sid404034,host,78,78
s078/sid404034,s084/sid425781,time,78,84
s078/sid404036,s084/sid425784,time,78,84
s078/sid404036,s078/sid404034,host,78,78
s078/sid768597,s084/sid425783,time,78,84
s078/sid404041,s084/sid425793,time,78,84
s078/sid404041,s078/sid404034,host,78,78
s078/sid404042,s084/sid425792,time,78,84
s078/sid404042,s078/sid404034,host,78,78
s078/sid404039,s084/sid425790,time,78,84
s078/sid404039,s078/sid404034,host,78,78
s078/sid950056,s084/sid958337,time,78,84
s078/sid949795,s084/sid425789,time,78,84
s078/sid404038,s084/sid425788,time,78,84
s078/sid765967,s084/sid771394,time,78,84
s078/sid916783,s084/sid425787,time,78,84
s078/sid404037,s078/sid404034,host,78,78
s072/sid727423,s078/sid949795,time,72,78
s072/sid756613,s078/sid768597,time,72,78
s072/sid380121,s078/sid404042,time,72,78
s072/sid380121,s072/sid380112,host,72,72
s072/sid752416,s078/sid765967,time,72,78
s072/sid380113,s078/sid404035,time,72,78
s072/sid380113,s072/sid380112,host,72,72
s072/sid380119,s078/sid404039,time,72,78
s072/sid380119,s072/sid380112,host,72,72
s072/sid380115,s078/sid404037,time,72,78
s072/sid380115,s072/sid380112,host,72,72
s072/sid380112,s078/sid404034,time,72,78
s072/sid380117,s078/sid404041,time,72,78
s072/sid380117,s072/sid380112,host,72,72
s072/sid380116,s078/sid404038,time,72,78
s072/sid380116,s072/sid380112,host,72,72
s072/sid380114,s078/sid404036,time,72,78
s072/sid380114,s072/sid380112,host,72,72
s072/sid911670,s078/sid916783,time,72,78
s072/sid942179,s078/sid950056,time,72,78
s072/sid380120,s072/sid380112,host,72,72
s067/sid353975,s072/sid727423,time,67,72
s067/sid353969,s072/sid380115,time,67,72
s067/sid353969,s067/sid353965,host,67,67
s067/sid744599,s072/sid756613,time,67,72
s067/sid353967,s072/sid380114,time,67,72
s067/sid353967,s067/sid353965,host,67,67
s067/sid353971,s072/sid380116,time,67,72
s067/sid353971,s067/sid353965,host,67,67
s067/sid353974,s072/sid380119,time,67,72
s067/sid353974,s067/sid353965,host,67,67
s067/sid353965,s072/sid380112,time,67,72
s067/sid742689,s072/sid752416,time,67,72
s067/sid353972,s072/sid911670,time,67,72
s067/sid353973,s072/sid380117,time,67,72
s067/sid353977,s072/sid380121,time,67,72
s067/sid353977,s067/sid353965,host,67,67
s067/sid942000,s072/sid942179,time,67,72
s067/sid353966,s072/sid380113,time,67,72
s067/sid353978,s067/sid353965,host,67,67
s067/sid353979,s067/sid353965,host,67,67
s067/sid353981,s067/sid353965,host,67,67
s059/sid729279,s067/sid744599,time,59,67
s059/sid316989,s067/sid353972,time,59,67
s059/sid941586,s067/sid942000,time,59,67
s059/sid316990,s067/sid353973,time,59,67
s059/sid714231,s067/sid742689,time,59,67
s059/sid316984,s067/sid353967,time,59,67
s059/sid316984,s059/sid316982,host,59,59
s059/sid316991,s067/sid353974,time,59,67
s059/sid316994,s067/sid353977,time,59,67
s059/sid316994,s059/sid316982,host,59,59
s059/sid316992,s067/sid353979,time,59,67
s059/sid316983,s067/sid353969,time,59,67
s059/sid316983,s059/sid316982,host,59,59
s059/sid664825,s067/sid353966,time,59,67
s059/sid316982,s067/sid353965,time,59,67
s059/sid316987,s067/sid353971,time,59,67
s059/sid316993,s067/sid353975,time,59,67
s059/sid316995,s059/sid316982,host,59,59
s059/sid316996,s059/sid316984,host,59,59
s059/sid316997,s059/sid316982,host,59,59
s059/sid316998,s059/sid316982,host,59,59
s059/sid316999,s059/sid316982,host,59,59
s059/sid317000,s059/sid316982,host,59,59
s050/sid691323,s059/sid714231,time,50,59
s050/sid259477,s059/sid316989,time,50,59
s050/sid815777,s059/sid316994,time,50,59
s050/sid783962,s059/sid316992,time,50,59
s050/sid700917,s059/sid729279,time,50,59
s050/sid895946,s059/sid316998,time,50,59
