source,target,kind,layer_from,layer_to
s099/sid208814,s099/sid208811,host,99,99
s099/sid208816,s099/sid208811,host,99,99
s099/sid208818,s099/sid208811,host,99,99
s099/sid208819,s099/sid208811,host,99,99
s099/sid208820,s099/sid208811,host,99,99
s099/sid208821,s099/sid208819,host,99,99
s099/sid208824,s099/sid208811,host,99,99
s099/sid208825,s099/sid208811,host,99,99
s099/sid208827,s099/sid208811,host,99,99
s099/sid208829,s099/sid208811,host,99,99
s099/sid208830,s099/sid208811,host,99,99
s099/sid208833,s099/sid208811,host,99,99
s099/sid208835,s099/sid208811,host,99,99
s099/sid208837,s099/sid208811,host,99,99
s099/sid208842,s099/sid208811,host,99,99
s099/sid208843,s099/sid208811,host,99,99
s099/sid208844,s099/sid208811,host,99,99
s099/sid208845,s099/sid208811,host,99,99
s099/sid208846,s099/sid208811,host,99,99
s099/sid208847,s099/sid208811,host,99,99
s099/sid208848,s099/sid208811,host,99,99
s099/sid208851,s099/sid208811,host,99,99
s099/sid208852,s099/sid208811,host,99,99
s099/sid208855,s099/sid208811,host,99,99
s099/sid208856,s099/sid208811,host,99,99
s099/sid208858,s099/sid208811,host,99,99
s099/sid208859,s099/sid208811,host,99,99
s099/sid208861,s099/sid208811,host,99,99
s099/sid208864,s099/sid208811,host,99,99
s099/sid208868,s099/sid208811,host,99,99
s099/sid208869,s099/sid208811,host,99,99
s099/sid208873,s099/sid208811,host,99,99
s099/sid208874,s099/sid208811,host,99,99
s099/sid208877,s099/sid208811,host,99,99
s099/sid208880,s099/sid208811,host,99,99
s099/sid208881,s099/sid208811,host,99,99
s099/sid208883,s099/sid208811,host,99,99
s099/sid208884,s099/sid208811,host,99,99
s099/sid208887,s099/sid208811,host,99,99
s099/sid208889,s099/sid208811,host,99,99
s099/sid208891,s099/sid208811,host,99,99
s099/sid208894,s099/sid208811,host,99,99
s099/sid208896,s099/sid208811,host,99,99
s099/sid208897,s099/sid208811,host,99,99
s099/sid208898,s099/sid208811,host,99,99
s099/sid208900,s099/sid208811,host,99,99
s099/sid208905,s099/sid208811,host,99,99
s099/sid208909,s099/sid208811,host,99,99
s099/sid208910,s099/sid208811,host,99,99
s099/sid208912,s099/sid208811,host,99,99
s099/sid208917,s099/sid208811,host,99,99
s099/sid208919,s099/sid208811,host,99,99
s099/sid208920,s099/sid208811,host,99,99
s099/sid208923,s099/sid208811,host,99,99
s099/sid208924,s099/sid208811,host,99,99
s099/sid208925,s099/sid208811,host,99,99
s099/sid208926,s099/sid208811,host,99,99
s099/sid208928,s099/sid208811,host,99,99
s099/sid208929,s099/sid208811,host,99,99
s099/sid208931,s099/sid208811,host,99,99
s099/sid208933,s099/sid208811,host,99,99
s099/sid208936,s099/sid208811,host,99,99
s099/sid208937,s099/sid208811,host,99,99
s099/sid208938,s099/sid208811,host,99,99
s099/sid208942,s099/sid208811,host,99,99
s099/sid208944,s099/sid208811,host,99,99
s099/sid208945,s099/sid208811,host,99,99
s099/sid208946,s099/sid208811,host,99,99
s099/sid208947,s099/sid208811,host,99,99
s099/sid208949,s099/sid208811,host,99,99
s099/sid208951,s099/sid208811,host,99,99
s099/sid208953,s099/sid208811,host,99,99
s099/sid208954,s099/sid208814,host,99,99
s099/sid208955,s099/sid208811,host,99,99
s099/sid208956,s099/sid208811,host,99,99
s099/sid208957,s099/sid208811,host,99,99
s099/sid208960,s099/sid208811,host,99,99
s099/sid208961,s099/sid208811,host,99,99
s099/sid208962,s099/sid208845,host,99,99
s099/sid208963,s099/sid208811,host,99,99
s099/sid208964,s099/sid208811,host,99,99
s099/sid208965,s099/sid208811,host,99,99
s099/sid208967,s099/sid208811,host,99,99
s099/sid208969,s099/sid208811,host,99,99
s099/sid208971,s099/sid208811,host,99,99
s099/sid208972,s099/sid208811,host,99,99
s099/sid208973,s099/sid208811,host,99,99
s099/sid208974,s099/sid208811,host,99,99
s099/sid208979,s099/sid208811,host,99,99
