source,target,kind,layer_from,layer_to
s099/sid410038,s099/sid410037,host,99,99
s099/sid410039,s099/sid410037,host,99,99
s099/sid410040,s099/sid410039,host,99,99
s099/sid410042,s099/sid410037,host,99,99
s099/sid410044,s099/sid410037,host,99,99
s099/sid410047,s099/sid410037,host,99,99
s099/sid410048,s099/sid410037,host,99,99
s099/sid410049,s099/sid410037,host,99,99
s099/sid410051,s099/sid410037,host,99,99
s099/sid410052,s099/sid410037,host,99,99
s099/sid410054,s099/sid410037,host,99,99
s099/sid410056,s099/sid410037,host,99,99
s099/sid410057,s099/sid410037,host,99,99
s099/sid410059,s099/sid410037,host,99,99
s091/sid940311,s099/sid410051,time,91,99
s091/sid383562,s099/sid410044,time,91,99
s091/sid383556,s099/sid410037,time,91,99
s091/sid383566,s099/sid410048,time,91,99
s091/sid383570,s099/sid410052,time,91,99
s091/sid383570,s091/sid383556,host,91,91
s091/sid383572,s099/sid410056,time,91,99
s091/sid1012951,s099/sid410057,time,91,99
s091/sid383576,s099/sid410059,time,91,99
s091/sid383576,s091/sid383556,host,91,91
s091/sid383557,s099/sid410038,time,91,99
s091/sid383560,s099/sid410042,time,91,99
s091/sid383560,s091/sid383556,host,91,91
s091/sid383558,s099/sid410039,time,91,99
s091/sid383558,s091/sid383556,host,91,91
s091/sid383573,s099/sid410054,time,91,99
s091/sid383573,s091/sid383556,host,91,91
s091/sid383565,s099/sid410049,time,91,99
s091/sid383565,s091/sid383556,host,91,91
s091/sid383559,s099/sid410040,time,91,99
s091/sid383559,s091/sid383556,host,91,91
s091/sid383567,s099/sid410047,time,91,99
s091/sid383567,s091/sid383556,host,91,91
s091/sid383561,s091/sid383556,host,91,91
s091/sid383563,s091/sid383556,host,91,91
s091/sid383569,s091/sid383556,host,91,91
s091/sid383571,s091/sid383556,host,91,91
s091/sid383575,s091/sid383556,host,91,91
s091/sid383579,s091/sid383556,host,91,91
s084/sid352935,s091/sid383557,time,84,91
s084/sid352935,s084/sid352934,host,84,84
s084/sid861556,s091/sid383562,time,84,91
s084/sid352939,s091/sid383563,time,84,91
s084/sid352939,s084/sid352934,host,84,84
s084/sid933336,s091/sid383571,time,84,91
s084/sid988799,s091/sid383576,time,84,91
s084/sid352936,s091/sid383558,time,84,91
s084/sid352936,s084/sid352934,host,84,84
s084/sid352942,s091/sid383565,time,84,91
s084/sid352945,s091/sid383570,time,84,91
s084/sid352945,s084/sid352934,host,84,84
s084/sid352949,s091/sid383575,time,84,91
s084/sid352949,s084/sid352934,host,84,84
s084/sid352937,s091/sid383559,time,84,91
s084/sid352937,s084/sid352934,host,84,84
s084/sid352934,s091/sid383556,time,84,91
s084/sid920322,s091/sid940311,time,84,91
s084/sid352951,s091/sid383573,time,84,91
s084/sid352951,s084/sid352934,host,84,84
s084/sid352943,s091/sid383567,time,84,91
s084/sid833808,s091/sid383560,time,84,91
s084/sid1002412,s091/sid1012951,time,84,91
s084/sid990094,s091/sid383572,time,84,91
s084/sid352938,s091/sid383561,time,84,91
s084/sid352938,s084/sid352934,host,84,84
s084/sid886884,s091/sid383566,time,84,91
s084/sid352940,s084/sid352934,host,84,84
s084/sid352946,s084/sid352934,host,84,84
s084/sid352947,s084/sid352934,host,84,84
s084/sid352948,s084/sid352934,host,84,84
s078/sid331869,s084/sid352934,time,78,84
s078/sid331871,s084/sid352936,time,78,84
s078/sid331871,s078/sid331869,host,78,78
s078/sid331873,s084/sid352938,time,78,84
s078/sid331873,s078/sid331869,host,78,78
s078/sid331879,s084/sid352945,time,78,84
s078/sid331879,s078/sid331869,host,78,78
s078/sid997311,s084/sid1002412,time,78,84
s078/sid838569,s084/sid861556,time,78,84
s078/sid331875,s084/sid352942,time,78,84
s078/sid331875,s078/sid331869,host,78,78
s078/sid822436,s084/sid833808,time,78,84
s078/sid331874,s084/sid352939,time,78,84
