source,target,kind,layer_from,layer_to
s099/sid63865,s099/sid63864,host,99,99
s099/sid63866,s099/sid63864,host,99,99
s099/sid63867,s099/sid63864,host,99,99
s099/sid63868,s099/sid63864,host,99,99
s099/sid63869,s099/sid63864,host,99,99
s099/sid63870,s099/sid63864,host,99,99
s099/sid63872,s099/sid63864,host,99,99
s099/sid63873,s099/sid63864,host,99,99
s099/sid63874,s099/sid63864,host,99,99
s099/sid63875,s099/sid63864,host,99,99
s099/sid63876,s099/sid63864,host,99,99
s099/sid63877,s099/sid63864,host,99,99
s099/sid63878,s099/sid63864,host,99,99
s099/sid63879,s099/sid63864,host,99,99
s099/sid63880,s099/sid63875,host,99,99
s099/sid63882,s099/sid63864,host,99,99
s099/sid63883,s099/sid63864,host,99,99
s099/sid63884,s099/sid63864,host,99,99
s099/sid63885,s099/sid63875,host,99,99
s099/sid63886,s099/sid63864,host,99,99
s099/sid63889,s099/sid63864,host,99,99
s099/sid63891,s099/sid63864,host,99,99
s099/sid63893,s099/sid63864,host,99,99
s099/sid63894,s099/sid63865,host,99,99
s099/sid63895,s099/sid63864,host,99,99
s099/sid63897,s099/sid63864,host,99,99
s099/sid63898,s099/sid63864,host,99,99
s099/sid63899,s099/sid63864,host,99,99
s099/sid63900,s099/sid63864,host,99,99
s099/sid63901,s099/sid63873,host,99,99
s099/sid63902,s099/sid63864,host,99,99
s099/sid63903,s099/sid63864,host,99,99
s099/sid63904,s099/sid63864,host,99,99
s099/sid63905,s099/sid63864,host,99,99
s099/sid63907,s099/sid63873,host,99,99
s099/sid63911,s099/sid63864,host,99,99
s099/sid63912,s099/sid63864,host,99,99
s099/sid63914,s099/sid63864,host,99,99
s099/sid63915,s099/sid63864,host,99,99
s099/sid63916,s099/sid63864,host,99,99
s099/sid63917,s099/sid63864,host,99,99
s099/sid63921,s099/sid63864,host,99,99
s099/sid63922,s099/sid63864,host,99,99
s099/sid63925,s099/sid63864,host,99,99
s099/sid63926,s099/sid63864,host,99,99
s099/sid63927,s099/sid63864,host,99,99
s099/sid63928,s099/sid63864,host,99,99
s099/sid63929,s099/sid63874,host,99,99
s099/sid63930,s099/sid63898,host,99,99
s099/sid63931,s099/sid63864,host,99,99
s099/sid63933,s099/sid63864,host,99,99
s099/sid63934,s099/sid63864,host,99,99
s099/sid63935,s099/sid63870,host,99,99
s099/sid63936,s099/sid63875,host,99,99
s099/sid63939,s099/sid63868,host,99,99
s099/sid63940,s099/sid63866,host,99,99
s099/sid63941,s099/sid63864,host,99,99
s099/sid63943,s099/sid63864,host,99,99
s099/sid63944,s099/sid63873,host,99,99
s099/sid63945,s099/sid63866,host,99,99
s099/sid63946,s099/sid63864,host,99,99
s099/sid63947,s099/sid63864,host,99,99
s099/sid63948,s099/sid63885,host,99,99
s099/sid63950,s099/sid63885,host,99,99
s099/sid63951,s099/sid63868,host,99,99
s099/sid63953,s099/sid63883,host,99,99
s099/sid63955,s099/sid63864,host,99,99
s099/sid63957,s099/sid63864,host,99,99
s099/sid63958,s099/sid63864,host,99,99
s099/sid63961,s099/sid63873,host,99,99
s099/sid63967,s099/sid63864,host,99,99
s099/sid63968,s099/sid63882,host,99,99
s099/sid63973,s099/sid63864,host,99,99
s099/sid63974,s099/sid63864,host,99,99
s099/sid63978,s099/sid63864,host,99,99
s099/sid63979,s099/sid63864,host,99,99
s099/sid63980,s099/sid63864,host,99,99
s099/sid63982,s099/sid63864,host,99,99
s099/sid63986,s099/sid63864,host,99,99
s099/sid63987,s099/sid63864,host,99,99
s099/sid63988,s099/sid63866,host,99,99
s099/sid63989,s099/sid63864,host,99,99
s099/sid63990,s099/sid63901,host,99,99
s099/sid63991,s099/sid63864,host,99,99
s099/sid63992,s099/sid63864,host,99,99
s099/sid63993,s099/sid63864,host,99,99
s099/sid63994,s099/sid63869,host,99,99
s099/sid63995,s099/sid63865,host,99,99
s099/sid63996,s099/sid63864,host,99,99
s099/sid63999,s099/sid63864,host,99,99
s099/sid64001,s099/sid64029,host,99,99
s099/sid64002,s099/sid63936,host,99,99
s099/sid64004,s099/sid63864,host,99,99
s099/sid64006,s099/sid63864,host,99,99
s099/sid64007,s099/sid63864,host,99,99
s099/sid64009,s099/sid63864,host,99,99
s099/sid64012,s099/sid63864,host,99,99
s099/sid64014,s099/sid63864,host,99,99
s099/sid64015,s099/sid63864,host,99,99
s099/sid64017,s099/sid63880,host,99,99
s099/sid64019,s099/sid63866,host,99,99
s099/sid64020,s099/sid63864,host,99,99
s099/sid64024,s099/sid63864,host,99,99
s099/sid64025,s099/sid63864,host,99,99
s099/sid64026,s099/sid63867,host,99,99
s099/sid64029,s099/sid63867,host,99,99
s099/sid64032,s099/sid63864,host,99,99
s099/sid64033,s099/sid63864,host,99,99
s099/sid64037,s099/sid63864,host,99,99
s099/sid64038,s099/sid63865,host,99,99
s099/sid64041,s099/sid63864,host,99,99
s099/sid64044,s099/sid63864,host,99,99
s099/sid64045,s099/sid63864,host,99,99
s099/sid64046,s099/sid63867,host,99,99
s099/sid64047,s099/sid63864,host,99,99
s099/sid64048,s099/sid63864,host,99,99
s099/sid64051,s099/sid63866,host,99,99
s099/sid64053,s099/sid63864,host,99,99
s099/sid64054,s099/sid63864,host,99,99
s099/sid64057,s099/sid63864,host,99,99
s099/sid64058,s099/sid63864,host,99,99
s099/sid64060,s099/sid63864,host,99,99
s099/sid64061,s099/sid63864,host,99,99
s099/sid64062,s099/sid63864,host,99,99
s099/sid64066,s099/sid63864,host,99,99
s099/sid64067,s099/sid63864,host,99,99
s099/sid64068,s099/sid63864,host,99,99
s099/sid64069,s099/sid63864,host,99,99
s099/sid64072,s099/sid63864,host,99,99
s099/sid64074,s099/sid63864,host,99,99
s099/sid64075,s099/sid63864,host,99,99
s099/sid64079,s099/sid63864,host,99,99
s099/sid64083,s099/sid63864,host,99,99
s099/sid64085,s099/sid63865,host,99,99
s099/sid64087,s099/sid63864,host,99,99
s099/sid64088,s099/sid63864,host,99,99
s099/sid64089,s099/sid63864,host,99,99
s099/sid64090,s099/sid63864,host,99,99
s099/sid64091,s099/sid63864,host,99,99
s099/sid64092,s099/sid63864,host,99,99
s099/sid64093,s099/sid63864,host,99,99
s099/sid64096,s099/sid63864,host,99,99
s099/sid64097,s099/sid63864,host,99,99
s099/sid64098,s099/sid63864,host,99,99
s099/sid64099,s099/sid63864,host,99,99
s099/sid64100,s099/sid63864,host,99,99
s099/sid64102,s099/sid63864,host,99,99
s099/sid64104,s099/sid63895,host,99,99
s099/sid64105,s099/sid63864,host,99,99
s099/sid64108,s099/sid63864,host,99,99
s099/sid64109,s099/sid63864,host,99,99
s099/sid64110,s099/sid63864,host,99,99
s099/sid64113,s099/sid63864,host,99,99
s099/sid64115,s099/sid63864,host,99,99
s099/sid64116,s099/sid63864,host,99,99
s099/sid64117,s099/sid63864,host,99,99
s099/sid64118,s099/sid63864,host,99,99
s099/sid64120,s099/sid63864,host,99,99
s099/sid64126,s099/sid63869,host,99,99
s099/sid64128,s099/sid63864,host,99,99
s099/sid64130,s099/sid63878,host,99,99
s099/sid64133,s099/sid63865,host,99,99
s099/sid64134,s099/sid63864,host,99,99
s099/sid64136,s099/sid63864,host,99,99
s099/sid64137,s099/sid63864,host,99,99
s099/sid64140,s099/sid63864,host,99,99
s099/sid64141,s099/sid63864,host,99,99
s099/sid64143,s099/sid63864,host,99,99
s099/sid64145,s099/sid63864,host,99,99
s099/sid64146,s099/sid63864,host,99,99
s099/sid64147,s099/sid63864,host,99,99
s099/sid64151,s099/sid63864,host,99,99
s099/sid64152,s099/sid63864,host,99,99
s099/sid64157,s099/sid63864,host,99,99
s099/sid64160,s099/sid63864,host,99,99
s099/sid64161,s099/sid63864,host,99,99
s099/sid64163,s099/sid63864,host,99,99
s099/sid64164,s099/sid63864,host,99,99
s099/sid64165,s099/sid63872,host,99,99
s099/sid64167,s099/sid63864,host,99,99
s099/sid64168,s099/sid63864,host,99,99
s099/sid64171,s099/sid63864,host,99,99
s099/sid64174,s099/sid63870,host,99,99
s099/sid64177,s099/sid63864,host,99,99
s099/sid64179,s099/sid63864,host,99,99
s099/sid64182,s099/sid63864,host,99,99
s099/sid64183,s099/sid63865,host,99,99
s099/sid64185,s099/sid63864,host,99,99
s099/sid64186,s099/sid64051,host,99,99
s099/sid64187,s099/sid63864,host,99,99
s099/sid64190,s099/sid63889,host,99,99
s099/sid64191,s099/sid63864,host,99,99
s099/sid64193,s099/sid63864,host,99,99
s099/sid64194,s099/sid63864,host,99,99
s099/sid64198,s099/sid63864,host,99,99
s099/sid64199,s099/sid63864,host,99,99
s099/sid64200,s099/sid63864,host,99,99
s099/sid64202,s099/sid63864,host,99,99
s099/sid64205,s099/sid63864,host,99,99
s099/sid64206,s099/sid63864,host,99,99
s099/sid64207,s099/sid63864,host,99,99
s099/sid64208,s099/sid63864,host,99,99
s099/sid64209,s099/sid63864,host,99,99
s099/sid64210,s099/sid63864,host,99,99
s099/sid64211,s099/sid63886,host,99,99
s099/sid64212,s099/sid63864,host,99,99
s099/sid64213,s099/sid63864,host,99,99
s099/sid64216,s099/sid63864,host,99,99
s099/sid64217,s099/sid63864,host,99,99
s099/sid64218,s099/sid63891,host,99,99
s099/sid64219,s099/sid63877,host,99,99
s099/sid64220,s099/sid63864,host,99,99
s099/sid64222,s099/sid63864,host,99,99
s099/sid64223,s099/sid63864,host,99,99
s099/sid64225,s099/sid63864,host,99,99
s099/sid64226,s099/sid63864,host,99,99
s099/sid64227,s099/sid63864,host,99,99
s099/sid64230,s099/sid63864,host,99,99
s099/sid64234,s099/sid63864,host,99,99
s099/sid64236,s099/sid63868,host,99,99
s099/sid64237,s099/sid63864,host,99,99
s099/sid64238,s099/sid63868,host,99,99
s099/sid64243,s099/sid63868,host,99,99
s099/sid64244,s099/sid63864,host,99,99
s099/sid64245,s099/sid63864,host,99,99
s099/sid64248,s099/sid63864,host,99,99
s099/sid64251,s099/sid63864,host,99,99
s099/sid64252,s099/sid63864,host,99,99
s099/sid64256,s099/sid63864,host,99,99
s099/sid64257,s099/sid63864,host,99,99
s099/sid64259,s099/sid63867,host,99,99
s099/sid64260,s099/sid63864,host,99,99
s099/sid64261,s099/sid63864,host,99,99
s099/sid64264,s099/sid63864,host,99,99
s099/sid64266,s099/sid63915,host,99,99
s099/sid64267,s099/sid63864,host,99,99
s099/sid64268,s099/sid63864,host,99,99
s099/sid64270,s099/sid63868,host,99,99
s099/sid64274,s099/sid63864,host,99,99
s099/sid64275,s099/sid63864,host,99,99
s099/sid64276,s099/sid63864,host,99,99
s099/sid64277,s099/sid63864,host,99,99
s099/sid64278,s099/sid63864,host,99,99
s099/sid64281,s099/sid63864,host,99,99
s099/sid64283,s099/sid63864,host,99,99
s099/sid64285,s099/sid63864,host,99,99
s099/sid64287,s099/sid63864,host,99,99
s099/sid64288,s099/sid63864,host,99,99
s099/sid64289,s099/sid63864,host,99,99
s099/sid64291,s099/sid63864,host,99,99
s099/sid64293,s099/sid63864,host,99,99
s099/sid64295,s099/sid63864,host,99,99
s099/sid64297,s099/sid63864,host,99,99
s099/sid64301,s099/sid63869,host,99,99
s099/sid64302,s099/sid63864,host,99,99
s099/sid64305,s099/sid63864,host,99,99
s099/sid64306,s099/sid63864,host,99,99
s099/sid64309,s099/sid63864,host,99,99
s099/sid64310,s099/sid64088,host,99,99
s099/sid64311,s099/sid63927,host,99,99
s099/sid64313,s099/sid63864,host,99,99
s099/sid64315,s099/sid63864,host,99,99
s099/sid64318,s099/sid63864,host,99,99
s099/sid64319,s099/sid63883,host,99,99
s099/sid64320,s099/sid63864,host,99,99
s099/sid64323,s099/sid63864,host,99,99
s099/sid64324,s099/sid63864,host,99,99
s099/sid64325,s099/sid63864,host,99,99
s099/sid64326,s099/sid63864,host,99,99
s099/sid64327,s099/sid63864,host,99,99
s099/sid64329,s099/sid63864,host,99,99
s099/sid64330,s099/sid63864,host,99,99
s099/sid64332,s099/sid63864,host,99,99
s099/sid64335,s099/sid63864,host,99,99
s099/sid64342,s099/sid63864,host,99,99
s099/sid64343,s099/sid63864,host,99,99
s099/sid64344,s099/sid63864,host,99,99
s099/sid64347,s099/sid63864,host,99,99
s099/sid64348,s099/sid63864,host,99,99
s099/sid64350,s099/sid63864,host,99,99
s099/sid64352,s099/sid63864,host,99,99
s099/sid64354,s099/sid63864,host,99,99
s099/sid64355,s099/sid63864,host,99,99
s099/sid64356,s099/sid63864,host,99,99
s099/sid64357,s099/sid63864,host,99,99
s099/sid64359,s099/sid63864,host,99,99
s099/sid64360,s099/sid63864,host,99,99
s099/sid64362,s099/sid63864,host,99,99
s099/sid64363,s099/sid63864,host,99,99
s099/sid64366,s099/sid63864,host,99,99
s099/sid64367,s099/sid63865,host,99,99
s099/sid64370,s099/sid63864,host,99,99
s099/sid64372,s099/sid63864,host,99,99
s099/sid64374,s099/sid63864,host,99,99
s099/sid64376,s099/sid63864,host,99,99
s099/sid64378,s099/sid63864,host,99,99
s099/sid64379,s099/sid63864,host,99,99
s099/sid64381,s099/sid63864,host,99,99
s099/sid64384,s099/sid63864,host,99,99
s099/sid64387,s099/sid64012,host,99,99
s099/sid64391,s099/sid63864,host,99,99
s099/sid64392,s099/sid63864,host,99,99
s099/sid64393,s099/sid63864,host,99,99
s099/sid64394,s099/sid63864,host,99,99
s099/sid64395,s099/sid63864,host,99,99
s099/sid64397,s099/sid63864,host,99,99
s099/sid64400,s099/sid63864,host,99,99
s099/sid64401,s099/sid63864,host,99,99
s099/sid64402,s099/sid63864,host,99,99
s099/sid64403,s099/sid63872,host,99,99
s099/sid64405,s099/sid63864,host,99,99
s099/sid64411,s099/sid63864,host,99,99
s099/sid64412,s099/sid63864,host,99,99
s099/sid64414,s099/sid63875,host,99,99
s099/sid64415,s099/sid63864,host,99,99
s099/sid64417,s099/sid63894,host,99,99
s099/sid64419,s099/sid63987,host,99,99
s099/sid64420,s099/sid63864,host,99,99
s099/sid64421,s099/sid63864,host,99,99
s099/sid64422,s099/sid63864,host,99,99
s099/sid64424,s099/sid63864,host,99,99
s099/sid64427,s099/sid63864,host,99,99
s099/sid64430,s099/sid63864,host,99,99
s099/sid64431,s099/sid63893,host,99,99
s099/sid64434,s099/sid63876,host,99,99
s099/sid64436,s099/sid63864,host,99,99
