id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid63864,99,63864,1,1,0,1,6218.51953125
s099/sid63865,99,63865,0,1,1,1,129.52951049804688
s099/sid63866,99,63866,0,1,1,1,77.01915740966797
s099/sid63867,99,63867,0,1,1,1,59.099613189697266
s099/sid63868,99,63868,0,1,1,1,37.830265045166016
s099/sid63869,99,63869,0,1,1,1,42.492252349853516
s099/sid63870,99,63870,0,1,1,1,35.65317916870117
s099/sid63872,99,63872,0,1,1,1,27.36876106262207
s099/sid63873,99,63873,0,1,1,1,9.072671890258789
s099/sid63874,99,63874,0,1,1,1,12.287863731384277
s099/sid63875,99,63875,0,1,1,1,10.595130920410156
s099/sid63876,99,63876,0,1,1,1,8.155038833618164
s099/sid63877,99,63877,0,1,1,1,12.018712043762207
s099/sid63878,99,63878,0,1,1,1,5.619103908538818
s099/sid63879,99,63879,0,1,1,1,8.891002655029297
s099/sid63880,99,63880,0,1,1,1,2.505803346633911
s099/sid63882,99,63882,0,1,1,1,3.794677495956421
s099/sid63883,99,63883,0,1,1,1,6.430414199829102
s099/sid63884,99,63884,0,1,1,1,3.2755446434020996
s099/sid63885,99,63885,0,1,1,1,2.3353209495544434
s099/sid63886,99,63886,0,1,1,1,3.2349112033843994
s099/sid63889,99,63889,0,1,1,1,6.090546131134033
s099/sid63891,99,63891,0,1,1,1,2.1967570781707764
s099/sid63893,99,63893,0,1,1,1,2.9759926795959473
s099/sid63894,99,63894,0,1,1,1,4.256424427032471
s099/sid63895,99,63895,0,1,1,1,5.890983581542969
s099/sid63897,99,63897,0,1,1,1,4.375722885131836
s099/sid63898,99,63898,0,1,1,1,4.818915367126465
s099/sid63899,99,63899,0,1,1,1,4.618940830230713
s099/sid63900,99,63900,0,1,1,1,1.6457068920135498
s099/sid63901,99,63901,0,1,1,1,0.9714951515197754
s099/sid63902,99,63902,0,1,1,1,4.330959320068359
s099/sid63903,99,63903,0,1,1,1,3.7738144397735596
s099/sid63904,99,63904,0,1,1,1,3.7434184551239014
s099/sid63905,99,63905,0,1,1,1,3.8984625339508057
s099/sid63907,99,63907,0,1,1,1,0.9596927165985107
s099/sid63911,99,63911,0,1,1,1,1.737540602684021
s099/sid63912,99,63912,0,1,1,1,2.175771951675415
s099/sid63914,99,63914,0,1,1,1,2.5122182369232178
s099/sid63915,99,63915,0,1,1,1,3.33976149559021
s099/sid63916,99,63916,0,1,1,1,2.443660020828247
s099/sid63917,99,63917,0,1,1,1,1.028089165687561
s099/sid63921,99,63921,0,1,1,1,1.9740544557571411
s099/sid63922,99,63922,0,1,1,1,2.327138662338257
s099/sid63925,99,63925,0,1,1,1,1.6920281648635864
s099/sid63926,99,63926,0,1,1,1,0.6493120193481445
s099/sid63927,99,63927,0,1,1,1,1.7334387302398682
s099/sid63928,99,63928,0,1,1,1,0.708014965057373
s099/sid63929,99,63929,0,1,1,1,1.3607654571533203
s099/sid63930,99,63930,0,1,1,1,1.8235533237457275
s099/sid63931,99,63931,0,1,1,1,0.485535591840744
s099/sid63933,99,63933,0,1,1,1,1.7694100141525269
s099/sid63934,99,63934,0,1,1,1,1.9201029539108276
s099/sid63935,99,63935,0,1,1,1,1.7278708219528198
s099/sid63936,99,63936,0,1,1,1,0.7173221707344055
s099/sid63939,99,63939,0,1,1,1,1.670362949371338
s099/sid63940,99,63940,0,1,1,1,1.17659330368042
s099/sid63941,99,63941,0,1,1,1,1.491856336593628
s099/sid63943,99,63943,0,1,1,1,1.0751286745071411
s099/sid63944,99,63944,0,1,1,1,0.4116172790527344
s099/sid63945,99,63945,0,1,1,1,0.2588006258010864
s099/sid63946,99,63946,0,1,1,1,1.5658624172210693
s099/sid63947,99,63947,0,1,1,1,0.7486507892608643
s099/sid63948,99,63948,0,1,1,1,0.25546130537986755
s099/sid63950,99,63950,0,1,1,1,0.2546033263206482
s099/sid63951,99,63951,0,1,1,1,0.6294304728507996
s099/sid63953,99,63953,0,1,1,1,1.1476731300354004
s099/sid63955,99,63955,0,1,1,1,1.5364174842834473
s099/sid63957,99,63957,0,1,1,1,0.7455478310585022
s099/sid63958,99,63958,0,1,1,0,1.37419593334198
s099/sid63961,99,63961,0,1,1,1,0.23512238264083862
s099/sid63967,99,63967,0,1,1,1,1.148681640625
s099/sid63968,99,63968,0,1,1,1,0.7025752663612366
s099/sid63973,99,63973,0,1,1,1,0.3958335220813751
s099/sid63974,99,63974,0,1,1,1,1.1456557512283325
s099/sid63978,99,63978,0,1,1,1,1.0451760292053223
s099/sid63979,99,63979,0,1,1,1,0.311392217874527
s099/sid63980,99,63980,0,1,1,1,0.984234094619751
s099/sid63982,99,63982,0,1,1,1,0.7231186032295227
s099/sid63986,99,63986,0,1,1,1,0.8664947748184204
s099/sid63987,99,63987,0,1,1,1,0.8881943821907043
s099/sid63988,99,63988,0,1,1,0,0.1332290917634964
s099/sid63989,99,63989,0,1,1,1,0.4940831661224365
s099/sid63990,99,63990,0,1,1,1,0.15797412395477295
s099/sid63991,99,63991,0,1,1,1,0.7088496685028076
s099/sid63992,99,63992,0,1,1,1,0.888163149356842
s099/sid63993,99,63993,0,1,1,1,0.2078220099210739
s099/sid63994,99,63994,0,1,1,1,0.8596795201301575
s099/sid63995,99,63995,0,1,1,1,0.6053127646446228
s099/sid63996,99,63996,0,1,1,1,0.7791805863380432
s099/sid63999,99,63999,0,1,1,1,0.7791401743888855
s099/sid64001,99,64001,0,1,1,0,0.11341063678264618
s099/sid64002,99,64002,0,1,1,1,0.12570272386074066
s099/sid64004,99,64004,0,1,1,1,0.42964571714401245
s099/sid64006,99,64006,0,1,1,1,0.44134825468063354
s099/sid64007,99,64007,0,1,1,1,0.3039446771144867
s099/sid64009,99,64009,0,1,1,1,0.5717725157737732
s099/sid64012,99,64012,0,1,1,1,0.6813040971755981
s099/sid64014,99,64014,0,1,1,1,0.517780065536499
s099/sid64015,99,64015,0,1,1,1,0.6630712151527405
s099/sid64017,99,64017,0,1,1,1,0.5478268265724182
s099/sid64019,99,64019,0,1,1,1,0.6101959347724915
s099/sid64020,99,64020,0,1,1,1,0.6425160765647888
s099/sid64024,99,64024,0,1,1,1,0.6213424205780029
s099/sid64025,99,64025,0,1,1,1,0.35862791538238525
s099/sid64026,99,64026,0,1,1,1,0.29281747341156006
s099/sid64029,99,64029,0,1,1,1,0.1916894167661667
s099/sid64032,99,64032,0,1,1,1,0.5509523749351501
s099/sid64033,99,64033,0,1,1,1,0.569846510887146
s099/sid64037,99,64037,0,1,1,1,0.5641362071037292
s099/sid64038,99,64038,0,1,1,1,0.20419247448444366
s099/sid64041,99,64041,0,1,1,1,0.3706986606121063
s099/sid64044,99,64044,0,1,1,1,0.45437273383140564
s099/sid64045,99,64045,0,1,1,1,0.5090951323509216
s099/sid64046,99,64046,0,1,1,1,0.2674103379249573
s099/sid64047,99,64047,0,1,1,1,0.48293206095695496
s099/sid64048,99,64048,0,1,1,1,0.5023850202560425
s099/sid64051,99,64051,0,1,1,1,0.4642072916030884
s099/sid64053,99,64053,0,1,1,1,0.4907166361808777
s099/sid64054,99,64054,0,1,1,1,0.4666007161140442
s099/sid64057,99,64057,0,1,1,1,0.40813952684402466
s099/sid64058,99,64058,0,1,1,1,0.22715626657009125
s099/sid64060,99,64060,0,1,1,1,0.44420838356018066
s099/sid64061,99,64061,0,1,1,1,0.4469699561595917
s099/sid64062,99,64062,0,1,1,1,0.3782401382923126
s099/sid64066,99,64066,0,1,1,1,0.30887821316719055
s099/sid64067,99,64067,0,1,1,1,0.28971612453460693
s099/sid64068,99,64068,0,1,1,1,0.30157068371772766
s099/sid64069,99,64069,0,1,1,1,0.4168904423713684
s099/sid64072,99,64072,0,1,1,1,0.4204627275466919
s099/sid64074,99,64074,0,1,1,1,0.38841384649276733
s099/sid64075,99,64075,0,1,1,1,0.3656277358531952
s099/sid64079,99,64079,0,1,1,1,0.3755165934562683
s099/sid64083,99,64083,0,1,1,1,0.3927007019519806
s099/sid64085,99,64085,0,1,1,1,0.3586585819721222
s099/sid64087,99,64087,0,1,1,1,0.3658030033111572
s099/sid64088,99,64088,0,1,1,1,0.34041598439216614
s099/sid64089,99,64089,0,1,1,1,0.3576541543006897
s099/sid64090,99,64090,0,1,1,1,0.30673110485076904
s099/sid64091,99,64091,0,1,1,1,0.35442328453063965
s099/sid64092,99,64092,0,1,1,1,0.3734053671360016
s099/sid64093,99,64093,0,1,1,1,0.3695717751979828
s099/sid64096,99,64096,0,1,1,1,0.3595496714115143
s099/sid64097,99,64097,0,1,1,1,0.34648650884628296
s099/sid64098,99,64098,0,1,1,1,0.24528169631958008
s099/sid64099,99,64099,0,1,1,1,0.29063451290130615
s099/sid64100,99,64100,0,1,1,1,0.3409493565559387
s099/sid64102,99,64102,0,1,1,1,0.3164699077606201
s099/sid64104,99,64104,0,1,1,1,0.2866778075695038
s099/sid64105,99,64105,0,1,1,1,0.33009764552116394
s099/sid64108,99,64108,0,1,1,1,0.2822687327861786
s099/sid64109,99,64109,0,1,1,1,0.2907601594924927
s099/sid64110,99,64110,0,1,1,1,0.31217026710510254
s099/sid64113,99,64113,0,1,1,1,0.2634108364582062
s099/sid64115,99,64115,0,1,1,1,0.3079226613044739
s099/sid64116,99,64116,0,1,1,1,0.2876414954662323
s099/sid64117,99,64117,0,1,1,1,0.2802875339984894
s099/sid64118,99,64118,0,1,1,1,0.1320200115442276
s099/sid64120,99,64120,0,1,1,1,0.31069403886795044
s099/sid64126,99,64126,0,1,1,1,0.28302526473999023
s099/sid64128,99,64128,0,1,1,1,0.2910001873970032
s099/sid64130,99,64130,0,1,1,1,0.25593695044517517
s099/sid64133,99,64133,0,1,1,1,0.2757098376750946
