source,target,kind,layer_from,layer_to
s099/sid452980,s099/sid452978,host,99,99
s099/sid452981,s099/sid452978,host,99,99
s099/sid452982,s099/sid452978,host,99,99
s099/sid452983,s099/sid452978,host,99,99
s099/sid452984,s099/sid452978,host,99,99
s099/sid452985,s099/sid452978,host,99,99
s099/sid452987,s099/sid452981,host,99,99
s099/sid452988,s099/sid452978,host,99,99
s091/sid443190,s099/sid452982,time,91,99
s091/sid443192,s099/sid452984,time,91,99
s091/sid443191,s099/sid452983,time,91,99
s091/sid443187,s099/sid452978,time,91,99
s091/sid443194,s099/sid452985,time,91,99
s091/sid443194,s091/sid443187,host,91,91
s091/sid443188,s099/sid452981,time,91,99
s091/sid443193,s099/sid452987,time,91,99
s091/sid443193,s091/sid443188,host,91,91
s091/sid443189,s099/sid452980,time,91,99
s091/sid1005283,s099/sid452988,time,91,99
s091/sid443195,s091/sid443187,host,91,91
s091/sid443198,s091/sid443187,host,91,91
s084/sid431830,s091/sid443187,time,84,91
s084/sid431832,s091/sid443194,time,84,91
s084/sid431832,s084/sid431830,host,84,84
s084/sid431831,s091/sid443189,time,84,91
s084/sid431833,s091/sid443195,time,84,91
s084/sid431833,s084/sid431830,host,84,84
s084/sid558438,s091/sid443188,time,84,91
s084/sid558439,s091/sid443191,time,84,91
s084/sid558439,s084/sid558438,host,84,84
s084/sid826686,s091/sid443192,time,84,91
s084/sid729403,s091/sid443190,time,84,91
s084/sid990509,s091/sid1005283,time,84,91
s084/sid558440,s091/sid443193,time,84,91
s084/sid558440,s084/sid558438,host,84,84
s084/sid431835,s084/sid431830,host,84,84
s084/sid431836,s084/sid431830,host,84,84
s084/sid431838,s084/sid431830,host,84,84
s084/sid431839,s084/sid431831,host,84,84
s078/sid405327,s084/sid431831,time,78,84
s078/sid726436,s084/sid558439,time,78,84
s078/sid698994,s084/sid729403,time,78,84
s078/sid405330,s084/sid431835,time,78,84
s078/sid405330,s078/sid405326,host,78,78
s078/sid1041249,s084/sid431838,time,78,84
s078/sid552647,s084/sid558440,time,78,84
s078/sid405329,s084/sid431833,time,78,84
s078/sid405329,s078/sid405326,host,78,78
s078/sid405326,s084/sid431830,time,78,84
s078/sid405328,s084/sid431832,time,78,84
s078/sid994508,s084/sid990509,time,78,84
s078/sid552646,s084/sid558438,time,78,84
s078/sid552648,s084/sid558438,time,78,84
s078/sid552648,s078/sid552646,host,78,78
s078/sid821586,s084/sid826686,time,78,84
s078/sid405331,s078/sid405326,host,78,78
