source,target,kind,layer_from,layer_to
s099/sid441712,s099/sid441709,host,99,99
s099/sid441713,s099/sid441709,host,99,99
s099/sid441716,s099/sid441709,host,99,99
s099/sid441718,s099/sid441709,host,99,99
s099/sid441720,s099/sid441709,host,99,99
s099/sid441721,s099/sid441709,host,99,99
s099/sid441722,s099/sid441709,host,99,99
s099/sid441723,s099/sid441709,host,99,99
s099/sid441725,s099/sid441709,host,99,99
s099/sid441726,s099/sid441709,host,99,99
s099/sid441728,s099/sid441709,host,99,99
s091/sid407776,s099/sid441722,time,91,99
s091/sid407776,s091/sid407765,host,91,91
s091/sid407781,s099/sid441723,time,91,99
s091/sid407781,s091/sid407765,host,91,91
s091/sid407769,s099/sid441712,time,91,99
s091/sid407774,s099/sid441718,time,91,99
s091/sid407770,s099/sid441713,time,91,99
s091/sid856833,s099/sid441716,time,91,99
s091/sid407772,s099/sid441720,time,91,99
s091/sid407772,s091/sid407765,host,91,91
s091/sid407782,s099/sid441728,time,91,99
s091/sid407782,s091/sid407765,host,91,91
s091/sid407783,s099/sid441725,time,91,99
s091/sid407783,s091/sid407765,host,91,91
s091/sid407777,s099/sid441721,time,91,99
s091/sid407777,s091/sid407765,host,91,91
s091/sid407786,s099/sid441726,time,91,99
s091/sid407765,s099/sid441709,time,91,99
s091/sid407766,s099/sid441709,time,91,99
s091/sid407766,s091/sid407765,host,91,91
s091/sid407768,s099/sid441709,time,91,99
s091/sid407768,s091/sid407766,host,91,91
s091/sid407767,s091/sid407765,host,91,91
s091/sid407773,s091/sid407765,host,91,91
s091/sid407778,s091/sid407765,host,91,91
s091/sid407784,s091/sid407765,host,91,91
s091/sid407785,s091/sid407765,host,91,91
s091/sid407787,s091/sid407765,host,91,91
s084/sid376173,s091/sid407773,time,84,91
s084/sid376173,s084/sid376162,host,84,84
s084/sid376180,s091/sid407781,time,84,91
s084/sid376180,s084/sid376162,host,84,84
s084/sid376175,s091/sid407776,time,84,91
s084/sid833926,s091/sid856833,time,84,91
s084/sid376188,s091/sid407786,time,84,91
s084/sid906915,s091/sid407777,time,84,91
s084/sid376168,s091/sid407770,time,84,91
s084/sid376171,s091/sid407772,time,84,91
s084/sid376171,s084/sid376164,host,84,84
s084/sid376190,s091/sid407787,time,84,91
s084/sid376190,s084/sid376162,host,84,84
s084/sid376172,s091/sid407774,time,84,91
s084/sid376172,s084/sid376162,host,84,84
s084/sid376167,s091/sid407769,time,84,91
s084/sid1007041,s091/sid407784,time,84,91
s084/sid376166,s091/sid407768,time,84,91
s084/sid376166,s084/sid376164,host,84,84
s084/sid376165,s091/sid407767,time,84,91
