id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid355724,99,355724,1,1,0,1,476.4484558105469
s099/sid355725,99,355725,0,1,1,1,6.676063060760498
s099/sid355726,99,355726,0,1,1,1,4.912971496582031
s099/sid355727,99,355727,0,1,1,1,1.4029461145401
s099/sid355728,99,355728,0,1,1,1,2.2515780925750732
s099/sid355729,99,355729,0,1,1,1,2.0068163871765137
s099/sid355730,99,355730,0,1,1,1,0.44288480281829834
s099/sid355732,99,355732,0,1,1,1,1.8098551034927368
s099/sid355733,99,355733,0,1,1,1,0.9943189024925232
s099/sid355734,99,355734,0,1,1,1,0.5417281985282898
s099/sid355735,99,355735,0,1,1,0,0.2300703227519989
s099/sid355736,99,355736,0,1,1,1,0.8221768140792847
s099/sid355737,99,355737,0,1,1,1,0.15064513683319092
s099/sid355739,99,355739,0,1,1,1,0.915256679058075
s099/sid355740,99,355740,0,1,1,1,0.49970850348472595
s099/sid355742,99,355742,0,1,1,1,0.8396257758140564
s099/sid355743,99,355743,0,1,1,0,0.10060860216617584
s099/sid355744,99,355744,0,1,1,1,0.10192057490348816
s099/sid355745,99,355745,0,1,1,0,0.113314688205719
s099/sid355746,99,355746,0,1,1,1,0.6490198969841003
s099/sid355747,99,355747,0,1,1,1,0.613918662071228
s099/sid355749,99,355749,0,1,1,1,0.25291907787323
s099/sid355754,99,355754,0,1,1,1,0.40874186158180237
s099/sid355759,99,355759,0,1,1,1,0.3078574240207672
s099/sid355761,99,355761,0,1,1,1,0.2436220645904541
s099/sid355762,99,355762,0,1,1,1,0.20955315232276917
s099/sid355763,99,355763,0,1,1,1,0.23510891199111938
s099/sid355765,99,355765,0,1,1,1,0.22501449286937714
s099/sid355766,99,355766,0,1,1,1,0.2434496432542801
s099/sid355769,99,355769,0,1,1,1,0.21625834703445435
s099/sid355770,99,355770,0,1,1,1,0.20823408663272858
s099/sid355771,99,355771,0,1,1,1,0.20460712909698486
s099/sid355773,99,355773,0,1,1,1,0.18562665581703186
s099/sid355774,99,355774,0,1,1,1,0.17238199710845947
s099/sid355776,99,355776,0,1,1,1,0.16647416353225708
s099/sid355777,99,355777,0,1,1,1,0.16220557689666748
s099/sid355779,99,355779,0,1,1,1,0.1335989087820053
s099/sid355784,99,355784,0,1,1,1,0.14474721252918243
s099/sid355786,99,355786,0,1,1,1,0.1326977014541626
s099/sid355787,99,355787,0,1,1,1,0.11951840668916702
s099/sid355789,99,355789,0,1,1,1,0.11617763340473175
s099/sid355790,99,355790,0,1,1,1,0.11618667840957642
s099/sid355791,99,355791,0,1,1,1,0.10720501840114594
s099/sid355792,99,355792,0,1,1,1,0.11147754639387131
s091/sid334060,91,334060,0,1,0,1,92.19813537597656
s091/sid334071,91,334071,0,1,1,1,0.2929879128932953
s091/sid334083,91,334083,0,1,1,0,0.11378487944602966
s091/sid334078,91,334078,0,1,1,1,0.5759626626968384
s091/sid334094,91,334094,0,1,1,1,0.34454771876335144
s091/sid334125,91,334125,0,1,0,1,0.15646417438983917
s091/sid334124,91,334124,0,1,1,1,0.15801090002059937
s091/sid334074,91,334074,0,1,0,1,1.1471861600875854
s091/sid334087,91,334087,0,1,1,1,0.48280298709869385
s091/sid334108,91,334108,0,1,0,1,0.2626871168613434
s091/sid334066,91,334066,0,1,1,1,2.398106813430786
s091/sid334120,91,334120,0,1,0,1,0.18110831081867218
s091/sid334099,91,334099,0,1,1,1,0.2510031461715698
s091/sid334068,91,334068,0,1,1,1,0.8507075309753418
s091/sid334063,91,334063,0,1,0,1,3.9070956707000732
s091/sid334126,91,334126,0,1,1,1,0.155074805021286
s091/sid334076,91,334076,0,1,0,1,1.0042474269866943
s091/sid334062,91,334062,0,1,1,1,2.668079137802124
s091/sid334061,91,334061,0,1,1,1,8.280357360839844
s091/sid334118,91,334118,0,1,1,1,0.19279125332832336
s091/sid334111,91,334111,0,1,1,1,0.21678470075130463
s091/sid985010,91,985010,0,1,0,1,0.2335350662469864
s091/sid989662,91,989662,0,1,0,1,0.14363476634025574
s091/sid334121,91,334121,0,1,1,1,0.1524159014225006
s091/sid334064,91,334064,0,1,1,1,3.0045478343963623
s091/sid334110,91,334110,0,1,0,1,0.2515751123428345
s091/sid988869,91,988869,0,1,0,1,0.12856729328632355
s091/sid334107,91,334107,0,1,0,1,0.2379673570394516
s091/sid941946,91,941946,0,1,0,1,0.17778857052326202
s091/sid334079,91,334079,0,1,1,0,0.1612204611301422
s091/sid334069,91,334069,0,1,1,0,0.35671794414520264
s091/sid334080,91,334080,0,1,1,1,0.12201149761676788
s091/sid334100,91,334100,0,1,1,1,0.28128695487976074
s091/sid334095,91,334095,0,1,1,1,0.36347565054893494
s091/sid334073,91,334073,0,1,1,1,0.7912982106208801
s091/sid334077,91,334077,0,1,0,1,0.8750051856040955
s091/sid334059,91,334059,0,1,0,1,324.7366638183594
s091/sid334072,91,334072,0,1,1,0,0.23627007007598877
s091/sid334081,91,334081,0,1,0,1,0.7511772513389587
s091/sid334102,91,334102,0,1,1,1,0.2813774049282074
s091/sid334115,91,334115,0,1,1,1,0.21924258768558502
s091/sid334065,91,334065,0,1,1,1,3.0632619857788086
s091/sid334113,91,334113,0,1,0,1,0.2271432727575302
s091/sid334070,91,334070,0,1,1,1,1.4932769536972046
s091/sid334067,91,334067,0,1,1,1,2.1442787647247314
s091/sid334084,91,334084,0,1,1,0,0.11668606847524643
s091/sid334104,91,334104,0,1,1,1,0.28867489099502563
s091/sid334112,91,334112,0,1,1,1,0.22985407710075378
s091/sid334117,91,334117,0,1,1,1,0.20117715001106262
s091/sid334128,91,334128,0,1,1,1,0.10701803863048553
s091/sid334130,91,334130,0,1,1,1,0.10569345951080322
s091/sid334131,91,334131,0,1,1,1,0.11772006005048752
s091/sid334134,91,334134,0,1,1,1,0.11247453838586807
s091/sid334135,91,334135,0,1,1,1,0.1090049222111702
s091/sid334137,91,334137,0,1,1,1,0.1060199961066246
s084/sid304945,84,304945,0,1,1,1,0.2599818706512451
s084/sid304894,84,304894,0,1,0,1,118.6196517944336
s084/sid304910,84,304910,0,1,1,0,0.14756685495376587
s084/sid304940,84,304940,0,1,0,1,0.2184150069952011
s084/sid304899,84,304899,0,1,0,1,3.3116958141326904
s084/sid304978,84,304978,0,1,1,1,0.10602836310863495
s084/sid304946,84,304946,0,1,1,1,0.2462824136018753
s084/sid304921,84,304921,0,1,0,1,0.45836567878723145
s084/sid304903,84,304903,0,1,0,1,1.6771703958511353
s084/sid304928,84,304928,0,1,0,1,0.31853556632995605
s084/sid304895,84,304895,0,1,0,1,8.719802856445312
s084/sid304932,84,304932,0,1,0,1,0.32956719398498535
s084/sid304897,84,304897,0,1,0,1,4.482946872711182
s084/sid304963,84,304963,0,1,0,1,0.13762037456035614
s084/sid304906,84,304906,0,1,0,1,1.163318395614624
s084/sid1009205,84,1009205,0,1,0,1,0.13797935843467712
s084/sid1006899,84,1006899,0,1,0,1,0.1391715705394745
s084/sid304931,84,304931,0,1,0,1,0.3383634686470032
s084/sid304912,84,304912,0,1,0,1,0.6811922788619995
s084/sid304924,84,304924,0,1,1,1,0.35044577717781067
s084/sid803504,84,803504,0,1,0,1,1.0651408433914185
s084/sid304904,84,304904,0,1,1,1,0.9259129166603088
s084/sid304916,84,304916,0,1,0,1,0.5058559775352478
s084/sid304944,84,304944,0,1,0,1,0.25914812088012695
s084/sid811903,84,811903,0,1,0,1,0.8924555778503418
s084/sid985762,84,985762,0,1,0,1,0.16988924145698547
s084/sid304958,84,304958,0,1,0,1,0.16866683959960938
s084/sid304901,84,304901,0,1,0,1,2.672677755355835
s084/sid304948,84,304948,0,1,0,1,0.2228849232196808
s084/sid304955,84,304955,0,1,0,1,0.17923392355442047
s084/sid304893,84,304893,0,1,0,1,268.3753662109375
s084/sid304913,84,304913,0,1,1,0,0.11579973250627518
s084/sid304929,84,304929,0,1,1,1,0.2639041543006897
s084/sid304911,84,304911,0,1,0,1,0.893722653388977
s084/sid304934,84,304934,0,1,1,1,0.28542277216911316
s084/sid304964,84,304964,0,1,1,1,0.10507956892251968
s084/sid304896,84,304896,0,1,1,1,3.413607358932495
s084/sid304965,84,304965,0,1,1,1,0.11185475438833237
s084/sid304907,84,304907,0,1,1,1,0.7370606064796448
s084/sid304915,84,304915,0,1,1,1,0.10140608996152878
s084/sid304900,84,304900,0,1,1,1,1.5134891271591187
s084/sid304902,84,304902,0,1,0,1,2.4009780883789062
s084/sid304961,84,304961,0,1,1,1,0.12412293255329132
s084/sid304947,84,304947,0,1,1,1,0.24975015223026276
s084/sid304939,84,304939,0,1,0,1,0.28870534896850586
s084/sid939596,84,939596,0,1,0,1,0.2702729105949402
s084/sid304973,84,304973,0,1,1,1,0.11179853975772858
s084/sid908166,84,908166,0,1,0,1,0.3152168095111847
s084/sid304967,84,304967,0,1,1,1,0.12075025588274002
s084/sid304909,84,304909,0,1,1,1,0.188543900847435
s084/sid304914,84,304914,0,1,1,0,0.13164162635803223
s084/sid948900,84,948900,0,1,0,1,0.23396722972393036
s084/sid304898,84,304898,0,1,0,1,2.9328417778015137
s084/sid304905,84,304905,0,1,1,0,0.2538008391857147
s084/sid304917,84,304917,0,1,1,0,0.589601993560791
s084/sid304922,84,304922,0,1,1,1,0.39535781741142273
s084/sid304927,84,304927,0,1,1,1,0.35315290093421936
s084/sid304959,84,304959,0,1,1,0,0.15416724979877472
s084/sid304962,84,304962,0,1,1,0,0.14474616944789886
s084/sid304969,84,304969,0,1,1,1,0.12152665108442307
s084/sid304972,84,304972,0,1,1,1,0.11411077529191971
s084/sid304977,84,304977,0,1,1,1,0.10661086440086365
s084/sid304979,84,304979,0,1,1,0,0.10729381442070007
s084/sid304981,84,304981,0,1,1,1,0.10328879952430725
s078/sid295735,78,295735,0,1,0,1,8.157987594604492
s078/sid295747,78,295747,0,1,1,0,0.16652478277683258
s078/sid295737,78,295737,0,1,0,1,4.5617146492004395
s078/sid928557,78,928557,0,1,0,1,0.18236839771270752
s078/sid295745,78,295745,0,1,1,1,1.2049617767333984
s078/sid894362,78,894362,0,1,0,1,0.3476446866989136
s078/sid295754,78,295754,0,1,1,1,0.4149802029132843
s078/sid295743,78,295743,0,1,0,1,1.8377848863601685
s078/sid295766,78,295766,0,1,1,1,0.2768651843070984
s078/sid295771,78,295771,0,1,0,1,0.2606932520866394
