source,target,kind,layer_from,layer_to
s099/sid355725,s099/sid355724,host,99,99
s099/sid355726,s099/sid355724,host,99,99
s099/sid355727,s099/sid355725,host,99,99
s099/sid355728,s099/sid355724,host,99,99
s099/sid355729,s099/sid355724,host,99,99
s099/sid355730,s099/sid355727,host,99,99
s099/sid355732,s099/sid355724,host,99,99
s099/sid355733,s099/sid355727,host,99,99
s099/sid355734,s099/sid355725,host,99,99
s099/sid355735,s099/sid355727,host,99,99
s099/sid355736,s099/sid355726,host,99,99
s099/sid355737,s099/sid355735,host,99,99
s099/sid355739,s099/sid355724,host,99,99
s099/sid355740,s099/sid355724,host,99,99
s099/sid355742,s099/sid355724,host,99,99
s099/sid355743,s099/sid355744,host,99,99
s099/sid355744,s099/sid355737,host,99,99
s099/sid355745,s099/sid355730,host,99,99
s099/sid355746,s099/sid355724,host,99,99
s099/sid355747,s099/sid355724,host,99,99
s099/sid355749,s099/sid355733,host,99,99
s099/sid355754,s099/sid355724,host,99,99
s099/sid355759,s099/sid355724,host,99,99
s099/sid355761,s099/sid355724,host,99,99
s099/sid355762,s099/sid355726,host,99,99
s099/sid355763,s099/sid355724,host,99,99
s099/sid355765,s099/sid355724,host,99,99
s099/sid355766,s099/sid355724,host,99,99
s099/sid355769,s099/sid355724,host,99,99
s099/sid355770,s099/sid355724,host,99,99
s099/sid355771,s099/sid355724,host,99,99
s099/sid355773,s099/sid355728,host,99,99
s099/sid355774,s099/sid355724,host,99,99
s099/sid355776,s099/sid355724,host,99,99
s099/sid355777,s099/sid355724,host,99,99
s099/sid355779,s099/sid355724,host,99,99
s099/sid355784,s099/sid355724,host,99,99
s099/sid355786,s099/sid355724,host,99,99
s099/sid355787,s099/sid355724,host,99,99
s099/sid355789,s099/sid355724,host,99,99
s099/sid355790,s099/sid355724,host,99,99
s099/sid355791,s099/sid355724,host,99,99
s099/sid355792,s099/sid355724,host,99,99
s091/sid334060,s099/sid355725,time,91,99
s091/sid334071,s099/sid355725,time,91,99
s091/sid334071,s091/sid334060,host,91,91
s091/sid334083,s099/sid355725,time,91,99
s091/sid334083,s091/sid334071,host,91,91
s091/sid334078,s099/sid355749,time,91,99
s091/sid334078,s091/sid334060,host,91,91
s091/sid334094,s099/sid355770,time,91,99
s091/sid334094,s091/sid334059,host,91,91
s091/sid334125,s099/sid355787,time,91,99
s091/sid334124,s099/sid355789,time,91,99
s091/sid334124,s091/sid334059,host,91,91
s091/sid334074,s099/sid355739,time,91,99
s091/sid334087,s099/sid355754,time,91,99
s091/sid334087,s091/sid334059,host,91,91
s091/sid334108,s099/sid355773,time,91,99
s091/sid334066,s099/sid355732,time,91,99
s091/sid334066,s091/sid334059,host,91,91
s091/sid334120,s099/sid355776,time,91,99
s091/sid334099,s099/sid355762,time,91,99
s091/sid334099,s091/sid334064,host,91,91
s091/sid334068,s099/sid355734,time,91,99
s091/sid334068,s091/sid334059,host,91,91
s091/sid334063,s099/sid355728,time,91,99
s091/sid334126,s099/sid355784,time,91,99
s091/sid334126,s091/sid334060,host,91,91
s091/sid334076,s099/sid355742,time,91,99
s091/sid334062,s099/sid355727,time,91,99
s091/sid334062,s091/sid334060,host,91,91
s091/sid334061,s099/sid355726,time,91,99
s091/sid334061,s091/sid334059,host,91,91
s091/sid334118,s099/sid355774,time,91,99
s091/sid334118,s091/sid334059,host,91,91
s091/sid334111,s099/sid355766,time,91,99
s091/sid334111,s091/sid334059,host,91,91
s091/sid985010,s099/sid355771,time,91,99
s091/sid989662,s099/sid355790,time,91,99
s091/sid334121,s099/sid355779,time,91,99
s091/sid334121,s091/sid334059,host,91,91
s091/sid334064,s099/sid355733,time,91,99
s091/sid334064,s091/sid334059,host,91,91
s091/sid334110,s099/sid355769,time,91,99
s091/sid988869,s099/sid355792,time,91,99
s091/sid334107,s099/sid355763,time,91,99
s091/sid941946,s099/sid355786,time,91,99
s091/sid334079,s099/sid355744,time,91,99
s091/sid334079,s091/sid334062,host,91,91
s091/sid334069,s099/sid355730,time,91,99
s091/sid334069,s091/sid334068,host,91,91
s091/sid334080,s099/sid355737,time,91,99
s091/sid334080,s091/sid334060,host,91,91
s091/sid334100,s099/sid355761,time,91,99
s091/sid334100,s091/sid334064,host,91,91
s091/sid334095,s099/sid355759,time,91,99
s091/sid334095,s091/sid334059,host,91,91
s091/sid334073,s099/sid355740,time,91,99
s091/sid334073,s091/sid334060,host,91,91
s091/sid334077,s099/sid355747,time,91,99
s091/sid334059,s099/sid355724,time,91,99
s091/sid334072,s099/sid355724,time,91,99
s091/sid334072,s091/sid334059,host,91,91
s091/sid334081,s099/sid355746,time,91,99
s091/sid334102,s099/sid355765,time,91,99
s091/sid334102,s091/sid334060,host,91,91
s091/sid334115,s099/sid355777,time,91,99
s091/sid334115,s091/sid334059,host,91,91
s091/sid334065,s099/sid355729,time,91,99
s091/sid334065,s091/sid334059,host,91,91
s091/sid334113,s099/sid355791,time,91,99
s091/sid334070,s099/sid355736,time,91,99
s091/sid334070,s091/sid334059,host,91,91
s091/sid334067,s091/sid334060,host,91,91
s091/sid334084,s091/sid334059,host,91,91
s091/sid334104,s091/sid334061,host,91,91
s091/sid334112,s091/sid334059,host,91,91
s091/sid334117,s091/sid334059,host,91,91
s091/sid334128,s091/sid334059,host,91,91
s091/sid334130,s091/sid334087,host,91,91
s091/sid334131,s091/sid334059,host,91,91
s091/sid334134,s091/sid334060,host,91,91
s091/sid334135,s091/sid334059,host,91,91
s091/sid334137,s091/sid334059,host,91,91
s084/sid304945,s091/sid334118,time,84,91
s084/sid304945,s084/sid304894,host,84,84
s084/sid304894,s091/sid334060,time,84,91
s084/sid304910,s091/sid334060,time,84,91
s084/sid304910,s084/sid304894,host,84,84
s084/sid304940,s091/sid334111,time,84,91
s084/sid304899,s091/sid334065,time,84,91
s084/sid304978,s091/sid334135,time,84,91
s084/sid304978,s084/sid304893,host,84,84
s084/sid304946,s091/sid334112,time,84,91
s084/sid304946,s084/sid304893,host,84,84
s084/sid304921,s091/sid334095,time,84,91
s084/sid304903,s091/sid334070,time,84,91
s084/sid304928,s091/sid334107,time,84,91
s084/sid304895,s091/sid334061,time,84,91
s084/sid304932,s091/sid334104,time,84,91
s084/sid304897,s091/sid334063,time,84,91
s084/sid304963,s091/sid334134,time,84,91
s084/sid304906,s091/sid334074,time,84,91
s084/sid1009205,s091/sid989662,time,84,91
s084/sid1006899,s091/sid988869,time,84,91
s084/sid304931,s091/sid334124,time,84,91
s084/sid304912,s091/sid334087,time,84,91
s084/sid304924,s091/sid334100,time,84,91
s084/sid304924,s084/sid304893,host,84,84
s084/sid803504,s091/sid334076,time,84,91
s084/sid304904,s091/sid334073,time,84,91
s084/sid304904,s084/sid304894,host,84,84
s084/sid304916,s091/sid334094,time,84,91
s084/sid304944,s091/sid334113,time,84,91
s084/sid811903,s091/sid334077,time,84,91
s084/sid985762,s091/sid941946,time,84,91
s084/sid304958,s091/sid334125,time,84,91
s084/sid304901,s091/sid334066,time,84,91
s084/sid304948,s091/sid334120,time,84,91
s084/sid304955,s091/sid334126,time,84,91
s084/sid304893,s091/sid334059,time,84,91
s084/sid304913,s091/sid334059,time,84,91
s084/sid304913,s084/sid304893,host,84,84
s084/sid304929,s091/sid334099,time,84,91
s084/sid304929,s084/sid304898,host,84,84
s084/sid304911,s091/sid334081,time,84,91
s084/sid304934,s091/sid334102,time,84,91
s084/sid304934,s084/sid304894,host,84,84
s084/sid304964,s091/sid334128,time,84,91
s084/sid304964,s084/sid304893,host,84,84
s084/sid304896,s091/sid334062,time,84,91
s084/sid304896,s084/sid304894,host,84,84
s084/sid304965,s091/sid334130,time,84,91
s084/sid304965,s084/sid304893,host,84,84
s084/sid304907,s091/sid334078,time,84,91
s084/sid304907,s084/sid304894,host,84,84
s084/sid304915,s091/sid334080,time,84,91
s084/sid304915,s084/sid304910,host,84,84
s084/sid304900,s091/sid334068,time,84,91
s084/sid304900,s084/sid304893,host,84,84
s084/sid304902,s091/sid334067,time,84,91
s084/sid304961,s091/sid334121,time,84,91
s084/sid304961,s084/sid304893,host,84,84
s084/sid304947,s091/sid334117,time,84,91
s084/sid304947,s084/sid304893,host,84,84
s084/sid304939,s091/sid334110,time,84,91
s084/sid939596,s091/sid334115,time,84,91
s084/sid304973,s091/sid334137,time,84,91
s084/sid304973,s084/sid304893,host,84,84
s084/sid908166,s091/sid334108,time,84,91
s084/sid304967,s091/sid334131,time,84,91
s084/sid304967,s084/sid304893,host,84,84
