source,target,kind,layer_from,layer_to
s099/sid406942,s099/sid406941,host,99,99
s099/sid406943,s099/sid406941,host,99,99
s099/sid406947,s099/sid406941,host,99,99
s099/sid406952,s099/sid406941,host,99,99
s099/sid406953,s099/sid406941,host,99,99
s099/sid406955,s099/sid406941,host,99,99
s099/sid406958,s099/sid406941,host,99,99
s099/sid406959,s099/sid406941,host,99,99
s091/sid378902,s099/sid406958,time,91,99
s091/sid378902,s091/sid378884,host,91,91
s091/sid378898,s099/sid406955,time,91,99
s091/sid378898,s091/sid378884,host,91,91
s091/sid378895,s099/sid406959,time,91,99
s091/sid378895,s091/sid378885,host,91,91
s091/sid378884,s099/sid406941,time,91,99
s091/sid892875,s099/sid406947,time,91,99
s091/sid378896,s099/sid406953,time,91,99
s091/sid378896,s091/sid378884,host,91,91
s091/sid378886,s099/sid406943,time,91,99
s091/sid378886,s091/sid378884,host,91,91
s091/sid378885,s099/sid406942,time,91,99
s091/sid378897,s099/sid406952,time,91,99
s091/sid378890,s091/sid378884,host,91,91
s091/sid378891,s091/sid378884,host,91,91
s091/sid378893,s091/sid378884,host,91,91
s091/sid378899,s091/sid378884,host,91,91
s091/sid378908,s091/sid378884,host,91,91
s091/sid378909,s091/sid378885,host,91,91
s084/sid344609,s091/sid378897,time,84,91
s084/sid344609,s084/sid344596,host,84,84
s084/sid868890,s091/sid892875,time,84,91
s084/sid344606,s091/sid378899,time,84,91
s084/sid344606,s084/sid344595,host,84,84
s084/sid994527,s091/sid378902,time,84,91
s084/sid344620,s091/sid378909,time,84,91
s084/sid344620,s084/sid344596,host,84,84
s084/sid961989,s091/sid378896,time,84,91
s084/sid985270,s091/sid378898,time,84,91
s084/sid344596,s091/sid378885,time,84,91
s084/sid344600,s091/sid378890,time,84,91
s084/sid344600,s084/sid344595,host,84,84
s084/sid344595,s091/sid378884,time,84,91
s084/sid344612,s091/sid378884,time,84,91
s084/sid344612,s084/sid344595,host,84,84
s084/sid920899,s091/sid378895,time,84,91
s084/sid344597,s091/sid378886,time,84,91
s084/sid344597,s084/sid344595,host,84,84
s084/sid344603,s091/sid378893,time,84,91
s084/sid344614,s091/sid378908,time,84,91
s084/sid344614,s084/sid344595,host,84,84
s084/sid344601,s084/sid344595,host,84,84
s084/sid344602,s084/sid344597,host,84,84
s084/sid344607,s084/sid344595,host,84,84
s084/sid344608,s084/sid344596,host,84,84
s084/sid344611,s084/sid344595,host,84,84
s084/sid344615,s084/sid344595,host,84,84
s084/sid344617,s084/sid344595,host,84,84
s084/sid344619,s084/sid344596,host,84,84
s078/sid372294,s084/sid344600,time,78,84
s078/sid372299,s084/sid344612,time,78,84
s078/sid372303,s084/sid344617,time,78,84
s078/sid965259,s084/sid344614,time,78,84
s078/sid869782,s084/sid344606,time,78,84
s078/sid372302,s084/sid344611,time,78,84
s078/sid372295,s084/sid344602,time,78,84
s078/sid372295,s078/sid372291,host,78,78
s078/sid415938,s084/sid344608,time,78,84
s078/sid415938,s078/sid415934,host,78,78
s078/sid415942,s084/sid344620,time,78,84
s078/sid415942,s078/sid415934,host,78,78
s078/sid372291,s084/sid344595,time,78,84
s078/sid415934,s084/sid344596,time,78,84
s078/sid1031300,s084/sid344619,time,78,84
s078/sid999581,s084/sid985270,time,78,84
s078/sid372292,s084/sid344597,time,78,84
s078/sid372292,s078/sid372291,host,78,78
s078/sid415940,s084/sid344609,time,78,84
s078/sid415940,s078/sid415934,host,78,78
s078/sid372305,s084/sid344615,time,78,84
s078/sid1024447,s084/sid994527,time,78,84
s078/sid978582,s084/sid961989,time,78,84
s078/sid923866,s084/sid920899,time,78,84
s078/sid855040,s084/sid868890,time,78,84
s078/sid372297,s084/sid344603,time,78,84
s078/sid372300,s078/sid372291,host,78,78
s078/sid372304,s078/sid372291,host,78,78
s078/sid372307,s078/sid372291,host,78,78
s078/sid415937,s078/sid415934,host,78,78
s072/sid398588,s078/sid415938,time,72,78
s072/sid398588,s072/sid398582,host,72,72
s072/sid351053,s078/sid372291,time,72,78
s072/sid351065,s078/sid372307,time,72,78
s072/sid849977,s078/sid869782,time,72,78
s072/sid1000598,s078/sid999581,time,72,78
s072/sid398592,s078/sid415942,time,72,78
s072/sid398592,s072/sid398582,host,72,72
s072/sid398582,s078/sid415934,time,72,78
s072/sid398584,s078/sid415934,time,72,78
s072/sid398584,s072/sid398585,host,72,72
s072/sid398585,s078/sid415934,time,72,78
s072/sid398585,s072/sid398582,host,72,72
s072/sid351055,s078/sid372295,time,72,78
s072/sid978216,s078/sid978582,time,72,78
s072/sid943727,s078/sid415940,time,72,78
s072/sid916056,s078/sid923866,time,72,78
s072/sid351054,s078/sid372292,time,72,78
s072/sid351054,s072/sid351053,host,72,72
s072/sid1023165,s078/sid1024447,time,72,78
s072/sid351062,s078/sid372302,time,72,78
s072/sid351062,s072/sid351053,host,72,72
s072/sid836726,s078/sid855040,time,72,78
s072/sid952183,s078/sid1031300,time,72,78
s072/sid351056,s078/sid372294,time,72,78
s072/sid351061,s078/sid372299,time,72,78
s072/sid987236,s078/sid965259,time,72,78
s072/sid351058,s078/sid372304,time,72,78
s072/sid351058,s072/sid351053,host,72,72
s072/sid962751,s078/sid372305,time,72,78
s072/sid863823,s078/sid372297,time,72,78
s072/sid351057,s072/sid351054,host,72,72
s072/sid351063,s072/sid351053,host,72,72
s072/sid398586,s072/sid398582,host,72,72
s072/sid398591,s072/sid398582,host,72,72
s067/sid998988,s072/sid1000598,time,67,72
s067/sid335795,s072/sid351062,time,67,72
s067/sid335795,s067/sid335793,host,67,67
s067/sid335799,s072/sid351063,time,67,72
s067/sid335793,s072/sid351054,time,67,72
s067/sid335793,s067/sid335792,host,67,67
s067/sid973555,s072/sid962751,time,67,72
s067/sid379577,s072/sid398591,time,67,72
s067/sid379577,s067/sid379569,host,67,67
s067/sid379571,s072/sid398588,time,67,72
s067/sid379571,s067/sid379569,host,67,67
s067/sid824991,s072/sid836726,time,67,72
s067/sid978302,s072/sid978216,time,67,72
s067/sid906769,s072/sid916056,time,67,72
s067/sid945170,s072/sid943727,time,67,72
s067/sid988657,s072/sid987236,time,67,72
s067/sid379578,s072/sid398592,time,67,72
s067/sid379578,s067/sid379569,host,67,67
s067/sid790217,s072/sid351056,time,67,72
s067/sid721913,s072/sid351055,time,67,72
s067/sid860609,s072/sid863823,time,67,72
s067/sid721914,s072/sid351058,time,67,72
s067/sid1028712,s072/sid1023165,time,67,72
s067/sid335792,s072/sid351053,time,67,72
s067/sid1019757,s072/sid351065,time,67,72
s067/sid379569,s072/sid398582,time,67,72
s067/sid379570,s072/sid398582,time,67,72
s067/sid379570,s067/sid379569,host,67,67
s067/sid844059,s072/sid849977,time,67,72
s067/sid987567,s072/sid952183,time,67,72
s067/sid937102,s072/sid351061,time,67,72
s067/sid335796,s067/sid335792,host,67,67
s067/sid335797,s067/sid335792,host,67,67
s067/sid335798,s067/sid335792,host,67,67
s059/sid737824,s067/sid379571,time,59,67
s059/sid897520,s067/sid906769,time,59,67
s059/sid305744,s067/sid335797,time,59,67
s059/sid993463,s067/sid998988,time,59,67
s059/sid766516,s067/sid790217,time,59,67
s059/sid840866,s067/sid844059,time,59,67
s059/sid825324,s067/sid721914,time,59,67
s059/sid867771,s067/sid860609,time,59,67
s059/sid305745,s067/sid335799,time,59,67
s059/sid341319,s067/sid379569,time,59,67
s059/sid341320,s067/sid379569,time,59,67
s059/sid341320,s059/sid341319,host,59,59
s059/sid756815,s067/sid721913,time,59,67
s059/sid1039010,s067/sid1028712,time,59,67
