id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid427211,99,427211,1,1,0,1,209.9137725830078
s099/sid427213,99,427213,0,1,1,1,2.7207324504852295
s099/sid427215,99,427215,0,1,1,1,1.8155218362808228
s099/sid427218,99,427218,0,1,1,1,0.47095897793769836
s099/sid427220,99,427220,0,1,1,1,0.6014078259468079
s099/sid427222,99,427222,0,1,1,0,0.10009871423244476
s099/sid427226,99,427226,0,1,1,1,0.343082994222641
s099/sid427232,99,427232,0,1,1,1,0.2118862420320511
s099/sid427233,99,427233,0,1,1,1,0.19453519582748413
s099/sid427236,99,427236,0,1,1,1,0.14192740619182587
s099/sid427238,99,427238,0,1,1,1,0.14312325417995453
s099/sid427240,99,427240,0,1,1,1,0.14000380039215088
s099/sid427241,99,427241,0,1,1,1,0.13850753009319305
s099/sid427243,99,427243,0,1,1,1,0.1339825987815857
s099/sid427244,99,427244,0,1,1,1,0.11676274240016937
s091/sid399777,91,399777,0,1,0,1,2.3621087074279785
s091/sid399790,91,399790,0,1,1,1,0.20077846944332123
s091/sid990065,91,990065,0,1,0,1,0.17756441235542297
s091/sid399781,91,399781,0,1,1,1,0.608246386051178
s091/sid958615,91,958615,0,1,0,1,0.2376696616411209
s091/sid984790,91,984790,0,1,0,1,0.13265374302864075
s091/sid399801,91,399801,0,1,0,1,0.1428113579750061
s091/sid399791,91,399791,0,1,1,1,0.20910492539405823
s091/sid399797,91,399797,0,1,1,1,0.17108199000358582
s091/sid399783,91,399783,0,1,0,1,0.49085840582847595
s091/sid399775,91,399775,0,1,1,1,4.979372501373291
s091/sid399786,91,399786,0,1,1,1,0.25844138860702515
s091/sid831230,91,831230,0,1,0,1,0.7431559562683105
s091/sid399774,91,399774,0,1,0,1,199.44876098632812
s091/sid399782,91,399782,0,1,1,1,0.6839626431465149
s084/sid370691,84,370691,0,1,0,1,6.869632720947266
s084/sid370709,84,370709,0,1,0,1,0.15381576120853424
s084/sid852694,84,852694,0,1,0,1,0.7093240022659302
s084/sid370690,84,370690,0,1,0,1,192.1053009033203
s084/sid370692,84,370692,0,1,1,1,1.6382943391799927
s084/sid370700,84,370700,0,1,0,1,0.5548567175865173
s084/sid973327,84,973327,0,1,0,1,0.1983456164598465
s084/sid927473,84,927473,0,1,0,1,0.21831893920898438
s084/sid370694,84,370694,0,1,0,1,2.314924955368042
s084/sid370704,84,370704,0,1,0,1,0.23742583394050598
s084/sid945979,84,945979,0,1,0,1,0.2569318115711212
s084/sid370699,84,370699,0,1,0,1,0.7359136939048767
s084/sid370697,84,370697,0,1,1,1,0.6921239495277405
s084/sid980453,84,980453,0,1,0,1,0.18638618290424347
s084/sid1023879,84,1023879,0,1,0,1,0.13514350354671478
s084/sid370702,84,370702,0,1,1,1,0.3911600708961487
s084/sid370693,84,370693,0,1,1,1,4.450128555297852
s084/sid370701,84,370701,0,1,1,0,0.42618507146835327
s084/sid370706,84,370706,0,1,1,0,0.19663085043430328
s084/sid370708,84,370708,0,1,1,1,0.15134276449680328
s084/sid370713,84,370713,0,1,1,1,0.12095160782337189
s084/sid370716,84,370716,0,1,1,1,0.11465612798929214
s084/sid370718,84,370718,0,1,1,1,0.1013566181063652
s078/sid794127,78,794127,0,1,0,1,0.24869483709335327
s078/sid794126,78,794126,0,1,0,1,0.8414977788925171
s078/sid968450,78,968450,0,1,0,1,0.14359620213508606
s078/sid342569,78,342569,0,1,1,1,0.4208980202674866
s078/sid342577,78,342577,0,1,0,1,0.19414828717708588
s078/sid342562,78,342562,0,1,0,1,5.779767990112305
s078/sid342573,78,342573,0,1,0,1,0.2707599699497223
s078/sid342559,78,342559,0,1,0,1,187.8509521484375
s078/sid975208,78,975208,0,1,0,1,0.12605401873588562
s078/sid342578,78,342578,0,1,0,1,0.15338608622550964
s078/sid795426,78,795426,0,1,0,1,0.8555083870887756
s078/sid342580,78,342580,0,1,1,1,0.1144510880112648
s078/sid342560,78,342560,0,1,1,1,9.27045726776123
s078/sid342581,78,342581,0,1,1,1,0.10426754504442215
s078/sid979187,78,979187,0,1,0,1,0.19318194687366486
s078/sid342561,78,342561,0,1,0,1,6.924254894256592
