source,target,kind,layer_from,layer_to
s099/sid427213,s099/sid427211,host,99,99
s099/sid427215,s099/sid427211,host,99,99
s099/sid427218,s099/sid427211,host,99,99
s099/sid427220,s099/sid427211,host,99,99
s099/sid427222,s099/sid427211,host,99,99
s099/sid427226,s099/sid427211,host,99,99
s099/sid427232,s099/sid427211,host,99,99
s099/sid427233,s099/sid427211,host,99,99
s099/sid427236,s099/sid427211,host,99,99
s099/sid427238,s099/sid427211,host,99,99
s099/sid427240,s099/sid427211,host,99,99
s099/sid427241,s099/sid427211,host,99,99
s099/sid427243,s099/sid427211,host,99,99
s099/sid427244,s099/sid427211,host,99,99
s091/sid399777,s099/sid427215,time,91,99
s091/sid399790,s099/sid427236,time,91,99
s091/sid399790,s091/sid399774,host,91,91
s091/sid990065,s099/sid427240,time,91,99
s091/sid399781,s099/sid427218,time,91,99
s091/sid399781,s091/sid399774,host,91,91
s091/sid958615,s099/sid427238,time,91,99
s091/sid984790,s099/sid427244,time,91,99
s091/sid399801,s099/sid427241,time,91,99
s091/sid399791,s099/sid427233,time,91,99
s091/sid399791,s091/sid399774,host,91,91
s091/sid399797,s099/sid427243,time,91,99
s091/sid399797,s091/sid399774,host,91,91
s091/sid399783,s099/sid427226,time,91,99
s091/sid399775,s099/sid427213,time,91,99
s091/sid399775,s091/sid399774,host,91,91
s091/sid399786,s099/sid427232,time,91,99
s091/sid399786,s091/sid399774,host,91,91
s091/sid831230,s099/sid427220,time,91,99
s091/sid399774,s099/sid427211,time,91,99
s091/sid399782,s091/sid399774,host,91,91
s084/sid370691,s091/sid399775,time,84,91
s084/sid370709,s091/sid399801,time,84,91
s084/sid852694,s091/sid831230,time,84,91
s084/sid370690,s091/sid399774,time,84,91
s084/sid370692,s091/sid399774,time,84,91
s084/sid370692,s084/sid370690,host,84,84
s084/sid370700,s091/sid399783,time,84,91
s084/sid973327,s091/sid399797,time,84,91
s084/sid927473,s091/sid958615,time,84,91
s084/sid370694,s091/sid399777,time,84,91
s084/sid370704,s091/sid399790,time,84,91
s084/sid945979,s091/sid399791,time,84,91
s084/sid370699,s091/sid399782,time,84,91
s084/sid370697,s091/sid399781,time,84,91
s084/sid370697,s084/sid370690,host,84,84
s084/sid980453,s091/sid990065,time,84,91
s084/sid1023879,s091/sid984790,time,84,91
s084/sid370702,s091/sid399786,time,84,91
s084/sid370702,s084/sid370690,host,84,84
s084/sid370693,s084/sid370690,host,84,84
s084/sid370701,s084/sid370690,host,84,84
s084/sid370706,s084/sid370690,host,84,84
s084/sid370708,s084/sid370690,host,84,84
s084/sid370713,s084/sid370690,host,84,84
s084/sid370716,s084/sid370690,host,84,84
s084/sid370718,s084/sid370690,host,84,84
s078/sid794127,s084/sid945979,time,78,84
s078/sid794126,s084/sid370699,time,78,84
s078/sid968450,s084/sid1023879,time,78,84
s078/sid342569,s084/sid370702,time,78,84
s078/sid342569,s078/sid342559,host,78,78
s078/sid342577,s084/sid370708,time,78,84
s078/sid342562,s084/sid370693,time,78,84
s078/sid342573,s084/sid370704,time,78,84
s078/sid342559,s084/sid370690,time,78,84
s078/sid975208,s084/sid370713,time,78,84
s078/sid342578,s084/sid370709,time,78,84
s078/sid795426,s084/sid852694,time,78,84
s078/sid342580,s084/sid370718,time,78,84
s078/sid342580,s078/sid342559,host,78,78
s078/sid342560,s084/sid370692,time,78,84
s078/sid342560,s078/sid342559,host,78,78
s078/sid342581,s084/sid370716,time,78,84
s078/sid342581,s078/sid342559,host,78,78
s078/sid979187,s084/sid973327,time,78,84
s078/sid342561,s084/sid370691,time,78,84
s078/sid342565,s084/sid370697,time,78,84
s078/sid342565,s078/sid342559,host,78,78
s078/sid969664,s084/sid980453,time,78,84
s078/sid944967,s084/sid927473,time,78,84
s078/sid709285,s084/sid370694,time,78,84
s078/sid864377,s084/sid370700,time,78,84
s078/sid342567,s078/sid342560,host,78,78
s078/sid342576,s078/sid342559,host,78,78
s072/sid918144,s078/sid944967,time,72,78
s072/sid324281,s078/sid342580,time,72,78
s072/sid324281,s072/sid324261,host,72,72
s072/sid324277,s078/sid342578,time,72,78
s072/sid324277,s072/sid324261,host,72,72
s072/sid620225,s078/sid342562,time,72,78
s072/sid324262,s078/sid342560,time,72,78
s072/sid324262,s072/sid324261,host,72,72
s072/sid964788,s078/sid979187,time,72,78
