source,target,kind,layer_from,layer_to
s099/sid324124,s099/sid324123,host,99,99
s099/sid324125,s099/sid324124,host,99,99
s099/sid324126,s099/sid324123,host,99,99
s099/sid324128,s099/sid324123,host,99,99
s099/sid324129,s099/sid324123,host,99,99
s099/sid324130,s099/sid324123,host,99,99
s099/sid324131,s099/sid324123,host,99,99
s099/sid324132,s099/sid324123,host,99,99
s099/sid324135,s099/sid324123,host,99,99
s099/sid324136,s099/sid324124,host,99,99
s099/sid324139,s099/sid324123,host,99,99
s099/sid324140,s099/sid324123,host,99,99
s099/sid324143,s099/sid324123,host,99,99
s099/sid324144,s099/sid324123,host,99,99
s099/sid324145,s099/sid324123,host,99,99
s099/sid324147,s099/sid324124,host,99,99
s099/sid324149,s099/sid324123,host,99,99
s099/sid324151,s099/sid324123,host,99,99
s099/sid324155,s099/sid324123,host,99,99
s099/sid324157,s099/sid324123,host,99,99
s099/sid324159,s099/sid324123,host,99,99
s099/sid324160,s099/sid324123,host,99,99
s099/sid324161,s099/sid324123,host,99,99
s099/sid324166,s099/sid324123,host,99,99
s099/sid324169,s099/sid324123,host,99,99
s099/sid324170,s099/sid324123,host,99,99
s099/sid324175,s099/sid324123,host,99,99
s099/sid324176,s099/sid324123,host,99,99
s099/sid324180,s099/sid324123,host,99,99
s099/sid324190,s099/sid324123,host,99,99
s099/sid324191,s099/sid324123,host,99,99
s099/sid324193,s099/sid324123,host,99,99
s099/sid324194,s099/sid324123,host,99,99
s099/sid324196,s099/sid324123,host,99,99
s099/sid324198,s099/sid324123,host,99,99
s099/sid324200,s099/sid324123,host,99,99
s099/sid324202,s099/sid324123,host,99,99
s099/sid324203,s099/sid324123,host,99,99
s099/sid324206,s099/sid324123,host,99,99
s099/sid324208,s099/sid324123,host,99,99
s099/sid324209,s099/sid324123,host,99,99
s099/sid324219,s099/sid324124,host,99,99
s099/sid324220,s099/sid324123,host,99,99
s099/sid324221,s099/sid324123,host,99,99
s099/sid324222,s099/sid324123,host,99,99
s099/sid324225,s099/sid324123,host,99,99
s099/sid324227,s099/sid324123,host,99,99
s099/sid324231,s099/sid324123,host,99,99
s099/sid324232,s099/sid324123,host,99,99
s099/sid324234,s099/sid324123,host,99,99
s091/sid978036,s099/sid324180,time,91,99
s091/sid305074,s099/sid324194,time,91,99
s091/sid305074,s091/sid305022,host,91,91
s091/sid305052,s099/sid324170,time,91,99
s091/sid305052,s091/sid305021,host,91,91
s091/sid305036,s099/sid324140,time,91,99
s091/sid305036,s091/sid305020,host,91,91
s091/sid305027,s099/sid324130,time,91,99
s091/sid305042,s099/sid324151,time,91,99
s091/sid305047,s099/sid324155,time,91,99
s091/sid305047,s091/sid305020,host,91,91
s091/sid305040,s099/sid324143,time,91,99
s091/sid305040,s091/sid305022,host,91,91
s091/sid305020,s099/sid324123,time,91,99
s091/sid305044,s099/sid324157,time,91,99
s091/sid305044,s091/sid305020,host,91,91
s091/sid305033,s099/sid324135,time,91,99
s091/sid932359,s099/sid324166,time,91,99
s091/sid305054,s099/sid324198,time,91,99
s091/sid305054,s091/sid305020,host,91,91
s091/sid305079,s099/sid324200,time,91,99
s091/sid305079,s091/sid305020,host,91,91
s091/sid305087,s099/sid324208,time,91,99
s091/sid305032,s099/sid324136,time,91,99
s091/sid305032,s091/sid305021,host,91,91
s091/sid305034,s099/sid324139,time,91,99
s091/sid305034,s091/sid305020,host,91,91
s091/sid967482,s099/sid324175,time,91,99
s091/sid869899,s099/sid324149,time,91,99
s091/sid305096,s099/sid324222,time,91,99
