source,target,kind,layer_from,layer_to
s099/sid429473,s099/sid429471,host,99,99
s099/sid429476,s099/sid429471,host,99,99
s099/sid429478,s099/sid429471,host,99,99
s099/sid429479,s099/sid429471,host,99,99
s099/sid429483,s099/sid429473,host,99,99
s099/sid429485,s099/sid429471,host,99,99
s099/sid429486,s099/sid429471,host,99,99
s091/sid423651,s099/sid429486,time,91,99
s091/sid423639,s099/sid429473,time,91,99
s091/sid423639,s091/sid423638,host,91,91
s091/sid423642,s099/sid429479,time,91,99
s091/sid423642,s091/sid423638,host,91,91
s091/sid423648,s099/sid429485,time,91,99
s091/sid887196,s099/sid429483,time,91,99
s091/sid423638,s099/sid429471,time,91,99
s091/sid423640,s099/sid429476,time,91,99
s091/sid423641,s099/sid429478,time,91,99
s091/sid423641,s091/sid423638,host,91,91
s091/sid423643,s091/sid423638,host,91,91
s091/sid423649,s091/sid423638,host,91,91
s091/sid423650,s091/sid423638,host,91,91
s091/sid423654,s091/sid423638,host,91,91
s091/sid423656,s091/sid423638,host,91,91
s084/sid380739,s091/sid423641,time,84,91
s084/sid1011711,s091/sid423654,time,84,91
s084/sid380758,s091/sid423656,time,84,91
s084/sid380758,s084/sid380735,host,84,84
s084/sid380735,s091/sid423638,time,84,91
s084/sid380749,s091/sid423651,time,84,91
s084/sid953689,s091/sid423648,time,84,91
s084/sid380736,s091/sid423639,time,84,91
s084/sid380736,s084/sid380735,host,84,84
s084/sid380747,s091/sid423650,time,84,91
s084/sid380738,s091/sid423643,time,84,91
s084/sid380740,s091/sid423642,time,84,91
s084/sid380740,s084/sid380735,host,84,84
s084/sid859330,s091/sid887196,time,84,91
s084/sid380737,s091/sid423640,time,84,91
s084/sid380742,s084/sid380735,host,84,84
s084/sid380743,s084/sid380735,host,84,84
s084/sid380745,s084/sid380735,host,84,84
s084/sid380757,s084/sid380735,host,84,84
s084/sid380759,s084/sid380735,host,84,84
s084/sid380760,s084/sid380735,host,84,84
s078/sid352017,s084/sid380739,time,78,84
s078/sid352035,s084/sid380759,time,78,84
s078/sid352025,s084/sid380747,time,78,84
s078/sid352025,s078/sid352015,host,78,78
s078/sid352014,s084/sid380735,time,78,84
s078/sid352036,s084/sid380760,time,78,84
s078/sid1008279,s084/sid1011711,time,78,84
s078/sid352018,s084/sid380740,time,78,84
s078/sid352018,s078/sid352014,host,78,78
s078/sid847542,s084/sid859330,time,78,84
s078/sid352027,s084/sid380758,time,78,84
s078/sid958881,s084/sid380749,time,78,84
s078/sid948989,s084/sid953689,time,78,84
s078/sid352015,s084/sid380736,time,78,84
s078/sid352015,s078/sid352014,host,78,78
s078/sid352020,s084/sid380743,time,78,84
s078/sid352020,s078/sid352014,host,78,78
s078/sid701698,s084/sid380738,time,78,84
s078/sid352016,s084/sid380737,time,78,84
s078/sid352019,s078/sid352014,host,78,78
s078/sid352022,s078/sid352014,host,78,78
s078/sid352023,s078/sid352014,host,78,78
s078/sid352024,s078/sid352014,host,78,78
s078/sid352029,s078/sid352014,host,78,78
s078/sid352030,s078/sid352014,host,78,78
s078/sid352031,s078/sid352014,host,78,78
s078/sid352032,s078/sid352014,host,78,78
s078/sid352034,s078/sid352014,host,78,78
s072/sid336946,s078/sid352014,time,72,78
s072/sid336947,s078/sid352015,time,72,78
s072/sid336947,s072/sid336946,host,72,72
