source,target,kind,layer_from,layer_to
s099/sid329509,s099/sid329508,host,99,99
s099/sid329512,s099/sid329508,host,99,99
s099/sid329513,s099/sid329508,host,99,99
s099/sid329514,s099/sid329512,host,99,99
s099/sid329515,s099/sid329508,host,99,99
s099/sid329516,s099/sid329508,host,99,99
s099/sid329517,s099/sid329508,host,99,99
s099/sid329518,s099/sid329508,host,99,99
s099/sid329520,s099/sid329508,host,99,99
s099/sid329522,s099/sid329508,host,99,99
s099/sid329524,s099/sid329508,host,99,99
s099/sid329525,s099/sid329508,host,99,99
s099/sid329526,s099/sid329508,host,99,99
s099/sid329532,s099/sid329508,host,99,99
s099/sid329533,s099/sid329508,host,99,99
s099/sid329536,s099/sid329508,host,99,99
s099/sid329543,s099/sid329509,host,99,99
s099/sid329544,s099/sid329508,host,99,99
s099/sid329545,s099/sid329508,host,99,99
s099/sid329555,s099/sid329508,host,99,99
s099/sid329561,s099/sid329508,host,99,99
s099/sid329562,s099/sid329508,host,99,99
s099/sid329566,s099/sid329508,host,99,99
s099/sid329567,s099/sid329508,host,99,99
s099/sid329569,s099/sid329508,host,99,99
s099/sid329570,s099/sid329508,host,99,99
s099/sid329572,s099/sid329508,host,99,99
s099/sid329574,s099/sid329508,host,99,99
s099/sid329578,s099/sid329508,host,99,99
s099/sid329585,s099/sid329508,host,99,99
s091/sid903585,s099/sid329533,time,91,99
s091/sid309877,s099/sid329512,time,91,99
s091/sid835413,s099/sid329518,time,91,99
s091/sid309899,s099/sid329536,time,91,99
s091/sid309899,s091/sid309873,host,91,91
s091/sid309883,s099/sid329517,time,91,99
s091/sid309882,s099/sid329516,time,91,99
s091/sid309882,s091/sid309874,host,91,91
s091/sid309881,s099/sid329515,time,91,99
s091/sid309910,s099/sid329545,time,91,99
s091/sid309910,s091/sid309873,host,91,91
s091/sid309952,s099/sid329585,time,91,99
s091/sid309952,s091/sid309873,host,91,91
s091/sid309930,s099/sid329570,time,91,99
s091/sid309879,s099/sid329513,time,91,99
s091/sid309879,s091/sid309873,host,91,91
s091/sid309906,s099/sid329555,time,91,99
s091/sid309906,s091/sid309873,host,91,91
s091/sid309935,s099/sid329578,time,91,99
s091/sid309935,s091/sid309873,host,91,91
s091/sid309922,s099/sid329561,time,91,99
s091/sid309913,s099/sid329566,time,91,99
s091/sid309888,s099/sid329520,time,91,99
s091/sid309888,s091/sid309873,host,91,91
