source,target,kind,layer_from,layer_to
s099/sid313693,s099/sid313692,host,99,99
s099/sid313694,s099/sid313692,host,99,99
s099/sid313695,s099/sid313692,host,99,99
s099/sid313696,s099/sid313692,host,99,99
s099/sid313698,s099/sid313692,host,99,99
s099/sid313700,s099/sid313692,host,99,99
s099/sid313704,s099/sid313695,host,99,99
s099/sid313708,s099/sid313692,host,99,99
s099/sid313709,s099/sid313692,host,99,99
s099/sid313710,s099/sid313692,host,99,99
s099/sid313711,s099/sid313692,host,99,99
s099/sid313712,s099/sid313692,host,99,99
s099/sid313713,s099/sid313692,host,99,99
s099/sid313714,s099/sid313692,host,99,99
s099/sid313715,s099/sid313692,host,99,99
s099/sid313716,s099/sid313692,host,99,99
s099/sid313719,s099/sid313692,host,99,99
s099/sid313721,s099/sid313692,host,99,99
s099/sid313726,s099/sid313692,host,99,99
s099/sid313727,s099/sid313692,host,99,99
s099/sid313728,s099/sid313692,host,99,99
s099/sid313733,s099/sid313692,host,99,99
s099/sid313736,s099/sid313692,host,99,99
s099/sid313737,s099/sid313692,host,99,99
s099/sid313741,s099/sid313692,host,99,99
s099/sid313743,s099/sid313692,host,99,99
s099/sid313744,s099/sid313692,host,99,99
s099/sid313749,s099/sid313693,host,99,99
s099/sid313753,s099/sid313692,host,99,99
s099/sid313756,s099/sid313692,host,99,99
s099/sid313757,s099/sid313692,host,99,99
s099/sid313758,s099/sid313692,host,99,99
s099/sid313761,s099/sid313692,host,99,99
s099/sid313768,s099/sid313692,host,99,99
s099/sid313769,s099/sid313692,host,99,99
s099/sid313771,s099/sid313692,host,99,99
s099/sid313772,s099/sid313692,host,99,99
s099/sid313773,s099/sid313692,host,99,99
s099/sid313774,s099/sid313692,host,99,99
s099/sid313775,s099/sid313692,host,99,99
s099/sid313776,s099/sid313708,host,99,99
s099/sid313777,s099/sid313692,host,99,99
s099/sid313780,s099/sid313692,host,99,99
s099/sid313781,s099/sid313692,host,99,99
s099/sid313782,s099/sid313692,host,99,99
s099/sid313783,s099/sid313692,host,99,99
s099/sid313784,s099/sid313692,host,99,99
s099/sid313789,s099/sid313692,host,99,99
s099/sid313790,s099/sid313693,host,99,99
s099/sid313792,s099/sid313692,host,99,99
s091/sid288999,s099/sid313784,time,91,99
s091/sid289005,s099/sid313774,time,91,99
s091/sid289005,s091/sid288932,host,91,91
s091/sid288938,s099/sid313700,time,91,99
s091/sid851591,s099/sid313715,time,91,99
s091/sid1018897,s099/sid313768,time,91,99
s091/sid288944,s099/sid313708,time,91,99
s091/sid288944,s091/sid288932,host,91,91
s091/sid288961,s099/sid313749,time,91,99
s091/sid288961,s091/sid288940,host,91,91
s091/sid288954,s099/sid313726,time,91,99
s091/sid288954,s091/sid288934,host,91,91
s091/sid756492,s099/sid313709,time,91,99
s091/sid288992,s099/sid313776,time,91,99
s091/sid288992,s091/sid288932,host,91,91
s091/sid288936,s099/sid313696,time,91,99
s091/sid288936,s091/sid288932,host,91,91
s091/sid289008,s099/sid313775,time,91,99
s091/sid289008,s091/sid288932,host,91,91
s091/sid288934,s099/sid313694,time,91,99
s091/sid288934,s091/sid288932,host,91,91
s091/sid288977,s099/sid313744,time,91,99
s091/sid288973,s099/sid313743,time,91,99
s091/sid288973,s091/sid288932,host,91,91
s091/sid288970,s099/sid313736,time,91,99
s091/sid288970,s091/sid288932,host,91,91
s091/sid736490,s099/sid313710,time,91,99
s091/sid288997,s099/sid313772,time,91,99
s091/sid288997,s091/sid288932,host,91,91
s091/sid1010370,s099/sid313790,time,91,99
s091/sid288960,s099/sid313727,time,91,99
s091/sid288962,s099/sid313741,time,91,99
s091/sid288962,s091/sid288932,host,91,91
s091/sid288958,s099/sid313733,time,91,99
s091/sid288958,s091/sid288932,host,91,91
s091/sid288947,s099/sid313714,time,91,99
s091/sid289004,s099/sid313777,time,91,99
s091/sid1004699,s099/sid313783,time,91,99
s091/sid288945,s099/sid313712,time,91,99
s091/sid288945,s091/sid288932,host,91,91
s091/sid288946,s099/sid313713,time,91,99
s091/sid288946,s091/sid288932,host,91,91
s091/sid288940,s099/sid313698,time,91,99
s091/sid288940,s091/sid288932,host,91,91
s091/sid288984,s099/sid313756,time,91,99
s091/sid288984,s091/sid288932,host,91,91
s091/sid288995,s099/sid313773,time,91,99
s091/sid288995,s091/sid288933,host,91,91
s091/sid288952,s099/sid313721,time,91,99
s091/sid289010,s099/sid313780,time,91,99
s091/sid289010,s091/sid288932,host,91,91
s091/sid288982,s099/sid313758,time,91,99
s091/sid289014,s099/sid313781,time,91,99
s091/sid756494,s099/sid313757,time,91,99
s091/sid288932,s099/sid313692,time,91,99
s091/sid866651,s099/sid313719,time,91,99
s091/sid289001,s099/sid313789,time,91,99
s091/sid289001,s091/sid288932,host,91,91
s091/sid978976,s099/sid313771,time,91,99
s091/sid756493,s099/sid313716,time,91,99
s091/sid288933,s099/sid313693,time,91,99
s091/sid288933,s091/sid288932,host,91,91
s091/sid288943,s099/sid313711,time,91,99
s091/sid288943,s091/sid288932,host,91,91
s091/sid289002,s099/sid313769,time,91,99
s091/sid289002,s091/sid288932,host,91,91
s091/sid1015762,s099/sid313792,time,91,99
s091/sid736489,s099/sid313704,time,91,99
s091/sid288935,s099/sid313695,time,91,99
s091/sid288935,s091/sid288932,host,91,91
s091/sid289007,s099/sid313782,time,91,99
s091/sid289007,s091/sid288932,host,91,91
s091/sid288974,s099/sid313753,time,91,99
s091/sid288974,s091/sid288932,host,91,91
s091/sid957617,s099/sid313761,time,91,99
s091/sid288951,s099/sid313728,time,91,99
s091/sid288964,s099/sid313737,time,91,99
s091/sid288941,s091/sid288932,host,91,91
s091/sid288948,s091/sid288932,host,91,91
s091/sid288950,s091/sid288932,host,91,91
s091/sid288953,s091/sid288932,host,91,91
s091/sid288955,s091/sid288932,host,91,91
s091/sid288956,s091/sid288932,host,91,91
s091/sid288959,s091/sid288932,host,91,91
s091/sid288963,s091/sid288936,host,91,91
s091/sid288969,s091/sid288932,host,91,91
s091/sid288971,s091/sid288932,host,91,91
s091/sid288975,s091/sid288932,host,91,91
s091/sid288976,s091/sid288932,host,91,91
s091/sid288978,s091/sid288932,host,91,91
s091/sid288981,s091/sid288932,host,91,91
s091/sid288985,s091/sid288932,host,91,91
s091/sid288988,s091/sid288932,host,91,91
s091/sid288989,s091/sid288932,host,91,91
s091/sid288990,s091/sid288940,host,91,91
