id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid408534,99,408534,1,1,0,1,278.8856201171875
s099/sid408537,99,408537,0,1,1,1,1.9858670234680176
s099/sid408539,99,408539,0,1,1,1,0.48079928755760193
s099/sid408541,99,408541,0,1,1,1,0.3411048948764801
s099/sid408542,99,408542,0,1,1,1,0.19601847231388092
s099/sid408543,99,408543,0,1,1,1,0.2489059567451477
s099/sid408550,99,408550,0,1,1,1,0.20249232649803162
s099/sid408551,99,408551,0,1,1,1,0.1630723625421524
s099/sid408552,99,408552,0,1,1,1,0.14640970528125763
s099/sid408553,99,408553,0,1,1,1,0.14042504131793976
s099/sid408557,99,408557,0,1,1,1,0.1180502325296402
s091/sid380500,91,380500,0,1,1,1,0.14524812996387482
s091/sid380497,91,380497,0,1,1,1,0.211745023727417
s091/sid380504,91,380504,0,1,1,1,0.12423299998044968
s091/sid779493,91,779493,0,1,0,1,2.3041775226593018
s091/sid380484,91,380484,0,1,0,1,263.3631896972656
s091/sid380492,91,380492,0,1,0,1,0.41423723101615906
s091/sid380493,91,380493,0,1,1,1,0.27417078614234924
s091/sid380488,91,380488,0,1,1,1,0.7729577422142029
s091/sid380491,91,380491,0,1,1,1,0.22634409368038177
s091/sid380489,91,380489,0,1,1,1,0.5314731597900391
s091/sid380496,91,380496,0,1,1,1,0.22307071089744568
s091/sid380490,91,380490,0,1,1,1,0.6669172048568726
s091/sid380495,91,380495,0,1,1,1,0.2402394413948059
s091/sid380506,91,380506,0,1,1,1,0.11192363500595093
s084/sid343228,84,343228,0,1,1,1,0.11194278299808502
s084/sid343218,84,343218,0,1,0,1,0.2242557853460312
s084/sid343210,84,343210,0,1,1,1,1.4839192628860474
s084/sid343213,84,343213,0,1,1,1,0.6571279168128967
s084/sid752403,84,752403,0,1,0,1,2.2642505168914795
s084/sid343227,84,343227,0,1,1,1,0.11520887911319733
s084/sid343212,84,343212,0,1,0,1,0.5258499383926392
s084/sid343214,84,343214,0,1,1,1,0.3993088901042938
s084/sid835954,84,835954,0,1,0,1,0.3870449662208557
s084/sid343215,84,343215,0,1,1,1,0.25492721796035767
s084/sid343208,84,343208,0,1,0,1,264.6675109863281
s084/sid343229,84,343229,0,1,1,1,0.11387471109628677
s084/sid343223,84,343223,0,1,1,1,0.14206130802631378
s084/sid343216,84,343216,0,1,0,1,0.4248776137828827
s084/sid925647,84,925647,0,1,0,1,0.30928751826286316
s084/sid343211,84,343211,0,1,1,1,1.0972083806991577
s084/sid343217,84,343217,0,1,1,1,0.2727806270122528
s084/sid343220,84,343220,0,1,1,0,0.16022609174251556
s084/sid343224,84,343224,0,1,1,1,0.13470274209976196
s078/sid337308,78,337308,0,1,1,1,0.2588769793510437
s078/sid337321,78,337321,0,1,1,1,0.11783984303474426
s078/sid737531,78,737531,0,1,0,1,2.2084081172943115
s078/sid337320,78,337320,0,1,1,1,0.12283875793218613
s078/sid491173,78,491173,0,1,0,1,0.4475374221801758
s078/sid337317,78,337317,0,1,1,1,0.13481944799423218
s078/sid922371,78,922371,0,1,0,1,0.29972854256629944
s078/sid337306,78,337306,0,1,1,1,0.5562642216682434
s078/sid337307,78,337307,0,1,1,1,0.46539822220802307
s078/sid337304,78,337304,0,1,1,1,1.5373646020889282
s078/sid337302,78,337302,0,1,0,1,251.0891876220703
s078/sid337309,78,337309,0,1,0,1,0.43265730142593384
s078/sid337303,78,337303,0,1,0,1,2.740687370300293
s078/sid862727,78,862727,0,1,0,1,0.17486876249313354
s078/sid337305,78,337305,0,1,0,1,0.8843778371810913
s078/sid929430,78,929430,0,1,0,1,0.2529033422470093
s078/sid337314,78,337314,0,1,0,1,0.162908673286438
s078/sid1001211,78,1001211,0,1,0,1,0.1409105509519577
s078/sid337310,78,337310,0,1,1,1,0.2043602615594864
s078/sid337312,78,337312,0,1,1,0,0.2545624077320099
s078/sid337313,78,337313,0,1,1,1,0.15595273673534393
s078/sid337316,78,337316,0,1,1,1,0.1331920027732849
s072/sid319820,72,319820,0,1,0,1,0.18861974775791168
s072/sid319813,72,319813,0,1,1,1,0.49771565198898315
s072/sid319825,72,319825,0,1,0,1,0.14155890047550201
s072/sid319822,72,319822,0,1,0,1,0.17701953649520874
s072/sid319821,72,319821,0,1,0,1,0.1670340746641159
s072/sid852280,72,852280,0,1,0,1,0.18965698778629303
s072/sid928523,72,928523,0,1,0,1,0.25631606578826904
s072/sid471709,72,471709,0,1,0,1,0.42009657621383667
s072/sid721858,72,721858,0,1,0,1,2.1445226669311523
s072/sid319815,72,319815,0,1,1,1,0.38540247082710266
s072/sid319812,72,319812,0,1,1,1,0.6535096764564514
s072/sid319826,72,319826,0,1,0,1,0.1406640112400055
s072/sid319808,72,319808,0,1,0,1,185.97683715820312
s072/sid319809,72,319809,0,1,1,1,32.68456268310547
s072/sid319830,72,319830,0,1,0,1,0.12407949566841125
s072/sid921657,72,921657,0,1,0,1,0.29063063859939575
s072/sid319811,72,319811,0,1,0,1,0.9310039281845093
s072/sid686094,72,686094,0,1,0,1,3.0301477909088135
s072/sid941872,72,941872,0,1,0,1,0.18065503239631653
s072/sid319810,72,319810,0,1,1,1,3.1767895221710205
s072/sid822114,72,822114,0,1,0,1,0.5033488869667053
s072/sid319816,72,319816,0,1,1,1,0.5069248080253601
