id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid416713,99,416713,1,1,0,1,274.8094787597656
s099/sid416715,99,416715,0,1,1,1,2.7629191875457764
s099/sid416717,99,416717,0,1,1,1,0.5980339050292969
s099/sid416719,99,416719,0,1,1,1,1.2958173751831055
s099/sid416720,99,416720,0,1,1,1,1.1740738153457642
s099/sid416722,99,416722,0,1,1,1,0.8935797214508057
s099/sid416724,99,416724,0,1,1,1,0.6710858345031738
s099/sid416725,99,416725,0,1,1,1,0.5133228898048401
s099/sid416726,99,416726,0,1,1,1,0.28161895275115967
s099/sid416727,99,416727,0,1,1,1,0.4499645531177521
s099/sid416728,99,416728,0,1,1,1,0.3510333299636841
s099/sid416732,99,416732,0,1,1,1,0.15985335409641266
s099/sid416734,99,416734,0,1,1,1,0.2003968060016632
s099/sid416735,99,416735,0,1,1,1,0.22127994894981384
s099/sid416736,99,416736,0,1,1,1,0.21194683015346527
s099/sid416737,99,416737,0,1,1,1,0.20470476150512695
s099/sid416739,99,416739,0,1,1,1,0.13853882253170013
s099/sid416741,99,416741,0,1,1,1,0.16240544617176056
s099/sid416742,99,416742,0,1,1,1,0.14565356075763702
s099/sid416743,99,416743,0,1,1,1,0.1306055188179016
s091/sid395717,91,395717,0,1,1,1,0.5895000100135803
s091/sid395719,91,395719,0,1,1,1,0.5012761354446411
s091/sid395716,91,395716,0,1,1,1,0.690912127494812
s091/sid395730,91,395730,0,1,1,1,0.1764526665210724
s091/sid395710,91,395710,0,1,1,1,1.8044377565383911
s091/sid395722,91,395722,0,1,1,1,0.26108336448669434
s091/sid395736,91,395736,0,1,0,1,0.168153315782547
s091/sid395704,91,395704,0,1,0,1,261.6290283203125
s091/sid395707,91,395707,0,1,1,1,0.8695921897888184
s091/sid395706,91,395706,0,1,0,1,3.151124954223633
s091/sid395718,91,395718,0,1,1,1,0.5923407077789307
s091/sid395726,91,395726,0,1,1,1,0.24587297439575195
s091/sid395712,91,395712,0,1,0,1,1.0724005699157715
s091/sid395724,91,395724,0,1,1,1,0.26865801215171814
s091/sid395727,91,395727,0,1,1,1,0.15190307796001434
s091/sid395731,91,395731,0,1,1,1,0.1838630884885788
s091/sid395711,91,395711,0,1,1,1,1.1000689268112183
s091/sid395725,91,395725,0,1,1,1,0.25475025177001953
s091/sid395714,91,395714,0,1,1,1,0.5540358424186707
s091/sid395705,91,395705,0,1,0,1,3.0900869369506836
s091/sid395737,91,395737,0,1,1,1,0.1571621149778366
s091/sid395738,91,395738,0,1,1,1,0.13097189366817474
s091/sid395742,91,395742,0,1,1,1,0.10558080673217773
s084/sid363023,84,363023,0,1,0,1,1.0713104009628296
s084/sid1011168,84,1011168,0,1,0,1,0.1401929408311844
