source,target,kind,layer_from,layer_to
s099/sid416715,s099/sid416713,host,99,99
s099/sid416717,s099/sid416713,host,99,99
s099/sid416719,s099/sid416713,host,99,99
s099/sid416720,s099/sid416713,host,99,99
s099/sid416722,s099/sid416713,host,99,99
s099/sid416724,s099/sid416713,host,99,99
s099/sid416725,s099/sid416713,host,99,99
s099/sid416726,s099/sid416713,host,99,99
s099/sid416727,s099/sid416713,host,99,99
s099/sid416728,s099/sid416713,host,99,99
s099/sid416732,s099/sid416713,host,99,99
s099/sid416734,s099/sid416713,host,99,99
s099/sid416735,s099/sid416713,host,99,99
s099/sid416736,s099/sid416713,host,99,99
s099/sid416737,s099/sid416713,host,99,99
s099/sid416739,s099/sid416713,host,99,99
s099/sid416741,s099/sid416713,host,99,99
s099/sid416742,s099/sid416713,host,99,99
s099/sid416743,s099/sid416713,host,99,99
s091/sid395717,s099/sid416728,time,91,99
s091/sid395717,s091/sid395705,host,91,91
s091/sid395719,s099/sid416725,time,91,99
s091/sid395719,s091/sid395704,host,91,91
s091/sid395716,s099/sid416724,time,91,99
s091/sid395716,s091/sid395704,host,91,91
s091/sid395730,s099/sid416739,time,91,99
s091/sid395730,s091/sid395704,host,91,91
s091/sid395710,s099/sid416719,time,91,99
s091/sid395710,s091/sid395704,host,91,91
s091/sid395722,s099/sid416734,time,91,99
s091/sid395722,s091/sid395704,host,91,91
s091/sid395736,s099/sid416741,time,91,99
s091/sid395704,s099/sid416713,time,91,99
s091/sid395707,s099/sid416713,time,91,99
s091/sid395707,s091/sid395704,host,91,91
s091/sid395706,s099/sid416715,time,91,99
s091/sid395718,s099/sid416727,time,91,99
s091/sid395718,s091/sid395704,host,91,91
s091/sid395726,s099/sid416737,time,91,99
s091/sid395726,s091/sid395704,host,91,91
s091/sid395712,s099/sid416722,time,91,99
s091/sid395724,s099/sid416736,time,91,99
s091/sid395724,s091/sid395704,host,91,91
s091/sid395727,s099/sid416732,time,91,99
s091/sid395727,s091/sid395704,host,91,91
s091/sid395731,s099/sid416742,time,91,99
s091/sid395731,s091/sid395704,host,91,91
s091/sid395711,s099/sid416720,time,91,99
s091/sid395711,s091/sid395704,host,91,91
s091/sid395725,s099/sid416735,time,91,99
s091/sid395725,s091/sid395704,host,91,91
s091/sid395714,s099/sid416726,time,91,99
s091/sid395714,s091/sid395704,host,91,91
s091/sid395705,s099/sid416717,time,91,99
s091/sid395737,s099/sid416743,time,91,99
s091/sid395737,s091/sid395704,host,91,91
s091/sid395738,s091/sid395704,host,91,91
s091/sid395742,s091/sid395704,host,91,91
s084/sid363023,s091/sid395712,time,84,91
s084/sid1011168,s091/sid395738,time,84,91
s084/sid692852,s091/sid395742,time,84,91
s084/sid363021,s091/sid395710,time,84,91
s084/sid363017,s091/sid395705,time,84,91
s084/sid979254,s091/sid395737,time,84,91
s084/sid363015,s091/sid395704,time,84,91
s084/sid363026,s091/sid395716,time,84,91
s084/sid363026,s084/sid363015,host,84,84
s084/sid363028,s091/sid395719,time,84,91
s084/sid363028,s084/sid363015,host,84,84
s084/sid363018,s091/sid395706,time,84,91
s084/sid363018,s084/sid363015,host,84,84
s084/sid363034,s091/sid395726,time,84,91
s084/sid908514,s091/sid395725,time,84,91
s084/sid975243,s091/sid395736,time,84,91
s084/sid363036,s091/sid395730,time,84,91
s084/sid363038,s091/sid395731,time,84,91
s084/sid363020,s091/sid395711,time,84,91
s084/sid363025,s091/sid395714,time,84,91
s084/sid363025,s084/sid363016,host,84,84
s084/sid363016,s091/sid395707,time,84,91
s084/sid363016,s084/sid363015,host,84,84
s084/sid363032,s091/sid395722,time,84,91
s084/sid363029,s091/sid395727,time,84,91
s084/sid363029,s084/sid363015,host,84,84
s084/sid363024,s091/sid395717,time,84,91
s084/sid363035,s091/sid395724,time,84,91
s084/sid363027,s091/sid395718,time,84,91
s084/sid363030,s084/sid363015,host,84,84
s084/sid363037,s084/sid363015,host,84,84
s084/sid363040,s084/sid363015,host,84,84
s084/sid363041,s084/sid363023,host,84,84
s078/sid739865,s084/sid363020,time,78,84
s078/sid921192,s084/sid908514,time,78,84
s078/sid764858,s084/sid363041,time,78,84
s078/sid341065,s084/sid363015,time,78,84
s078/sid341066,s084/sid363016,time,78,84
s078/sid341066,s078/sid341065,host,78,78
s078/sid897333,s084/sid363032,time,78,84
s078/sid341082,s084/sid363034,time,78,84
s078/sid1011224,s084/sid1011168,time,78,84
s078/sid341084,s084/sid363038,time,78,84
