source,target,kind,layer_from,layer_to
s099/sid471997,s099/sid471996,host,99,99
s099/sid471998,s099/sid471996,host,99,99
s099/sid471999,s099/sid471996,host,99,99
s099/sid472000,s099/sid471999,host,99,99
s099/sid472001,s099/sid471996,host,99,99
s091/sid444089,s099/sid471999,time,91,99
s091/sid444089,s091/sid444088,host,91,91
s091/sid444088,s099/sid472000,time,91,99
s091/sid444088,s091/sid444086,host,91,91
s091/sid444085,s099/sid471998,time,91,99
s091/sid444084,s099/sid471997,time,91,99
s091/sid444083,s099/sid471996,time,91,99
s091/sid444086,s099/sid471996,time,91,99
s091/sid444086,s091/sid444083,host,91,91
s091/sid444087,s099/sid471996,time,91,99
s091/sid444087,s091/sid444088,host,91,91
s091/sid444094,s091/sid444083,host,91,91
s091/sid444098,s091/sid444084,host,91,91
s084/sid408266,s091/sid444084,time,84,91
s084/sid408271,s091/sid444089,time,84,91
s084/sid408271,s084/sid408265,host,84,84
s084/sid969252,s091/sid444098,time,84,91
s084/sid408277,s091/sid444094,time,84,91
s084/sid408265,s091/sid444083,time,84,91
s084/sid408269,s091/sid444083,time,84,91
s084/sid408269,s084/sid408268,host,84,84
s084/sid408267,s091/sid444085,time,84,91
s084/sid408267,s084/sid408265,host,84,84
s084/sid408268,s091/sid444086,time,84,91
s084/sid408268,s084/sid408265,host,84,84
s084/sid408270,s091/sid444087,time,84,91
s084/sid408270,s084/sid408268,host,84,84
s084/sid408272,s084/sid408265,host,84,84
s084/sid408273,s084/sid408270,host,84,84
s084/sid408275,s084/sid408265,host,84,84
s078/sid382968,s084/sid408265,time,78,84
s078/sid382971,s084/sid408265,time,78,84
s078/sid382971,s078/sid382968,host,78,78
s078/sid382972,s084/sid408268,time,78,84
s078/sid382972,s078/sid382970,host,78,78
s078/sid382969,s084/sid408266,time,78,84
s078/sid382970,s084/sid408267,time,78,84
s078/sid382970,s078/sid382968,host,78,78
s078/sid905297,s084/sid408277,time,78,84
s078/sid947144,s084/sid969252,time,78,84
s078/sid382973,s078/sid382971,host,78,78
s078/sid382984,s078/sid382968,host,78,78
s072/sid890752,s078/sid905297,time,72,78
s072/sid360896,s078/sid382969,time,72,78
s072/sid360897,s078/sid382970,time,72,78
s072/sid360895,s078/sid382968,time,72,78
s072/sid360903,s078/sid947144,time,72,78
s072/sid360898,s078/sid382972,time,72,78
s072/sid360898,s072/sid360895,host,72,72
s072/sid360908,s078/sid382984,time,72,78
s072/sid360908,s072/sid360895,host,72,72
s072/sid360899,s072/sid360895,host,72,72
s072/sid360909,s072/sid360895,host,72,72
s072/sid360910,s072/sid360896,host,72,72
s067/sid495393,s072/sid360896,time,67,72
s067/sid495395,s072/sid360910,time,67,72
s067/sid495395,s067/sid495393,host,67,67
s067/sid376071,s072/sid360898,time,67,72
s067/sid376071,s067/sid376070,host,67,67
s067/sid376070,s072/sid360895,time,67,72
s067/sid535874,s072/sid360897,time,67,72
s067/sid495394,s072/sid360903,time,67,72
s067/sid376080,s072/sid360908,time,67,72
s067/sid376080,s067/sid376070,host,67,67
s067/sid858471,s072/sid890752,time,67,72
s067/sid376078,s067/sid376070,host,67,67
s067/sid376079,s067/sid376070,host,67,67
s059/sid330994,s067/sid376070,time,59,67
s059/sid330995,s067/sid376070,time,59,67
s059/sid330995,s059/sid330994,host,59,59
s059/sid330999,s067/sid376078,time,59,67
s059/sid330999,s059/sid330994,host,59,59
s059/sid866325,s067/sid376079,time,59,67
s059/sid472330,s067/sid495394,time,59,67
s059/sid472330,s059/sid472329,host,59,59
s059/sid472329,s067/sid495393,time,59,67
s059/sid331002,s067/sid376080,time,59,67
s059/sid331002,s059/sid330994,host,59,59
s059/sid505442,s067/sid535874,time,59,67
s059/sid330997,s067/sid858471,time,59,67
s059/sid330997,s059/sid330994,host,59,59
s059/sid330996,s067/sid376071,time,59,67
s059/sid330996,s059/sid330994,host,59,59
s059/sid331004,s059/sid330994,host,59,59
s059/sid472331,s059/sid472329,host,59,59
s059/sid505444,s059/sid505442,host,59,59
s050/sid282182,s059/sid330997,time,50,59
s050/sid935838,s059/sid331004,time,50,59
s050/sid428099,s059/sid472329,time,50,59
s050/sid282181,s059/sid330996,time,50,59
s050/sid282181,s050/sid282179,host,50,50
s050/sid282179,s059/sid330994,time,50,59
s050/sid459299,s059/sid505442,time,50,59
s050/sid788670,s059/sid472330,time,50,59
