id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid471996,99,471996,1,1,0,1,134.9723358154297
s099/sid471997,99,471997,0,1,1,1,9.246071815490723
s099/sid471998,99,471998,0,1,1,1,6.613792419433594
s099/sid471999,99,471999,0,1,1,1,0.14688056707382202
s099/sid472000,99,472000,0,1,1,1,0.1272563934326172
s099/sid472001,99,472001,0,1,1,0,0.10755646973848343
s091/sid444089,91,444089,0,1,1,1,0.11376801878213882
s091/sid444088,91,444088,0,1,1,0,0.13407231867313385
s091/sid444085,91,444085,0,1,0,1,7.0222673416137695
s091/sid444084,91,444084,0,1,0,1,18.342559814453125
s091/sid444083,91,444083,0,1,0,1,124.58969116210938
s091/sid444086,91,444086,0,1,1,1,0.2554198205471039
s091/sid444087,91,444087,0,1,1,1,0.12518055737018585
s091/sid444094,91,444094,0,1,1,1,0.2116280347108841
s091/sid444098,91,444098,0,1,1,1,0.12983861565589905
s084/sid408266,84,408266,0,1,0,1,21.640308380126953
s084/sid408271,84,408271,0,1,1,0,0.10150782018899918
s084/sid969252,84,969252,0,1,0,1,0.21636441349983215
s084/sid408277,84,408277,0,1,0,1,0.3263346254825592
s084/sid408265,84,408265,0,1,0,1,118.37447357177734
s084/sid408269,84,408269,0,1,1,0,0.15418894588947296
s084/sid408267,84,408267,0,1,1,1,6.940909385681152
s084/sid408268,84,408268,0,1,1,1,0.2927255928516388
s084/sid408270,84,408270,0,1,1,0,0.12636129558086395
s084/sid408272,84,408272,0,1,1,0,0.5011948943138123
s084/sid408273,84,408273,0,1,1,0,0.10098405182361603
s084/sid408275,84,408275,0,1,1,0,0.43365105986595154
s078/sid382968,78,382968,0,1,0,1,110.39276885986328
s078/sid382971,78,382971,0,1,1,0,0.28305819630622864
s078/sid382972,78,382972,0,1,1,1,0.35163384675979614
s078/sid382969,78,382969,0,1,0,1,23.359724044799805
s078/sid382970,78,382970,0,1,1,1,6.941675186157227
s078/sid905297,78,905297,0,1,0,1,0.36265847086906433
s078/sid947144,78,947144,0,1,0,1,0.2184300273656845
s078/sid382973,78,382973,0,1,1,0,0.11570922285318375
s078/sid382984,78,382984,0,1,1,1,0.11017908900976181
s072/sid890752,72,890752,0,1,0,1,0.3677824139595032
s072/sid360896,72,360896,0,1,0,1,22.46365737915039
s072/sid360897,72,360897,0,1,0,1,10.466771125793457
s072/sid360895,72,360895,0,1,0,1,105.46392822265625
s072/sid360903,72,360903,0,1,0,1,0.23613637685775757
s072/sid360898,72,360898,0,1,1,1,0.45492637157440186
s072/sid360908,72,360908,0,1,1,1,0.12265881896018982
s072/sid360899,72,360899,0,1,1,0,0.11520162224769592
s072/sid360909,72,360909,0,1,1,0,0.1142423152923584
s072/sid360910,72,360910,0,1,1,1,0.10640867799520493
s067/sid495393,67,495393,0,1,0,1,24.4714412689209
s067/sid495395,67,495395,0,1,1,0,0.11197047680616379
s067/sid376071,67,376071,0,1,1,1,0.7754139304161072
s067/sid376070,67,376070,0,1,0,1,97.04354858398438
s067/sid535874,67,535874,0,1,0,1,13.440850257873535
s067/sid495394,67,495394,0,1,0,1,0.25181928277015686
s067/sid376080,67,376080,0,1,1,1,0.13541516661643982
s067/sid858471,67,858471,0,1,0,1,0.39150163531303406
s067/sid376078,67,376078,0,1,1,1,0.15257620811462402
s067/sid376079,67,376079,0,1,1,1,0.14532889425754547
s059/sid330994,59,330994,0,1,0,1,98.1988754272461
s059/sid330995,59,330995,0,1,1,1,3.143280029296875
s059/sid330999,59,330999,0,1,1,1,0.17821116745471954
s059/sid866325,59,866325,0,1,0,1,0.353082537651062
s059/sid472330,59,472330,0,1,1,1,0.12476924061775208
s059/sid472329,59,472329,0,1,0,1,21.976003646850586
s059/sid331002,59,331002,0,1,1,1,0.1417173594236374
s059/sid505442,59,505442,0,1,0,1,12.787172317504883
s059/sid330997,59,330997,0,1,1,1,0.44464239478111267
s059/sid330996,59,330996,0,1,1,1,1.366054654121399
s059/sid331004,59,331004,0,1,1,1,0.1012694463133812
s059/sid472331,59,472331,0,1,1,1,0.11146070063114166
s059/sid505444,59,505444,0,1,1,0,0.12023621797561646
s050/sid282182,50,282182,0,1,0,1,0.7609338164329529
s050/sid935838,50,935838,0,1,0,1,0.12585905194282532
s050/sid428099,50,428099,0,1,0,1,20.078311920166016
s050/sid282181,50,282181,0,1,1,1,3.11311411857605
s050/sid282179,50,282179,0,1,0,1,76.28942108154297
s050/sid459299,50,459299,0,1,0,1,11.986200332641602
s050/sid788670,50,788670,0,1,0,1,0.5668644309043884
s050/sid993333,50,993333,0,1,0,1,0.147269144654274
s050/sid945696,50,945696,0,1,0,1,0.20135627686977386
s050/sid282180,50,282180,0,1,1,1,9.05410099029541
s050/sid855366,50,855366,0,1,0,1,0.35949188470840454
s050/sid282184,50,282184,0,1,1,1,0.18524250388145447
s040/sid397965,40,397965,0,1,0,1,9.596302032470703
s040/sid1003224,40,1003224,0,1,0,1,0.13122022151947021
s040/sid785187,40,785187,0,1,0,1,0.46829208731651306
s040/sid719520,40,719520,0,1,0,1,0.8223047852516174
s040/sid350786,40,350786,0,1,0,1,17.24062728881836
s040/sid229797,40,229797,0,1,0,1,0.28202229738235474
s040/sid229795,40,229795,0,1,0,1,17.175338745117188
s040/sid888564,40,888564,0,1,0,1,0.15746091306209564
s040/sid229794,40,229794,0,1,0,1,46.01493453979492
s040/sid229796,40,229796,0,1,1,1,0.6551198363304138
s040/sid910608,40,910608,0,1,0,1,0.21876031160354614
