id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid425719,99,425719,1,1,0,1,216.5244598388672
s099/sid425720,99,425720,0,1,1,1,2.9754223823547363
s099/sid425723,99,425723,0,1,1,1,0.971211850643158
s099/sid425724,99,425724,0,1,1,1,0.27573397755622864
s099/sid425726,99,425726,0,1,1,1,0.40738943219184875
s099/sid425728,99,425728,0,1,1,0,0.17153114080429077
s099/sid425729,99,425729,0,1,1,1,0.7949302196502686
s099/sid425730,99,425730,0,1,1,1,0.3364633619785309
s099/sid425731,99,425731,0,1,1,1,0.43805131316185
s099/sid425732,99,425732,0,1,1,1,0.5039533376693726
s099/sid425733,99,425733,0,1,1,0,0.10785926878452301
s099/sid425734,99,425734,0,1,1,1,0.5140167474746704
s099/sid425736,99,425736,0,1,1,1,0.38451316952705383
s099/sid425737,99,425737,0,1,1,1,0.35881489515304565
s099/sid425739,99,425739,0,1,1,1,0.3207523226737976
s099/sid425741,99,425741,0,1,1,1,0.27364468574523926
s099/sid425743,99,425743,0,1,1,1,0.2489883452653885
s099/sid425744,99,425744,0,1,1,1,0.24735745787620544
s099/sid425745,99,425745,0,1,1,1,0.1551312804222107
s099/sid425751,99,425751,0,1,1,1,0.16718029975891113
s099/sid425753,99,425753,0,1,1,1,0.11345371603965759
s099/sid425758,99,425758,0,1,1,1,0.11538583785295486
s091/sid915754,91,915754,0,1,0,1,0.4189826250076294
s091/sid405300,91,405300,0,1,0,1,196.0390625
s091/sid915365,91,915365,0,1,0,1,0.4069465100765228
s091/sid789224,91,789224,0,1,0,1,0.2516027092933655
s091/sid867451,91,867451,0,1,0,1,0.5153001546859741
s091/sid405303,91,405303,0,1,1,1,1.251231074333191
s091/sid405301,91,405301,0,1,1,1,7.069737911224365
s091/sid846388,91,846388,0,1,0,1,1.0127025842666626
s091/sid882551,91,882551,0,1,0,1,0.3817918300628662
s091/sid405321,91,405321,0,1,1,1,0.13340476155281067
s091/sid405307,91,405307,0,1,1,1,0.5640096068382263
s091/sid405304,91,405304,0,1,1,1,0.44822046160697937
s091/sid915025,91,915025,0,1,0,1,0.4193189740180969
s091/sid405310,91,405310,0,1,1,1,0.28865721821784973
s091/sid405302,91,405302,0,1,1,1,4.912158012390137
s091/sid405306,91,405306,0,1,1,1,0.4396519362926483
s091/sid405317,91,405317,0,1,0,1,0.24276202917099
s091/sid405309,91,405309,0,1,1,1,0.531458854675293
s091/sid999001,91,999001,0,1,0,1,0.15251585841178894
s091/sid405305,91,405305,0,0,0,1,0.3681257665157318
s091/sid405308,91,405308,0,1,1,0,0.12130527198314667
s091/sid405312,91,405312,0,1,1,0,0.2869797646999359
s091/sid405314,91,405314,0,1,1,1,0.2709362506866455
s091/sid405324,91,405324,0,1,1,1,0.15140727162361145
s091/sid405329,91,405329,0,1,1,0,0.10175354033708572
s091/sid405330,91,405330,0,1,1,1,0.10020187497138977
s084/sid371776,84,371776,0,1,0,1,0.20485886931419373
s084/sid856731,84,856731,0,1,0,1,0.4590167999267578
s084/sid821125,84,821125,0,1,0,1,0.9589599370956421
s084/sid888352,84,888352,0,1,0,1,0.40717604756355286
s084/sid371760,84,371760,0,1,1,1,2.461507797241211
s084/sid371780,84,371780,0,1,1,1,0.14696770906448364
s084/sid371757,84,371757,0,1,0,1,183.2314453125
s084/sid371764,84,371764,0,1,1,1,0.2158803939819336
s084/sid371767,84,371767,0,1,1,0,0.12878631055355072
s084/sid371779,84,371779,0,1,1,1,0.18469232320785522
s084/sid900818,84,900818,0,1,0,1,0.401027649641037
s084/sid371759,84,371759,0,1,0,1,7.157054901123047
s084/sid371761,84,371761,0,1,0,1,3.5108416080474854
s084/sid371765,84,371765,0,1,1,1,0.6332970261573792
s084/sid917770,84,917770,0,1,0,1,0.2655072510242462
s084/sid887043,84,887043,0,1,0,1,0.3567557632923126
s084/sid1005663,84,1005663,0,1,0,1,0.14480093121528625
s084/sid913888,84,913888,0,1,0,1,0.3189728856086731
s084/sid371787,84,371787,0,1,1,1,0.11418710649013519
s084/sid371766,84,371766,0,1,1,1,0.6446574926376343
s084/sid822579,84,822579,0,1,0,1,0.9916399717330933
s084/sid909789,84,909789,0,1,0,1,0.3592880964279175
