source,target,kind,layer_from,layer_to
s099/sid117256,s099/sid117250,host,99,99
s099/sid117259,s099/sid117250,host,99,99
s099/sid117260,s099/sid117250,host,99,99
s099/sid117261,s099/sid117250,host,99,99
s099/sid117262,s099/sid117250,host,99,99
s099/sid117264,s099/sid117250,host,99,99
s099/sid117271,s099/sid117250,host,99,99
s099/sid117274,s099/sid117250,host,99,99
s099/sid117275,s099/sid117250,host,99,99
s099/sid117278,s099/sid117250,host,99,99
s099/sid117281,s099/sid117250,host,99,99
s099/sid117283,s099/sid117250,host,99,99
s099/sid117284,s099/sid117250,host,99,99
s099/sid117289,s099/sid117250,host,99,99
s099/sid117292,s099/sid117250,host,99,99
s099/sid117294,s099/sid117250,host,99,99
s099/sid117295,s099/sid117250,host,99,99
s099/sid117296,s099/sid117250,host,99,99
s099/sid117299,s099/sid117250,host,99,99
s099/sid117300,s099/sid117250,host,99,99
s099/sid117302,s099/sid117250,host,99,99
s099/sid117306,s099/sid117250,host,99,99
s099/sid117308,s099/sid117250,host,99,99
s099/sid117310,s099/sid117250,host,99,99
s099/sid117311,s099/sid117250,host,99,99
s099/sid117316,s099/sid117250,host,99,99
s099/sid117317,s099/sid117250,host,99,99
s099/sid117318,s099/sid117250,host,99,99
s099/sid117319,s099/sid117250,host,99,99
s099/sid117323,s099/sid117250,host,99,99
s099/sid117324,s099/sid117310,host,99,99
s099/sid117328,s099/sid117324,host,99,99
s099/sid117329,s099/sid117250,host,99,99
s099/sid117330,s099/sid117262,host,99,99
s099/sid117333,s099/sid117250,host,99,99
s099/sid117335,s099/sid117348,host,99,99
s099/sid117336,s099/sid117250,host,99,99
s099/sid117342,s099/sid117250,host,99,99
s099/sid117343,s099/sid117262,host,99,99
s099/sid117346,s099/sid117328,host,99,99
s099/sid117348,s099/sid117250,host,99,99
s099/sid117349,s099/sid117250,host,99,99
s099/sid117350,s099/sid117250,host,99,99
s099/sid117351,s099/sid117250,host,99,99
s099/sid117352,s099/sid117264,host,99,99
s099/sid117356,s099/sid117250,host,99,99
s099/sid117357,s099/sid117346,host,99,99
s099/sid117360,s099/sid117250,host,99,99
s099/sid117365,s099/sid117250,host,99,99
s099/sid117366,s099/sid117250,host,99,99
s099/sid117377,s099/sid117250,host,99,99
s099/sid117384,s099/sid117259,host,99,99
s099/sid117385,s099/sid117250,host,99,99
s099/sid117387,s099/sid117250,host,99,99
s099/sid117390,s099/sid117250,host,99,99
s099/sid117395,s099/sid117250,host,99,99
s099/sid117400,s099/sid117250,host,99,99
s099/sid117401,s099/sid117250,host,99,99
s099/sid117403,s099/sid117250,host,99,99
s099/sid117407,s099/sid117292,host,99,99
s099/sid117410,s099/sid117250,host,99,99
s099/sid117412,s099/sid117250,host,99,99
s099/sid117414,s099/sid117250,host,99,99
s099/sid117415,s099/sid117250,host,99,99
s099/sid117418,s099/sid117250,host,99,99
s099/sid117426,s099/sid117250,host,99,99
s099/sid117432,s099/sid117250,host,99,99
s099/sid117436,s099/sid117250,host,99,99
s099/sid117441,s099/sid117250,host,99,99
s099/sid117442,s099/sid117250,host,99,99
s099/sid117445,s099/sid117250,host,99,99
s099/sid117450,s099/sid117250,host,99,99
s099/sid117451,s099/sid117278,host,99,99
s099/sid117452,s099/sid117250,host,99,99
s099/sid117453,s099/sid117250,host,99,99
s099/sid117457,s099/sid117250,host,99,99
s099/sid117461,s099/sid117250,host,99,99
s099/sid117463,s099/sid117250,host,99,99
s099/sid117471,s099/sid117250,host,99,99
s099/sid117472,s099/sid117250,host,99,99
s099/sid117479,s099/sid117250,host,99,99
s099/sid117484,s099/sid117250,host,99,99
s099/sid117487,s099/sid117250,host,99,99
s099/sid117488,s099/sid117250,host,99,99
s099/sid117494,s099/sid117250,host,99,99
s099/sid117498,s099/sid117250,host,99,99
s099/sid117500,s099/sid117250,host,99,99
s099/sid117502,s099/sid117250,host,99,99
s099/sid117504,s099/sid117250,host,99,99
s099/sid117506,s099/sid117250,host,99,99
s099/sid117508,s099/sid117250,host,99,99
s099/sid117511,s099/sid117250,host,99,99
s099/sid117517,s099/sid117250,host,99,99
s099/sid117519,s099/sid117250,host,99,99
s099/sid117527,s099/sid117250,host,99,99
s099/sid117528,s099/sid117264,host,99,99
s099/sid117531,s099/sid117250,host,99,99
s099/sid117538,s099/sid117250,host,99,99
s099/sid117539,s099/sid117250,host,99,99
s099/sid117544,s099/sid117250,host,99,99
s099/sid117545,s099/sid117250,host,99,99
s099/sid117546,s099/sid117250,host,99,99
s099/sid117558,s099/sid117250,host,99,99
s099/sid117561,s099/sid117250,host,99,99
s099/sid117562,s099/sid117250,host,99,99
s099/sid117563,s099/sid117250,host,99,99
s099/sid117567,s099/sid117250,host,99,99
s099/sid117568,s099/sid117250,host,99,99
s099/sid117573,s099/sid117250,host,99,99
s099/sid117576,s099/sid117250,host,99,99
s099/sid117577,s099/sid117250,host,99,99
s099/sid117581,s099/sid117250,host,99,99
s099/sid117587,s099/sid117250,host,99,99
s099/sid117591,s099/sid117250,host,99,99
s099/sid117592,s099/sid117250,host,99,99
s099/sid117593,s099/sid117250,host,99,99
s099/sid117594,s099/sid117250,host,99,99
s099/sid117599,s099/sid117250,host,99,99
s099/sid117607,s099/sid117250,host,99,99
s099/sid117610,s099/sid117250,host,99,99
s099/sid117611,s099/sid117250,host,99,99
s099/sid117612,s099/sid117262,host,99,99
s099/sid117616,s099/sid117250,host,99,99
s099/sid117619,s099/sid117250,host,99,99
s099/sid117622,s099/sid117250,host,99,99
s099/sid117627,s099/sid117250,host,99,99
s099/sid117629,s099/sid117250,host,99,99
s099/sid117631,s099/sid117250,host,99,99
s099/sid117632,s099/sid117250,host,99,99
s099/sid117633,s099/sid117250,host,99,99
s099/sid117636,s099/sid117250,host,99,99
s099/sid117637,s099/sid117250,host,99,99
s099/sid117639,s099/sid117250,host,99,99
s099/sid117646,s099/sid117317,host,99,99
s099/sid117647,s099/sid117250,host,99,99
s099/sid117651,s099/sid117250,host,99,99
s099/sid117653,s099/sid117250,host,99,99
s099/sid117654,s099/sid117250,host,99,99
s099/sid117657,s099/sid117330,host,99,99
s099/sid117658,s099/sid117256,host,99,99
s099/sid117659,s099/sid117250,host,99,99
s099/sid117661,s099/sid117250,host,99,99
s099/sid117662,s099/sid117250,host,99,99
s099/sid117663,s099/sid117250,host,99,99
s099/sid117666,s099/sid117250,host,99,99
s099/sid117668,s099/sid117250,host,99,99
s099/sid117670,s099/sid117250,host,99,99
s099/sid117672,s099/sid117250,host,99,99
s099/sid117673,s099/sid117250,host,99,99
s099/sid117676,s099/sid117250,host,99,99
s099/sid117683,s099/sid117250,host,99,99
s099/sid117685,s099/sid117250,host,99,99
s099/sid117689,s099/sid117250,host,99,99
s099/sid117691,s099/sid117250,host,99,99
s099/sid117693,s099/sid117558,host,99,99
s099/sid117694,s099/sid117283,host,99,99
s099/sid117699,s099/sid117250,host,99,99
s099/sid117701,s099/sid117260,host,99,99
s099/sid117703,s099/sid117250,host,99,99
s099/sid117707,s099/sid117250,host,99,99
s099/sid117708,s099/sid117250,host,99,99
s099/sid117718,s099/sid117256,host,99,99
s099/sid117720,s099/sid117250,host,99,99
s099/sid117721,s099/sid117250,host,99,99
s099/sid117722,s099/sid117264,host,99,99
s099/sid117731,s099/sid117283,host,99,99
s099/sid117733,s099/sid117250,host,99,99
s099/sid117734,s099/sid117250,host,99,99
s099/sid117736,s099/sid117250,host,99,99
s099/sid117738,s099/sid117299,host,99,99
s099/sid117742,s099/sid117250,host,99,99
s099/sid117744,s099/sid117250,host,99,99
s099/sid117748,s099/sid117250,host,99,99
s099/sid1000579,s099/sid117250,host,99,99
s091/sid975689,s099/sid117567,time,91,99
s091/sid119535,s099/sid117377,time,91,99
s091/sid119858,s099/sid117734,time,91,99
s091/sid119858,s091/sid119442,host,91,91
s091/sid119619,s099/sid117612,time,91,99
s091/sid119502,s099/sid117308,time,91,99
s091/sid119502,s091/sid119463,host,91,91
s091/sid119571,s099/sid117450,time,91,99
