id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid456326,99,456326,1,1,0,1,142.0821990966797
s099/sid456327,99,456327,0,1,1,1,12.85539436340332
s099/sid456329,99,456329,0,1,1,0,0.11960610002279282
s099/sid456331,99,456331,0,1,1,1,0.4516233801841736
s099/sid456336,99,456336,0,1,1,1,0.30340999364852905
s099/sid456339,99,456339,0,1,1,1,0.12493017315864563
s099/sid456340,99,456340,0,1,1,1,0.2245810627937317
s099/sid456342,99,456342,0,1,1,1,0.11033578217029572
s099/sid456343,99,456343,0,1,1,1,0.17017114162445068
s099/sid456346,99,456346,0,1,1,1,0.14619463682174683
s099/sid456348,99,456348,0,1,1,1,0.13879413902759552
s099/sid456349,99,456349,0,1,1,1,0.13519588112831116
s099/sid456355,99,456355,0,1,1,1,0.10155005007982254
s091/sid435329,91,435329,0,1,0,1,0.19360211491584778
s091/sid435326,91,435326,0,1,1,1,0.2521008849143982
s091/sid435315,91,435315,0,1,0,1,0.6569133996963501
s091/sid435313,91,435313,0,1,1,1,21.87350082397461
s091/sid435324,91,435324,0,1,1,1,0.17507663369178772
s091/sid435332,91,435332,0,1,0,1,0.17457473278045654
s091/sid435312,91,435312,0,1,0,1,122.61534118652344
s091/sid435322,91,435322,0,1,1,1,0.26906710863113403
s091/sid435316,91,435316,0,1,0,1,0.4711281955242157
s091/sid1011416,91,1011416,0,1,0,1,0.12435684353113174
s091/sid435327,91,435327,0,1,1,1,0.15262044966220856
s091/sid435320,91,435320,0,1,0,1,0.31777477264404297
s091/sid435328,91,435328,0,1,1,1,0.11502892524003983
s091/sid435334,91,435334,0,1,1,1,0.11438373476266861
s091/sid435335,91,435335,0,1,1,1,0.14106298983097076
s091/sid435338,91,435338,0,1,1,1,0.12205571681261063
s084/sid985950,84,985950,0,1,0,1,0.1854584664106369
s084/sid433008,84,433008,0,1,0,1,0.27678436040878296
s084/sid433010,84,433010,0,1,1,1,0.1586872637271881
s084/sid523553,84,523553,0,1,0,1,0.3523181676864624
s084/sid433003,84,433003,0,1,0,1,112.45266723632812
s084/sid433018,84,433018,0,1,0,1,0.13528452813625336
s084/sid433007,84,433007,0,1,1,1,0.26014602184295654
s084/sid433009,84,433009,0,1,1,1,0.18377946317195892
s084/sid828167,84,828167,0,1,0,1,0.6793736219406128
s084/sid433013,84,433013,0,1,1,1,0.17825883626937866
s084/sid523552,84,523552,0,1,0,1,0.5026516914367676
s084/sid523555,84,523555,0,1,0,1,0.2604106664657593
s084/sid1024748,84,1024748,0,1,0,1,0.12140621244907379
