source,target,kind,layer_from,layer_to
s099/sid460723,s099/sid460722,host,99,99
s099/sid460724,s099/sid460722,host,99,99
s099/sid460726,s099/sid460722,host,99,99
s099/sid460728,s099/sid460726,host,99,99
s099/sid460729,s099/sid460722,host,99,99
s099/sid460737,s099/sid460724,host,99,99
s099/sid460738,s099/sid460723,host,99,99
s099/sid460740,s099/sid460722,host,99,99
s091/sid432272,s099/sid460737,time,91,99
s091/sid432272,s091/sid432254,host,91,91
s091/sid432276,s099/sid460740,time,91,99
s091/sid432276,s091/sid432250,host,91,91
s091/sid432252,s099/sid460724,time,91,99
s091/sid432252,s091/sid432250,host,91,91
s091/sid432250,s099/sid460722,time,91,99
s091/sid432271,s099/sid460738,time,91,99
s091/sid432261,s099/sid460729,time,91,99
s091/sid432254,s099/sid460726,time,91,99
s091/sid432254,s091/sid432250,host,91,91
s091/sid432251,s099/sid460723,time,91,99
s091/sid432251,s091/sid432250,host,91,91
s091/sid432256,s099/sid460728,time,91,99
s091/sid432253,s091/sid432250,host,91,91
s091/sid432255,s091/sid432250,host,91,91
s091/sid432259,s091/sid432250,host,91,91
s091/sid432263,s091/sid432252,host,91,91
s091/sid432266,s091/sid432253,host,91,91
s091/sid432275,s091/sid432250,host,91,91
s091/sid432278,s091/sid432250,host,91,91
s084/sid403147,s091/sid432251,time,84,91
s084/sid403147,s084/sid403146,host,84,84
s084/sid403150,s091/sid432252,time,84,91
s084/sid403149,s091/sid432254,time,84,91
s084/sid403164,s091/sid432276,time,84,91
s084/sid403164,s084/sid403146,host,84,84
s084/sid715143,s091/sid432256,time,84,91
s084/sid403148,s091/sid432253,time,84,91
s084/sid403162,s091/sid432272,time,84,91
s084/sid403152,s091/sid432259,time,84,91
s084/sid403153,s091/sid432263,time,84,91
s084/sid403156,s091/sid432266,time,84,91
s084/sid403156,s084/sid403148,host,84,84
s084/sid403154,s091/sid432261,time,84,91
s084/sid403159,s091/sid432271,time,84,91
s084/sid403159,s084/sid403146,host,84,84
s084/sid403146,s091/sid432250,time,84,91
s084/sid403151,s091/sid432255,time,84,91
s084/sid403151,s084/sid403146,host,84,84
s084/sid403166,s084/sid403149,host,84,84
s084/sid403167,s084/sid403148,host,84,84
s084/sid403168,s084/sid403150,host,84,84
s078/sid693571,s084/sid715143,time,78,84
s078/sid383442,s084/sid403146,time,78,84
s078/sid383448,s084/sid403153,time,78,84
s078/sid383450,s084/sid403156,time,78,84
s078/sid383444,s084/sid403150,time,78,84
s078/sid383468,s084/sid403167,time,78,84
s078/sid383468,s078/sid383446,host,78,78
s078/sid383445,s084/sid403149,time,78,84
s078/sid383443,s084/sid403147,time,78,84
s078/sid748352,s084/sid403152,time,78,84
s078/sid383452,s084/sid403154,time,78,84
s078/sid383464,s084/sid403164,time,78,84
s078/sid383464,s078/sid383442,host,78,78
s078/sid383447,s084/sid403151,time,78,84
s078/sid383447,s078/sid383442,host,78,78
s078/sid383463,s084/sid403168,time,78,84
s078/sid383463,s078/sid383446,host,78,78
s078/sid383455,s084/sid403162,time,78,84
s078/sid383458,s084/sid403159,time,78,84
s078/sid383446,s084/sid403148,time,78,84
s078/sid383466,s084/sid403166,time,78,84
s078/sid383466,s078/sid383445,host,78,78
s078/sid383449,s078/sid383442,host,78,78
s078/sid383453,s078/sid383442,host,78,78
s078/sid383457,s078/sid383443,host,78,78
s078/sid383460,s078/sid383444,host,78,78
s078/sid383461,s078/sid383442,host,78,78
s078/sid383472,s078/sid383443,host,78,78
s072/sid861886,s078/sid383453,time,72,78
s072/sid888683,s078/sid383463,time,72,78
s072/sid366281,s078/sid383447,time,72,78
s072/sid366281,s072/sid366277,host,72,72
s072/sid678331,s078/sid693571,time,72,78
s072/sid734297,s078/sid748352,time,72,78
s072/sid366292,s078/sid383468,time,72,78
s072/sid366284,s078/sid383450,time,72,78
s072/sid366277,s078/sid383442,time,72,78
s072/sid954624,s078/sid383461,time,72,78
s072/sid366278,s078/sid383444,time,72,78
s072/sid366285,s078/sid383452,time,72,78
s072/sid366283,s078/sid383448,time,72,78
s072/sid366287,s078/sid383457,time,72,78
s072/sid366287,s072/sid366276,host,72,72
s072/sid366304,s078/sid383472,time,72,78
s072/sid366304,s072/sid366276,host,72,72
s072/sid366288,s078/sid383458,time,72,78
s072/sid366279,s078/sid383446,time,72,78
s072/sid366280,s078/sid383445,time,72,78
s072/sid366291,s078/sid383466,time,72,78
s072/sid366291,s072/sid366280,host,72,72
s072/sid366290,s078/sid383455,time,72,78
s072/sid366297,s078/sid383464,time,72,78
s072/sid366297,s072/sid366277,host,72,72
s072/sid366282,s078/sid383449,time,72,78
s072/sid366282,s072/sid366277,host,72,72
s072/sid366276,s078/sid383443,time,72,78
s072/sid366293,s072/sid366280,host,72,72
s072/sid366299,s072/sid366280,host,72,72
s072/sid678332,s072/sid678331,host,72,72
s067/sid350286,s072/sid366279,time,67,72
s067/sid908847,s072/sid888683,time,67,72
s067/sid350293,s072/sid366287,time,67,72
s067/sid350290,s072/sid366282,time,67,72
s067/sid350290,s067/sid350284,host,67,67
s067/sid723070,s072/sid734297,time,67,72
s067/sid350303,s072/sid366288,time,67,72
s067/sid350292,s072/sid366283,time,67,72
s067/sid350287,s072/sid366278,time,67,72
s067/sid953362,s072/sid954624,time,67,72
s067/sid350307,s072/sid366297,time,67,72
s067/sid350288,s072/sid366280,time,67,72
s067/sid350305,s072/sid366292,time,67,72
s067/sid350295,s072/sid366285,time,67,72
s067/sid350285,s072/sid366276,time,67,72
s067/sid853019,s072/sid861886,time,67,72
s067/sid350315,s072/sid366304,time,67,72
s067/sid350315,s067/sid350285,host,67,67
s067/sid350298,s072/sid366293,time,67,72
s067/sid350298,s067/sid350288,host,67,67
s067/sid350284,s072/sid366277,time,67,72
s067/sid350291,s072/sid366277,time,67,72
s067/sid350291,s067/sid350284,host,67,67
s067/sid665235,s072/sid678331,time,67,72
s067/sid665236,s072/sid678332,time,67,72
s067/sid665236,s067/sid665235,host,67,67
s067/sid350289,s072/sid366281,time,67,72
s067/sid350294,s072/sid366284,time,67,72
s067/sid350306,s072/sid366291,time,67,72
s067/sid350306,s067/sid350293,host,67,67
s067/sid350300,s072/sid366290,time,67,72
s067/sid350297,s067/sid350287,host,67,67
s067/sid350301,s067/sid350287,host,67,67
s067/sid350312,s067/sid350285,host,67,67
s059/sid357174,s067/sid350307,time,59,67
s059/sid357174,s059/sid357164,host,59,59
s059/sid357165,s067/sid350291,time,59,67
s059/sid646662,s067/sid665236,time,59,67
s059/sid484124,s067/sid350286,time,59,67
s059/sid777063,s067/sid350295,time,59,67
s059/sid357167,s067/sid350290,time,59,67
s059/sid755194,s067/sid350294,time,59,67
s059/sid357163,s067/sid350284,time,59,67
s059/sid907918,s067/sid908847,time,59,67
s059/sid840227,s067/sid853019,time,59,67
s059/sid694996,s067/sid723070,time,59,67
s059/sid357169,s067/sid350298,time,59,67
s059/sid357169,s059/sid357162,host,59,59
s059/sid504914,s067/sid350287,time,59,67
s059/sid357173,s067/sid350300,time,59,67
s059/sid357166,s067/sid350289,time,59,67
s059/sid504916,s067/sid350297,time,59,67
s059/sid504916,s059/sid504914,host,59,59
s059/sid357171,s067/sid350303,time,59,67
s059/sid357171,s059/sid357162,host,59,59
s059/sid646661,s067/sid665235,time,59,67
s059/sid775129,s067/sid350292,time,59,67
s059/sid740649,s067/sid350293,time,59,67
s059/sid357164,s067/sid350285,time,59,67
s059/sid484125,s067/sid350305,time,59,67
s059/sid484125,s059/sid484124,host,59,59
s059/sid504915,s067/sid350301,time,59,67
s059/sid504915,s059/sid504914,host,59,59
s059/sid952070,s067/sid953362,time,59,67
s059/sid357175,s067/sid350315,time,59,67
s059/sid357172,s067/sid350306,time,59,67
s059/sid357172,s059/sid357162,host,59,59
s059/sid357162,s067/sid350288,time,59,67
s059/sid357177,s067/sid350312,time,59,67
s059/sid357177,s059/sid357164,host,59,59
s059/sid357170,s059/sid357162,host,59,59
s059/sid357176,s059/sid357162,host,59,59
s059/sid357179,s059/sid357163,host,59,59
s059/sid484127,s059/sid484124,host,59,59
s050/sid432075,s059/sid357162,time,50,59
s050/sid432076,s059/sid357169,time,50,59
s050/sid452205,s059/sid484124,time,50,59
s050/sid420359,s059/sid357167,time,50,59
s050/sid432078,s059/sid357174,time,50,59
s050/sid432078,s050/sid432075,host,50,50
s050/sid963659,s059/sid952070,time,50,59
s050/sid759378,s059/sid755194,time,50,59
s050/sid552250,s059/sid357166,time,50,59
s050/sid860287,s059/sid357173,time,50,59
s050/sid669745,s059/sid694996,time,50,59
s050/sid416591,s059/sid357170,time,50,59
s050/sid416593,s059/sid357177,time,50,59
s050/sid416593,s050/sid416590,host,50,50
s050/sid452206,s059/sid484125,time,50,59
s050/sid809811,s059/sid357171,time,50,59
s050/sid420360,s059/sid357179,time,50,59
s050/sid416594,s059/sid357175,time,50,59
s050/sid416594,s050/sid416590,host,50,50
s050/sid759793,s059/sid775129,time,50,59
s050/sid416590,s059/sid357164,time,50,59
s050/sid420357,s059/sid357163,time,50,59
s050/sid894982,s059/sid907918,time,50,59
s050/sid470394,s059/sid504914,time,50,59
s050/sid432080,s059/sid357176,time,50,59
s050/sid432080,s050/sid432075,host,50,50
s050/sid608621,s059/sid646661,time,50,59
s050/sid608623,s059/sid646661,time,50,59
s050/sid608623,s050/sid608621,host,50,50
s050/sid828174,s059/sid840227,time,50,59
s050/sid731446,s059/sid740649,time,50,59
s050/sid759530,s059/sid777063,time,50,59
s050/sid432077,s059/sid357172,time,50,59
s050/sid608622,s059/sid646662,time,50,59
s050/sid470395,s059/sid504916,time,50,59
s050/sid420358,s059/sid357165,time,50,59
s050/sid872559,s059/sid484127,time,50,59
s050/sid470396,s059/sid504915,time,50,59
s050/sid470396,s050/sid470394,host,50,50
s050/sid416592,s050/sid416590,host,50,50
s040/sid979707,s050/sid963659,time,40,50
s040/sid717839,s050/sid759378,time,40,50
s040/sid393931,s050/sid432075,time,40,50
s040/sid393933,s050/sid432075,time,40,50
s040/sid393933,s040/sid393931,host,40,40
s040/sid648184,s050/sid470395,time,40,50
s040/sid376728,s050/sid416592,time,40,50
s040/sid723161,s050/sid759530,time,40,50
s040/sid480285,s050/sid420358,time,40,50
s040/sid376729,s050/sid416593,time,40,50
s040/sid376729,s040/sid376727,host,40,40
s040/sid867458,s050/sid894982,time,40,50
s040/sid625076,s050/sid669745,time,40,50
s040/sid634578,s050/sid470396,time,40,50
s040/sid401712,s050/sid452205,time,40,50
s040/sid553431,s050/sid608621,time,40,50
s040/sid809955,s050/sid432078,time,40,50
s040/sid868463,s050/sid416594,time,40,50
s040/sid412190,s050/sid420357,time,40,50
s040/sid376726,s050/sid416590,time,40,50
s040/sid376727,s050/sid416590,time,40,50
s040/sid811763,s050/sid452206,time,40,50
s040/sid868538,s050/sid872559,time,40,50
s040/sid790458,s050/sid809811,time,40,50
s040/sid488680,s050/sid552250,time,40,50
s040/sid693900,s050/sid416591,time,40,50
s040/sid553433,s050/sid608622,time,40,50
s040/sid777340,s050/sid828174,time,40,50
s040/sid393932,s050/sid432080,time,40,50
s040/sid834406,s050/sid860287,time,40,50
s040/sid553432,s050/sid608623,time,40,50
s040/sid641097,s050/sid432076,time,40,50
s040/sid412191,s050/sid420360,time,40,50
s040/sid713360,s050/sid432077,time,40,50
s040/sid734897,s050/sid759793,time,40,50
s040/sid512075,s050/sid420359,time,40,50
s040/sid717954,s050/sid731446,time,40,50
s040/sid429679,s050/sid470394,time,40,50
s040/sid376730,s040/sid376728,host,40,40
s033/sid779378,s040/sid811763,time,33,40
s033/sid336223,s040/sid376726,time,33,40
s033/sid806370,s040/sid734897,time,33,40
s033/sid752038,s040/sid393932,time,33,40
s033/sid439364,s040/sid512075,time,33,40
s033/sid662031,s040/sid376730,time,33,40
s033/sid414634,s040/sid480285,time,33,40
s033/sid833127,s040/sid868538,time,33,40
s033/sid794864,s040/sid834406,time,33,40
s033/sid372666,s040/sid429679,time,33,40
s033/sid585168,s040/sid634578,time,33,40
s033/sid357307,s040/sid412190,time,33,40
s033/sid945050,s040/sid979707,time,33,40
s033/sid585644,s040/sid625076,time,33,40
s033/sid680347,s040/sid717839,time,33,40
s033/sid662030,s040/sid376728,time,33,40
s033/sid653318,s040/sid553432,time,33,40
s033/sid685642,s040/sid717954,time,33,40
s033/sid577576,s040/sid641097,time,33,40
s033/sid679901,s040/sid713360,time,33,40
s033/sid439167,s040/sid488680,time,33,40
s033/sid346294,s040/sid393931,time,33,40
s033/sid346296,s040/sid393931,time,33,40
s033/sid346296,s033/sid346294,host,33,33
s033/sid568941,s040/sid376727,time,33,40
s033/sid597993,s040/sid648184,time,33,40
s033/sid346295,s040/sid393933,time,33,40
s033/sid748916,s040/sid777340,time,33,40
s033/sid357308,s040/sid412191,time,33,40
s033/sid771541,s040/sid376729,time,33,40
s033/sid648362,s040/sid693900,time,33,40
s033/sid621270,s040/sid553431,time,33,40
s033/sid788026,s040/sid809955,time,33,40
s033/sid834595,s040/sid868463,time,33,40
s033/sid746185,s040/sid790458,time,33,40
s033/sid684819,s040/sid723161,time,33,40
s033/sid325826,s040/sid401712,time,33,40
s033/sid325827,s040/sid401712,time,33,40
s033/sid325827,s033/sid325826,host,33,33
s033/sid892105,s040/sid867458,time,33,40
s033/sid780589,s040/sid553433,time,33,40
s033/sid325828,s033/sid325826,host,33,33
s025/sid531752,s033/sid648362,time,25,33
s025/sid727650,s033/sid325828,time,25,33
s025/sid342529,s033/sid325827,time,25,33
s025/sid342530,s033/sid325827,time,25,33
s025/sid342530,s025/sid342529,host,25,25
s025/sid738027,s033/sid779378,time,25,33
s025/sid230084,s033/sid336223,time,25,33
s025/sid234137,s033/sid357307,time,25,33
s025/sid313439,s033/sid346294,time,25,33
s025/sid808954,s033/sid834595,time,25,33
s025/sid665701,s033/sid892105,time,25,33
s025/sid341789,s033/sid439167,time,25,33
s025/sid635146,s033/sid585168,time,25,33
s025/sid281702,s033/sid372666,time,25,33
s025/sid281703,s033/sid372666,time,25,33
s025/sid281703,s025/sid281702,host,25,25
s025/sid558971,s033/sid372666,time,25,33
s025/sid270384,s033/sid325826,time,25,33
s025/sid270385,s033/sid325826,time,25,33
s025/sid270385,s025/sid270384,host,25,25
s025/sid769192,s033/sid806370,time,25,33
s025/sid526486,s033/sid621270,time,25,33
s025/sid782199,s033/sid794864,time,25,33
s025/sid769215,s033/sid357308,time,25,33
s025/sid755742,s033/sid833127,time,25,33
s025/sid632735,s033/sid662030,time,25,33
s025/sid659735,s033/sid680347,time,25,33
s025/sid743948,s033/sid780589,time,25,33
s025/sid670248,s033/sid771541,time,25,33
s025/sid825002,s033/sid662031,time,25,33
s025/sid527716,s033/sid653318,time,25,33
s025/sid694486,s033/sid748916,time,25,33
s025/sid406916,s033/sid346296,time,25,33
s025/sid682285,s033/sid684819,time,25,33
s025/sid291725,s033/sid414634,time,25,33
s025/sid458751,s033/sid568941,time,25,33
s025/sid537392,s033/sid577576,time,25,33
s025/sid415697,s033/sid439364,time,25,33
s025/sid703471,s033/sid752038,time,25,33
s025/sid631490,s033/sid788026,time,25,33
s025/sid648141,s033/sid679901,time,25,33
s025/sid632161,s033/sid685642,time,25,33
s025/sid494448,s033/sid346295,time,25,33
s025/sid744753,s033/sid746185,time,25,33
s025/sid568303,s033/sid585644,time,25,33
s025/sid657902,s033/sid597993,time,25,33
s025/sid291726,s025/sid291725,host,25,25
s021/sid327001,s025/sid415697,time,21,25
s021/sid327002,s025/sid415697,time,21,25
s021/sid559380,s025/sid648141,time,21,25
s021/sid459028,s025/sid526486,time,21,25
s021/sid641059,s025/sid769215,time,21,25
s021/sid584973,s025/sid657902,time,21,25
s021/sid480573,s025/sid537392,time,21,25
s021/sid142144,s025/sid230084,time,21,25
s021/sid368808,s025/sid406916,time,21,25
s021/sid430160,s025/sid458751,time,21,25
s021/sid574470,s025/sid682285,time,21,25
s021/sid688979,s025/sid755742,time,21,25
s021/sid595030,s025/sid703471,time,21,25
s021/sid516735,s025/sid632161,time,21,25
s021/sid490963,s025/sid632735,time,21,25
s021/sid742991,s025/sid665701,time,21,25
s021/sid628200,s025/sid727650,time,21,25
s021/sid219283,s025/sid291725,time,21,25
s021/sid781867,s025/sid744753,time,21,25
s021/sid520072,s025/sid631490,time,21,25
s021/sid392208,s025/sid313439,time,21,25
s021/sid232564,s025/sid270384,time,21,25
s021/sid595823,s025/sid743948,time,21,25
s021/sid361980,s025/sid494448,time,21,25
s021/sid513125,s025/sid527716,time,21,25
s021/sid423824,s025/sid531752,time,21,25
