source,target,kind,layer_from,layer_to
s099/sid402560,s099/sid402555,host,99,99
s099/sid402568,s099/sid402555,host,99,99
s099/sid402571,s099/sid402555,host,99,99
s099/sid402572,s099/sid402555,host,99,99
s099/sid402580,s099/sid402555,host,99,99
s099/sid402583,s099/sid402555,host,99,99
s099/sid402592,s099/sid402555,host,99,99
s099/sid402593,s099/sid402555,host,99,99
s091/sid438207,s099/sid402583,time,91,99
s091/sid438209,s099/sid402592,time,91,99
s091/sid438209,s091/sid438195,host,91,91
s091/sid438195,s099/sid402555,time,91,99
s091/sid438205,s099/sid402580,time,91,99
s091/sid477327,s099/sid402593,time,91,99
s091/sid438196,s099/sid402560,time,91,99
s091/sid438196,s091/sid438195,host,91,91
s091/sid438201,s099/sid402572,time,91,99
s091/sid438201,s091/sid438195,host,91,91
s091/sid932627,s099/sid402571,time,91,99
s091/sid438202,s099/sid402568,time,91,99
s091/sid438202,s091/sid438195,host,91,91
s091/sid438199,s091/sid438195,host,91,91
s091/sid438211,s091/sid438195,host,91,91
s091/sid438212,s091/sid438195,host,91,91
s091/sid438213,s091/sid438195,host,91,91
s091/sid438215,s091/sid438195,host,91,91
s084/sid399397,s091/sid438213,time,84,91
s084/sid399397,s084/sid399382,host,84,84
s084/sid902100,s091/sid932627,time,84,91
s084/sid399388,s091/sid438202,time,84,91
s084/sid399388,s084/sid399382,host,84,84
s084/sid399389,s091/sid438201,time,84,91
s084/sid399389,s084/sid399384,host,84,84
s084/sid399384,s091/sid438199,time,84,91
s084/sid399384,s084/sid399382,host,84,84
s084/sid933819,s091/sid438205,time,84,91
s084/sid399399,s091/sid438209,time,84,91
s084/sid399399,s084/sid399382,host,84,84
s084/sid399393,s091/sid438207,time,84,91
s084/sid399400,s091/sid438212,time,84,91
s084/sid399382,s091/sid438195,time,84,91
s084/sid399406,s091/sid438215,time,84,91
s084/sid500500,s091/sid477327,time,84,91
s084/sid399383,s091/sid438196,time,84,91
s084/sid399387,s084/sid399382,host,84,84
s084/sid399395,s084/sid399382,host,84,84
s084/sid399398,s084/sid399382,host,84,84
s084/sid399402,s084/sid399382,host,84,84
s084/sid399403,s084/sid399382,host,84,84
s084/sid399404,s084/sid399382,host,84,84
s078/sid376144,s084/sid399389,time,78,84
s078/sid376144,s078/sid376139,host,78,78
s078/sid887270,s084/sid500500,time,78,84
s078/sid376145,s084/sid399388,time,78,84
s078/sid376145,s078/sid376139,host,78,78
s078/sid376139,s084/sid399382,time,78,84
s078/sid898024,s084/sid902100,time,78,84
s078/sid959845,s084/sid399397,time,78,84
s078/sid922319,s084/sid933819,time,78,84
s078/sid376140,s084/sid399383,time,78,84
s078/sid376140,s078/sid376139,host,78,78
s078/sid376151,s084/sid399395,time,78,84
s078/sid735978,s084/sid399406,time,78,84
s078/sid376146,s084/sid399393,time,78,84
s078/sid376146,s078/sid376139,host,78,78
s078/sid376153,s084/sid399400,time,78,84
s078/sid376141,s084/sid399384,time,78,84
s078/sid376141,s078/sid376139,host,78,78
s078/sid376152,s084/sid399399,time,78,84
s078/sid376152,s078/sid376146,host,78,78
s078/sid376143,s084/sid399387,time,78,84
s078/sid376142,s078/sid376139,host,78,78
s078/sid376149,s078/sid376139,host,78,78
s078/sid376150,s078/sid376141,host,78,78
s078/sid376154,s078/sid376139,host,78,78
s078/sid376155,s078/sid376140,host,78,78
s072/sid890807,s078/sid887270,time,72,78
s072/sid358056,s078/sid376149,time,72,78
s072/sid358056,s072/sid358047,host,72,72
s072/sid358057,s078/sid376151,time,72,78
s072/sid358057,s072/sid358047,host,72,72
s072/sid358053,s078/sid376150,time,72,78
s072/sid358053,s072/sid358047,host,72,72
s072/sid358048,s078/sid376140,time,72,78
s072/sid358048,s072/sid358047,host,72,72
s072/sid913159,s078/sid922319,time,72,78
s072/sid358050,s078/sid376142,time,72,78
s072/sid358050,s072/sid358047,host,72,72
s072/sid785774,s078/sid376143,time,72,78
s072/sid887998,s078/sid898024,time,72,78
s072/sid358058,s078/sid376153,time,72,78
s072/sid358051,s078/sid376146,time,72,78
s072/sid358051,s072/sid358047,host,72,72
s072/sid358049,s078/sid376141,time,72,78
s072/sid358049,s072/sid358047,host,72,72
s072/sid358052,s078/sid376144,time,72,78
s072/sid358052,s072/sid358047,host,72,72
s072/sid722747,s078/sid735978,time,72,78
s072/sid358054,s078/sid376145,time,72,78
s072/sid358054,s072/sid358047,host,72,72
s072/sid358047,s078/sid376139,time,72,78
s072/sid358055,s078/sid376152,time,72,78
s072/sid954087,s078/sid959845,time,72,78
s072/sid358065,s072/sid358047,host,72,72
s067/sid340832,s072/sid358049,time,67,72
s067/sid340830,s072/sid358047,time,67,72
s067/sid340838,s072/sid358055,time,67,72
s067/sid788063,s072/sid785774,time,67,72
s067/sid340837,s072/sid358056,time,67,72
s067/sid340837,s067/sid340830,host,67,67
s067/sid883772,s072/sid887998,time,67,72
s067/sid340834,s072/sid358053,time,67,72
s067/sid340839,s072/sid358057,time,67,72
s067/sid340839,s067/sid340830,host,67,67
s067/sid340833,s072/sid358050,time,67,72
s067/sid707983,s072/sid722747,time,67,72
s067/sid959475,s072/sid954087,time,67,72
s067/sid758244,s072/sid358051,time,67,72
s067/sid884650,s072/sid890807,time,67,72
s067/sid340841,s072/sid358058,time,67,72
s067/sid905964,s072/sid913159,time,67,72
s067/sid340835,s072/sid358054,time,67,72
s067/sid340835,s067/sid340830,host,67,67
