id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid402555,99,402555,1,1,0,1,201.2854766845703
s099/sid402560,99,402560,0,1,1,1,2.7592756748199463
s099/sid402568,99,402568,0,1,1,1,0.40472397208213806
s099/sid402571,99,402571,0,1,1,1,0.3732992112636566
s099/sid402572,99,402572,0,1,1,1,0.2128324657678604
s099/sid402580,99,402580,0,1,1,1,0.22528581321239471
s099/sid402583,99,402583,0,1,1,1,0.1798783242702484
s099/sid402592,99,402592,0,1,1,1,0.1231401115655899
s099/sid402593,99,402593,0,1,1,1,0.14207378029823303
s091/sid438207,91,438207,0,1,0,1,0.22541657090187073
s091/sid438209,91,438209,0,1,1,1,0.15446332097053528
s091/sid438195,91,438195,0,1,0,1,172.4938507080078
s091/sid438205,91,438205,0,1,0,1,0.2684686481952667
s091/sid477327,91,477327,0,1,0,1,0.20038872957229614
s091/sid438196,91,438196,0,1,1,1,3.5721235275268555
s091/sid438201,91,438201,0,1,1,1,0.33396458625793457
s091/sid932627,91,932627,0,1,0,1,0.4063556492328644
s091/sid438202,91,438202,0,1,1,1,0.44103461503982544
s091/sid438199,91,438199,0,1,1,1,0.42110520601272583
s091/sid438211,91,438211,0,1,1,0,0.14785753190517426
s091/sid438212,91,438212,0,1,1,1,0.14611926674842834
s091/sid438213,91,438213,0,1,1,1,0.1363449990749359
s091/sid438215,91,438215,0,1,1,1,0.12348231673240662
s084/sid399397,84,399397,0,1,1,1,0.1992132067680359
s084/sid902100,84,902100,0,1,0,1,0.4058709740638733
s084/sid399388,84,399388,0,1,1,1,0.5032908320426941
s084/sid399389,84,399389,0,1,1,1,0.33143579959869385
s084/sid399384,84,399384,0,1,1,1,1.010823369026184
s084/sid933819,84,933819,0,1,0,1,0.2838960587978363
s084/sid399399,84,399399,0,1,1,1,0.16297057271003723
s084/sid399393,84,399393,0,1,0,1,0.2418423742055893
s084/sid399400,84,399400,0,1,0,1,0.17341731488704681
s084/sid399382,84,399382,0,1,0,1,167.26260375976562
s084/sid399406,84,399406,0,1,0,1,0.10387229919433594
s084/sid500500,84,500500,0,1,0,1,0.2727131247520447
s084/sid399383,84,399383,0,1,0,1,3.793184995651245
s084/sid399387,84,399387,0,1,1,1,0.5887917280197144
s084/sid399395,84,399395,0,1,1,1,0.2080986201763153
s084/sid399398,84,399398,0,1,1,0,0.19931092858314514
s084/sid399402,84,399402,0,1,1,0,0.134799987077713
s084/sid399403,84,399403,0,1,1,0,0.12832576036453247
s084/sid399404,84,399404,0,1,1,0,0.11732611060142517
s078/sid376144,78,376144,0,1,1,1,0.5673741698265076
s078/sid887270,78,887270,0,1,0,1,0.41033896803855896
s078/sid376145,78,376145,0,1,1,1,0.5861115455627441
s078/sid376139,78,376139,0,1,0,1,157.4960479736328
s078/sid898024,78,898024,0,1,0,1,0.39668309688568115
s078/sid959845,78,959845,0,1,0,1,0.20960144698619843
s078/sid922319,78,922319,0,1,0,1,0.29050448536872864
s078/sid376140,78,376140,0,1,1,1,3.579151153564453
s078/sid376151,78,376151,0,1,0,1,0.21335268020629883
s078/sid735978,78,735978,0,1,0,1,0.11862598359584808
s078/sid376146,78,376146,0,1,1,1,0.3592853844165802
s078/sid376153,78,376153,0,1,0,1,0.17722931504249573
s078/sid376141,78,376141,0,1,1,1,1.2659695148468018
s078/sid376152,78,376152,0,1,1,1,0.21392421424388885
s078/sid376143,78,376143,0,1,0,1,0.7501682043075562
s078/sid376142,78,376142,0,1,1,1,1.3135980367660522
s078/sid376149,78,376149,0,1,1,1,0.12701281905174255
s078/sid376150,78,376150,0,1,1,1,0.15894532203674316
s078/sid376154,78,376154,0,1,1,0,0.16040164232254028
s078/sid376155,78,376155,0,1,1,0,0.13235238194465637
s072/sid890807,72,890807,0,1,0,1,0.39609381556510925
s072/sid358056,72,358056,0,1,1,1,0.14936065673828125
s072/sid358057,72,358057,0,1,1,1,0.23222984373569489
s072/sid358053,72,358053,0,1,1,1,0.5582586526870728
s072/sid358048,72,358048,0,1,1,1,3.8696885108947754
s072/sid913159,72,913159,0,1,0,1,0.2809036374092102
s072/sid358050,72,358050,0,1,1,1,1.5301984548568726
s072/sid785774,72,785774,0,1,0,1,0.8338725566864014
s072/sid887998,72,887998,0,1,0,1,0.3938985764980316
