id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid428177,99,428177,1,1,0,1,166.08914184570312
s099/sid428182,99,428182,0,1,1,1,1.859346628189087
s099/sid428187,99,428187,0,1,1,1,0.4776904582977295
s099/sid428188,99,428188,0,1,1,1,0.3355424106121063
s099/sid428189,99,428189,0,1,1,1,0.31123045086860657
s099/sid428192,99,428192,0,1,1,1,0.14430193603038788
s099/sid428196,99,428196,0,1,1,1,0.16393987834453583
s099/sid428197,99,428197,0,1,1,1,0.1640751212835312
s099/sid428200,99,428200,0,1,1,1,0.13804472982883453
s099/sid428201,99,428201,0,1,1,1,0.12417897582054138
s091/sid452499,91,452499,0,1,1,1,0.2860031723976135
s091/sid452489,91,452489,0,1,0,1,2.099445343017578
s091/sid452503,91,452503,0,1,0,1,0.17231257259845734
s091/sid452488,91,452488,0,1,0,1,155.5309600830078
s091/sid962772,91,962772,0,1,0,1,0.2881941497325897
s091/sid452492,91,452492,0,1,0,1,0.9702543020248413
s091/sid452496,91,452496,0,1,0,1,0.30472806096076965
s091/sid452495,91,452495,0,1,1,1,0.5068297982215881
s091/sid1013259,91,1013259,0,1,0,1,0.1701797991991043
s091/sid995951,91,995951,0,1,0,1,0.17381887137889862
s091/sid452502,91,452502,0,1,1,0,0.19160035252571106
s091/sid452504,91,452504,0,1,1,1,0.14801976084709167
s084/sid411779,84,411779,0,1,0,1,149.04066467285156
s084/sid411784,84,411784,0,1,1,1,0.47328612208366394
s084/sid868963,84,868963,0,1,0,1,0.5594255924224854
s084/sid814879,84,814879,0,1,0,1,1.0532243251800537
s084/sid892341,84,892341,0,1,0,1,0.2858295440673828
s084/sid411796,84,411796,0,1,1,1,0.15893366932868958
s084/sid977281,84,977281,0,1,0,1,0.1741759479045868
s084/sid411780,84,411780,0,1,0,1,2.006639242172241
s084/sid411786,84,411786,0,1,0,1,0.3082563877105713
s084/sid411795,84,411795,0,1,0,1,0.18685108423233032
s084/sid892342,84,892342,0,1,0,1,0.1666572093963623
s084/sid411781,84,411781,0,1,1,1,1.822045087814331
s084/sid411787,84,411787,0,1,1,0,0.31382253766059875
s084/sid411788,84,411788,0,1,1,1,0.2748994529247284
