source,target,kind,layer_from,layer_to
s099/sid377656,s099/sid377655,host,99,99
s099/sid377662,s099/sid377655,host,99,99
s099/sid377664,s099/sid377655,host,99,99
s099/sid377672,s099/sid377655,host,99,99
s099/sid377674,s099/sid377655,host,99,99
s099/sid377677,s099/sid377655,host,99,99
s099/sid377678,s099/sid377655,host,99,99
s099/sid377679,s099/sid377656,host,99,99
s099/sid377680,s099/sid377655,host,99,99
s099/sid377683,s099/sid377656,host,99,99
s099/sid377689,s099/sid377655,host,99,99
s099/sid377695,s099/sid377656,host,99,99
s091/sid369253,s099/sid377662,time,91,99
s091/sid369253,s091/sid369247,host,91,91
s091/sid369266,s099/sid377680,time,91,99
s091/sid369278,s099/sid377689,time,91,99
s091/sid369278,s091/sid369247,host,91,91
s091/sid369254,s099/sid377664,time,91,99
s091/sid369267,s099/sid377683,time,91,99
s091/sid369262,s099/sid377679,time,91,99
s091/sid369262,s091/sid369248,host,91,91
s091/sid369264,s099/sid377674,time,91,99
s091/sid369272,s099/sid377695,time,91,99
s091/sid369248,s099/sid377656,time,91,99
s091/sid369263,s099/sid377677,time,91,99
s091/sid369260,s099/sid377678,time,91,99
s091/sid369247,s099/sid377655,time,91,99
s091/sid369259,s099/sid377672,time,91,99
s091/sid369259,s091/sid369247,host,91,91
s091/sid369250,s091/sid369247,host,91,91
s091/sid369261,s091/sid369247,host,91,91
s091/sid369270,s091/sid369247,host,91,91
s091/sid369274,s091/sid369247,host,91,91
s091/sid369277,s091/sid369247,host,91,91
s091/sid369279,s091/sid369247,host,91,91
s084/sid347909,s091/sid369262,time,84,91
s084/sid347909,s084/sid347893,host,84,84
s084/sid813726,s091/sid369266,time,84,91
s084/sid347900,s091/sid369254,time,84,91
s084/sid347900,s084/sid347893,host,84,84
s084/sid347893,s091/sid369248,time,84,91
s084/sid347905,s091/sid369259,time,84,91
s084/sid347905,s084/sid347893,host,84,84
s084/sid347894,s091/sid369250,time,84,91
s084/sid347896,s091/sid369253,time,84,91
s084/sid347896,s084/sid347892,host,84,84
s084/sid347923,s091/sid369279,time,84,91
s084/sid347913,s091/sid369277,time,84,91
s084/sid347913,s084/sid347892,host,84,84
s084/sid347911,s091/sid369264,time,84,91
s084/sid347911,s084/sid347893,host,84,84
s084/sid347904,s091/sid369261,time,84,91
