id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid411449,99,411449,1,1,0,1,281.6540832519531
s099/sid411450,99,411450,0,1,1,1,3.7415647506713867
s099/sid411453,99,411453,0,1,1,1,1.0477643013000488
s099/sid411454,99,411454,0,1,1,1,1.206377387046814
s099/sid411456,99,411456,0,1,1,1,1.2121981382369995
s099/sid411460,99,411460,0,1,1,1,0.7046082019805908
s099/sid411462,99,411462,0,1,1,1,0.7483970522880554
s099/sid411464,99,411464,0,1,1,1,0.7274043560028076
s099/sid411465,99,411465,0,1,1,1,0.37404459714889526
s099/sid411466,99,411466,0,1,1,1,0.44018086791038513
s099/sid411467,99,411467,0,1,1,1,0.2941093146800995
s099/sid411469,99,411469,0,1,1,1,0.23106297850608826
s099/sid411471,99,411471,0,1,1,1,0.21673281490802765
s099/sid411475,99,411475,0,1,1,1,0.136752650141716
s099/sid411477,99,411477,0,1,1,1,0.16190677881240845
s099/sid411480,99,411480,0,1,1,1,0.14576271176338196
s099/sid411482,99,411482,0,1,1,1,0.14186374843120575
s099/sid411483,99,411483,0,1,1,1,0.11489469558000565
s099/sid411486,99,411486,0,1,1,1,0.1314949244260788
s099/sid411488,99,411488,0,1,1,1,0.12140802294015884
s099/sid411491,99,411491,0,1,1,1,0.11332482844591141
s099/sid411494,99,411494,0,1,1,1,0.1005370169878006
s091/sid387918,91,387918,0,1,1,1,0.11421359330415726
s091/sid387908,91,387908,0,1,0,1,0.14475370943546295
s091/sid753724,91,753724,0,1,0,1,0.32570376992225647
s091/sid387895,91,387895,0,1,1,1,0.4174903631210327
s091/sid753723,91,753723,0,1,0,1,2.9209420680999756
s091/sid387920,91,387920,0,1,1,1,0.11006683856248856
s091/sid387885,91,387885,0,1,0,1,1.748902678489685
s091/sid905568,91,905568,0,1,0,1,0.37706270813941956
s091/sid387882,91,387882,0,1,0,1,258.836669921875
s091/sid387898,91,387898,0,1,1,1,0.27596738934516907
s091/sid387916,91,387916,0,1,1,1,0.11745452135801315
s091/sid794569,91,794569,0,1,0,1,1.7188928127288818
s091/sid387893,91,387893,0,1,1,1,0.7185688614845276
s091/sid387900,91,387900,0,1,0,1,0.2155296355485916
s091/sid387899,91,387899,0,1,1,1,0.1600269079208374
s091/sid387887,91,387887,0,1,1,1,1.2812367677688599
s091/sid387906,91,387906,0,1,1,1,0.1323588490486145
s091/sid387886,91,387886,0,1,0,1,1.3401048183441162
s091/sid387894,91,387894,0,1,0,1,0.5945245623588562
s091/sid387889,91,387889,0,1,1,1,1.0349265336990356
s091/sid387904,91,387904,0,1,1,1,0.1676812469959259
s091/sid387883,91,387883,0,1,1,1,7.658134937286377
s091/sid387884,91,387884,0,1,1,1,5.2356414794921875
s091/sid387892,91,387892,0,1,1,1,0.8341032862663269
s091/sid387901,91,387901,0,1,1,1,0.21464680135250092
s091/sid387905,91,387905,0,1,1,1,0.11399757117033005
s091/sid387910,91,387910,0,1,1,1,0.1335168331861496
s091/sid387912,91,387912,0,1,1,1,0.13604094088077545
s091/sid387922,91,387922,0,1,1,1,0.10114728659391403
s084/sid354029,84,354029,0,1,0,1,242.12225341796875
s084/sid354045,84,354045,0,1,0,1,0.25817471742630005
s084/sid354055,84,354055,0,1,1,1,0.1274058073759079
s084/sid354065,84,354065,0,1,0,1,0.11864250898361206
s084/sid354057,84,354057,0,1,0,1,0.14895039796829224
s084/sid354052,84,354052,0,1,1,1,0.15141253173351288
s084/sid354046,84,354046,0,1,0,1,0.2497488409280777
s084/sid775248,84,775248,0,1,0,1,1.6329885721206665
s084/sid354061,84,354061,0,1,1,1,0.13195297122001648
s084/sid354054,84,354054,0,1,1,1,0.1720486432313919
s084/sid904430,84,904430,0,1,0,1,0.37841516733169556
s084/sid354032,84,354032,0,1,0,1,1.524018406867981
s084/sid354037,84,354037,0,1,0,1,0.7038348913192749
s084/sid354043,84,354043,0,1,1,1,0.23743410408496857
