source,target,kind,layer_from,layer_to
s099/sid167395,s099/sid167392,host,99,99
s099/sid167399,s099/sid167392,host,99,99
s099/sid167405,s099/sid167392,host,99,99
s099/sid167414,s099/sid167392,host,99,99
s099/sid167418,s099/sid167392,host,99,99
s099/sid167421,s099/sid167395,host,99,99
s099/sid167422,s099/sid167399,host,99,99
s099/sid167428,s099/sid167392,host,99,99
s099/sid167432,s099/sid167392,host,99,99
s099/sid167434,s099/sid167392,host,99,99
s099/sid167438,s099/sid167395,host,99,99
s099/sid167441,s099/sid167392,host,99,99
s099/sid167449,s099/sid167392,host,99,99
s099/sid167453,s099/sid167438,host,99,99
s099/sid167455,s099/sid167392,host,99,99
s099/sid167457,s099/sid167392,host,99,99
s099/sid167459,s099/sid167395,host,99,99
s099/sid167460,s099/sid167453,host,99,99
s099/sid167464,s099/sid167392,host,99,99
s099/sid167466,s099/sid167438,host,99,99
s099/sid167467,s099/sid167392,host,99,99
s099/sid167468,s099/sid167392,host,99,99
s099/sid167469,s099/sid167395,host,99,99
s099/sid167477,s099/sid167392,host,99,99
s099/sid167479,s099/sid167441,host,99,99
s099/sid167496,s099/sid167392,host,99,99
s099/sid167503,s099/sid167392,host,99,99
s099/sid167505,s099/sid167392,host,99,99
s099/sid167507,s099/sid167392,host,99,99
s099/sid167508,s099/sid167392,host,99,99
s099/sid167515,s099/sid167392,host,99,99
s099/sid167520,s099/sid167392,host,99,99
s099/sid167523,s099/sid167392,host,99,99
s099/sid167526,s099/sid167392,host,99,99
s099/sid167530,s099/sid167392,host,99,99
s099/sid167532,s099/sid167392,host,99,99
s099/sid167537,s099/sid167395,host,99,99
s099/sid167538,s099/sid167392,host,99,99
s099/sid167540,s099/sid167392,host,99,99
s099/sid167542,s099/sid167392,host,99,99
s099/sid167543,s099/sid167392,host,99,99
s099/sid167552,s099/sid167392,host,99,99
s099/sid167557,s099/sid167392,host,99,99
s099/sid167560,s099/sid167392,host,99,99
s099/sid167567,s099/sid167392,host,99,99
s099/sid167568,s099/sid167392,host,99,99
s099/sid167577,s099/sid167392,host,99,99
s099/sid167579,s099/sid167392,host,99,99
s099/sid167581,s099/sid167392,host,99,99
s099/sid167583,s099/sid167392,host,99,99
s099/sid167594,s099/sid167392,host,99,99
s099/sid167595,s099/sid167392,host,99,99
s099/sid167597,s099/sid167392,host,99,99
s099/sid167598,s099/sid167392,host,99,99
s099/sid167603,s099/sid167392,host,99,99
s099/sid167604,s099/sid167395,host,99,99
s099/sid167607,s099/sid167405,host,99,99
s099/sid167612,s099/sid167392,host,99,99
s099/sid167616,s099/sid167392,host,99,99
s099/sid167618,s099/sid167392,host,99,99
s099/sid167621,s099/sid167392,host,99,99
s099/sid167624,s099/sid167392,host,99,99
s099/sid167632,s099/sid167392,host,99,99
s099/sid167633,s099/sid167392,host,99,99
s099/sid167637,s099/sid167392,host,99,99
s099/sid167641,s099/sid167392,host,99,99
s099/sid167648,s099/sid167392,host,99,99
s099/sid167653,s099/sid167392,host,99,99
s099/sid167658,s099/sid167392,host,99,99
s099/sid167659,s099/sid167392,host,99,99
s099/sid167662,s099/sid167392,host,99,99
s099/sid167665,s099/sid167392,host,99,99
s099/sid167666,s099/sid167392,host,99,99
s099/sid167671,s099/sid167392,host,99,99
s099/sid167674,s099/sid167392,host,99,99
s099/sid167678,s099/sid167392,host,99,99
s099/sid167682,s099/sid167392,host,99,99
s099/sid167685,s099/sid167392,host,99,99
s099/sid167689,s099/sid167392,host,99,99
s099/sid167699,s099/sid167392,host,99,99
s099/sid167701,s099/sid167392,host,99,99
s099/sid167702,s099/sid167395,host,99,99
s099/sid167705,s099/sid167395,host,99,99
s091/sid141110,s099/sid167540,time,91,99
s091/sid141110,s091/sid140975,host,91,91
s091/sid141085,s099/sid167505,time,91,99
s091/sid141085,s091/sid140975,host,91,91
s091/sid141104,s099/sid167530,time,91,99
s091/sid141104,s091/sid140975,host,91,91
s091/sid141036,s099/sid167459,time,91,99
s091/sid141036,s091/sid140978,host,91,91
s091/sid141089,s099/sid167523,time,91,99
s091/sid141007,s099/sid167428,time,91,99
s091/sid141007,s091/sid140975,host,91,91
s091/sid1021978,s099/sid167633,time,91,99
s091/sid141270,s099/sid167685,time,91,99
s091/sid141270,s091/sid141166,host,91,91
s091/sid141134,s099/sid167557,time,91,99
s091/sid141134,s091/sid140975,host,91,91
s091/sid1005587,s099/sid167671,time,91,99
s091/sid141040,s099/sid167464,time,91,99
s091/sid141040,s091/sid140975,host,91,91
s091/sid969509,s099/sid167632,time,91,99
s091/sid141065,s099/sid167503,time,91,99
s091/sid141065,s091/sid140975,host,91,91
s091/sid990806,s099/sid167579,time,91,99
s091/sid141016,s099/sid167457,time,91,99
s091/sid141187,s099/sid167624,time,91,99
s091/sid141205,s099/sid167648,time,91,99
s091/sid991157,s099/sid167595,time,91,99
s091/sid141251,s099/sid167699,time,91,99
s091/sid141251,s091/sid140975,host,91,91
s091/sid141030,s099/sid167438,time,91,99
s091/sid141030,s091/sid140978,host,91,91
s091/sid1009100,s099/sid167616,time,91,99
s091/sid141160,s099/sid167598,time,91,99
s091/sid141160,s091/sid140975,host,91,91
s091/sid141166,s099/sid167577,time,91,99
s091/sid141166,s091/sid140975,host,91,91
s091/sid141109,s099/sid167538,time,91,99
s091/sid141109,s091/sid140978,host,91,91
s091/sid686842,s099/sid167479,time,91,99
s091/sid141023,s099/sid167455,time,91,99
s091/sid141023,s091/sid140975,host,91,91
s091/sid141131,s099/sid167568,time,91,99
s091/sid141131,s091/sid140975,host,91,91
s091/sid141197,s099/sid167621,time,91,99
s091/sid141197,s091/sid140975,host,91,91
s091/sid141185,s099/sid167653,time,91,99
s091/sid141185,s091/sid140975,host,91,91
s091/sid141121,s099/sid167641,time,91,99
s091/sid141121,s091/sid140975,host,91,91
s091/sid141041,s099/sid167469,time,91,99
s091/sid141041,s091/sid141036,host,91,91
s091/sid141248,s099/sid167705,time,91,99
s091/sid141248,s091/sid140975,host,91,91
s091/sid141061,s099/sid167477,time,91,99
s091/sid141061,s091/sid140975,host,91,91
s091/sid141180,s099/sid167612,time,91,99
s091/sid916434,s099/sid167682,time,91,99
s091/sid141001,s099/sid167422,time,91,99
s091/sid141001,s091/sid140975,host,91,91
s091/sid140994,s099/sid167414,time,91,99
s091/sid140994,s091/sid140975,host,91,91
s091/sid141076,s099/sid167508,time,91,99
s091/sid141076,s091/sid140975,host,91,91
s091/sid140975,s099/sid167392,time,91,99
s091/sid998081,s099/sid167678,time,91,99
s091/sid141045,s099/sid167468,time,91,99
s091/sid141045,s091/sid140978,host,91,91
s091/sid141094,s099/sid167537,time,91,99
s091/sid141094,s091/sid140975,host,91,91
s091/sid141108,s099/sid167542,time,91,99
s091/sid141108,s091/sid140975,host,91,91
s091/sid141083,s099/sid167507,time,91,99
s091/sid141083,s091/sid140975,host,91,91
s091/sid141084,s099/sid167515,time,91,99
s091/sid141013,s099/sid167434,time,91,99
s091/sid141013,s091/sid140998,host,91,91
s091/sid141223,s099/sid167665,time,91,99
s091/sid141223,s091/sid140978,host,91,91
s091/sid141050,s099/sid167532,time,91,99
s091/sid141050,s091/sid140975,host,91,91
s091/sid141169,s099/sid167662,time,91,99
s091/sid964281,s099/sid167637,time,91,99
s091/sid141145,s099/sid167581,time,91,99
s091/sid141137,s099/sid167594,time,91,99
s091/sid141137,s091/sid140975,host,91,91
s091/sid141095,s099/sid167520,time,91,99
s091/sid141095,s091/sid140975,host,91,91
s091/sid141167,s099/sid167658,time,91,99
s091/sid141167,s091/sid140975,host,91,91
s091/sid141002,s099/sid167421,time,91,99
s091/sid141002,s091/sid140975,host,91,91
s091/sid140998,s099/sid167418,time,91,99
s091/sid140998,s091/sid140975,host,91,91
s091/sid141008,s099/sid167432,time,91,99
s091/sid824615,s099/sid167467,time,91,99
s091/sid141025,s099/sid167449,time,91,99
s091/sid141025,s091/sid140975,host,91,91
s091/sid141264,s099/sid167689,time,91,99
s091/sid141105,s099/sid167567,time,91,99
s091/sid141105,s091/sid140975,host,91,91
s091/sid141157,s099/sid167583,time,91,99
s091/sid141157,s091/sid140975,host,91,91
s091/sid1016651,s099/sid167674,time,91,99
s091/sid140978,s099/sid167395,time,91,99
s091/sid140978,s091/sid140975,host,91,91
s091/sid141015,s099/sid167395,time,91,99
s091/sid141015,s091/sid140978,host,91,91
s091/sid141037,s099/sid167395,time,91,99
s091/sid141037,s091/sid141015,host,91,91
s091/sid902691,s099/sid167526,time,91,99
s091/sid141078,s099/sid167496,time,91,99
s091/sid141078,s091/sid140975,host,91,91
s091/sid141126,s099/sid167552,time,91,99
s091/sid141126,s091/sid140978,host,91,91
s091/sid141162,s099/sid167618,time,91,99
s091/sid141162,s091/sid140975,host,91,91
s091/sid929537,s099/sid167543,time,91,99
s091/sid141112,s099/sid167603,time,91,99
s091/sid993848,s099/sid167666,time,91,99
s091/sid141115,s099/sid167560,time,91,99
s091/sid141115,s091/sid140975,host,91,91
s091/sid140980,s099/sid167399,time,91,99
s091/sid140980,s091/sid140975,host,91,91
s091/sid141020,s099/sid167441,time,91,99
s091/sid141118,s099/sid167607,time,91,99
s091/sid141118,s091/sid140975,host,91,91
s091/sid141181,s099/sid167604,time,91,99
s091/sid141179,s099/sid167597,time,91,99
s091/sid141179,s091/sid140975,host,91,91
s091/sid140986,s099/sid167405,time,91,99
s091/sid140986,s091/sid140975,host,91,91
s091/sid140995,s091/sid140975,host,91,91
s091/sid141027,s091/sid140975,host,91,91
s091/sid141062,s091/sid140975,host,91,91
s091/sid141088,s091/sid141020,host,91,91
s091/sid141122,s091/sid140975,host,91,91
s091/sid141127,s091/sid140975,host,91,91
s091/sid141146,s091/sid140975,host,91,91
s091/sid141154,s091/sid140975,host,91,91
s091/sid141172,s091/sid140975,host,91,91
s091/sid141178,s091/sid140975,host,91,91
s091/sid141183,s091/sid140975,host,91,91
s091/sid141195,s091/sid140975,host,91,91
s091/sid141200,s091/sid140975,host,91,91
s091/sid141211,s091/sid140978,host,91,91
s091/sid141215,s091/sid140975,host,91,91
s091/sid141217,s091/sid140975,host,91,91
s091/sid141222,s091/sid140975,host,91,91
s091/sid141230,s091/sid140975,host,91,91
s091/sid141232,s091/sid140975,host,91,91
s091/sid141257,s091/sid140975,host,91,91
s091/sid141262,s091/sid140975,host,91,91
s091/sid141263,s091/sid140975,host,91,91
s091/sid141269,s091/sid140975,host,91,91
s091/sid141271,s091/sid140975,host,91,91
s084/sid1004589,s091/sid141222,time,84,91
s084/sid129892,s091/sid141217,time,84,91
s084/sid129892,s084/sid129661,host,84,84
s084/sid129771,s091/sid141095,time,84,91
s084/sid129771,s084/sid129658,host,84,84
s084/sid1011272,s091/sid1021978,time,84,91
s084/sid883332,s091/sid141084,time,84,91
s084/sid129713,s091/sid141027,time,84,91
s084/sid129713,s084/sid129661,host,84,84
s084/sid129808,s091/sid141121,time,84,91
s084/sid969691,s091/sid990806,time,84,91
s084/sid129782,s091/sid141126,time,84,91
s084/sid129681,s091/sid141002,time,84,91
s084/sid129681,s084/sid129658,host,84,84
s084/sid129926,s091/sid141263,time,84,91
s084/sid129691,s091/sid141013,time,84,91
s084/sid129691,s084/sid129678,host,84,84
s084/sid129727,s091/sid141037,time,84,91
s084/sid129727,s084/sid129708,host,84,84
s084/sid955168,s091/sid141172,time,84,91
s084/sid129855,s091/sid141183,time,84,91
s084/sid129855,s084/sid129658,host,84,84
s084/sid129849,s091/sid141160,time,84,91
s084/sid129849,s084/sid129658,host,84,84
s084/sid129851,s091/sid141211,time,84,91
s084/sid129887,s091/sid141215,time,84,91
s084/sid129887,s084/sid129658,host,84,84
s084/sid794688,s091/sid141197,time,84,91
s084/sid129841,s091/sid141179,time,84,91
s084/sid129841,s084/sid129658,host,84,84
s084/sid509559,s091/sid141180,time,84,91
s084/sid129761,s091/sid141085,time,84,91
s084/sid129761,s084/sid129663,host,84,84
s084/sid129883,s091/sid141187,time,84,91
s084/sid985363,s091/sid969509,time,84,91
s084/sid129796,s091/sid141134,time,84,91
s084/sid129796,s084/sid129658,host,84,84
s084/sid129853,s091/sid141185,time,84,91
s084/sid977629,s091/sid141181,time,84,91
s084/sid129769,s091/sid141089,time,84,91
s084/sid129863,s091/sid141178,time,84,91
s084/sid129863,s084/sid129658,host,84,84
s084/sid129780,s091/sid141118,time,84,91
s084/sid129837,s091/sid141146,time,84,91
s084/sid129837,s084/sid129658,host,84,84
s084/sid997451,s091/sid141251,time,84,91
s084/sid926819,s091/sid141105,time,84,91
s084/sid129935,s091/sid141257,time,84,91
s084/sid129922,s091/sid141270,time,84,91
s084/sid129922,s084/sid129658,host,84,84
s084/sid129878,s091/sid141205,time,84,91
s084/sid129781,s091/sid141122,time,84,91
s084/sid129781,s084/sid129658,host,84,84
s084/sid129752,s091/sid141083,time,84,91
s084/sid129776,s091/sid141108,time,84,91
s084/sid129776,s084/sid129658,host,84,84
s084/sid956007,s091/sid916434,time,84,91
s084/sid651005,s091/sid686842,time,84,91
s084/sid129815,s091/sid141145,time,84,91
s084/sid129815,s084/sid129658,host,84,84
s084/sid916931,s091/sid929537,time,84,91
s084/sid983991,s091/sid964281,time,84,91
s084/sid129712,s091/sid141050,time,84,91
s084/sid129712,s084/sid129661,host,84,84
s084/sid968359,s091/sid141169,time,84,91
s084/sid129918,s091/sid141262,time,84,91
s084/sid129918,s084/sid129658,host,84,84
s084/sid129688,s091/sid141008,time,84,91
s084/sid998296,s091/sid1009100,time,84,91
s084/sid806733,s091/sid824615,time,84,91
s084/sid784967,s091/sid141016,time,84,91
s084/sid129729,s091/sid141061,time,84,91
s084/sid129729,s084/sid129658,host,84,84
s084/sid982648,s091/sid993848,time,84,91
s084/sid129668,s091/sid140986,time,84,91
s084/sid129668,s084/sid129658,host,84,84
s084/sid129928,s091/sid141264,time,84,91
s084/sid129928,s084/sid129658,host,84,84
s084/sid129823,s091/sid141157,time,84,91
s084/sid1004926,s091/sid1005587,time,84,91
s084/sid129850,s091/sid141162,time,84,91
s084/sid129788,s091/sid141115,time,84,91
s084/sid129701,s091/sid141025,time,84,91
s084/sid129701,s084/sid129658,host,84,84
s084/sid129678,s091/sid140998,time,84,91
s084/sid129678,s084/sid129658,host,84,84
s084/sid129742,s091/sid141078,time,84,91
s084/sid129742,s084/sid129658,host,84,84
s084/sid129658,s091/sid140975,time,84,91
s084/sid775932,s091/sid141040,time,84,91
s084/sid1008842,s091/sid141232,time,84,91
s084/sid129674,s091/sid140995,time,84,91
s084/sid129674,s084/sid129658,host,84,84
s084/sid129726,s091/sid141036,time,84,91
s084/sid129726,s084/sid129661,host,84,84
s084/sid129767,s091/sid141109,time,84,91
s084/sid973332,s091/sid991157,time,84,91
s084/sid997598,s091/sid141248,time,84,91
s084/sid914319,s091/sid141110,time,84,91
s084/sid129772,s091/sid141104,time,84,91
s084/sid947499,s091/sid998081,time,84,91
s084/sid129683,s091/sid141001,time,84,91
s084/sid129683,s084/sid129658,host,84,84
s084/sid944352,s091/sid141137,time,84,91
s084/sid129773,s091/sid141094,time,84,91
s084/sid129773,s084/sid129658,host,84,84
s084/sid129889,s091/sid141223,time,84,91
s084/sid129889,s084/sid129658,host,84,84
s084/sid129661,s091/sid140978,time,84,91
s084/sid129661,s084/sid129658,host,84,84
s084/sid129711,s091/sid140978,time,84,91
s084/sid129711,s084/sid129661,host,84,84
s084/sid975275,s091/sid141167,time,84,91
s084/sid129885,s091/sid141200,time,84,91
s084/sid129885,s084/sid129661,host,84,84
s084/sid129954,s091/sid141271,time,84,91
s084/sid129793,s091/sid141131,time,84,91
s084/sid129793,s084/sid129658,host,84,84
s084/sid129798,s091/sid141154,time,84,91
s084/sid129663,s091/sid140980,time,84,91
s084/sid129663,s084/sid129658,host,84,84
s084/sid129842,s091/sid141166,time,84,91
s084/sid129842,s084/sid129658,host,84,84
