source,target,kind,layer_from,layer_to
s099/sid366409,s099/sid366407,host,99,99
s099/sid366411,s099/sid366407,host,99,99
s099/sid366412,s099/sid366407,host,99,99
s099/sid366413,s099/sid366407,host,99,99
s099/sid366415,s099/sid366407,host,99,99
s099/sid366417,s099/sid366407,host,99,99
s099/sid366418,s099/sid366407,host,99,99
s099/sid366419,s099/sid366407,host,99,99
s099/sid366421,s099/sid366407,host,99,99
s099/sid366422,s099/sid366407,host,99,99
s099/sid366424,s099/sid366407,host,99,99
s099/sid366425,s099/sid366407,host,99,99
s099/sid366428,s099/sid366407,host,99,99
s099/sid366431,s099/sid366407,host,99,99
s099/sid366434,s099/sid366407,host,99,99
s099/sid366435,s099/sid366407,host,99,99
s099/sid366439,s099/sid366407,host,99,99
s099/sid366440,s099/sid366407,host,99,99
s099/sid366442,s099/sid366407,host,99,99
s099/sid366443,s099/sid366407,host,99,99
s099/sid366444,s099/sid366407,host,99,99
s099/sid366452,s099/sid366407,host,99,99
s091/sid345537,s099/sid366440,time,91,99
s091/sid345537,s091/sid345501,host,91,91
s091/sid345505,s099/sid366413,time,91,99
s091/sid1001338,s099/sid366442,time,91,99
s091/sid345507,s099/sid366415,time,91,99
s091/sid345531,s099/sid366439,time,91,99
s091/sid345518,s099/sid366425,time,91,99
s091/sid345518,s091/sid345501,host,91,91
s091/sid345542,s099/sid366452,time,91,99
s091/sid345512,s099/sid366422,time,91,99
s091/sid345512,s091/sid345501,host,91,91
s091/sid345510,s099/sid366417,time,91,99
s091/sid345510,s091/sid345501,host,91,91
s091/sid345523,s099/sid366431,time,91,99
s091/sid345522,s099/sid366434,time,91,99
s091/sid345522,s091/sid345501,host,91,91
s091/sid345501,s099/sid366407,time,91,99
s091/sid345543,s099/sid366407,time,91,99
s091/sid345514,s099/sid366424,time,91,99
s091/sid857750,s099/sid366411,time,91,99
s091/sid345536,s099/sid366443,time,91,99
s091/sid345536,s091/sid345501,host,91,91
s091/sid345504,s099/sid366418,time,91,99
s091/sid345504,s091/sid345501,host,91,91
s091/sid345516,s099/sid366421,time,91,99
s091/sid345528,s099/sid366435,time,91,99
s091/sid345503,s099/sid366412,time,91,99
s091/sid345538,s099/sid366444,time,91,99
s091/sid345502,s099/sid366409,time,91,99
s091/sid345502,s091/sid345501,host,91,91
s091/sid345513,s099/sid366419,time,91,99
s091/sid345513,s091/sid345501,host,91,91
s091/sid345515,s099/sid366428,time,91,99
s091/sid345525,s091/sid345501,host,91,91
s091/sid345529,s091/sid345501,host,91,91
s091/sid345534,s091/sid345501,host,91,91
s091/sid345539,s091/sid345501,host,91,91
s091/sid345541,s091/sid345501,host,91,91
s091/sid345545,s091/sid345501,host,91,91
s091/sid345546,s091/sid345501,host,91,91
s084/sid934262,s091/sid345523,time,84,91
s084/sid313415,s091/sid345501,time,84,91
s084/sid313426,s091/sid345514,time,84,91
s084/sid313426,s084/sid313415,host,84,84
s084/sid986512,s091/sid345528,time,84,91
s084/sid710435,s091/sid345503,time,84,91
s084/sid313422,s091/sid345512,time,84,91
s084/sid313422,s084/sid313415,host,84,84
s084/sid313418,s091/sid345505,time,84,91
s084/sid313416,s091/sid345502,time,84,91
s084/sid313416,s084/sid313415,host,84,84
s084/sid313419,s091/sid345510,time,84,91
s084/sid313419,s084/sid313415,host,84,84
s084/sid828590,s091/sid857750,time,84,91
s084/sid1038529,s091/sid345542,time,84,91
s084/sid995869,s091/sid1001338,time,84,91
s084/sid710437,s091/sid345507,time,84,91
s084/sid710437,s084/sid710435,host,84,84
s084/sid994186,s091/sid345531,time,84,91
s084/sid313437,s091/sid345522,time,84,91
s084/sid313437,s084/sid313415,host,84,84
s084/sid313417,s091/sid345504,time,84,91
s084/sid313449,s091/sid345536,time,84,91
s084/sid313438,s091/sid345529,time,84,91
s084/sid313438,s084/sid313415,host,84,84
s084/sid886639,s091/sid345515,time,84,91
s084/sid942568,s091/sid345537,time,84,91
s084/sid971742,s091/sid345546,time,84,91
s084/sid313450,s091/sid345539,time,84,91
s084/sid313450,s084/sid313415,host,84,84
s084/sid996296,s091/sid345538,time,84,91
s084/sid313429,s091/sid345516,time,84,91
s084/sid313429,s084/sid313415,host,84,84
s084/sid313458,s091/sid345541,time,84,91
s084/sid313458,s084/sid313415,host,84,84
s084/sid313427,s091/sid345513,time,84,91
s084/sid313427,s084/sid313415,host,84,84
s084/sid313428,s091/sid345518,time,84,91
s084/sid313428,s084/sid313415,host,84,84
s084/sid313420,s084/sid313415,host,84,84
s084/sid313423,s084/sid313415,host,84,84
s084/sid313424,s084/sid313415,host,84,84
s084/sid313430,s084/sid313415,host,84,84
s084/sid313431,s084/sid313415,host,84,84
s084/sid313435,s084/sid313415,host,84,84
s084/sid313436,s084/sid313415,host,84,84
s084/sid313439,s084/sid313415,host,84,84
s084/sid313442,s084/sid313415,host,84,84
s084/sid313444,s084/sid313415,host,84,84
s084/sid313448,s084/sid313415,host,84,84
s084/sid313453,s084/sid313415,host,84,84
s084/sid313456,s084/sid313415,host,84,84
s084/sid313457,s084/sid313415,host,84,84
s084/sid313460,s084/sid313415,host,84,84
s084/sid313461,s084/sid313415,host,84,84
s078/sid728767,s084/sid710437,time,78,84
s078/sid298384,s084/sid313437,time,78,84
s078/sid298384,s078/sid298351,host,78,78
s078/sid298366,s084/sid313436,time,78,84
s078/sid298366,s078/sid298351,host,78,78
s078/sid298358,s084/sid313418,time,78,84
s078/sid298352,s084/sid313416,time,78,84
s078/sid298352,s078/sid298351,host,78,78
s078/sid902533,s084/sid313448,time,78,84
s078/sid963577,s084/sid995869,time,78,84
s078/sid1033234,s084/sid1038529,time,78,84
s078/sid298371,s084/sid313428,time,78,84
s078/sid988960,s084/sid313450,time,78,84
s078/sid298392,s084/sid313460,time,78,84
s078/sid298392,s078/sid298351,host,78,78
s078/sid984602,s084/sid986512,time,78,84
s078/sid972862,s084/sid942568,time,78,84
s078/sid965642,s084/sid996296,time,78,84
s078/sid298370,s084/sid313427,time,78,84
s078/sid298370,s078/sid298351,host,78,78
s078/sid961876,s084/sid971742,time,78,84
s078/sid923229,s084/sid934262,time,78,84
s078/sid298396,s084/sid313461,time,78,84
s078/sid298362,s084/sid313426,time,78,84
s078/sid298362,s078/sid298351,host,78,78
s078/sid992175,s084/sid313449,time,78,84
s078/sid298356,s084/sid313419,time,78,84
s078/sid298393,s084/sid313456,time,78,84
s078/sid298372,s084/sid313438,time,78,84
s078/sid298372,s078/sid298351,host,78,78
s078/sid298351,s084/sid313415,time,78,84
s078/sid972120,s084/sid313457,time,78,84
s078/sid1017573,s084/sid313458,time,78,84
s078/sid298364,s084/sid313422,time,78,84
s078/sid298364,s078/sid298351,host,78,78
s078/sid986536,s084/sid994186,time,78,84
s078/sid298359,s084/sid313429,time,78,84
s078/sid298359,s078/sid298351,host,78,78
s078/sid298353,s084/sid313417,time,78,84
s078/sid887490,s084/sid886639,time,78,84
s078/sid728766,s084/sid710435,time,78,84
s078/sid298376,s084/sid313442,time,78,84
s078/sid298376,s078/sid298351,host,78,78
s078/sid298354,s084/sid828590,time,78,84
s078/sid298360,s078/sid298351,host,78,78
s078/sid298365,s078/sid298351,host,78,78
s078/sid298367,s078/sid298351,host,78,78
s078/sid298369,s078/sid298351,host,78,78
s078/sid298373,s078/sid298351,host,78,78
s078/sid298378,s078/sid298351,host,78,78
s078/sid298379,s078/sid298351,host,78,78
s078/sid298381,s078/sid298351,host,78,78
s078/sid298383,s078/sid298351,host,78,78
s078/sid298387,s078/sid298351,host,78,78
s078/sid298388,s078/sid298351,host,78,78
s078/sid298389,s078/sid298351,host,78,78
s078/sid298390,s078/sid298351,host,78,78
s078/sid298391,s078/sid298351,host,78,78
s078/sid298397,s078/sid298351,host,78,78
s072/sid977441,s078/sid984602,time,72,78
s072/sid280462,s078/sid298364,time,72,78
s072/sid280462,s072/sid280451,host,72,72
s072/sid722821,s078/sid728766,time,72,78
s072/sid722822,s078/sid728767,time,72,78
s072/sid874228,s078/sid887490,time,72,78
s072/sid992622,s078/sid988960,time,72,78
s072/sid1009924,s078/sid1033234,time,72,78
s072/sid280457,s078/sid298358,time,72,78
s072/sid280457,s072/sid280451,host,72,72
s072/sid280478,s078/sid298388,time,72,78
s072/sid280478,s072/sid280451,host,72,72
s072/sid280468,s078/sid298371,time,72,78
s072/sid280468,s072/sid280451,host,72,72
s072/sid924493,s078/sid298376,time,72,78
s072/sid962136,s078/sid963577,time,72,78
s072/sid965560,s078/sid298392,time,72,78
s072/sid280452,s078/sid298354,time,72,78
s072/sid280461,s078/sid298369,time,72,78
s072/sid985583,s078/sid972120,time,72,78
s072/sid280466,s078/sid298370,time,72,78
s072/sid280466,s072/sid280451,host,72,72
s072/sid1029070,s078/sid1017573,time,72,78
s072/sid280467,s078/sid298384,time,72,78
s072/sid280467,s072/sid280451,host,72,72
s072/sid957686,s078/sid961876,time,72,78
s072/sid280455,s078/sid298356,time,72,78
s072/sid280469,s078/sid298372,time,72,78
s072/sid280451,s078/sid298351,time,72,78
s072/sid280454,s078/sid298362,time,72,78
s072/sid697785,s078/sid298352,time,72,78
s072/sid280481,s078/sid298393,time,72,78
s072/sid280486,s078/sid298396,time,72,78
s072/sid918209,s078/sid298390,time,72,78
s072/sid280483,s078/sid298397,time,72,78
s072/sid280483,s072/sid280451,host,72,72
s072/sid990108,s078/sid992175,time,72,78
s072/sid937865,s078/sid902533,time,72,78
s072/sid1004731,s078/sid986536,time,72,78
s072/sid1007496,s078/sid965642,time,72,78
s072/sid280482,s078/sid298391,time,72,78
s072/sid280482,s072/sid280451,host,72,72
s072/sid931455,s078/sid923229,time,72,78
s072/sid280465,s078/sid298366,time,72,78
s072/sid969775,s078/sid972862,time,72,78
s072/sid280459,s078/sid298359,time,72,78
s072/sid280453,s078/sid298353,time,72,78
s072/sid280456,s072/sid280451,host,72,72
s072/sid280463,s072/sid280451,host,72,72
s072/sid280464,s072/sid280451,host,72,72
s072/sid280470,s072/sid280451,host,72,72
s072/sid280475,s072/sid280451,host,72,72
s072/sid280477,s072/sid280451,host,72,72
s072/sid280479,s072/sid280451,host,72,72
s072/sid280480,s072/sid280451,host,72,72
s072/sid280487,s072/sid280451,host,72,72
s072/sid280490,s072/sid280451,host,72,72
s067/sid253473,s072/sid280461,time,67,72
s067/sid253474,s072/sid280466,time,67,72
s067/sid253490,s072/sid280482,time,67,72
s067/sid253490,s067/sid253460,host,67,67
s067/sid253477,s072/sid280467,time,67,72
s067/sid798205,s072/sid722822,time,67,72
s067/sid253507,s072/sid1009924,time,67,72
s067/sid1025222,s072/sid1007496,time,67,72
s067/sid253492,s072/sid280483,time,67,72
s067/sid253492,s067/sid253460,host,67,67
s067/sid991924,s072/sid985583,time,67,72
s067/sid253491,s072/sid280481,time,67,72
s067/sid253491,s067/sid253460,host,67,67
s067/sid981045,s072/sid990108,time,67,72
s067/sid253464,s072/sid280454,time,67,72
s067/sid916759,s072/sid924493,time,67,72
s067/sid945707,s072/sid957686,time,67,72
s067/sid938793,s072/sid937865,time,67,72
s067/sid253468,s072/sid280452,time,67,72
s067/sid253468,s067/sid253460,host,67,67
s067/sid253470,s072/sid280457,time,67,72
s067/sid253470,s067/sid253460,host,67,67
s067/sid909480,s072/sid977441,time,67,72
s067/sid253463,s072/sid280462,time,67,72
s067/sid253463,s067/sid253460,host,67,67
s067/sid1032019,s072/sid1029070,time,67,72
s067/sid253460,s072/sid280451,time,67,72
s067/sid915943,s072/sid918209,time,67,72
s067/sid749920,s072/sid280465,time,67,72
s067/sid928132,s072/sid931455,time,67,72
s067/sid253503,s072/sid280486,time,67,72
s067/sid253475,s072/sid280469,time,67,72
s067/sid1002470,s072/sid1004731,time,67,72
s067/sid971805,s072/sid969775,time,67,72
s067/sid744822,s072/sid722821,time,67,72
