id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid366407,99,366407,1,1,0,1,518.7437133789062
s099/sid366409,99,366409,0,1,1,1,1.2882819175720215
s099/sid366411,99,366411,0,1,1,1,0.8479171395301819
s099/sid366412,99,366412,0,1,1,1,0.4177452623844147
s099/sid366413,99,366413,0,1,1,1,0.6015021204948425
s099/sid366415,99,366415,0,1,1,1,0.41454723477363586
s099/sid366417,99,366417,0,1,1,1,0.4762364327907562
s099/sid366418,99,366418,0,1,1,1,0.418716698884964
s099/sid366419,99,366419,0,1,1,1,0.37651678919792175
s099/sid366421,99,366421,0,1,1,1,0.2362918257713318
s099/sid366422,99,366422,0,1,1,1,0.245677188038826
s099/sid366424,99,366424,0,1,1,1,0.2653737962245941
s099/sid366425,99,366425,0,1,1,1,0.25663912296295166
s099/sid366428,99,366428,0,1,1,1,0.2796245515346527
s099/sid366431,99,366431,0,1,1,1,0.2536190152168274
s099/sid366434,99,366434,0,1,1,1,0.1183297336101532
s099/sid366435,99,366435,0,1,1,1,0.1535387486219406
s099/sid366439,99,366439,0,1,1,1,0.13743697106838226
s099/sid366440,99,366440,0,1,1,1,0.13166117668151855
s099/sid366442,99,366442,0,1,1,1,0.12287671864032745
s099/sid366443,99,366443,0,1,1,1,0.11859629303216934
s099/sid366444,99,366444,0,1,1,1,0.11690725386142731
s099/sid366452,99,366452,0,1,1,1,0.10065135359764099
s091/sid345537,91,345537,0,1,1,1,0.13009364902973175
s091/sid345505,91,345505,0,1,0,1,0.6820136308670044
s091/sid1001338,91,1001338,0,1,0,1,0.14433106780052185
s091/sid345507,91,345507,0,1,0,1,0.5215710997581482
s091/sid345531,91,345531,0,1,0,1,0.15615570545196533
s091/sid345518,91,345518,0,1,1,1,0.2463969737291336
s091/sid345542,91,345542,0,1,0,1,0.11008817702531815
s091/sid345512,91,345512,0,1,1,1,0.2939195930957794
s091/sid345510,91,345510,0,1,1,1,0.5001624226570129
s091/sid345523,91,345523,0,1,0,1,0.23671448230743408
s091/sid345522,91,345522,0,1,1,1,0.19085107743740082
s091/sid345501,91,345501,0,1,0,1,490.2502746582031
s091/sid345543,91,345543,0,1,0,0,0.10868522524833679
s091/sid345514,91,345514,0,1,0,1,0.3124958574771881
s091/sid857750,91,857750,0,1,0,1,0.9345139265060425
s091/sid345536,91,345536,0,1,1,1,0.12987814843654633
s091/sid345504,91,345504,0,1,1,1,0.7453374862670898
s091/sid345516,91,345516,0,1,0,1,0.2439907044172287
s091/sid345528,91,345528,0,1,0,1,0.18048378825187683
s091/sid345503,91,345503,0,1,0,1,1.0469374656677246
s091/sid345538,91,345538,0,1,0,1,0.12090308964252472
s091/sid345502,91,345502,0,1,1,1,1.3157613277435303
s091/sid345513,91,345513,0,1,1,1,0.38787418603897095
s091/sid345515,91,345515,0,1,0,1,0.3857588768005371
s091/sid345525,91,345525,0,1,1,0,0.19944971799850464
s091/sid345529,91,345529,0,1,1,1,0.15991906821727753
s091/sid345534,91,345534,0,1,1,0,0.14667586982250214
s091/sid345539,91,345539,0,1,1,1,0.11905179917812347
s091/sid345541,91,345541,0,1,1,1,0.11361033469438553
s091/sid345545,91,345545,0,1,1,0,0.1003449559211731
s091/sid345546,91,345546,0,1,1,1,0.10296817868947983
s084/sid934262,84,934262,0,1,0,1,0.28122198581695557
s084/sid313415,84,313415,0,1,0,1,466.0553894042969
s084/sid313426,84,313426,0,1,1,1,0.3474704623222351
s084/sid986512,84,986512,0,1,0,1,0.1736002415418625
s084/sid710435,84,710435,0,1,0,1,1.045732021331787
s084/sid313422,84,313422,0,1,1,1,0.40184053778648376
s084/sid313418,84,313418,0,1,0,1,0.7014459371566772
s084/sid313416,84,313416,0,1,1,1,1.025485873222351
s084/sid313419,84,313419,0,1,1,1,0.6800338625907898
s084/sid828590,84,828590,0,1,0,1,0.9299843311309814
s084/sid1038529,84,1038529,0,1,0,1,0.11506813764572144
s084/sid995869,84,995869,0,1,0,1,0.14119598269462585
s084/sid710437,84,710437,0,1,1,1,0.2817342281341553
s084/sid994186,84,994186,0,1,0,1,0.14819492399692535
s084/sid313437,84,313437,0,1,1,1,0.18639899790287018
s084/sid313417,84,313417,0,1,0,1,0.887977659702301
s084/sid313449,84,313449,0,1,0,1,0.14131364226341248
s084/sid313438,84,313438,0,1,1,1,0.19379375874996185
s084/sid886639,84,886639,0,1,0,1,0.41102543473243713
s084/sid942568,84,942568,0,1,0,1,0.20629015564918518
s084/sid971742,84,971742,0,1,0,1,0.15961605310440063
s084/sid313450,84,313450,0,1,1,1,0.13884630799293518
s084/sid996296,84,996296,0,1,0,1,0.13006269931793213
s084/sid313429,84,313429,0,1,1,1,0.2709270715713501
s084/sid313458,84,313458,0,1,1,1,0.10982973873615265
s084/sid313427,84,313427,0,1,1,1,0.3965223431587219
s084/sid313428,84,313428,0,1,1,1,0.3297899663448334
