id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid421555,99,421555,1,1,0,1,253.5693817138672
s099/sid421556,99,421556,0,1,1,1,4.288325309753418
s099/sid421559,99,421559,0,1,1,1,3.2107489109039307
s099/sid421561,99,421561,0,1,1,1,0.2229795902967453
s099/sid421565,99,421565,0,1,1,1,0.28332701325416565
s099/sid421568,99,421568,0,1,1,1,0.20282071828842163
s099/sid421570,99,421570,0,1,1,1,0.1870647668838501
s099/sid421573,99,421573,0,1,1,1,0.1436496078968048
s099/sid421575,99,421575,0,1,1,1,0.14372731745243073
s099/sid421580,99,421580,0,1,1,1,0.12792502343654633
s099/sid421581,99,421581,0,1,1,1,0.12050271779298782
s099/sid421584,99,421584,0,1,1,1,0.10682722926139832
s099/sid421585,99,421585,0,1,1,1,0.11123925447463989
s099/sid421587,99,421587,0,1,1,1,0.10092277079820633
s091/sid397416,91,397416,0,1,1,1,0.3174903392791748
s091/sid397432,91,397432,0,1,0,1,0.12624356150627136
s091/sid971915,91,971915,0,1,0,1,0.2637594938278198
s091/sid397430,91,397430,0,1,0,1,0.13166113197803497
s091/sid397423,91,397423,0,1,1,1,0.13991768658161163
s091/sid397421,91,397421,0,1,1,1,0.17087578773498535
s091/sid397419,91,397419,0,1,1,1,0.22632843255996704
s091/sid397434,91,397434,0,1,1,1,0.11920012533664703
s091/sid715420,91,715420,0,1,0,1,4.528871536254883
s091/sid397407,91,397407,0,1,1,1,5.823667049407959
s091/sid397406,91,397406,0,1,0,1,246.11410522460938
s091/sid397431,91,397431,0,1,1,1,0.13100209832191467
s091/sid397420,91,397420,0,1,1,1,0.2267424315214157
s091/sid397411,91,397411,0,1,1,1,0.2776317894458771
s091/sid397415,91,397415,0,1,1,1,0.3109114468097687
s091/sid397429,91,397429,0,1,1,1,0.13330774009227753
s091/sid397433,91,397433,0,1,1,1,0.12422401458024979
s091/sid397436,91,397436,0,1,1,0,0.10884780436754227
s091/sid397438,91,397438,0,1,1,1,0.10708388686180115
s084/sid369589,84,369589,0,1,0,1,230.666748046875
s084/sid369601,84,369601,0,1,1,1,0.3146567940711975
s084/sid369594,84,369594,0,1,1,1,0.22766034305095673
s084/sid369615,84,369615,0,1,0,1,0.13931553065776825
s084/sid369622,84,369622,0,1,0,1,0.11559876799583435
s084/sid369608,84,369608,0,1,1,1,0.1685161292552948
s084/sid369602,84,369602,0,1,1,1,0.30066820979118347
s084/sid369616,84,369616,0,1,1,1,0.132630854845047
s084/sid917788,84,917788,0,1,0,1,0.30593037605285645
s084/sid684898,84,684898,0,1,0,1,4.31124210357666
s084/sid369590,84,369590,0,1,1,1,6.719597339630127
s084/sid369614,84,369614,0,1,1,1,0.1426209658384323
s084/sid953998,84,953998,0,1,0,1,0.22378046810626984
s084/sid369600,84,369600,0,1,0,1,0.343513160943985
s084/sid369620,84,369620,0,1,1,1,0.12568528950214386
s084/sid369606,84,369606,0,1,0,1,0.20075827836990356
s084/sid369617,84,369617,0,1,0,1,0.12787361443042755
s084/sid949370,84,949370,0,1,0,1,0.25860652327537537
s084/sid369591,84,369591,0,1,1,1,3.9997341632843018
s084/sid369593,84,369593,0,1,1,1,1.0696897506713867
s084/sid369597,84,369597,0,1,1,0,0.4532224237918854
s084/sid369599,84,369599,0,1,1,1,0.3583666682243347
s084/sid369605,84,369605,0,1,1,0,0.22032271325588226
s084/sid369607,84,369607,0,1,1,0,0.20000797510147095
s084/sid369612,84,369612,0,1,1,1,0.1305031180381775
s084/sid369619,84,369619,0,1,1,1,0.12737040221691132
s078/sid343755,78,343755,0,1,0,1,221.3383026123047
s078/sid890497,78,890497,0,1,0,1,0.36227932572364807
s078/sid899566,78,899566,0,1,0,1,0.31249484419822693
s078/sid343780,78,343780,0,1,1,1,0.1382874697446823
s078/sid343778,78,343778,0,1,1,1,0.14497189223766327
s078/sid343785,78,343785,0,1,0,1,0.11861179023981094
s078/sid343782,78,343782,0,1,1,1,0.12456285953521729
s078/sid343779,78,343779,0,1,0,1,0.14114615321159363
