source,target,kind,layer_from,layer_to
s099/sid421556,s099/sid421555,host,99,99
s099/sid421559,s099/sid421555,host,99,99
s099/sid421561,s099/sid421555,host,99,99
s099/sid421565,s099/sid421555,host,99,99
s099/sid421568,s099/sid421555,host,99,99
s099/sid421570,s099/sid421555,host,99,99
s099/sid421573,s099/sid421555,host,99,99
s099/sid421575,s099/sid421555,host,99,99
s099/sid421580,s099/sid421555,host,99,99
s099/sid421581,s099/sid421555,host,99,99
s099/sid421584,s099/sid421555,host,99,99
s099/sid421585,s099/sid421555,host,99,99
s099/sid421587,s099/sid421555,host,99,99
s091/sid397416,s099/sid421565,time,91,99
s091/sid397416,s091/sid397406,host,91,91
s091/sid397432,s099/sid421585,time,91,99
s091/sid971915,s099/sid421570,time,91,99
s091/sid397430,s099/sid421581,time,91,99
s091/sid397423,s099/sid421573,time,91,99
s091/sid397423,s091/sid397406,host,91,91
s091/sid397421,s099/sid421575,time,91,99
s091/sid397421,s091/sid397406,host,91,91
s091/sid397419,s099/sid421584,time,91,99
s091/sid397419,s091/sid397406,host,91,91
s091/sid397434,s099/sid421587,time,91,99
s091/sid397434,s091/sid397406,host,91,91
s091/sid715420,s099/sid421559,time,91,99
s091/sid397407,s099/sid421556,time,91,99
s091/sid397407,s091/sid397406,host,91,91
s091/sid397406,s099/sid421555,time,91,99
s091/sid397431,s099/sid421580,time,91,99
s091/sid397431,s091/sid397406,host,91,91
s091/sid397420,s099/sid421568,time,91,99
s091/sid397420,s091/sid397406,host,91,91
s091/sid397411,s099/sid421561,time,91,99
s091/sid397411,s091/sid397406,host,91,91
s091/sid397415,s091/sid397406,host,91,91
s091/sid397429,s091/sid397406,host,91,91
s091/sid397433,s091/sid397406,host,91,91
s091/sid397436,s091/sid397406,host,91,91
s091/sid397438,s091/sid397406,host,91,91
s084/sid369589,s091/sid397406,time,84,91
s084/sid369601,s091/sid397415,time,84,91
s084/sid369601,s084/sid369589,host,84,84
s084/sid369594,s091/sid397411,time,84,91
s084/sid369594,s084/sid369589,host,84,84
s084/sid369615,s091/sid397430,time,84,91
s084/sid369622,s091/sid397438,time,84,91
s084/sid369608,s091/sid397423,time,84,91
s084/sid369608,s084/sid369589,host,84,84
s084/sid369602,s091/sid397419,time,84,91
s084/sid369602,s084/sid369589,host,84,84
s084/sid369616,s091/sid397434,time,84,91
s084/sid369616,s084/sid369589,host,84,84
s084/sid917788,s091/sid397420,time,84,91
s084/sid684898,s091/sid715420,time,84,91
