source,target,kind,layer_from,layer_to
s099/sid424290,s099/sid424288,host,99,99
s099/sid424291,s099/sid424290,host,99,99
s099/sid424293,s099/sid424288,host,99,99
s099/sid424294,s099/sid424288,host,99,99
s099/sid424295,s099/sid424288,host,99,99
s099/sid424296,s099/sid424288,host,99,99
s099/sid424299,s099/sid424288,host,99,99
s099/sid424302,s099/sid424288,host,99,99
s099/sid424305,s099/sid424288,host,99,99
s099/sid424309,s099/sid424288,host,99,99
s099/sid424311,s099/sid424288,host,99,99
s099/sid424312,s099/sid424288,host,99,99
s099/sid424313,s099/sid424288,host,99,99
s099/sid424314,s099/sid424293,host,99,99
s099/sid424316,s099/sid424288,host,99,99
s099/sid424317,s099/sid424288,host,99,99
s091/sid400806,s099/sid424288,time,91,99
s091/sid400813,s099/sid424293,time,91,99
s091/sid400813,s091/sid400807,host,91,91
s091/sid400812,s099/sid424296,time,91,99
s091/sid400820,s099/sid424305,time,91,99
s091/sid400820,s091/sid400806,host,91,91
s091/sid400827,s099/sid424313,time,91,99
s091/sid400827,s091/sid400806,host,91,91
s091/sid400818,s099/sid424302,time,91,99
s091/sid400830,s099/sid424317,time,91,99
s091/sid400836,s099/sid424316,time,91,99
s091/sid400836,s091/sid400807,host,91,91
s091/sid400810,s099/sid424294,time,91,99
s091/sid400822,s099/sid424311,time,91,99
s091/sid400822,s091/sid400806,host,91,91
s091/sid400811,s099/sid424295,time,91,99
s091/sid400811,s091/sid400806,host,91,91
s091/sid400808,s099/sid424290,time,91,99
s091/sid400808,s091/sid400806,host,91,91
s091/sid400809,s099/sid424291,time,91,99
s091/sid400809,s091/sid400808,host,91,91
s091/sid400829,s099/sid424312,time,91,99
s091/sid400829,s091/sid400806,host,91,91
s091/sid400816,s099/sid424299,time,91,99
s091/sid400816,s091/sid400806,host,91,91
s091/sid400825,s099/sid424314,time,91,99
s091/sid400825,s091/sid400807,host,91,91
s091/sid400828,s099/sid424309,time,91,99
s091/sid400828,s091/sid400808,host,91,91
s091/sid400807,s091/sid400806,host,91,91
s091/sid400832,s091/sid400807,host,91,91
s091/sid400840,s091/sid400806,host,91,91
s084/sid374920,s091/sid400828,time,84,91
s084/sid374920,s084/sid374898,host,84,84
s084/sid374899,s091/sid400807,time,84,91
s084/sid374923,s091/sid400829,time,84,91
s084/sid374923,s084/sid374900,host,84,84
s084/sid786864,s091/sid400812,time,84,91
s084/sid374901,s091/sid400809,time,84,91
s084/sid374911,s091/sid400820,time,84,91
s084/sid374911,s084/sid374898,host,84,84
s084/sid374925,s091/sid400836,time,84,91
s084/sid374925,s084/sid374898,host,84,84
s084/sid374937,s091/sid400840,time,84,91
s084/sid374937,s084/sid374898,host,84,84
s084/sid374917,s091/sid400825,time,84,91
s084/sid374917,s084/sid374898,host,84,84
s084/sid374900,s091/sid400808,time,84,91
s084/sid374900,s084/sid374898,host,84,84
s084/sid374922,s091/sid400827,time,84,91
s084/sid374898,s091/sid400806,time,84,91
s084/sid374932,s091/sid400832,time,84,91
s084/sid859991,s091/sid400816,time,84,91
s084/sid709703,s091/sid400810,time,84,91
s084/sid374906,s091/sid400818,time,84,91
s084/sid1007040,s091/sid400830,time,84,91
s084/sid374912,s091/sid400822,time,84,91
s084/sid374902,s091/sid400813,time,84,91
s084/sid374902,s084/sid374898,host,84,84
s084/sid374903,s091/sid400811,time,84,91
s084/sid374903,s084/sid374899,host,84,84
s084/sid374905,s084/sid374898,host,84,84
s084/sid374921,s084/sid374898,host,84,84
s084/sid374935,s084/sid374898,host,84,84
s084/sid374936,s084/sid374898,host,84,84
s078/sid508828,s084/sid374932,time,78,84
s078/sid1000115,s084/sid1007040,time,78,84
