source,target,kind,layer_from,layer_to
s099/sid433290,s099/sid433289,host,99,99
s099/sid433291,s099/sid433289,host,99,99
s099/sid433292,s099/sid433289,host,99,99
s099/sid433293,s099/sid433289,host,99,99
s099/sid433294,s099/sid433293,host,99,99
s099/sid433297,s099/sid433289,host,99,99
s099/sid433298,s099/sid433289,host,99,99
s099/sid433299,s099/sid433289,host,99,99
s099/sid433301,s099/sid433289,host,99,99
s099/sid433302,s099/sid433289,host,99,99
s099/sid433306,s099/sid433289,host,99,99
s099/sid433314,s099/sid433289,host,99,99
s099/sid433317,s099/sid433289,host,99,99
s099/sid433318,s099/sid433289,host,99,99
s091/sid409045,s099/sid433301,time,91,99
s091/sid409045,s091/sid409034,host,91,91
s091/sid409047,s099/sid433302,time,91,99
s091/sid409047,s091/sid409034,host,91,91
s091/sid409036,s099/sid433292,time,91,99
s091/sid409036,s091/sid409034,host,91,91
s091/sid409039,s099/sid433293,time,91,99
s091/sid409039,s091/sid409034,host,91,91
s091/sid409051,s099/sid433306,time,91,99
s091/sid409051,s091/sid409034,host,91,91
s091/sid409034,s099/sid433289,time,91,99
s091/sid409037,s099/sid433289,time,91,99
s091/sid409037,s091/sid409034,host,91,91
s091/sid409040,s099/sid433297,time,91,99
s091/sid409040,s091/sid409034,host,91,91
s091/sid409043,s099/sid433298,time,91,99
s091/sid409041,s099/sid433294,time,91,99
s091/sid409041,s091/sid409037,host,91,91
s091/sid409042,s099/sid433299,time,91,99
s091/sid409059,s099/sid433314,time,91,99
s091/sid409064,s099/sid433318,time,91,99
s091/sid409064,s091/sid409034,host,91,91
s091/sid1058079,s099/sid433317,time,91,99
s091/sid409035,s099/sid433290,time,91,99
s091/sid409038,s099/sid433291,time,91,99
s091/sid409038,s091/sid409037,host,91,91
s091/sid409044,s091/sid409034,host,91,91
s091/sid409046,s091/sid409034,host,91,91
s091/sid409049,s091/sid409034,host,91,91
s091/sid409058,s091/sid409034,host,91,91
s091/sid409062,s091/sid409034,host,91,91
s091/sid409065,s091/sid409034,host,91,91
s091/sid409067,s091/sid409034,host,91,91
s084/sid972342,s091/sid409059,time,84,91
s084/sid382865,s091/sid409047,time,84,91
s084/sid382865,s084/sid382854,host,84,84
s084/sid1043804,s091/sid1058079,time,84,91
s084/sid382878,s091/sid409064,time,84,91
s084/sid382861,s091/sid409049,time,84,91
s084/sid382861,s084/sid382854,host,84,84
s084/sid382854,s091/sid409034,time,84,91
s084/sid382855,s091/sid409034,time,84,91
s084/sid382855,s084/sid382854,host,84,84
s084/sid382857,s091/sid409034,time,84,91
s084/sid382857,s084/sid382856,host,84,84
s084/sid382858,s091/sid409034,time,84,91
s084/sid382858,s084/sid382855,host,84,84
s084/sid382866,s091/sid409034,time,84,91
s084/sid382866,s084/sid382854,host,84,84
s084/sid761052,s091/sid409040,time,84,91
s084/sid735967,s091/sid409036,time,84,91
s084/sid861369,s091/sid409042,time,84,91
s084/sid830461,s091/sid409044,time,84,91
s084/sid382864,s091/sid409046,time,84,91
s084/sid382864,s084/sid382854,host,84,84
s084/sid382877,s091/sid409058,time,84,91
s084/sid382877,s084/sid382854,host,84,84
s084/sid382879,s091/sid409065,time,84,91
s084/sid382879,s084/sid382854,host,84,84
s084/sid738675,s091/sid409035,time,84,91
s084/sid382856,s091/sid409037,time,84,91
s084/sid382856,s084/sid382854,host,84,84
s084/sid382873,s091/sid409062,time,84,91
s084/sid382859,s091/sid409043,time,84,91
s084/sid382860,s091/sid409045,time,84,91
s084/sid382860,s084/sid382854,host,84,84
s084/sid382867,s091/sid409051,time,84,91
