id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid450916,99,450916,1,1,0,1,177.5245819091797
s099/sid450919,99,450919,0,1,1,1,1.2717045545578003
s099/sid450922,99,450922,0,1,1,1,0.37477344274520874
s099/sid450924,99,450924,0,1,1,1,0.11503491550683975
s091/sid418846,91,418846,0,1,1,1,0.10429085046052933
s091/sid418839,91,418839,0,1,1,1,1.2500839233398438
s091/sid418840,91,418840,0,1,0,1,0.5663343667984009
s091/sid418836,91,418836,0,1,0,1,171.7698974609375
s091/sid418844,91,418844,0,1,1,1,0.35979315638542175
s091/sid418845,91,418845,0,1,1,1,0.2997055649757385
s091/sid418847,91,418847,0,1,1,1,0.20369279384613037
s091/sid418849,91,418849,0,1,1,1,0.16276204586029053
s091/sid418852,91,418852,0,1,1,1,0.11311694234609604
s091/sid418853,91,418853,0,1,1,1,0.10996115952730179
s084/sid406384,84,406384,0,1,0,1,0.13501180708408356
s084/sid963857,84,963857,0,1,0,1,0.1734839826822281
s084/sid853994,84,853994,0,1,0,1,0.5713907480239868
s084/sid406374,84,406374,0,1,0,1,168.27969360351562
s084/sid406383,84,406383,0,1,0,1,0.2093287855386734
s084/sid406375,84,406375,0,1,1,1,2.002610683441162
s084/sid406382,84,406382,0,1,1,1,0.255638062953949
s084/sid406380,84,406380,0,1,1,1,0.3296813368797302
s084/sid406377,84,406377,0,1,1,1,0.40940630435943604
s084/sid406379,84,406379,0,1,1,1,0.1379467099905014
s084/sid406378,84,406378,0,1,1,0,0.3333611786365509
s078/sid982639,78,982639,0,1,0,1,0.1531774401664734
s078/sid977879,78,977879,0,1,0,1,0.17996945977210999
s078/sid369645,78,369645,0,1,1,1,0.15059764683246613
s078/sid369647,78,369647,0,1,0,1,0.28293243050575256
s078/sid369644,78,369644,0,1,0,1,0.36813127994537354
s078/sid369637,78,369637,0,1,0,1,167.62904357910156
s078/sid369638,78,369638,0,1,1,1,1.4868574142456055
s078/sid369640,78,369640,0,1,1,1,0.37792274355888367
s078/sid369639,78,369639,0,1,0,1,2.091486930847168
s078/sid844294,78,844294,0,1,0,1,0.5709500312805176
s078/sid949525,78,949525,0,1,0,1,0.2349330335855484
s078/sid369643,78,369643,0,1,1,1,0.4877285659313202
s078/sid369641,78,369641,0,1,1,0,0.5794987082481384
s078/sid369642,78,369642,0,1,1,0,0.4559873640537262
s078/sid369648,78,369648,0,1,1,0,0.1443190574645996
s072/sid976942,72,976942,0,1,0,1,0.15843364596366882
s072/sid836548,72,836548,0,1,0,1,0.6086971759796143
s072/sid921317,72,921317,0,1,0,1,0.28474605083465576
s072/sid350384,72,350384,0,1,0,1,157.74876403808594
s072/sid825480,72,825480,0,1,0,1,0.5695083737373352
s072/sid350390,72,350390,0,1,1,1,0.16278977692127228
s072/sid350389,72,350389,0,1,0,1,0.39517247676849365
s072/sid350386,72,350386,0,1,0,1,2.2113535404205322
s072/sid350385,72,350385,0,1,1,1,1.5042102336883545
s072/sid978196,72,978196,0,1,0,1,0.17050254344940186
s072/sid953573,72,953573,0,1,0,1,0.22586622834205627
