source,target,kind,layer_from,layer_to
s099/sid450919,s099/sid450916,host,99,99
s099/sid450922,s099/sid450916,host,99,99
s099/sid450924,s099/sid450916,host,99,99
s091/sid418846,s099/sid450924,time,91,99
s091/sid418846,s091/sid418836,host,91,91
s091/sid418839,s099/sid450919,time,91,99
s091/sid418839,s091/sid418836,host,91,91
s091/sid418840,s099/sid450922,time,91,99
s091/sid418836,s099/sid450916,time,91,99
s091/sid418844,s091/sid418836,host,91,91
s091/sid418845,s091/sid418836,host,91,91
s091/sid418847,s091/sid418836,host,91,91
s091/sid418849,s091/sid418836,host,91,91
s091/sid418852,s091/sid418836,host,91,91
s091/sid418853,s091/sid418836,host,91,91
s084/sid406384,s091/sid418853,time,84,91
s084/sid963857,s091/sid418852,time,84,91
s084/sid853994,s091/sid418840,time,84,91
s084/sid406374,s091/sid418836,time,84,91
s084/sid406383,s091/sid418849,time,84,91
s084/sid406375,s091/sid418839,time,84,91
s084/sid406375,s084/sid406374,host,84,84
s084/sid406382,s091/sid418847,time,84,91
s084/sid406382,s084/sid406374,host,84,84
s084/sid406380,s091/sid418845,time,84,91
s084/sid406380,s084/sid406374,host,84,84
s084/sid406377,s091/sid418844,time,84,91
s084/sid406377,s084/sid406374,host,84,84
s084/sid406379,s091/sid418846,time,84,91
s084/sid406379,s084/sid406374,host,84,84
s084/sid406378,s084/sid406374,host,84,84
s078/sid982639,s084/sid406384,time,78,84
s078/sid977879,s084/sid963857,time,78,84
s078/sid369645,s084/sid406379,time,78,84
s078/sid369645,s078/sid369637,host,78,78
s078/sid369647,s084/sid406382,time,78,84
s078/sid369644,s084/sid406380,time,78,84
s078/sid369637,s084/sid406374,time,78,84
s078/sid369638,s084/sid406374,time,78,84
s078/sid369638,s078/sid369637,host,78,78
s078/sid369640,s084/sid406374,time,78,84
s078/sid369640,s078/sid369638,host,78,78
s078/sid369639,s084/sid406375,time,78,84
s078/sid844294,s084/sid853994,time,78,84
s078/sid949525,s084/sid406383,time,78,84
s078/sid369643,s084/sid406377,time,78,84
s078/sid369643,s078/sid369637,host,78,78
s078/sid369641,s078/sid369637,host,78,78
s078/sid369642,s078/sid369637,host,78,78
s078/sid369648,s078/sid369637,host,78,78
s072/sid976942,s078/sid982639,time,72,78
s072/sid836548,s078/sid369643,time,72,78
s072/sid921317,s078/sid369647,time,72,78
s072/sid350384,s078/sid369637,time,72,78
s072/sid825480,s078/sid844294,time,72,78
s072/sid350390,s078/sid369645,time,72,78
s072/sid350390,s072/sid350384,host,72,72
s072/sid350389,s078/sid369644,time,72,78
s072/sid350386,s078/sid369639,time,72,78
s072/sid350385,s078/sid369638,time,72,78
s072/sid350385,s072/sid350384,host,72,72
s072/sid978196,s078/sid977879,time,72,78
s072/sid953573,s078/sid949525,time,72,78
s072/sid350387,s078/sid369640,time,72,78
s072/sid350387,s072/sid350385,host,72,72
