source,target,kind,layer_from,layer_to
s099/sid220596,s099/sid220595,host,99,99
s099/sid220597,s099/sid220596,host,99,99
s099/sid220598,s099/sid220595,host,99,99
s099/sid220599,s099/sid220595,host,99,99
s099/sid220600,s099/sid220595,host,99,99
s099/sid220601,s099/sid220595,host,99,99
s099/sid220603,s099/sid220595,host,99,99
s099/sid220604,s099/sid220595,host,99,99
s099/sid220605,s099/sid220604,host,99,99
s099/sid220606,s099/sid220595,host,99,99
s099/sid220607,s099/sid220595,host,99,99
s099/sid220608,s099/sid220595,host,99,99
s099/sid220609,s099/sid220595,host,99,99
s099/sid220610,s099/sid220595,host,99,99
s099/sid220612,s099/sid220595,host,99,99
s099/sid220613,s099/sid220604,host,99,99
s099/sid220614,s099/sid220595,host,99,99
s099/sid220616,s099/sid220595,host,99,99
s099/sid220617,s099/sid220597,host,99,99
s099/sid220618,s099/sid220595,host,99,99
s099/sid220619,s099/sid220595,host,99,99
s099/sid220620,s099/sid220598,host,99,99
s099/sid220621,s099/sid220595,host,99,99
s099/sid220622,s099/sid220595,host,99,99
s099/sid220623,s099/sid220595,host,99,99
s099/sid220624,s099/sid220595,host,99,99
s099/sid220627,s099/sid220595,host,99,99
s099/sid220628,s099/sid220595,host,99,99
s099/sid220629,s099/sid220595,host,99,99
s099/sid220630,s099/sid220595,host,99,99
s099/sid220631,s099/sid220595,host,99,99
s099/sid220632,s099/sid220596,host,99,99
s099/sid220633,s099/sid220595,host,99,99
s099/sid220636,s099/sid220601,host,99,99
s099/sid220638,s099/sid220596,host,99,99
s099/sid220639,s099/sid220595,host,99,99
s099/sid220640,s099/sid220595,host,99,99
s099/sid220643,s099/sid220595,host,99,99
s099/sid220644,s099/sid220596,host,99,99
s099/sid220646,s099/sid220597,host,99,99
s099/sid220648,s099/sid220595,host,99,99
s099/sid220649,s099/sid220596,host,99,99
s099/sid220651,s099/sid220595,host,99,99
s099/sid220652,s099/sid220595,host,99,99
s099/sid220653,s099/sid220595,host,99,99
s099/sid220654,s099/sid220646,host,99,99
s099/sid220655,s099/sid220595,host,99,99
s099/sid220657,s099/sid220595,host,99,99
s099/sid220658,s099/sid220596,host,99,99
s099/sid220659,s099/sid220595,host,99,99
s099/sid220660,s099/sid220595,host,99,99
s099/sid220661,s099/sid220595,host,99,99
s099/sid220662,s099/sid220595,host,99,99
s099/sid220663,s099/sid220595,host,99,99
s099/sid220664,s099/sid220596,host,99,99
s099/sid220665,s099/sid220595,host,99,99
s099/sid220666,s099/sid220598,host,99,99
s099/sid220668,s099/sid220600,host,99,99
s099/sid220669,s099/sid220595,host,99,99
s099/sid220671,s099/sid220595,host,99,99
s099/sid220672,s099/sid220595,host,99,99
s099/sid220676,s099/sid220596,host,99,99
s099/sid220678,s099/sid220595,host,99,99
s099/sid220679,s099/sid220595,host,99,99
s099/sid220684,s099/sid220597,host,99,99
s099/sid220685,s099/sid220595,host,99,99
s099/sid220686,s099/sid220595,host,99,99
s099/sid220687,s099/sid220669,host,99,99
s099/sid220688,s099/sid220598,host,99,99
s099/sid220690,s099/sid220595,host,99,99
s099/sid220691,s099/sid220595,host,99,99
s099/sid220693,s099/sid220595,host,99,99
s099/sid220694,s099/sid220595,host,99,99
s099/sid220695,s099/sid220595,host,99,99
s099/sid220697,s099/sid220596,host,99,99
s099/sid220698,s099/sid220595,host,99,99
s099/sid220699,s099/sid220595,host,99,99
s099/sid220702,s099/sid220595,host,99,99
s099/sid220703,s099/sid220595,host,99,99
s099/sid220705,s099/sid220595,host,99,99
s099/sid220707,s099/sid220595,host,99,99
s099/sid220708,s099/sid220595,host,99,99
s099/sid220710,s099/sid220595,host,99,99
s099/sid220711,s099/sid220595,host,99,99
s099/sid220713,s099/sid220595,host,99,99
s099/sid220716,s099/sid220655,host,99,99
s099/sid220718,s099/sid220595,host,99,99
s099/sid220719,s099/sid220595,host,99,99
s099/sid220723,s099/sid220595,host,99,99
s099/sid220725,s099/sid220595,host,99,99
s099/sid220726,s099/sid220598,host,99,99
s099/sid220727,s099/sid220595,host,99,99
s099/sid220730,s099/sid220595,host,99,99
s099/sid220731,s099/sid220595,host,99,99
s099/sid220732,s099/sid220595,host,99,99
s099/sid220734,s099/sid220595,host,99,99
s099/sid220735,s099/sid220596,host,99,99
s099/sid220737,s099/sid220595,host,99,99
s099/sid220739,s099/sid220595,host,99,99
s099/sid220741,s099/sid220595,host,99,99
s099/sid220743,s099/sid220595,host,99,99
s091/sid199235,s099/sid220599,time,91,99
s091/sid199235,s091/sid199226,host,91,91
s091/sid983115,s099/sid220726,time,91,99
s091/sid199250,s099/sid220618,time,91,99
s091/sid199325,s099/sid220686,time,91,99
s091/sid199325,s091/sid199226,host,91,91
s091/sid199256,s099/sid220622,time,91,99
s091/sid199256,s091/sid199226,host,91,91
s091/sid199228,s099/sid220597,time,91,99
s091/sid199251,s099/sid220629,time,91,99
s091/sid199314,s099/sid220668,time,91,99
s091/sid199314,s091/sid199235,host,91,91
s091/sid199253,s099/sid220621,time,91,99
s091/sid199253,s091/sid199226,host,91,91
s091/sid199275,s099/sid220649,time,91,99
s091/sid199275,s091/sid199230,host,91,91
s091/sid199317,s099/sid220703,time,91,99
s091/sid199317,s091/sid199226,host,91,91
s091/sid199332,s099/sid220698,time,91,99
s091/sid199332,s091/sid199227,host,91,91
s091/sid933971,s099/sid220708,time,91,99
s091/sid199277,s099/sid220653,time,91,99
s091/sid199277,s091/sid199226,host,91,91
s091/sid199244,s099/sid220616,time,91,99
s091/sid199227,s099/sid220596,time,91,99
s091/sid199227,s091/sid199226,host,91,91
s091/sid199300,s099/sid220693,time,91,99
s091/sid199300,s091/sid199226,host,91,91
s091/sid199291,s099/sid220685,time,91,99
s091/sid199267,s099/sid220639,time,91,99
