id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid220595,99,220595,1,1,0,1,1986.6053466796875
s099/sid220596,99,220596,0,1,1,1,61.67008590698242
s099/sid220597,99,220597,0,1,1,1,21.87438201904297
s099/sid220598,99,220598,0,1,1,1,12.2073335647583
s099/sid220599,99,220599,0,1,1,1,7.8118438720703125
s099/sid220600,99,220600,0,1,1,1,8.991904258728027
s099/sid220601,99,220601,0,1,1,1,6.343462944030762
s099/sid220603,99,220603,0,1,1,1,8.70137882232666
s099/sid220604,99,220604,0,1,1,1,2.4099388122558594
s099/sid220605,99,220605,0,1,1,1,1.6871055364608765
s099/sid220606,99,220606,0,1,1,1,2.502760887145996
s099/sid220607,99,220607,0,1,1,1,2.350450038909912
s099/sid220608,99,220608,0,1,1,1,4.297176361083984
s099/sid220609,99,220609,0,1,1,1,1.1030869483947754
s099/sid220610,99,220610,0,1,1,1,2.5525245666503906
s099/sid220612,99,220612,0,1,1,1,2.631989002227783
s099/sid220613,99,220613,0,1,1,1,0.3558975160121918
s099/sid220614,99,220614,0,1,1,1,1.7538979053497314
s099/sid220616,99,220616,0,1,1,1,1.4613758325576782
s099/sid220617,99,220617,0,1,1,1,1.4200550317764282
s099/sid220618,99,220618,0,1,1,1,1.0879851579666138
s099/sid220619,99,220619,0,1,1,1,1.3883435726165771
s099/sid220620,99,220620,0,1,1,1,0.5901789665222168
s099/sid220621,99,220621,0,1,1,1,1.0322723388671875
s099/sid220622,99,220622,0,1,1,1,0.9993982911109924
s099/sid220623,99,220623,0,1,1,1,0.6381380558013916
s099/sid220624,99,220624,0,1,1,1,0.8204861283302307
s099/sid220627,99,220627,0,1,1,1,0.6087562441825867
s099/sid220628,99,220628,0,1,1,1,0.7653913497924805
s099/sid220629,99,220629,0,1,1,1,0.720865786075592
s099/sid220630,99,220630,0,1,1,1,0.2997949719429016
s099/sid220631,99,220631,0,1,1,1,0.5214475989341736
s099/sid220632,99,220632,0,1,1,1,0.5730509161949158
s099/sid220633,99,220633,0,1,1,1,0.14831416308879852
s099/sid220636,99,220636,0,1,1,1,0.32948219776153564
s099/sid220638,99,220638,0,1,1,1,0.22241105139255524
s099/sid220639,99,220639,0,1,1,1,0.4706549048423767
s099/sid220640,99,220640,0,1,1,1,0.4173241853713989
s099/sid220643,99,220643,0,1,1,1,0.44586482644081116
s099/sid220644,99,220644,0,1,1,1,0.4442089796066284
s099/sid220646,99,220646,0,1,1,1,0.38220295310020447
s099/sid220648,99,220648,0,1,1,1,0.38964739441871643
s099/sid220649,99,220649,0,1,1,1,0.2050783336162567
s099/sid220651,99,220651,0,1,1,1,0.1900361329317093
s099/sid220652,99,220652,0,1,1,1,0.34589695930480957
s099/sid220653,99,220653,0,1,1,1,0.3536408841609955
s099/sid220654,99,220654,0,1,1,1,0.2770503759384155
s099/sid220655,99,220655,0,1,1,1,0.3235662281513214
s099/sid220657,99,220657,0,1,1,1,0.31502050161361694
s099/sid220658,99,220658,0,1,1,1,0.281500905752182
s099/sid220659,99,220659,0,1,1,1,0.2640066146850586
s099/sid220660,99,220660,0,1,1,1,0.3035719692707062
s099/sid220661,99,220661,0,1,1,1,0.30193066596984863
s099/sid220662,99,220662,0,1,1,1,0.27062198519706726
s099/sid220663,99,220663,0,1,1,1,0.2870270013809204
s099/sid220664,99,220664,0,1,1,1,0.1718435138463974
s099/sid220665,99,220665,0,1,1,1,0.22987602651119232
s099/sid220666,99,220666,0,1,1,1,0.2685280740261078
s099/sid220668,99,220668,0,1,1,1,0.23383967578411102
s099/sid220669,99,220669,0,1,1,1,0.19280923902988434
s099/sid220671,99,220671,0,1,1,1,0.23126301169395447
s099/sid220672,99,220672,0,1,1,1,0.23088498413562775
s099/sid220676,99,220676,0,1,1,1,0.10721942782402039
s099/sid220678,99,220678,0,1,1,1,0.12282942980527878
s099/sid220679,99,220679,0,1,1,1,0.2020924985408783
s099/sid220684,99,220684,0,1,1,1,0.15608589351177216
s099/sid220685,99,220685,0,1,1,1,0.18861445784568787
s099/sid220686,99,220686,0,1,1,1,0.15260666608810425
s099/sid220687,99,220687,0,1,1,1,0.17756371200084686
s099/sid220688,99,220688,0,1,1,1,0.15283116698265076
s099/sid220690,99,220690,0,1,1,1,0.17418447136878967
s099/sid220691,99,220691,0,1,1,1,0.15767180919647217
s099/sid220693,99,220693,0,1,1,1,0.17510445415973663
s099/sid220694,99,220694,0,1,1,1,0.1604599952697754
s099/sid220695,99,220695,0,1,1,1,0.1548232138156891
s099/sid220697,99,220697,0,1,1,1,0.10481739789247513
s099/sid220698,99,220698,0,1,1,1,0.13655534386634827
s099/sid220699,99,220699,0,1,1,1,0.12334267795085907
s099/sid220702,99,220702,0,1,1,1,0.15047922730445862
s099/sid220703,99,220703,0,1,1,1,0.15278546512126923
s099/sid220705,99,220705,0,1,1,1,0.15282243490219116
s099/sid220707,99,220707,0,1,1,1,0.15184180438518524
s099/sid220708,99,220708,0,1,1,1,0.1404401659965515
s099/sid220710,99,220710,0,1,1,1,0.140478253364563
s099/sid220711,99,220711,0,1,1,1,0.14035019278526306
s099/sid220713,99,220713,0,1,1,1,0.13598018884658813
s099/sid220716,99,220716,0,1,1,1,0.12607908248901367
s099/sid220718,99,220718,0,1,1,1,0.13186708092689514
s099/sid220719,99,220719,0,1,1,0,0.13281358778476715
s099/sid220723,99,220723,0,1,1,1,0.10755621641874313
s099/sid220725,99,220725,0,1,1,1,0.12648704648017883
s099/sid220726,99,220726,0,1,1,1,0.12709270417690277
s099/sid220727,99,220727,0,1,1,0,0.12334772944450378
s099/sid220730,99,220730,0,1,1,1,0.11654545366764069
s099/sid220731,99,220731,0,1,1,1,0.11378724128007889
s099/sid220732,99,220732,0,1,1,1,0.10534147173166275
s099/sid220734,99,220734,0,1,1,1,0.11099942773580551
s099/sid220735,99,220735,0,1,1,1,0.1115645244717598
s099/sid220737,99,220737,0,1,1,1,0.10977933555841446
s099/sid220739,99,220739,0,1,1,0,0.10713271796703339
s099/sid220741,99,220741,0,1,1,1,0.10317108780145645
s099/sid220743,99,220743,0,1,1,1,0.10138847678899765
s091/sid199235,91,199235,0,1,1,1,3.563267946243286
s091/sid983115,91,983115,0,1,0,1,0.19299641251564026
s091/sid199250,91,199250,0,1,0,1,1.3903536796569824
s091/sid199325,91,199325,0,1,1,1,0.16830843687057495
s091/sid199256,91,199256,0,1,1,1,1.2878307104110718
s091/sid199228,91,199228,0,0,0,1,28.079315185546875
s091/sid199251,91,199251,0,1,0,1,1.5998659133911133
s091/sid199314,91,199314,0,1,1,1,0.2132153958082199
s091/sid199253,91,199253,0,1,1,1,1.3253321647644043
s091/sid199275,91,199275,0,1,1,1,0.28237131237983704
s091/sid199317,91,199317,0,1,1,1,0.21715432405471802
s091/sid199332,91,199332,0,1,1,1,0.1594047248363495
s091/sid933971,91,933971,0,1,0,1,0.17283830046653748
s091/sid199277,91,199277,0,1,1,1,0.4697036147117615
s091/sid199244,91,199244,0,1,0,1,2.7848620414733887
s091/sid199227,91,199227,0,1,1,1,189.79833984375
s091/sid199300,91,199300,0,1,1,1,0.26734691858291626
s091/sid199291,91,199291,0,1,0,1,0.33572304248809814
s091/sid199267,91,199267,0,1,0,1,0.5903631448745728
s091/sid199285,91,199285,0,1,1,1,0.338194876909256
s091/sid199230,91,199230,0,1,1,1,12.433196067810059
s091/sid199333,91,199333,0,1,1,1,0.1750623881816864
s091/sid199309,91,199309,0,0,0,1,0.1225702315568924
s091/sid199318,91,199318,0,1,1,1,0.21003367006778717
s091/sid199280,91,199280,0,1,1,1,0.38925930857658386
s091/sid199226,91,199226,0,1,0,1,1621.3514404296875
s091/sid199243,91,199243,0,1,1,1,0.6071634888648987
s091/sid199366,91,199366,0,1,1,1,0.12219156324863434
s091/sid199341,91,199341,0,1,0,1,0.16920585930347443
s091/sid199264,91,199264,0,1,1,1,0.295200377702713
s091/sid199335,91,199335,0,1,0,1,0.18608666956424713
s091/sid199347,91,199347,0,1,1,1,0.14575611054897308
s091/sid199310,91,199310,0,1,1,1,0.20296360552310944
s091/sid199323,91,199323,0,1,0,1,0.20540004968643188
s091/sid1041738,91,1041738,0,1,0,1,0.1384146362543106
s091/sid199298,91,199298,0,1,1,1,0.22163014113903046
s091/sid199271,91,199271,0,1,0,1,0.534698486328125
s091/sid749367,91,749367,0,1,0,1,0.11756593734025955
s091/sid199320,91,199320,0,1,0,1,0.1832856982946396
s091/sid199257,91,199257,0,1,1,1,0.883928120136261
s091/sid942758,91,942758,0,1,0,1,0.35267341136932373
s091/sid199233,91,199233,0,1,0,1,11.012322425842285
s091/sid199316,91,199316,0,1,1,1,0.17311522364616394
s091/sid199254,91,199254,0,1,1,0,0.22754135727882385
s091/sid199232,91,199232,0,1,0,1,10.432491302490234
s091/sid199240,91,199240,0,1,0,1,4.271258354187012
s091/sid921908,91,921908,0,1,0,1,0.45838630199432373
s091/sid199229,91,199229,0,1,1,1,8.994867324829102
s091/sid199289,91,199289,0,1,0,1,0.338593989610672
s091/sid199283,91,199283,0,1,0,1,0.2105431854724884
s091/sid199255,91,199255,0,1,1,1,0.6580367088317871
s091/sid199262,91,199262,0,1,0,1,0.6812953352928162
s091/sid199239,91,199239,0,1,1,1,1.5891727209091187
s091/sid199296,91,199296,0,1,0,1,0.2974916398525238
s091/sid199263,91,199263,0,1,1,1,0.20224861800670624
s091/sid199379,91,199379,0,1,1,1,0.1106005609035492
s091/sid871832,91,871832,0,1,0,1,0.7617493271827698
s091/sid199269,91,199269,0,1,1,1,0.5136053562164307
s091/sid199287,91,199287,0,1,0,1,0.3718963861465454
s091/sid199274,91,199274,0,1,1,1,0.45648568868637085
s091/sid199265,91,199265,0,1,1,1,0.4955267012119293
s091/sid199297,91,199297,0,1,1,1,0.1741434931755066
s091/sid199238,91,199238,0,1,1,1,3.3608100414276123
s091/sid199293,91,199293,0,1,0,1,0.2916112542152405
s091/sid199312,91,199312,0,1,1,1,0.22447355091571808
s091/sid199284,91,199284,0,1,0,1,0.2681035101413727
s091/sid199330,91,199330,0,1,1,1,0.16988977789878845
s091/sid199343,91,199343,0,1,0,1,0.16811822354793549
s091/sid855839,91,855839,0,1,0,1,0.9590287804603577
s091/sid199273,91,199273,0,1,1,1,0.24840469658374786
s091/sid199353,91,199353,0,0,0,1,0.1423809677362442
s091/sid199231,91,199231,0,1,1,1,13.271132469177246
s091/sid199352,91,199352,0,1,0,1,0.1500755399465561
s091/sid199286,91,199286,0,1,1,1,0.3422504961490631
s091/sid199372,91,199372,0,1,0,1,0.1108158752322197
s091/sid199339,91,199339,0,1,0,1,0.1703301966190338
s091/sid199247,91,199247,0,1,0,1,1.8700681924819946
s091/sid199236,91,199236,0,1,1,1,1.9182543754577637
s091/sid964049,91,964049,0,1,0,1,0.30556169152259827
s091/sid199346,91,199346,0,1,0,1,0.164145827293396
s091/sid199259,91,199259,0,1,1,1,0.7298372983932495
s091/sid199252,91,199252,0,1,0,1,1.4863299131393433
s091/sid199362,91,199362,0,1,0,1,0.13436974585056305
s091/sid199272,91,199272,0,1,1,1,0.47926566004753113
s091/sid199301,91,199301,0,1,0,1,0.26085731387138367
s091/sid199237,91,199237,0,1,1,1,3.4744930267333984
s091/sid199364,91,199364,0,1,1,1,0.12487388402223587
s091/sid199258,91,199258,0,0,0,1,1.123023271560669
s091/sid199242,91,199242,0,1,0,1,4.153637409210205
s091/sid199246,91,199246,0,1,0,1,2.2411301136016846
s091/sid199295,91,199295,0,1,0,1,0.2962784171104431
s091/sid987415,91,987415,0,1,0,1,0.12867072224617004
s091/sid199279,91,199279,0,0,0,1,0.4094999134540558
s091/sid199345,91,199345,0,1,1,1,0.14146073162555695
s091/sid199266,91,199266,0,1,0,1,0.6672846674919128
