source,target,kind,layer_from,layer_to
s099/sid396632,s099/sid396628,host,99,99
s099/sid396635,s099/sid396628,host,99,99
s099/sid396638,s099/sid396628,host,99,99
s099/sid396642,s099/sid396628,host,99,99
s099/sid396644,s099/sid396628,host,99,99
s099/sid396649,s099/sid396628,host,99,99
s099/sid396651,s099/sid396628,host,99,99
s099/sid396655,s099/sid396628,host,99,99
s099/sid396659,s099/sid396628,host,99,99
s099/sid396663,s099/sid396628,host,99,99
s091/sid371088,s099/sid396628,time,91,99
s091/sid371090,s099/sid396632,time,91,99
s091/sid371090,s091/sid371088,host,91,91
s091/sid371094,s099/sid396635,time,91,99
s091/sid371094,s091/sid371088,host,91,91
s091/sid371098,s099/sid396644,time,91,99
s091/sid371098,s091/sid371088,host,91,91
s091/sid371109,s099/sid396659,time,91,99
s091/sid949404,s099/sid396642,time,91,99
s091/sid371106,s099/sid396649,time,91,99
s091/sid371106,s091/sid371088,host,91,91
s091/sid371119,s099/sid396663,time,91,99
s091/sid371119,s091/sid371088,host,91,91
s091/sid371095,s099/sid396638,time,91,99
s091/sid371107,s099/sid396655,time,91,99
s091/sid371107,s091/sid371088,host,91,91
s091/sid371103,s099/sid396651,time,91,99
s091/sid371089,s091/sid371088,host,91,91
s091/sid371091,s091/sid371089,host,91,91
s091/sid371092,s091/sid371089,host,91,91
s091/sid371093,s091/sid371089,host,91,91
s091/sid371096,s091/sid371088,host,91,91
s091/sid371097,s091/sid371088,host,91,91
s091/sid371101,s091/sid371089,host,91,91
s091/sid371104,s091/sid371088,host,91,91
s091/sid371105,s091/sid371088,host,91,91
s091/sid371110,s091/sid371088,host,91,91
s091/sid371111,s091/sid371088,host,91,91
s091/sid371113,s091/sid371088,host,91,91
s091/sid371114,s091/sid371088,host,91,91
s091/sid371115,s091/sid371089,host,91,91
s091/sid371116,s091/sid371088,host,91,91
s091/sid371118,s091/sid371088,host,91,91
s084/sid341485,s091/sid371091,time,84,91
s084/sid341485,s084/sid341483,host,84,84
s084/sid896197,s091/sid949404,time,84,91
s084/sid341502,s091/sid371107,time,84,91
s084/sid341502,s084/sid341482,host,84,84
s084/sid341509,s091/sid371111,time,84,91
s084/sid341509,s084/sid341482,host,84,84
s084/sid341483,s091/sid371089,time,84,91
s084/sid341483,s084/sid341482,host,84,84
s084/sid341508,s091/sid371118,time,84,91
s084/sid341508,s084/sid341482,host,84,84
s084/sid341494,s091/sid371103,time,84,91
s084/sid341494,s084/sid341482,host,84,84
s084/sid886755,s091/sid371110,time,84,91
s084/sid341501,s091/sid371104,time,84,91
s084/sid341501,s084/sid341482,host,84,84
s084/sid873456,s091/sid371098,time,84,91
s084/sid341506,s091/sid371109,time,84,91
s084/sid341504,s091/sid371113,time,84,91
s084/sid341504,s084/sid341482,host,84,84
s084/sid341503,s091/sid371114,time,84,91
s084/sid341510,s091/sid371116,time,84,91
s084/sid341510,s084/sid341482,host,84,84
s084/sid341482,s091/sid371088,time,84,91
s084/sid1015107,s091/sid371088,time,84,91
s084/sid341487,s091/sid371093,time,84,91
s084/sid1016403,s091/sid371115,time,84,91
s084/sid341489,s091/sid371096,time,84,91
s084/sid341488,s091/sid371094,time,84,91
s084/sid341488,s084/sid341484,host,84,84
s084/sid341493,s091/sid371101,time,84,91
s084/sid341493,s084/sid341483,host,84,84
s084/sid845929,s091/sid371095,time,84,91
s084/sid341486,s091/sid371092,time,84,91
s084/sid341484,s091/sid371090,time,84,91
s084/sid341484,s084/sid341482,host,84,84
s084/sid921405,s091/sid371105,time,84,91
s084/sid341492,s091/sid371097,time,84,91
s084/sid341492,s084/sid341482,host,84,84
s084/sid341500,s091/sid371106,time,84,91
s084/sid341497,s084/sid341482,host,84,84
s084/sid341499,s084/sid341482,host,84,84
s084/sid341514,s084/sid341482,host,84,84
s084/sid341515,s084/sid341482,host,84,84
s078/sid323877,s084/sid341486,time,78,84
s078/sid323880,s084/sid341493,time,78,84
s078/sid323880,s078/sid323878,host,78,78
s078/sid323899,s084/sid341509,time,78,84
s078/sid323891,s084/sid341497,time,78,84
s078/sid323879,s084/sid341488,time,78,84
s078/sid323879,s078/sid323874,host,78,78
s078/sid323874,s084/sid341482,time,78,84
s078/sid790845,s084/sid845929,time,78,84
s078/sid323889,s084/sid341499,time,78,84
s078/sid323889,s078/sid323874,host,78,78
s078/sid671595,s084/sid341487,time,78,84
