id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid396628,99,396628,1,1,0,1,291.6058349609375
s099/sid396632,99,396632,0,1,1,1,1.1480016708374023
s099/sid396635,99,396635,0,1,1,1,0.5000808238983154
s099/sid396638,99,396638,0,1,1,1,0.42772042751312256
s099/sid396642,99,396642,0,1,1,1,0.269024521112442
s099/sid396644,99,396644,0,1,1,1,0.24480532109737396
s099/sid396649,99,396649,0,1,1,1,0.20778866112232208
s099/sid396651,99,396651,0,1,1,1,0.18325211107730865
s099/sid396655,99,396655,0,1,1,1,0.12719908356666565
s099/sid396659,99,396659,0,1,1,1,0.13199740648269653
s099/sid396663,99,396663,0,1,1,1,0.11327122896909714
s091/sid371088,91,371088,0,1,0,1,266.3260498046875
s091/sid371090,91,371090,0,1,1,1,4.1928205490112305
s091/sid371094,91,371094,0,1,1,1,0.5906617641448975
s091/sid371098,91,371098,0,1,1,1,0.32985201478004456
s091/sid371109,91,371109,0,1,0,1,0.16740621626377106
s091/sid949404,91,949404,0,1,0,1,0.3058503270149231
s091/sid371106,91,371106,0,1,1,1,0.1956794559955597
s091/sid371119,91,371119,0,1,1,0,0.10103801637887955
s091/sid371095,91,371095,0,1,0,1,0.5949426889419556
s091/sid371107,91,371107,0,1,1,1,0.1558021605014801
s091/sid371103,91,371103,0,1,0,1,0.23305295407772064
s091/sid371089,91,371089,0,1,1,1,13.79362678527832
s091/sid371091,91,371091,0,1,1,1,2.372066020965576
s091/sid371092,91,371092,0,1,1,1,2.4403562545776367
s091/sid371093,91,371093,0,1,1,1,1.3462735414505005
s091/sid371096,91,371096,0,1,1,1,0.5216770172119141
s091/sid371097,91,371097,0,1,1,1,0.35669493675231934
s091/sid371101,91,371101,0,1,1,1,0.19315265119075775
s091/sid371104,91,371104,0,1,1,1,0.19892598688602448
s091/sid371105,91,371105,0,1,1,1,0.21092970669269562
s091/sid371110,91,371110,0,1,1,1,0.1418871432542801
s091/sid371111,91,371111,0,1,1,1,0.13875670731067657
s091/sid371113,91,371113,0,1,1,1,0.12008724361658096
s091/sid371114,91,371114,0,1,1,1,0.1097060963511467
