id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid447914,99,447914,1,1,0,1,241.26278686523438
s099/sid447915,99,447915,0,1,1,1,2.8672940731048584
s099/sid447919,99,447919,0,1,1,1,0.5616435408592224
s099/sid447920,99,447920,0,1,1,1,0.4400154650211334
s099/sid447922,99,447922,0,1,1,1,0.26983386278152466
s099/sid447923,99,447923,0,1,1,1,0.2520788908004761
s099/sid447924,99,447924,0,1,1,1,0.10700182616710663
s099/sid447926,99,447926,0,1,1,1,0.15906375646591187
s099/sid447928,99,447928,0,1,1,1,0.14073574542999268
s099/sid447933,99,447933,0,1,1,1,0.10071545839309692
s091/sid415931,91,415931,0,1,1,1,0.13107486069202423
s091/sid1018641,91,1018641,0,1,0,1,0.17002849280834198
s091/sid415934,91,415934,0,1,1,1,0.19226625561714172
s091/sid415929,91,415929,0,1,1,1,0.26326799392700195
s091/sid415924,91,415924,0,1,0,1,0.7088382244110107
s091/sid415937,91,415937,0,1,1,1,0.1257399022579193
s091/sid415930,91,415930,0,1,0,1,0.25968828797340393
s091/sid415920,91,415920,0,1,0,1,232.60679626464844
s091/sid415921,91,415921,0,1,0,1,4.852084636688232
s091/sid415926,91,415926,0,1,0,1,0.5006960034370422
s091/sid415935,91,415935,0,1,1,0,0.1723494827747345
s091/sid415938,91,415938,0,1,1,1,0.10562141984701157
s091/sid415940,91,415940,0,1,1,1,0.10497266799211502
s084/sid384606,84,384606,0,1,0,1,0.14252005517482758
s084/sid384607,84,384607,0,1,1,1,0.13027261197566986
s084/sid384592,84,384592,0,1,0,1,227.57415771484375
s084/sid996362,84,996362,0,1,0,1,0.17098192870616913
s084/sid833634,84,833634,0,1,0,1,0.2417980432510376
s084/sid679804,84,679804,0,1,0,1,5.304899215698242
s084/sid384596,84,384596,0,1,0,1,0.48791971802711487
s084/sid384599,84,384599,0,1,1,1,0.2382085770368576
s084/sid845051,84,845051,0,1,0,1,0.6986590623855591
s084/sid384605,84,384605,0,1,0,1,0.15051548182964325
s084/sid942707,84,942707,0,1,0,1,0.27426669001579285
s084/sid384597,84,384597,0,1,0,1,0.4490562379360199
s084/sid384598,84,384598,0,1,1,0,0.4415563642978668
s084/sid384601,84,384601,0,1,1,0,0.21138758957386017
s084/sid384603,84,384603,0,1,1,0,0.16623470187187195
s084/sid384604,84,384604,0,1,1,1,0.13379423320293427
s084/sid384608,84,384608,0,1,1,0,0.12699830532073975
s078/sid913600,78,913600,0,1,0,1,0.16155526041984558
s078/sid653229,78,653229,0,1,0,1,5.530196666717529
s078/sid919602,78,919602,0,1,0,1,0.27987244725227356
s078/sid979244,78,979244,0,1,0,1,0.158574178814888
s078/sid358731,78,358731,0,1,1,1,0.28797680139541626
s078/sid996729,78,996729,0,1,0,1,0.15953508019447327
s078/sid358739,78,358739,0,1,1,1,0.1083754450082779
s078/sid358725,78,358725,0,1,0,1,220.83425903320312
s078/sid358729,78,358729,0,1,0,1,0.6349029541015625
s078/sid945797,78,945797,0,1,0,1,0.2504071295261383
s078/sid985496,78,985496,0,1,0,1,0.16944575309753418
s078/sid829498,78,829498,0,1,0,1,0.702402651309967
s078/sid860993,78,860993,0,1,0,1,0.5067433714866638
s078/sid358726,78,358726,0,1,1,1,0.9708374738693237
s078/sid358727,78,358727,0,1,1,1,0.9430129528045654
s078/sid358732,78,358732,0,1,1,0,0.28249675035476685
s078/sid358733,78,358733,0,1,1,0,0.2537820041179657
s078/sid358736,78,358736,0,1,1,0,0.19257307052612305
s078/sid358738,78,358738,0,1,1,0,0.12995190918445587
s078/sid358740,78,358740,0,1,1,1,0.12593533098697662
s078/sid358741,78,358741,0,1,1,1,0.117823526263237
s078/sid358742,78,358742,0,1,1,0,0.10937672853469849
s072/sid965002,72,965002,0,1,0,1,0.16365490853786469
s072/sid848702,72,848702,0,1,0,1,0.5004154443740845
s072/sid982255,72,982255,0,1,0,1,0.15912944078445435
s072/sid1008622,72,1008622,0,1,0,1,0.13306695222854614
s072/sid339426,72,339426,0,1,0,1,212.52561950683594
s072/sid632808,72,632808,0,1,0,1,5.677274703979492
s072/sid339430,72,339430,0,1,0,1,0.7266845107078552
s072/sid339432,72,339432,0,1,1,1,0.3017643094062805
s072/sid960300,72,960300,0,1,0,1,0.1569231003522873
s072/sid339427,72,339427,0,1,1,1,1.3138868808746338
s072/sid339442,72,339442,0,1,1,1,0.1287781447172165
s072/sid339431,72,339431,0,1,1,1,0.510558009147644
s072/sid339439,72,339439,0,1,0,1,0.20074917376041412
s072/sid884365,72,884365,0,1,0,1,0.30130594968795776
s072/sid899566,72,899566,0,1,0,1,0.26319652795791626
s072/sid339428,72,339428,0,1,1,1,0.9641576409339905
s072/sid978149,72,978149,0,1,0,1,0.16895471513271332
s072/sid339433,72,339433,0,1,1,0,0.3060459494590759
s072/sid339438,72,339438,0,1,1,0,0.23304708302021027
s072/sid339441,72,339441,0,1,1,1,0.1313202679157257
s067/sid315284,67,315284,0,1,0,1,0.2125709503889084
s067/sid875027,67,875027,0,1,0,1,0.1826641857624054
s067/sid843364,67,843364,0,1,0,1,0.4853562116622925
s067/sid847212,67,847212,0,1,0,1,0.3562333583831787
s067/sid315276,67,315276,0,1,0,1,1.5048476457595825
s067/sid315279,67,315279,0,1,0,1,0.8848522901535034
s067/sid315280,67,315280,0,1,1,1,0.5242570638656616
s067/sid621681,67,621681,0,1,0,1,5.250422477722168
s067/sid988362,67,988362,0,1,0,1,0.1553862988948822
s067/sid315282,67,315282,0,1,0,1,0.28619420528411865
s067/sid315277,67,315277,0,1,0,1,1.5180368423461914
s067/sid315278,67,315278,0,1,1,1,0.8713932037353516
s067/sid987556,67,987556,0,1,0,1,0.13411268591880798
s067/sid315275,67,315275,0,1,0,1,202.72149658203125
s067/sid315286,67,315286,0,1,0,1,0.16359812021255493
s067/sid949238,67,949238,0,1,0,1,0.17026449739933014
s067/sid315287,67,315287,0,1,1,1,0.134311705827713
s067/sid952107,67,952107,0,1,0,1,0.16017666459083557
s067/sid315283,67,315283,0,1,1,0,0.2728208601474762
s067/sid315285,67,315285,0,1,1,1,0.22483907639980316
s067/sid315288,67,315288,0,1,1,0,0.1373603343963623
s067/sid315289,67,315289,0,1,1,1,0.1370961219072342
s067/sid315290,67,315290,0,1,1,0,0.13366097211837769
s059/sid284028,59,284028,0,1,1,1,0.18130610883235931
s059/sid284017,59,284017,0,1,0,1,185.98065185546875
s059/sid284024,59,284024,0,1,1,1,0.24944007396697998
s059/sid284018,59,284018,0,1,1,1,0.9349544048309326
s059/sid284031,59,284031,0,1,1,1,0.15403248369693756
s059/sid284027,59,284027,0,1,0,1,0.1849796026945114
s059/sid284023,59,284023,0,1,0,1,0.27596619725227356
s059/sid971692,59,971692,0,1,0,1,0.1407531499862671
s059/sid284026,59,284026,0,1,0,1,0.18770752847194672
s059/sid860352,59,860352,0,1,0,1,0.19147838652133942
s059/sid284022,59,284022,0,1,1,1,0.2716214656829834
s059/sid979708,59,979708,0,1,0,1,0.16037000715732574
s059/sid836227,59,836227,0,1,0,1,0.4461768865585327
s059/sid688554,59,688554,0,1,0,1,1.6528267860412598
s059/sid688555,59,688555,0,1,1,1,0.12395554035902023
s059/sid284021,59,284021,0,1,0,1,0.3644406795501709
s059/sid601527,59,601527,0,1,0,1,2.6111643314361572
s059/sid284019,59,284019,0,1,0,1,0.6415939331054688
s059/sid712594,59,712594,0,1,0,1,1.3932021856307983
s059/sid721309,59,721309,0,1,0,1,1.1690149307250977
s059/sid284029,59,284029,0,1,0,1,0.17448928952217102
s059/sid284032,59,284032,0,1,1,1,0.1414695829153061
s059/sid601529,59,601529,0,1,1,1,0.15324696898460388
s050/sid219147,50,219147,0,1,1,1,0.6516627669334412
s050/sid637031,50,637031,0,1,0,1,0.2851031422615051
s050/sid219145,50,219145,0,1,0,1,178.47415161132812
s050/sid219146,50,219146,0,1,1,1,0.5859707593917847
s050/sid708971,50,708971,0,1,0,1,1.2459607124328613
s050/sid219150,50,219150,0,1,0,1,0.31426548957824707
s050/sid971922,50,971922,0,1,0,1,0.17014425992965698
s050/sid645913,50,645913,0,1,1,1,0.20750068128108978
s050/sid795201,50,795201,0,1,0,1,0.4918881952762604
s050/sid631590,50,631590,0,1,0,1,1.1448475122451782
s050/sid957883,50,957883,0,1,0,1,0.15940487384796143
s050/sid645912,50,645912,0,1,0,1,1.686623215675354
s050/sid867666,50,867666,0,1,0,1,0.2927153706550598
s050/sid219152,50,219152,0,1,0,1,0.27234941720962524
s050/sid672509,50,672509,0,1,0,1,1.8177436590194702
s050/sid219157,50,219157,0,1,1,1,0.17519442737102509
s050/sid637030,50,637030,0,1,0,1,1.8611552715301514
s050/sid219159,50,219159,0,1,1,1,0.13264100253582
s050/sid994646,50,994646,0,1,0,1,0.15481962263584137
s050/sid219155,50,219155,0,1,1,1,0.19969166815280914
s050/sid762105,50,762105,0,1,0,1,0.6855432391166687
s050/sid819358,50,819358,0,1,0,1,0.4347422122955322
s050/sid782372,50,782372,0,1,0,1,0.38319575786590576
s050/sid219148,50,219148,0,1,1,1,0.2620167136192322
s050/sid219149,50,219149,0,1,1,1,0.27246591448783875
s050/sid219151,50,219151,0,1,1,0,0.32093381881713867
s050/sid219156,50,219156,0,1,1,1,0.18896007537841797
s050/sid631592,50,631592,0,1,1,0,0.10715589672327042
s040/sid690786,40,690786,0,1,0,1,0.9004291296005249
s040/sid845713,40,845713,0,1,0,1,0.3156055808067322
s040/sid818592,40,818592,0,1,0,1,0.4129638671875
s040/sid960101,40,960101,0,1,0,1,0.14958225190639496
s040/sid810020,40,810020,0,1,0,1,0.3284967541694641
s040/sid828159,40,828159,0,1,0,1,0.33218371868133545
s040/sid831972,40,831972,0,1,0,1,0.30748021602630615
s040/sid676110,40,676110,0,1,0,1,1.0545132160186768
s040/sid751652,40,751652,0,1,0,1,0.3690168857574463
s040/sid143837,40,143837,0,1,0,1,151.67849731445312
s040/sid143840,40,143840,0,1,1,1,0.3176637291908264
s040/sid143841,40,143841,0,1,1,1,0.44860249757766724
s040/sid746370,40,746370,0,1,0,1,0.5990647673606873
s040/sid143838,40,143838,0,1,0,1,1.2926287651062012
s040/sid560264,40,560264,0,1,0,1,2.0607821941375732
s040/sid768804,40,768804,0,1,0,1,0.5309382677078247
s040/sid972852,40,972852,0,1,0,1,0.1542464792728424
s040/sid897992,40,897992,0,1,0,1,0.18133792281150818
s040/sid667051,40,667051,0,1,0,1,1.0901551246643066
s040/sid633298,40,633298,0,1,0,1,1.5963456630706787
s040/sid876909,40,876909,0,1,0,1,0.2823784351348877
s040/sid605455,40,605455,0,1,0,1,1.5930769443511963
s040/sid808993,40,808993,0,1,0,1,0.35711121559143066
s040/sid829234,40,829234,0,1,0,1,0.2486494481563568
s040/sid143847,40,143847,0,1,1,1,0.16544201970100403
s040/sid143839,40,143839,0,1,1,1,1.03526771068573
s040/sid700076,40,700076,0,1,0,1,0.9173105359077454
s040/sid143842,40,143842,0,1,1,1,0.29142430424690247
s040/sid143843,40,143843,0,1,1,1,0.21180294454097748
s040/sid143844,40,143844,0,1,1,1,0.20192788541316986
s040/sid143846,40,143846,0,1,1,1,0.12423227727413177
s033/sid97357,33,97357,0,1,0,1,115.02337646484375
s033/sid438502,33,438502,0,1,0,1,0.13433994352817535
s033/sid965109,33,965109,0,1,0,1,0.12333144247531891
s033/sid897261,33,897261,0,1,0,1,0.21280451118946075
s033/sid97360,33,97360,0,1,0,1,0.9124111533164978
s033/sid803654,33,803654,0,1,0,0,0.30508658289909363
s033/sid797729,33,797729,0,1,0,0,0.2728404998779297
s033/sid763598,33,763598,0,1,0,1,0.4351820647716522
s033/sid821615,33,821615,0,1,0,1,0.26347360014915466
s033/sid889874,33,889874,0,1,0,1,0.2042548954486847
s033/sid792454,33,792454,0,1,0,1,0.2834034860134125
s033/sid930898,33,930898,0,1,0,1,0.16774721443653107
s033/sid899343,33,899343,0,1,0,1,0.1806471198797226
s033/sid609638,33,609638,0,1,0,1,0.8742333650588989
s033/sid994760,33,994760,0,1,0,1,0.12465512007474899
s033/sid97363,33,97363,0,1,0,1,0.3851456046104431
s033/sid97359,33,97359,0,1,1,1,1.2297996282577515
s033/sid822852,33,822852,0,1,0,1,0.26559075713157654
s033/sid438499,33,438499,0,1,0,1,1.6091564893722534
s033/sid630117,33,630117,0,1,0,1,0.8913522958755493
s033/sid583202,33,583202,0,1,0,1,1.3881055116653442
s033/sid97358,33,97358,0,1,0,1,7.497858047485352
s033/sid509406,33,509406,0,1,0,1,1.821905493736267
s033/sid772592,33,772592,0,1,0,1,0.3870372474193573
s033/sid97362,33,97362,0,1,1,1,0.42732903361320496
s033/sid640432,33,640432,0,1,0,1,0.805229127407074
s033/sid97364,33,97364,0,1,1,1,0.2334609180688858
s033/sid728601,33,728601,0,1,0,1,0.45896244049072266
s033/sid522690,33,522690,0,1,0,1,1.964601993560791
s033/sid626302,33,626302,0,1,0,1,0.7504587173461914
s033/sid636165,33,636165,0,1,0,1,0.9117583632469177
s033/sid97361,33,97361,0,1,1,1,0.47475409507751465
s033/sid97365,33,97365,0,1,1,1,0.19249089062213898
s033/sid97367,33,97367,0,1,1,1,0.159612238407135
s033/sid97371,33,97371,0,1,1,1,0.10370012372732162
s025/sid743549,25,743549,0,1,0,1,0.18920078873634338
s025/sid706573,25,706573,0,1,0,1,0.24656245112419128
s025/sid49084,25,49084,0,1,0,1,62.83584976196289
s025/sid49085,25,49085,0,1,0,1,7.294793128967285
s025/sid49086,25,49086,0,1,0,1,1.4143925905227661
s025/sid49091,25,49091,0,1,1,1,0.12727570533752441
s025/sid49092,25,49092,0,1,0,0,0.11712933331727982
s025/sid305888,25,305888,0,1,0,1,1.531421184539795
s025/sid513739,25,513739,0,1,0,1,0.7220320701599121
s025/sid819248,25,819248,0,1,0,0,0.10708968341350555
s025/sid475345,25,475345,0,1,0,1,0.12331461906433105
s025/sid715646,25,715646,0,1,0,1,0.19687901437282562
s025/sid679081,25,679081,0,1,0,1,0.31110483407974243
s025/sid567327,25,567327,0,1,0,1,0.5709577798843384
s025/sid898198,25,898198,0,1,0,1,0.12167005240917206
