id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid434356,99,434356,1,1,0,1,210.27828979492188
s099/sid434360,99,434360,0,1,1,1,1.0436872243881226
s099/sid434361,99,434361,0,1,1,1,0.15962952375411987
s099/sid434362,99,434362,0,1,1,1,0.39770835638046265
s099/sid434366,99,434366,0,1,1,1,0.18571388721466064
s099/sid434370,99,434370,0,1,1,1,0.12426021695137024
s099/sid434371,99,434371,0,1,1,1,0.1244305670261383
s099/sid434373,99,434373,0,1,1,1,0.1060728207230568
s099/sid434374,99,434374,0,1,1,1,0.10532433539628983
s091/sid416943,91,416943,0,1,0,1,0.15373878180980682
s091/sid416947,91,416947,0,1,1,1,0.12229110300540924
s091/sid416937,91,416937,0,1,1,1,0.15892964601516724
s091/sid416938,91,416938,0,1,1,1,0.37872201204299927
s091/sid416932,91,416932,0,1,0,1,197.24777221679688
s091/sid416933,91,416933,0,1,1,1,9.200721740722656
s091/sid416936,91,416936,0,1,0,1,1.1315994262695312
s091/sid416946,91,416946,0,1,1,1,0.12513014674186707
s091/sid416945,91,416945,0,1,0,1,0.13334426283836365
s091/sid416939,91,416939,0,1,0,1,0.2229926735162735
s091/sid416934,91,416934,0,1,1,1,3.2581088542938232
s091/sid416940,91,416940,0,1,1,1,0.22014209628105164
s091/sid416941,91,416941,0,1,1,1,0.11352672427892685
s091/sid416942,91,416942,0,1,1,1,0.159700408577919
s091/sid416944,91,416944,0,1,1,1,0.14616011083126068
s084/sid391343,84,391343,0,1,0,1,6.4004716873168945
s084/sid391341,84,391341,0,1,0,1,179.3583984375
s084/sid1015371,84,1015371,0,1,0,1,0.1464688926935196
s084/sid391342,84,391342,0,1,1,1,8.107766151428223
s084/sid391346,84,391346,0,1,1,1,0.3162892162799835
s084/sid391351,84,391351,0,1,0,1,0.17365849018096924
s084/sid391347,84,391347,0,1,1,1,0.1666700541973114
s084/sid391349,84,391349,0,1,0,1,0.2709195911884308
s084/sid908198,84,908198,0,1,0,1,0.24728664755821228
s084/sid391345,84,391345,0,1,0,1,1.1804462671279907
